id,english,arabic,french,uri,description,vt,uatv
173981,configuration,تشكل,configuration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173981,,True,True
173982,congestion,احتقان,congestion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173982,,True,True
173983,conjugation,اتصال، اقتران,conjugaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173983,,True,True
173984,conjugation cartilage,غضروف الاتصال,cartilage de conjugaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173984,,True,True
173986,conjugation disc,قرص الاتصال,disque de conjugaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173986,,True,True
173987,conjunctiva,ملتحمة(ال..),conjonctive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173987,في العين,True,True
173988,conjunctive,ضام,conjonctif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173988,,True,True
173989,conjunctivitis,التهاب الملتحمة,conjonctivite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173989,,True,True
173990,consanguinity,قرابة الدم,consanguinité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173990,,True,True
173991,conscience,ادراك,conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173991,,True,True
173992,conservation,صيانة,entretien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173992,,True,True
173993,conserve,معلب، محفوظ,conserve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173993,,True,True
173994,consolidate,صلب، متن,consolider,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173994,,True,True
173995,consolidation,تصلب,consolidation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173995,,True,True
173996,constipation,امساك,constipation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173996,,True,True
173997,constituent,مكون,constituant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173997,,True,True
173998,constitution,تركيب,constitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173998,,True,True
173999,constriction,اختناق,constriction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173999,,True,True
174000,constrictor,خانق,constricteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174000,,True,True
174001,constructor,بناء,constructeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174001,,True,True
174002,consult,استشار,consulter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174002,,True,True
174003,consume,استهلك,consommer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174003,,True,True
174004,contact,تماس، ملامسة,contact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174004,,True,True
174005,contagious,معد,contagieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174005,,True,True
174006,contamination,تلوث، جرثومي,contamination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174006,,True,True
174007,contigous,مجاور,contigu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174007,,True,True
174008,contra indication,تضاد الاستطباب,contre - indication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174008,,True,True
174009,contraception,منع الحمل,contraception,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174009,,True,True
174010,contract (to),قلص,contracter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174010,,True,True
174011,contrast,تباين,contraste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174011,,True,True
174012,contribute,ساهم,contribuer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174012,,True,True
174013,contusion,رض، كدم,contusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174013,,True,True
174014,convalescence,نقاهة,convalescence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174014,,True,True
174015,convalescent,ناقه,convalescent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174015,,True,True
174017,convulsion,تشنج,convulsion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174017,,True,True
174016,convy; convalescent,نقل,transmettre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=174016,,True,True
173710,coordinate,نسق,coordiner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173710,,True,True
173711,corn,ثفن,cor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173711,,True,True
173713,cornea,قرنية العين,cornée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173713,,True,True
173714,corneum,طبقة القرنية(ال..),couche cornéenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173714,,True,True
173715,coronary artery,شريان تاجي,artère coronaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173715,,True,True
173722,coronary vein,وريد تاجي,veine coronaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173722,,True,True
173716,corporal,جسمي,corporel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173716,,True,True
173718,corpus callosum,جسم ثفني,corps calleux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173718,,True,True
173717,corpus; ciliary,جسم، جسم هذبي,corps; corps ciliaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173717,,True,True
173719,corpuscle,جسيم,corpuscule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173719,,True,True
173720,correct,صحح، أصلح,corriger,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173720,,True,True
173723,correction,تصحيح,correction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173723,,True,True
173721,corrective,تصحيحي,correctif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173721,,True,True
173724,correlation,ارتباط، صلة,corrélation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173724,,True,True
173725,correlative,مرتبط,corrélatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173725,,True,True
173727,correspond,ناسب,correspondre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173727,,True,True
173726,correspondence,توافق، تطابق,correspondance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173726,,True,True
173728,cortex,قشرة,cortex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173728,,True,True
173729,cortisone,كورتيزون,cortisone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173729,,True,True
173730,cotton,قطن,coton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173730,,True,True
173731,cough,سعل,tousser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173731,,True,True
173732,cranial,قحفي، جمجمي,crânien (ne),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173732,,True,True
173733,cranial bones,عظام الجمجمة,os crâniens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173733,,True,True
173734,cranial nerves,أعصاب الجمجمة,nerfs crâniens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173734,,True,True
173735,cranium; skull,جمجمة,crane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173735,,True,True
173736,creatine,كرياتين,créatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173736,,True,True
173737,creeping reptation,زحف,reptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173737,,True,True
173738,crepuscular,غسقي، شفقي,crépusculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173738,,True,True
173739,criterion,معيار,critère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173739,,True,True
173740,critical,حرج,critique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173740,,True,True
173712,crone,قرن,corne(dans la moelle ép.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173712,,True,True
173741,croup,خناق,croup,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173741,,True,True
173742,crown (tooth),تاج السن,couronne de dent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173742,,True,True
173743,crush,هرس، سحق,broyer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173743,,True,True
173744,crust,قشرة جلدية، بثرة جلدية,croûte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173744,,True,True
173745,crutch,عكاز,béquille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173745,,True,True
173746,crystal,بلور، بلورة,cristal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173746,,True,True
173747,crystallization,تبلور,cristallisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173747,,True,True
173748,crystallized,مبلور,cristallisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173748,,True,True
173749,culture,مستنبت، زرع خلوي,culture cellulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173749,,True,True
173750,cupping glass,محجم,ventouse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173750,,True,True
173751,curdled milk,حليب رائب، لبن متخثر,lait caillé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173751,,True,True
173752,cure,شفى,guérir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173752,,True,True
173753,curing,شفاء,guérison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173753,,True,True
173755,curved,تقوس، انحنى,se courber,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173755,,True,True
173756,custom,عرف، عادة عامة,coutume,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173756,,True,True
173757,cutaneous,جلدي,cutané,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173757,,True,True
173759,cuticle,جليدة,cuticule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173759,,True,True
173758,cutireaction,تفاعل جلدي,cuti -réaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173758,,True,True
173760,cyanide,سيانيد، سيانور,cyanure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173760,,True,True
173761,cycle of development,دورة النمو,cycle de développement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173761,,True,True
173762,cyphosis,حدبة,cyphose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173762,,True,True
173763,cyst,حويصلة,kyste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173763,,True,True
173764,cystic,حويصلي,cystique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173764,,True,True
173765,cystolith,حصاة مثانية,calcul cystique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173765,,True,True
173766,cytoplasm,سيتوبلازم,cytoplasme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173766,,True,True
173767,deafness,صمم,surdité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173767,,True,True
173768,death,موت، وفاة,mort,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173768,,True,True
173769,decay; puterfy,فسد، تعفن,se gâter; s'altérer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173769,,True,True
173770,deciduous(milk) teeth,اسنان لبنية، اسنان حليبية,dentition de lait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173770,,True,True
173771,defecation,تبرز، تغوط,défécation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173771,,True,True
173772,deficiency,عوز,carence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173772,,True,True
173773,deformed,مشوه,difforme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173773,,True,True
173774,delirium,هذيان,délire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173774,,True,True
173775,delivery; labour,ولادة,accouchement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173775,,True,True
173776,deltoid,عضلة دالتية,deltoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173776,,True,True
173777,dendron; dendrite,استطالات عصبية,dendrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173777,,True,True
173778,dental,سني,dentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173778,,True,True
173779,dental abrasion,سحج سني,abrasion dentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173779,,True,True
173780,dentifrice,معجون اسنان، سنون,dentifrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173780,,True,True
173781,dentine,عاج السن,dentine(ivoire),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173781,,True,True
173782,dentist,طبيب أسنان,dentiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173782,,True,True
173783,dentition,تسنن(ال..),dentition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173783,,True,True
173784,denture,طقم أسنان,denture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173784,,True,True
173785,depilation,إزالة الشعر,dépilation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173785,,True,True
173786,depolarization,إزالة الاستقطاب,dépolarisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173786,,True,True
173787,deposit,راسب,dépôt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173787,,True,True
173788,depressed,مكتئب,déprimé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173788,,True,True
173789,dermatosis,مرض جلدي,dermatose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173789,,True,True
173790,dermis; derma,أدمة، بشرة,derme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173790,,True,True
173791,descending colon,قولون نازل,colon descendant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173791,,True,True
173793,desiccation,تجفيف,dessiccation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173793,,True,True
173792,desquamation,تقشر,desquamation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173792,,True,True
173794,detect,كشف المرض,dépister,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173794,,True,True
173795,detection,كشف المرض,dépistage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173795,,True,True
173796,detergent,منظف,détergent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173796,,True,True
173797,detoxication,إزالة التسمم,désintoxication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173797,,True,True
173798,deviation,انحراف,déviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173798,,True,True
173799,dextrins,دكسترينات,dextrines,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173799,,True,True
173800,diabete mellitus,مرض السكر,diabète sucré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173800,,True,True
173801,diagnosis,تشخيص,diagnose; diagnostic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173801,,True,True
173802,diagnostic,تشخيصي,diagnostique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173802,,True,True
173803,dialysis,نفاذية، تحال,dialyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173803,,True,True
173804,diameter,قطر,diamètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173804,,True,True
173805,diapedesis,انسلال,diapédèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173805,,True,True
173806,diaphragm,حجاب، حاجز,diaphragme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173806,,True,True
173807,diaphysis,جسم العظم,diaphyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173807,,True,True
173808,diarrhea,اسهال,diarrhée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173808,,True,True
173809,diastole,انبساط القلب,diastole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173809,,True,True
173810,diencephal,دماغ المتوسط(ال..),diencéphale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173810,,True,True
173811,diet,غذاء,diète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173811,,True,True
173812,dietetic,تنظيم الغذائي(ال..),diététique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173812,,True,True
173813,differentiation,تمييز,différenciation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173813,,True,True
173814,difficult labour; delivery,ولادة عسيرة,accouchement difficile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173814,,True,True
173815,diffuse,انتشر، تفشى,diffuser; se répandre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173815,,True,True
173816,diffusion,انتشار، تفش,diffusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173816,,True,True
173817,digest,هضامة، محصول الهضم,digeste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173817,,True,True
173818,digestion,هضم,digestion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173818,,True,True
173819,digestive,هضمي,digestif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173819,,True,True
173820,digestive juice,عصارة هاضمة,suc digestif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173820,,True,True
173821,digestive system,جهاز الهضمي(ال..),appareil digestif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173821,,True,True
173822,digit,أصبع,doigt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173822,,True,True
173823,dilacerate,مزق,dilacérer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173823,,True,True
173824,dilatation,تمدد، تمديد، توسيع,dilatation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173824,,True,True
173825,dilute,خفف,diluer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173825,,True,True
173826,dilution,تخفيف,dilution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173826,,True,True
173827,diphtheria,خناق، دفتريا,diphtérie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173827,,True,True
173828,diploid,ثنائي الصيغة الصبغية,diploïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173828,,True,True
173829,direction of the nervous influx,اتجاه السيالة العصبية,sens de l'influx nerveux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173829,,True,True
173830,dirt,قذارة,souillure; saleté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173830,,True,True
173831,dirty,قذر,souillé; sal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173831,,True,True
173832,disease centre,مركز الداء,foyer de maladie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173832,,True,True
173833,disinfect,طهر,désinfecter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173833,,True,True
173834,disinfectant,مطهر,désinfectant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173834,,True,True
173835,disinfection,تطهير,désinfection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173835,,True,True
173836,disintegration,تفتت,désagrégation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173836,,True,True
173837,dislocation,انخلاع,dislocation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173837,,True,True
173838,disorder,اختل,dérégler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173838,,True,True
173839,dispensary,مستوصف,dispensaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173839,,True,True
173840,dissection,تشريح,dissection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173840,,True,True
173841,dissection plate,حوض التشريح,cuvette de dissection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173841,,True,True
173842,dissociation,تفكك، تفكيك,dissociation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173842,,True,True
173843,dissolve,أذاب,dissoudre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173843,,True,True
173844,dissolved,مذاب,dissous,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173844,,True,True
173845,distension,تمدد,distension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173845,,True,True
173846,distil (to),قطر,distiller,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173846,,True,True
173847,distillation,تقطير,distillation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173847,,True,True
173848,diuresis,غزارة البول,diurèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173848,,True,True
173849,diuretic,مدر للبول,diurétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173849,,True,True
173850,diurnal vision,رؤية نهارية,vision diurne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173850,,True,True
173851,dope,منشط، تناول منشطات,dopant; doper,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173851,,True,True
173852,doping,تناول المنشطات,doping,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173852,,True,True
173853,dorsal,ظهري,dorsal(e),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173853,,True,True
173854,dorsal vertebra,فقرة ظهرية,vertèbre dorsale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173854,,True,True
173855,dosage,تقدير النولة، تقدير الجرعة,dosage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173855,,True,True
173856,dose,نولة، جرعة,dose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173856,,True,True
173857,douche,حمام,douche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173857,,True,True
173858,drain,صرف (الماء),drainer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173858,,True,True
173859,drainage,تصؤيف الماء,drainage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173859,,True,True
173860,dressing,تضميد,pansement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173860,,True,True
173861,drinking water,ماء الشرب,eau potable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173861,,True,True
173862,drop meter,قطارة معيرة,compte -gouttes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173862,,True,True
173864,droplet,رذاذ,gouttelette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173864,,True,True
173863,dropper,قطارة,compte -gouttes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173863,,True,True
173865,drowing,غرق,noyade,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173865,,True,True
173866,drug,عقار,drogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173866,,True,True
173867,drug addiction,ادمان المخدرات,consommation de drogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173867,,True,True
173868,drying oven,فرن مجفف,étuve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173868,,True,True
173869,duct gland,غدة صماء، غدة قنوية,glande endocrine; glande ouverte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173869,,True,True
173870,duodenal ulcer,قرحة العفج، قرحة الاثني عشري,ulcère du duodénum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173870,,True,True
173871,duodenum,عفج، اثني عشري,duodénum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173871,,True,True
173872,dura mater,أم الجافية(ال..),dura mater,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173872,,True,True
173873,dust,غبار,poussière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173873,,True,True
173874,dysenteric ameba,أميبيا الزحار، أميبية زحارية,amibe dysentérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173874,,True,True
173875,dysentery,زحار، دوسنتاريا,dysenterie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173875,,True,True
173876,ear,أذن,oreille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173876,,True,True
173877,eardrum; tympanum,طبلة الأذن,tympan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173877,,True,True
