id,english,arabic,french,german,uri,description,vt,uatv
92819,Development of control engineering,تطوّر هندسة الضبط,Entwicklung (f.) der Regelungstechnik,développement (m.) de la technique de régulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92819,أهم المحطات التاريخية: 1788: استعمال ضابط قوة الطرد المركزي في المُحرِّك البخاريّ. 1928: كوبف مولار يقوم بدراسات حول موضوع الاستقرار. 1932: نايكست يُطوِّر مفاهيم الإجابة الترددية ومنحنى المكان. 1940: ليونهارد وأوبالت وبودَ: التقديم المهيكَل لتقنية الضبط. 1955: ضابط الهواء المضغوط المعياري والضابط الإلكتروني المعياري. 1975: استعمال الحواسيب الدقيقة الرقمية، التحويل في المجال الترددي، تمثيل حالة – مجال. 1985: أنظمة الضبط المُعدَلة ذاتياً.,True,False
93392,Differential,تفاضلي,différentiel (m.),Differential (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93392,"عندما تُمثّل العلاقة y = f(x) دالة (حقيقية)، فإن اشتقاقها في الموضع x، يكونُ هو المُنحني الصاعد للمماس على الرسم البياني من f في النقطة (x, y). ويتمُ التعبيرُ عنها بالترميز f´(x) = dy/dx » Dy/Dy، حيثُ يُمكن تسمية dy/dx تفاضل أيضاً. تُتيحُ هذه الفرضية الرياضية، إمكانية عمل مقولات عن مُعدَّل التغيّر في دالةٍ ما في مواضع مُفردة.",True,False
94212,Differential component/portion,عنصر تفاضلي,part (f.) D / proportion (f.) D,D-Anteil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94212,(انظر: عنصر تفاضلي),True,False
92820,Differential equation,معادلة تفاضلية,Differentialgleichung (DGL) (f.),équation (f.) différentielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92820,معادلة رياضية لدالة يُراد تحديدها y(x)، وهي ترتبط بمُتغيِّر أو بمجموعة من المُتغيِّرات x وتحتوي أيضاً على مُشتقات الدالة. وبذلك فإن المعادلة تربط العلاقة بين المتغير المجهول x، والدالة y ومشتقاتها. هناك العديد من الظواهر الطبيعية التي يُمكن توصيفها بمعادلات تفاضلية. ولهذا السبب فهي أداة مهمة في النَمذجة الرياضية.,True,False
93513,Digital Signal Processor,معالج رقمي للإشارات (DSP),processeur (m.) de signal numérique,DSP,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93513,يشير الاختصار في اللغة الانجليزية إلى 'Digital Signal Processor'، وهو معالج تتمثل وظيفته في المعالجة السريعة والمستمرة للإشارات الرقمية، كما هي الحال في مجال الصوتيات أو المرئيات. كما يمكنه تنفيذ مهام لا يمكن حلها بالطريقة التناظرية إلا بصعوبة أو قد يتعذر حلها على الإطلاق. ومقارنةً بوحدة المعالجة المركزية (CPU) القياسية، فإن المعالج الرقمي يحتوي على معالج يمكنه تنفيذ العمليات الرياضية المطلوبة كثيرًا بسرعة مميزة.,True,False
94215,Digital control,تحكم رقمي,régulation (f.) numérique,Digitale Regelung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94215,يُطلق على الضبط أنه رقمي عندما نستطيع التعبير عن إشارات [المقدار المضبوط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93962) و[المتغير المرجعي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93954) وتكوّن [حيود الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93959) فيه بصورة رقمية.,True,False
93604,Digital information transfer types,أنماط نقل المعلومات الرقمية,modes (pl. + m.) numériques de transfert de données,Digitale Informationsübertragungsarten (pl.+f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93604,يوجد نوعان من نقل البيانات؛ النقل على التوازي (انظر: (رابط: نقل متوازي))) والنقل على التوالي (انظر: (رابط: إرسال تسلسلي))).,True,False
94425,Dirac Impulse,نبضة ديراك,distribution (f.) de Dirac,Dirac-Impuls (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94425,(انظر: [نبضة وحدة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94427)),True,False
93509,Direct Current,تيار مستمر (DC),CC : courant (m.) continu,DC,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93509,يُشير الاختصار في اللغة الانجليزية إلى 'Direct Current'.,True,False
93510,Direct Memory Access,وصول مباشر إلى الذاكرة,ADM : accès (m.) direct à la mémoire,DMA,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93510,اختصار يُقصد به الوصول المباشر إلى الذاكرة الرئيسية لكمبيوتر دون المرور بوحدة المعالجة المركزية (CPU).,True,False
94213,Direct digital control,ضبط رقمي مُباشر,CND : commande (f.) numérique directe (angl.DDC : digital direct control),DDC-Regelung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94213,يتمثَّل في إنجاز وظائف ضبط وتحكم باستعمال المعالِجات الدقيقة أو [حواسيب العمليات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94046). تُوجَّه إشارةُ التحكّم الرقمية التي يتم توليدها عن طريق خوارزمية مُبرمجة وقيم قياس وبيانات، مباشرةً إشارة تعديل نحو [جهاز التعديل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94119). ولتحقيق المواءمة، يتم استعمال مُحوِّل لجعل الإشارات الرقمية مُناسبةً لجهاز التعديل، كأن تكون على سبيل المثال تناظرية، أو تزايدية، أو إشارات متعددة النقاط.,True,False
93435,Direct numerical control,تحكّم رقميّ مُباشر,DNC : commande (f.) numérique distribuée,DNC,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93435,طبقاً [للمواصفة القياسية الألمانية DIN رقم 66257](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93433)، يُعرَّف التحكّم الرقميّ المُباشر بأنه 'نظامٌ تتصلُ فيه عدة ماكينات مُوجَّهة رقمياً، بحاسوبٍ مُشترك يعمل على إدارة بيانات برامج التوجيه للماكينات ويُوزّعها عليها في المواعيد المُحدّدة زمنياً.',True,False
93190,Disjunctive normal form,نموذج فصل نظامي,FND : forme (f.) normale disjonctive,DNF,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93190,DNF هي الأحرف المُختصرة للمُصطلح الإنجليزي Disjunctive normal form.,True,False
94323,Distributed feedback control,ضبط بتغذية راجِعة مُوزَّعة,régulation (f.) à rétroactions distribuées,Regelung (f.) mit verteilten Rückführungen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94323,عملية ضبط، يُستخدم فيها إما مقدار واحد أو عدّة مقادير متغيرة للمنظومة المضبوطة، كمقادير تغذية راجِعة على الضابط إضافةً إلى [المقدار المضبوط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93962).,True,False
93977,Disturbance of a control device,مقدار تشويش تجهيزة ضبط,valeur de perturbation (f.) d'un dispositif de réglage,Störgröße (f.) einer Regeleinrichtung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93977,من أنواع [مُتغيِّرات التشويش](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92822) [تجهيزات الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93961) المُحتمل حدوثها: أن يظهر في تجهيزة القياس خطأٌ في القياس أو المُعايرة zM، فيما تظهر الأخطاءُ الحسابية zR عند تكوين [فرق الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93995)، ويُحدِث الضابط خطأ ثابتاً أثناء عملية الضبط zd.,True,False
92579,Doppler effect,تأثير دوبلر,effet (m.) Doppler / effet (m.) Doppler-Fizeau,Doppler-Effekt (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92579,تتضح هذه الظاهرة، مثلاً، في حالة جسم مُتحرِّك من المُفترض قياسه، وعاكس للصوت يتحرَّك بالتناسب مع مصدر صوت مُستقِّر، وبفرض استقرار وسط النقل: تكونُ المقادير المُؤِّثرة هي تردد f0 المُرسل، وسرعة الصوت c وسرعة v الجسم المُراد قياسه بالنسبة إلى المُرسل. عند اقتراب الجسم المُراد قياسه إلى المُرسل المُستقِّر، ينتج تردد أعلى f+ > f0 بحيث f+ = f0 × (c + v)/(c - v). تُعتبر العلاقة Df+ = f+ - f0 > 0 هي إزاحة التردد لدوبلر، أي ظاهرة دوبلر. عند ابتعاد الجسم المُراد قياسه عن المُرسِل، ينتج على العكس من ذلك تردد أقل f- < f0 بحيثُ f- = f0 × (c - v)/(c + v) وDf- = f0 - f- < 0.,True,False
92580,Doppler effect in flow measurement,ظاهرة دوبلر في قياس مُعدَّل التدفّق,effet Doppler dans la mesure de débit (m.),Doppler-Effekt (m.) in der Durchflussmessung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92580,عند استخدام تأثير دوبلر في قياس مُعدَّل التدّفق، تُستغلُ الإزاحة الحادثة في التردد عند تشتت الإشارة الصوتية، والتي تنشأ عند التقاء موجة صوتية مع جسمٍ مُتحرِّك يتسبّب في انعكاسها. يُشترط لهذه الطريقة عدم وجود تجانس في وسط التدفق حتى يتسنى له عكس الموجات الصوتية.,True,False
93088,Dots per Inch,نقطة لكل بوصة (DPI),PPP : pixel (m.) par pouce,DPI,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93088,يُقصد بها عدد النقاط لكل بوصة. وهي مقياس لدقة الصورة في المستشعرات البصرية أو الطابعات مثلاً.,True,False
93511,Dual Port RAM,ذاكرة وصول عشوائي مزدوجة المنفذ (DPR),RAM à double accès,DPR,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93511,وحدة [ذاكرة الوصول العشوائي (RAM)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93537) يمكن فيها الوصول للبيانات المُخزّنة عن طريق منفذين. الأمر الذي يتيح، مثلاً، الربط السريع بين عمليتين مختلفتين.,True,False
94426,Duhamel's integral,تكامل دوهاميل,intégrale (f.) de Duhamel,Duhamel-Integral (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94426,(انظر: تكامُل إلتفافي),True,False
93914,Dynamic Data Exchange,تبادل دينامي للبيانات (DDE),DDE : échange (m.) dynamique de données,DDE,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93914,برنامج تطبيقي يتيح عملية التبادل الدينامي للبيانات بين (رابط: برنامج|برامج)) مختلفة.,True,False
93512,Dynamic RAM,ذاكرة ديناميكية ذات وصول عشوائي,DRAM : mémoire (f.) vive dynamique / mémoire (f.) dynamique à accès aléatoire,DRAM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93512,مُكوِّن إلكتروني يؤدي وظيفة [الذاكرة ذات النفاذ العشوائي للبيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93537) الدينامية، والتي تؤدي المُكثِّفات فيها دور عناصر تخزين البيانات. للحفاظ على الشحنات المُخَزَّنة من التلاشي، حيثُ يلزم إنعاشها بكيفية مستمرة (دورية).,True,False
92824,Dynamic measurement error,خطأ قياس دينامي,Dynamischer Messfehler (m.),erreur (f.) de mesure dynamique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92824,,True,False
94136,Dynamic response,ديناميكا (ال...),Dynamique (f.),Dynamik (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94136,هو السلوك الزمني لعنصر تحويل يلزم التعرّفُ عليه لاختيار نوع الضابط المُناسب للمنظومة المضبوطة وتحديد مقاييسه الديناميكية (الحراكية). وبهذا يُمكن تلافي [عدم استقرار](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94499) دائرة الضبط المغلقة، وكذلك قصور تخميد العملية الانتقالية. (انظر: [ظاهرة حئولية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94140)) .,True,False
93608,Dynamic signal transmission,نقل (ال...) الدينامي للإشارات,dynamique (f.) de la transmission des signaux,Dynamische Signalübertragung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93608,يجري نقل كل بت بواسطة إشارة نبضية، مع إمكانية توظيف تقارن التيار المُتغيِّر في هذه العملية وذلك باستعمال مُكثِّف مثلاً. وبهذا نتمكن من الفصل الكهربائي (الجلفاني) بين جهازي الإرسال والاستقبال.,True,False
92636,EL18,مُزدوجة EL18,EL18,EL18,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92636,هي المُزدوجة الحرارية [بلاتين70/روديوم30-بلاتين94/روديوم6](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92666).,True,False
92825,ELEKTRIZ control ELEKTROTECH regulation,ضبط,Regelung (f.),régulation (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92825,عملية، يتمُ فيها تعيينُ مقدارٍ ما بشكلٍ مُستمر، وهو المقدار المطلوب ضبطه أي [المقدار المضبوط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93962)، كما تتمّ مُقارنته مع مقدار آخر هو مقدار الضبط المرجعيّ، والتأثير عليه اعتمادًا على نتيجة هذه المُقارنة في ضوء مُواءمته مع مقدار الضبط المرجعيّ. يحدث تسلسل الفعل الناتج عن هذه العملية داخل دائرة مُغلقة هي دائرة الضبط.,True,False
94030,EN ISO 10628,معيار (ال...) الأوروبي رقم 10628 المُوافق لمُنظمة توحيد المقاييس الدولية,EN ISO 10628,EN ISO 10628,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94030,يشمل قواعد تكوين الأنواع المختلفة من الرسوم البيانية الخاصة بهندسة العمليات ذات درجات التجريد المختلفة، مثل: المعلومات الواجب عرضها والرموز ومبادئ العرض). (انظر: رسم بياني وظيفي للعمليات الصناعية).,True,False
94296,Eigenvector,مُتجه ذاتي,vecteur (m.) propre,Eigenvektor (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94296,المُتجه الخاص برسم تخطيطي، هو في الجبر الخطّي، [متجه](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=145120) يختلف عن المتجه الصفري، ولا يتغيّر اتجاهه من خلال الرسم التخطيطيّ.,True,False
93514,Electrically Erasable PROM,ذاكرة قراءة فقط قابلة للمحو ومُبرمجة كهربائياً,EEPROM : mémoire (f.) morte reprogrammable et effaçable électriquement / mémoire (f.) flush,EEPROM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93514,EEPROM هو مُختصر العبارة التي تعني 'مُكوِّن إلكتروني [لذاكرة قراءة فقط قابلة للبرمجة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93535)، ويُمكن محوها كهربائياً'.,True,False
93550,Electrically alterable read only memory,ذاكرة للقراءة فقط مُعدلة كهربائياً,EEPROM : mémoire (f.) morte reprogrammable et effaçable électriquement / mémoire (f.) flash,EAROM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93550,ذاكرة تخزين بيانات ثابتة القيمة قابلة للتغيير كهربائياً. وهذا النوع من الذاكرة، على عكس [ذاكرة القراءة فقط والقابلة للبرمجة والمحو](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93515)، يُمكن مسحها وإعادة توصيفها مجدداً من قبل المُستخدم. تُمحى كل خلية بت بمفردها ويُعاد برمجتها كهربائياً من جديد.,True,False
93609,Electronic Industries Alliance,اتحاد الصناعات الإلكترونية (EIA),EIA : Alliance (f.) de l’industrie électronique,EIA,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93609,يشير الاختصار في اللغة الانجليزية إلى 'Electronic Industries Alliance' ويُقصد به اتحاد الصناعات الإلكترونية في الولايات المتحدة الأمريكية.,True,False
92992,Elektrolytic hygrometer,مقياس رطوبة بالتحليل الكهربائي,hygromètre (m.) électrolytique,Elektrolysehygrometer (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92992,يُثبَّت على الجهة الداخلية من أنبوب التفلون، اثنان من الأقطاب الكهربائية البلاتينية. يُغطَّى هذان القطبان بعنصر خامس أكسيد الفوسفور، المُمتص للرطوبة بشدة. أثناء تدفّق الغاز داخل الأنبوب، يتمُ امتصاص الماء منه إلى قدرٍ يُمكن التغاضي عنه. من خلال الجهد المُستمر المار في القطبين الكهربائيين، يتمُ تحليلُ الماء إلى الأكسجين والهيدروجين. يُعتبر تيارُ التحليل الكهربائيّ مقياساً [للرطوبة المُطلقة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=92967) للغاز.,True,False
93803,End of text,رمز نهاية النص (ETX),ETX,ETX,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93803,هو [رمز تحكّم](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93815) في عملية [نقل البيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93682): ent of text = رمز نهاية النص.,True,False
93802,Enquiry,استعلام,ENQ,ENQ,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93802,[رمز تحكّم](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93815) في عملية [نقل البيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93682): Enquiry = طلب [لنقل البيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93682).,True,False
93369,Enterprise Ressource Planning,برنامج تخطيط موارد المؤسسة (ERP),PRO : planification (f.) des ressources de l’organisation,ERP,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93369,يُشير الاختصار في اللغة الانجليزية إلى 'Enterprise Ressource Planning'، ويُقصد به التخطيط الشامل للموارد في المؤسسات، بدءًا من استلام الطلب وحتي إرسال البضائع.,True,False
93515,Erasable PROM,ذاكرة قراءة فقط قابلة للبرمجة والمحو,mémoire (f.) EPROM,EPROM (n.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93515,ذاكرة شبه موصل تتكون من وحدة [ذاكرة قراءة فقط قابلة للبرمجة (PROM)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93535) قابلة للمحو بواسطة الأشعة فوق البنفسجية.,True,False
93866,Ethernet,إيثرنت,Ethernet,Ethernet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93866,هو [نظام ناقل للبيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93761)، يعمل على التوالي في نطاق أساسي وفق طريقة النفاذ المتعدد بتحسس الحامل مع الكشف عن التصادم. وبالنسبة لهذا النظام، يتمُ استعمال كابل [مُوصِّلين محوريين](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93729) أو كابلين مزدوجين مجدولين. تتراوح [سرعة تدفّق البيانات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93654) بين 10 و100 ميجابت في الثانية فما فوق. هذه التقنية واسعة الانتشار وتُستعمل في ربط الحواسيب ضمن الشبكة المحلية. وتخضع شبكة الإيثرنت للموصفات المعيارية رقم IEEE 802.3.,True,False
93083,European Commission for Electrotechnical Standardization,لجنة (ال...) الأوروبية للمواصفات الكهروتقنية,CENELEC : Comité européen de normalisation électrotechnique,CENELEC,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93083,CENELEC اختصار يُقصد به اللجنة الأوربية للتوحيد القياسي الكهروتقني. وهي لجنة تختص بتنسيق المعايير الكهروتقنية في إطار الاتحاد الأوروبي والمنطقة الاقتصادية الأوربية بأسرها.,True,False
93865,European installation bus,ناقل البيانات الأوروبي لأتمتة المُنشئات,bus (m.) de terrain EIB (angl. European Installation Bus),EIB (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93865,EIB هو مُختصر 'ناقل البيانات الأوروبيّ لأتمتة المُنشئات'، (انظر: [بروتوكول الاتصالات للتحكم الآلي في المنازل الذكية (KNX)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93874)).,True,False
92829,Examples of control inside the technology,أمثلة الضبط في المجال التقني,Regelungsbeispiele (pl.+n.) in der Technik,Exemples de régulation (pl.+m.) dans les domaines techniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92829,تطبيقات هندسة الضبط تظهر في المجالات التالية: 1 - هندسة التشغيل، مثل: تشغيل ماكينات الدرفلة، وآلات العمل، ومصاعد الأفراد، وتجهيزات النقل. 2 - توليد الطاقة، مثل: تشغيل المُفاعلات النووية، وماكينات توليد البخار، والتوربينات، والمولّدات. 3 - وسائل المواصلات والنقل، مثل: توجيه وقيادة السفن والطائرات وتكنولوجيا الفضاء والقطارات السريعة. 4 - عمليات الإنتاج، مثل: إنتاج الصُلب أو المُنتجات الكيماوية.,True,False
92830,Examples of control outside the technology,أمثلة الضبط خارج المجال التقني,Regelungsbeispiele (pl.+n.) außerhalb der Technik,exemples de régulation (pl.+m.) dans les domaines non techniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92830,أمثلة لأنظمة وعمليات الضبط تُستخدم في علوم البيئة والاقتصاد والاجتماع وكذلك في الطب، حيث يلزم على سبيل المثال الحفاظ على ضغط الدم في نطاق حدود مُعينة، وذلك للحيلولة دون أية اضطرابات غير مُتوقعة قد تُؤثر عليه.,True,False
93192,Exclusive-OR,علاقة (ال...) المنطقية (أو) OR المُنفردة (المُنحصرة),OU exclusif,EXKLUSIV-ODER,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93192,تتمتع دالة (أو) OR المُنفردة (المُنحصرة) بأهمية كبيرة في التطبيقات العملية في [هندسة التحكّم](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93126)، حيثُ ينتُج عنها خرج بقيمة 1، فقط عندما يكونُ الدخلان مُختلفين. لذلك، وإعتماداً على ذلك المبدأ، إما أن تتحرك آلةٌ ما، مثلاً، إلى الأمام فقط أو إلى الخلف فقط.,True,False
93193,Exclusive-OR,علاقة (ال...) المنطقية (أو) OR المُنفردة (المُنحصرة),XOR,EXOR,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93193,(انظر: العلاقة المنطقية (أو) OR المُنفردة (المُنحصرة)),True,False
94084,Explosion protection,حماية ضد الإنفجار,protection (f.) contre l’explosion,Explosionsschutz (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94084,فرعٌ من الهندسة التقنية، يُعني بتحقيق الآمان ضد حدوث أية انفجارات ومُعالجة تأثيراتها.,True,False
94086,Explosion protection,حماية ضد الإنفجار,protection (f.) contre l’explosion,Ex-Schutz (m.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94086,(انظر: حماية ضد الإنفجار),True,False
94142,External influences on feedback loop,تأثيرات (ال...) الخارجية على دائرة الضبط,influences (f. pl.) externes sur les boucles de régulation,Externe Einflüsse (pl.+m.) auf Regelkreise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94142,تتأثر كلُ دائرة ضبط بالظروف الخارجية المُحيطة بها، والتي يُمكم أن تؤدِّي إلى إحداث تغيّرات في حالة عنصر من [عناصر دائرة الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93966)، وبالتالي فإن مقادير النظام تتحوَّل من حالة مُستقرة إلى حالة مُستقرة أخرى. (انظر: حالة مُستقرة),True,False
94461,"FKL, manual graphical determination",تحديد بياني يدوي للمُنحنى الخصائصي للتردد,"courbe (f.) de réponse en fréquence, détermination graphique manuelle","FKL (f.), manuelle grafische Bestimmung",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94461,(انظر: مُخطط المنحنى الخصائصي للسعة)، (انظر: مُخطط المنحنى الخصائصي للطوّر).,True,False
93868,Factory Implementation Protocol,بروتوكول التطبيق التصنيعي (FIP),FIP,FIP,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93868,FIP هو الرمز المُختصر للعبارة الإنجليزية: Factory Implementation Protocol، ويُقصد به [ناقل نطاقي (نطاق الأتمتة)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93867)، وهو مصطلح فرنسي المنشأ، استخدامه شائعٌ أساساً في فرنسا وإيطاليا كمُنافس [لناقل بروفي باص](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93883).,True,False
93091,Fail Save Technique,تقنية تأمين النظام ضد الاعطال,technologie (f.) du fonctionnement infaillible,Fail Save Technik (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93091,يُقصد بها التقنية التي تؤمن نظام ما ضد الأعطال.,True,False
92024,Failure Mode Effects Analysis,تحليل نمط وآثار الإخفاق,AMDE : analyse (f.) des modes de défaillance et de leurs effets,FMEA,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=92024,اختصار (تحليل أنماط الأعطال والتأثيرات المترتبة بالانجليزية). هي طريقة للتنبؤ بمستوى جودة المنتجات. للقيام بهذا يشترك في مجموعة عمل عدد من الخبراء العاملين في مجالات التنمية، وتخطيط الإنتاج، ومراقبة الجودة و خدمة العملاء.,True,False
93955,Feedback,تقارن عكسي,contre-réaction (f.),Gegenkopplung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93955,(رابط : تغذية راجعة سالبة),True,False
93968,Feedback circuit,دائرة تغذية مرتدة,circuit de rétroaction (m.),Rückführschaltung (f.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=93968,هي دارة أساسية في [هندسة الضبط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93936). هنا يتم توجيه إما حصيلة فرق أو حصيلة جمع الإشارة المدخلة (xe) وإشارة رد الفعل (xa2) إلى المسار الأمامي (1). إشارة الخروج من الوصلة الأمامية تُنْتِج عبر فرع العودة (2) إشارة رد الفعل (xa2) التي هي دالة في (xa2 = f(xe2)). عند مدخل الوصلة الأمامية (الدخول) توجد (xe1 = xe ( ± ) xa2)، وعند الخروج (xa1 = xa = xe2). في حالة تكوين الفرق فإن رد الفعل يعبر عنه بالسلبي، في حالة تكوين حصيلة الجمع فإن رد الفعل يعبر عنه بالإيجابي. من خلال عناصر توصيل مختلفة بمسار التقدم إلى الأمام أو بمسار رد الفعل يمكن تكوين [عُنصر تحويل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93102) صالح لاستعمالات [وظائف تحويل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=93974) مختلفة.,True,False
