id,english,arabic,french,german,uri,description,vt,uatv
77796,cut-off,تاريخ محدد/ ساعات محددة/ منع,date limite/ heures limites,Annahmeschluss,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77796,تاريخ قبول الشحن من خلال وكالة النقل عن طريق جدول زمني يتم التوقيع عليه من الطرفين المتعاقدين,False,False
77797,cut-off time,أخر موعد,heure limite,Annahmeschluss,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77797,المدة الزمنية حاوية أو مقطورة يجب إدخالها ضمن البيانات الموجودة في المحطة بهدف استقبال قطارالمخصص للتحميل والمقرر انطلاقه.,False,False
75237,cycle lane,مَمَرّ الدَّرَّاجَات الهَوائِيَّة,piste cyclable,Radweg,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75237,,False,False
77234,cycle time,زمن الدورة,durée du cycle,Spielzeit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77234,هو الزمن اللازم لتشغيل جهاز رافع تعبئة. هذا الزمن يشمل أخر ميعاد وزمن اغلاق ومواعيد رحلات الوسائل القائمة بنقل الشحنات.,False,False
73690,cyclic order,ترتيب دوري,ordre cyclique,zyklische Reihenfolge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73690,,False,False
73001,cylinder,أسطوانة,cylindre,Zylinder,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73001,,False,False
73002,cylinder cover,غطاء الأسطوانة,capot de cylindre,Zylinderdeckel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73002,,False,False
73003,cylinder drain cock,صنبور أسطوانة التصريف,soupape du cylindre,Zylinderventil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73003,,False,False
73004,cylinder stroke,شوط الأسطوانة,coup de piston,Kolbenhub,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73004,,False,False
73005,cylindrical boiler barrel,برميل المرجل الأسطواني,chaudière longue,Langkessel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73005,,False,False
76989,daily commuting,مكوك يومي,navette quotidienne,tägliches Pendeln,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76989,,False,False
76351,daily flight register,سِجِلّ الرحلات الجوية اليومية,registre quotidien des vols,tägliches Flugregister,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76351,,False,False
76352,daily flight sheet,ورقة الرحلات الجوية اليومية,feuille de vol quotidien,tägliche Auflistung der Flüge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76352,,False,False
76353,daily flying order,أمر(ال...) اليومي للطيران,Ordre de vol du jour,tägliche Auflistungen der Flugreihenfolge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76353,,False,False
76354,daily traffic load,كثافة يومية للرواج,densité de trafic journalière,tägliche Verkehrsbelastung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76354,,False,False
75238,dam,سَدّ,barrage,Damm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75238,نظام أرضي يكون على مستوى سطح الأرض في الغالب. ويتطابق مع الطريق في الأساس,False,False
77066,damage,تَلَفٌ,détérioration,Schaden,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77066,,False,False
77235,damage cargo,بضاعة تالفة,cargaison avariée,Frachtschaden,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77235,,False,False
77236,damage certificate,شهادة تلف,certificat d'avaries,Schadenbescheinigung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77236,شهادة عطب تصدر عن سلطات الرصيف عندما تفرغ بضائع معطوبة، وتبين سبب العطب ومداه,False,False
77237,damage in transit,خسارة أثناء النقل، تَلَفٌ أثناء النقل,avarie en cours de route,Beschädigung beim Transport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77237,,False,False
77238,damage report,تقرير (عن) تلف,rapport d'avaries,Schadensmeldung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77238,وثيقة تصدر عن أحد الأطراف المعنيّين بالعطب في ختام عملية معاينة العطب,False,False
74382,"damage to catenary, damage to overhead wire",ضرر سِلسِليّ,dommages à caténaire,Oberleitungsschaden,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74382,,False,False
77067,damaged aircraft,طائرة معطلة,avion accidenté,beschädigtes Flugzeug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77067,,False,False
77068,damaged rail,سكة حديدية متلفة,rail avarié,beschädigte Schiene,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77068,,False,False
77069,damaged ship,سفينة بها عطب، سفينة معطلة,navire avarié,beschädigtes Schiff,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77069,,False,False
77239,damaged shipment,إرسالية متلفة,envoi avarié,beschädigte Sendung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77239,,False,False
77070,danger - do not load in passenger aircraft,محظور في طائرة المسافرين,interdit dans les aéronefs de passagers,'Gefahr - nicht in Passagierflugzeug laden',http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77070,,False,False
73691,danger zone; peril point; danger point,منطقة خطر,risque de danger,Gefahrpunkt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73691,عند الدخول في منطقة خطر في القضيب تجد الإشارة الرئيسة تخبرك بذلك,False,False
77240,dangerous goods handling,شحن البضائع الخطرة,expédition du transport de matières dangereuses,Gefahrgutabfertigung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77240,,False,False
77241,"dangerous goods stickers, hazardous goods stickers",ملصقات البضائع الخطرة,autocollant pour le transport de matières dangereuses,Gefahrengutaufkleber,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77241,,False,False
75002,dash-board,لوحة القيادة,tableau de bord,Armaturenbrett,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75002,,False,False
77242,data,بيانات,données,Daten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77242,,False,False
73007,data acquisition unit,وحدة تحصيل البيانات,collectionneur des données de mesure,Meßdatensammler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73007,,False,False
77243,data management,إدارة البيانات,gestion des données,Datenmanagement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77243,,False,False
77244,data management system,نظام إدارة البيانات,système de gestion de données,Datenmanagementsystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77244,,False,False
77245,data models,نماذج البيانات,modèles de données,Datenmodelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77245,,False,False
77246,database,قاعدة البيانات,base de données,Datenbank,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77246,هو الزمن اللازم لتشغيل جهاز رافع تعبئة. هذا الزمن يشمل أخر ميعاد وزمن اغلاق ومواعيد رحلات الوسائل القائمة بنقل الشحنات.,False,False
77247,date of shipment,تاريخ الإرسال/ الشحن,date d'expédition,Versanddatum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77247,,False,False
73692,date of travel,تاريخ السفر,date de départ,Abreisetag,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73692,,False,False
76155,davit,مقدم سفينة,bossoir,"Davit, Bootskran",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76155,أوناش صغيرة بتصميمات متنوّعة، توجد بمقدَمة السفينة، مستعملة لرفع القوارب والمراسي والسّلالم...إلخ,False,False
76156,day beacon,علامة النهار,marque de jour (non lumineuse),Leuchtfeuer welches auch bei Helligkeit sendet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76156,,False,False
76157,day marking,تَأْرِيمٌ نهاريّ,balisage de jour,Bake,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76157,تأريم نهاري لإرشاد الطّيّار في الإقلاع والهبوط,False,False
73693,days of operation,أيام التنقل,jours de circulation,Verkehrstage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73693,الأيام التي يعمل فيها القطار في الواقع خلال فترة زمنية محددة في المسار الكامل الخاص به أو في جزء منه.,False,False
76355,de Laval nozzle,منفث دو لافال,tuyère de Laval,Lavaldüse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76355,,False,False
77798,dead head,عربة غير محملة,transport à vide,Leertransport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77798,عندما يكون مطلوبا على شركة الشحن نقل معدات فارغة لمسافة طويلة من أجل الحمل. يتم تنقل طاقم من نقطة واحدة إلى أخرى أو إلى قطار عن طريق استخدام السيارة أو القطار.,False,False
75239,dead-end,طريق مَسْدُود,route sans issue; impasse; cul-de-sac,Sackgasse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75239,,False,False
74383,dead-end track,طريق مسدود,voie sans issue,Stumpfgleis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74383,الرصيف الحاد المنتهي ذو الاتجاه الواحد، التي تنتهي نهايته بنهاية إغلاق الرصيف، كما يتم في حالات استثنائية بناء الرصيف الرئيسي كرصيف مسدود ( على سبيل المثال رصيف الوصول لمحطة النهاية).,False,False
77756,deadhead,عربة خاوية,trajet à vide,Leerfahrt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77756,الأميال والساعات التي تسافرها عربة عند الخروج من دائرة خدمات الدخل. وهذا يشمل مغادرة والعودة إلى المرآب وتغيير المسارات،إلخ. عندما لا يكون هناك توقع معقول من نقل مداخيل الركاب. ومع ذلك، فإنه لا يشمل خدمة الميثاق، خدمة الحافلات المدرسية، وتدريب المشغلين، التدريب على الصيانة، الخ في ما يخص خدمات الطرق غير المقررة وغير الثابتة (طلب استجابة)، ويشمل عدد كيلومترات العربة الخاوية أيضا السفر بين نقطة التوزيع نقل الركاب وتوصيلهم.,False,False
76356,deadweight,حمولة ساكنة,port en lourd,Eigengewicht,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76356,حمولة ساكنة لسفينة تمثل الفرق في الأطنان بين الوزن الكلّيّ للسفينة ووزنها بدون حمولة,False,False
75240,decelerating lane,مسار تخفيف السرعة,voie de ralentissement,"Auslaufspur, Verzögerungsspur",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75240,,False,False
77248,decentralized warehouse,مستودع غير مركزي,stock décentralisé,dezentrales Lager,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77248,وبذلك فإن المستودع الغير مركزي هو منظمة مستودعية من نفس الخامات أو المواد والموجودة بدورها ليس في مكان واحد ولكن في عدة أمكنة.,False,False
55450,deck,سَطْح (طائرة)، سَطْح (سفينة),plan (avion),Deck,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=55450,,True,True
75903,deck of a bridge,سَطْح جِسْر,tablier d'un pont,Brückendeck,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75903,,False,False
74384,dedicated high speed railway line,خط سككي عالي السرعة,ligne de chemin de fer à grande vitesse,Hochgeschwindigkeitsstrecke,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74384,خطوط بنيت خصيصا للسماح للحركة بسرعة متساوية عموما أو أكبر من 250 كم / ساعة للقطاعات الرئيسية. ويمكن أن تشمل خطوط عالية السرعة تربط خطوط، ولا سيما قطاعات يربط إلى محطات وسط المدينة الواقعة عليها، والتي تسرع قد تأخذ في الاعتبار الظروف المحلية.,False,False
55375,dedicated train,قطار متخصص,train spécialisé,"Zug, ausgerüstet für Spezialtransporte",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=55375,,True,True
77799,dedicated train,قطار متخصص,train spécialisé,"Zug, ausgerüstet für Spezialtransporte",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77799,"قطار مصمم لتقل سلعة مخصصة أو نوع من السيارات. في حالة تواجد وسيلة نقل متعددة الوسائط, تقوم القطارات متعددة الوسائط بحمل سوى المقطورات و/ أو الحاويات.",False,False
75904,deep sea vessel (DSV),سفينة أعالي البحار,navire long courrier,Hochseeschiff,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75904,,False,False
76158,deep water port,ميناء بالمياه العميقة,port en eaux profondes,Tiefwasserhafen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76158,,False,False
75905,deep-sea,أعالي البحار,haute mer,Tiefsee,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75905,,False,False
55451,deflection,انْعِطَافٌ، انحراف,déflexion,Ablenkung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=55451,,True,True
75241,deflection,انْعِطَافٌ,déflexion,Ablenkung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75241,,False,False
73694,deflection radius; minimum railway curve radius,شعاع الانحراف,"radius de déviation, -d'aiguillage","Ablenkungsradius, Weichen-",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73694,دائرة نصف قطرها انحراف. الحد الأدنى للسكك الحديدية منحنى نصف قطرها,False,False
76357,defroster,جهاز إذابة الصقيع,dégivrage,Enteisungsanlage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76357,,False,False
73695,degraded operation,عملية متدهورة,situation dégradée,Gestörter Betrieb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73695,الإنحراف عن العملية المخططة، عشوائيا يخلق اكبر أو اقل من متطلبات متوسط الوقت.,False,False
76358,degree of compaction,درجة الضغط,degré de compactage,Verdichtungsgrad,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76358,على العكس من المحركات ذات القبة حيث مساحة اليانات على الضاغط 10-1 نسبة صوتية يتم في الضواغط ذكر نسبة الضغط.,False,False
76359,deicer vehicle,عربة إزاحة الجليد,véhicule de dégivrage; déverglaceuse,Enteisungsfahrzeug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76359,,False,False
75242,delamination,فَصْلٌ إلى طَبَقَات,délaminage,Delamination; Ablösung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75242,,False,False
77249,delay system,نظام التأجيل,système d'attente,Wartesystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77249,,False,False
73696,delay upon arrival,وصول متأخر,arrivée tardif,Ankunftsverspätung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73696,,False,False
73697,"delay, late arrival",تأخر,retard,Verspätung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73697,,False,False
77250,delivered ex quay,مسلَّم بالرصيف,rendu à quai,'geliefert ab Kai',http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77250,,False,False
77251,delivery,تسليم,livraison,Lieferung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77251,,False,False
77252,delivery and pick-up,تسليم وتجميع (البضائع),livraison et ramassage,Anlieferung und Abholung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77252,,False,False
77253,delivery carrier,مُوَزِّع (بضائع),transporteur livreur,beauftragtes Transportunternehmen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77253,,False,False
77254,delivery concepts,مفاهيم التسليم,concept de livraison,Anlieferkonzepte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77254,الهدف من مفاهيم التسليم هو تحديد تدفق المواد من موقع المورد إلى مكان المستهلك (أو تخزين أو عازلة قرب خريطة المستهلك),False,False
77255,delivery flight,رحلة تسليم (بضائع),vol de livraison,Überführungsflug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77255,,False,False
77256,delivery lot,حزمة للتسليم,lot de livraison,Lieferlos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77256,,False,False
77257,delivery of cargo,تسليم الحمولة,livraison de la cargaison,Frachtlieferung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77257,,False,False
77258,delivery of cars,تسليم العربات,livraison des wagons,PKW-Auslieferung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77258,,False,False
77259,delivery of ship,تسليم السفينة,livraison du navire,Schiffsauslieferung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77259,,False,False
77260,delivery round,جولة التسليم,tournée de livraison,Auslieferungsrunde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77260,,False,False
77261,delivery time,أَجَلُ التسليم,délai de livraison,Lieferzeit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77261,,False,False
77262,delivery truck dock,رصيف تسلُّم الرزم,quai de réception des colis,Lieferwagendock,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77262,,False,False
77263,delivery wagon,عربة تسليم البضائع,voiture de livraison,Lieferwagen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77263,,False,False
76360,delta wing airplane,طائرة ذات أجنحة على شكل دلتا,avion à voilure en delta,Deltaflugzeug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76360,,False,False
76802,deluxe cabin,مقصورة فاخرة,cabine de luxe,Luxuskabine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76802,,False,False
76803,deluxe class,درجة فاخرة,catégorie luxe,Luxusklasse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76803,,False,False
76804,demand (transport),الطلب على النقل,demande (transport),Nachfrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76804,دلالة على  احتياجات النقل، حتى إو إن تمت تلبيتها كليا أو جزئيا أو عادما. مماثلة لتموين النقل، يتم التعبير عن ذلك من حيث عدد السكان  والحجم، أو طن لكل وحدة من الزمان والمكان.,False,False
73009,demand bus,حافلة تحت الطلب,autobus à la demande; autobus au cadran,auf Nachfrage eingesetzter Bus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73009,,False,False
73698,demand component,عنصر الطلب,élément de demande,Nachfrageelement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73698,,False,False
76990,demand responsive,استجابة إلى الطلب,repondant à la demande,nachfrageangepasst,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76990,,False,False
73699,demand stop,وقف الطلب,arrêt facultatif,Bedarfshalt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73699,,False,False
73700,demand-orientated regular transport,نقل منتظم حسب الطلب,transport régulier sur les lignes guidé par la demande,Bedarfslinienverkehr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73700,"الخدمة النظامية, يتم فيها الرحلات المعلن عنها عند وجود طلب كاف.",False,False
73701,demand-orientated transport,نقل حسب الطلب,libre service,Bedarfsbetrieb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73701,نموذج التشغيل يكون فيه البرمجة الأولية مقتصرة على الاستخدام المكاني والزماني,False,False
73702,demand-responsive public transport,نقل عام حسب الطلب,transports à la demande,bedarfsoptimierter öffentlicher Verkehr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73702,,False,False
76991,demand-responsive system,نظام استجابة الطلب,autobus à la demande,bedarfsgerechtes System,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76991,,False,False
73703,demand-responsive transport,نقل حسب الطلب,transport guidé par la demande,Bedarfsgesteuerte Verkehre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73703,"طلب النقل المتحكم به يتبع جدول زمني صارم و/أو منحنى, ولكن الركاب يفعلون طلبه. هذه الانتقالات اقتصادية لأنها تتم في حال وجود رغبة فعلية للقيادة. حتى يمكن تجنب الرحلات الخالية. النقل بطلب متاح فى أشكال مختلفة وتحت أسماء كثيرة.",False,False
77264,demise charter-party,إيجار سفينة لأمد طويل,charte-partie de longue durée,Pachtvertragspartner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77264,,False,False
77265,demurrage,غرامة تأخير الشحن,surestaires,Liegegebühr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77265,,False,False
77266,demurrage costs,تعويض عن الرسوم الإضافية,frais d'immobilisation,Liegegeld,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77266,غرامة تأخير عن مدة شحن أو تفريغ البضاعة تتعدى المدة المنصوص عليها في عقد المشارطة,False,False
76361,denied boarding,مَنْعُ ركوب,refus d'embarquement,Nichtbeförderung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76361,,False,False
75243,dense bitumen macadam,تربة مُستَقِرَّة بالحمر,enrobé dense au bitume,dichte Asphaltdeckschicht,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75243,مزيج مزخرف مع نفاذية منخفضة وقار ذو نسبة اختراق مناسب,False,False
75244,dense tarmacadam,تربة مُستَقِرَّة بالزفت,enrobé dense au goudron,dichtes Teermakadam,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75244,إسفلت حيث المكونات والحشو مشكلة للحصول على خليط مزخرف ذو نفاذية منخفضة، عند النشر والضغط,False,False
75245,density,كثافة,densité,Dichte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=75245,نسبة الكثافة الأكبر لهيئة إلى المياه في 4 درجات مئوية,False,False
77267,density of cargo,حجم البضاعة,encombrement de la marchandise,Dichte der Ladung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77267,,False,False
77268,depalletization,عدم الإلواح,dépalettisation,Depalettieren,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=77268,,False,False
76362,departing aircraft,طيارة مغادَرة,aéronef en partance,abfliegende Flugzeuge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76362,,False,False
76363,departing baggage,أمتعة مغادَرة,bagages-départ,abgehende Gepäckstücke,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76363,,False,False
55362,departure,مُغَادَرة,départ,Abfahrt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=55362,,True,True
73704,departure,مُغَادَرة,départ,Abfahrt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73704,,False,False
76685,departure aerodrome,مطار المغادرة,aérodrome de départ,Startflugplatz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76685,,False,False
76686,departure area entry,منطقة المغادرة,zone départs,Eingang Abflugbereich,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76686,,False,False
76687,departure board,لوحة المغادرة,panneau de départ,"Abfahrtstafel, Abflugtafel",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76687,,False,False
73705,"departure board, train-departure indicator",لوحة المغادرة,panneau des horaires de départ,Abfahrtstafel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73705,,False,False
76688,departure concourse,بهو المغادرة,hall des départs,Abfahrtshalle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76688,,False,False
73010,departure date,تاريخ المغادرة,date de départ,Abreisedatum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73010,,False,False
73706,departure delay,تأخير مغادرة,départ tardif,Abfahrtsverspätung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73706,,False,False
76364,departure fees,رسوم المغادرة,droits au départ,Gebühren oder Entgelte bei Abflug,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76364,,False,False
76689,departure gate,بوابة المغادرة,porte départ,Abfluggate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76689,,False,False
74385,departure lounge,قاعة المغادرة,salle de départ,Wartehalle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74385,,False,False
74386,"departure platform, out-track platform",منصة المغادرة,plate-forme de départ,Abfahrtsbahnsteig,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74386,,False,False
73707,departure process,عملية مغادرة,processus de départ,Abgangsprozeß,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73707,,False,False
74387,departure repeat lock; departure repeat locking,حاجز المغادرة,barrage de sortie,Ausfahrsperre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74387,الأجهزة، التي تمنع بعد إقلاع القطار أيضاً في حالة عدم عمل إغلاق لخط السكة الحديدية الإطلاق المتكرر لإشارات الإقلاع من نفس لخط الموجهة للراكبين. يقوم إغلاق الإقلاع باستبدال تكرار إغلاق الخطوط بأجهزة حديثة لإغلاق الخطوط.,False,False
76690,departure runway,مَدْرَج المغادرة,piste de départ,Startbahn,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76690,,False,False
73708,departure schedule,جدول مغادرة,horaires de départ,Abfahrtsfahrplan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73708,,False,False
76691,departure screen,لوحة (معلومات) المغادرة,tableau des départs,"Abfahrtstafel, Abflugtafel",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=76691,,False,False
74388,departure sidings,طرق المغادرة,voies de départ,Ausfahrgruppe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74388,,False,False
74389,departure signal,إشارة المغادرة,signal de départ,Abfahrauftragssignal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74389,,False,False
74390,departure station,محطة المغادرة,gare de départ,Abgangsbahnhof,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=74390,,False,False
73011,departure time,وَقْت المغادرة,heure de départ,Abfahrtszeit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73011,,False,False
73709,"departure time, time of departure",وقت مغادرة,heure de départ,Abfahrtszeit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=73709,,False,False
