id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
178640,carbidopa,كَرْبِيدُوبَا,carbidopa,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178640,دواء مضاد لداء باركنسون.,,True,True
178641,carbimazole,كَرْبِيمَازُول,carbimazole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178641,دواء لفرط نشاط الدرقية.,,True,True
178642,carbinoxamine,كَرْبِينُوكْسَامِين,carbinoxamine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178642,دواء مضاد للهستامين.,,True,True
178643,carbocysteine,كَرْبُوسِيْسِتِئِين,carbocystéine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178643,دواء حالّ للبلغم.,,True,True
178644,carbohydrates,كَرْبُوهِيدْرَات,hydrates de carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178644,مركبات كيميائية صيغتها العامة (CH2On)، تشمل النشا والسكر والسللوز.,,True,True
178645,carbon,كَرْبُون,carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178645,العنصر الكيميائيّ رقم (6) وهو رباعي التكافؤ.,,True,True
178646,carbon dioxide,ثَانِي أُكْسِيد الكَرْبُون,bioxyde de carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178646,,,True,True
178647,carbonate,كَرْبُونَات,carbonate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178647,كل ملح يحتوي على (CO3).,,True,True
178648,carbonated chain,سِلْسِلَة كَرْبُونِية,chaîne carbonée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178648,,,True,True
178649,carbonium,كَرْبُونْيُوم,carbonium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178649,شاردة كربونية موجبة.,,True,True
178650,carbonyl,كَارْبُونِيل,carbonyle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178650,وظيفة (CO).,,True,True
178651,carboxyl,كَارْبُوكْسِيل,carboxyle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178651,وظيفة (COOH).,,True,True
178652,carbromal,كَرْبُرومَال,carbromal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178652,دواء منوم قديم.,,True,True
178653,carburation,تَفْحِيم,carburation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178653,,,True,True
178654,carbutamide,كَرْبُوتَامِيد,carbutamide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178654,دواء خافض للسكر.,,True,True
178655,carcinoma,سرَطَانَة,carcinome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178655,ورم خبيث تطور من نسيج ظهاريّ (epithelial).,,True,True
178656,carcinophilia,أُلْفَة النُّسُج السرطانية,carcinophilie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178656,,,True,True
178657,carcinostatic,كابِحُ السرطان,carcinostatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178657,,,True,True
178658,cardiac stimulant,مُنَبِّه قَلْبِيّ,stimulant cardiaque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178658,,,True,True
178659,cardioaccelerator,مُسَرِّعُ القَلْب,cardioaccélérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178659,,,True,True
178660,cardioinhibitor,مُثَبِّط للقَلْب,cardioinhibiteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178660,,,True,True
178661,cardiolipidic antigen,مُسْتَضِدٌّ قَلْبِيّ ـ شَحْمِيّ,antigène cardiolipidique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178661,,,True,True
178662,cardioselective,انْتِقَائِيّ للقَلْب,cardiosélectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178662,,,True,True
178663,cardiotonic,مُقَوِّي القَلْب,cardiotonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178663,,,True,True
178664,cardiotoxic,سَامٌّ للقَلْب,cardiotoxique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178664,,,True,True
178665,carditis,الْتِهَاب القَلْب,cardite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178665,,,True,True
178666,care,عِنَايَة,soins,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178666,,,True,True
178667,caries,تَسَوُّس,carie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178667,,,True,True
178668,carminative,طَارِدُ الرِّيح,carminatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178668,,,True,True
178669,carmustine,كَارْمُوسْتِين,carmustine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178669,دواء مضاد للأورام.,,True,True
178670,carnidazole,كَارْنِيدَازُول,carnidazole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178670,دواء مضاد للأوالي.,,True,True
178671,carrier,حَامِل,porteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178671,للعدوى مثلا: شخص يحمل في جسمه العامل المسبب للمرض دون أن تظهر عليه أعراض المرض، مما يجعله مصدرا لنقل العدوى ولتوزيع العامل المسبب لها.,,True,True
178672,carteolol,كَارتِيلُول,cartéolol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178672,دواء حاصر بيتا.,,True,True
178673,cartoning machine,مُكَرْتِنَة,machine à cartonner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178673,,,True,True
178675,cast (urinary...),أُسْطُوَانَة بَوْلِية,cylindre urinaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178675,,,True,True
178677,catabolism,تَقْوِيضٌ,catabolisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178677,استقلاب لمواد داخل الكائن الحيّ يؤدي إلى جعلها أكثر بساطة من حيث التركيب.,,True,True
178678,catalysis,تَحْفِيز، حَفْز,catalyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178678,,,True,True
178679,catalytic hydrogenation,هَدْرَجَة حَفْزِية,hydrogénation catalytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178679,,,True,True
178680,catalyzer; catalyst,حَفَّاز,catalyseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178680,,,True,True
178681,catha edulis,قَاتٌ,catha edulis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178681,نبات  من الفصيلة الحرابية (celestraceae ) يؤدي الإدمان على تناول أوراقه إلى حدوث آفات قلبية وعائية وآفات هضمية.,,True,True
178682,cathartic,مُلَيِّن,cathartique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178682,,,True,True
178683,catheter,قِثْطَرَة,cathéter; sonde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178683,أداة على شكل قناة مرنة أو قاسية تدخل في القنوات أو الأوعية لسحب السوائل أو دفع المواد الظليلة عبرها وغير ذلك.,,True,True
178684,cathode,مَهْبَط,cathode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178684,المسرى الكهربائيّ السلبيّ.,,True,True
178685,cation,شَرْجَبَة,cation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178685,شاردة -أيون- موجبة.,,True,True
178686,cation exchanger,مُبَادِل الشَّرْجَبَات,échangeur de cations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178686,,,True,True
178687,caustic,كَاوٍ,caustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178687,مادة كيميائية مخربة للنسُج الحية، مثل البوتاس أو الصودا الكاوية.,,True,True
178688,cefaclor,سِيفَاكْلُور,céfaclor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178688,مضاد حيويّ.,,True,True
178689,cefadroxil,سِيفَادْرُوكْسِيل,céfadroxil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178689,مضاد حيويّ.,,True,True
178690,cefamandole,سِيفَامَنْدُول,céfamandole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178690,مضاد حيويّ.,,True,True
178691,cefatrizine,سِيفَاتْرِيزِين,céfatrizine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178691,مضاد حيويّ.,,True,True
178692,cefazolin,سِيفَازُولِين,céfazoline,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178692,مضاد حيويّ.,,True,True
178693,cefotaxime,سِيفُوتَاكْسِيم,céfotaxime,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178693,مضاد حيويّ.,,True,True
178694,cefoxitin,سِيفُوكْسِيتِين,céfoxitine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178694,مضاد حيويّ.,,True,True
178695,cell,خَلِيَّةٌ,cellule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178695,,,True,True
178696,cellular immunity,مَنَاعَةٌ خَلَوِيَّة,immunité cellulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178696,,,True,True
178698,center of symmetry,مَرْكَز التناظر، مَرْكَز التماثل,centre de symétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178698,,,True,True
178699,centrifugation,تَنْبِيذ,centrifugation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178699,فصل الأجزاء الخفيفة عن الثقيلة بواسطة التدوير السريع بالنباذة.,,True,True
178700,centrifuge,نَبَّاذَة، مِنْبَذَة,centrifugeuse; centrifuge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178700,آلة التنبيذ.,,True,True
178701,cephalexin,سِيفَالِيكْسِين,céfalexine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178701,مضاد حيويّ.,,True,True
178702,cephaloridine,سِيفَالُورِيدِين,céfaloridine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178702,مضاد حيويّ.,,True,True
178703,cephalothin,سِيفَالُوتِين,céfalotine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178703,مضاد حيويّ.,,True,True
178704,cephapirin,سِيفَابِيرِين,céfapirine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178704,مضاد حيويّ.,,True,True
178705,cephradine,سِيفْرَادِين,céfradine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178705,مضاد حيويّ.,,True,True
178706,cerebritis,الْتِهَابُ الْمُخّ,cérébrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178706,,,True,True
178707,cerebromeningitis,الْتِهَابُ السَّحَايا والْمُخّ,cérébro-méningite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178707,,,True,True
178708,cerebrospinal fluid (CSF),سَّائِل (ال...) الدِّمَاغِيّ الشَّوْكِيّ,liquide céphalorachidien (LCR),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178708,,,True,True
178709,cerium,سِرْيُوم,cérium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178709,"عنصر فلزيّ من العناصر النادرة وزنه الذريّ (140,3) رقمه (58).",,True,True
178710,cervicitis,الْتِهَابُ العُنُق,cervicite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178710,,,True,True
178711,cervicovaginitis,الْتِهَابُ العُنُق وَالمهْبِل,cervico-vaginite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178711,,,True,True
178712,cetiedil,سِيتِيدِيل,cétiédil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178712,دواء موسع للأوعية، له تأثير أتروبينيّ كبير.,,True,True
178713,cetraria islandica,شِيبِيَة إِسْلَنْدَة,cetraria islandica,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178713,نبات يستعمل كمضاد للقيء والغثيان، أما بعد إزالة الجوهر المر منه فيستعمل في آفات التهاب القصبات والرئة.,,True,True
178714,chain,سِلْسِلَة,chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178714,,,True,True
178715,chain reaction,تَفَاعُل مُتَسَلْسِل,réaction en chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178715,,,True,True
178716,chancre,غَرِين، قَرْح,chancre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178716,تقرح خاص، يلاحظ في الزهريّ والسل.,,True,True
178717,characteristics,مُمَيِّزَات,caractéristiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178717,,,True,True
178718,charcoal,فَحْم,charbon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178718,يستحضر بتفحيم المواد العضوية بالنار، مثل الخشب والدم والعظام وغيرها، ويستعمل أحيانا كمادة مدمصة.,,True,True
178719,charge,شِحْنَة,charge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178719,,,True,True
178721,cheilitis,الْتِهَابُ الشَّفَة,chéilite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178721,,,True,True
178722,chelate,مُسْتَخْلِب,chélate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178722,,,True,True
178723,chelation,اسْتِخْلاَب,chélation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178723,,,True,True
178724,chemical activity,نَشَاط كِيمْيَائِيّ,activité chimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178724,,,True,True
178725,chemical affinity,أُلْفَة كِيمْيائية,affinité chimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178725,,,True,True
178726,chemical energy,طَاقَة كِيمْيائية,énergie chimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178726,,,True,True
178727,chemical formula,صِيغَة كِيمْيَائية,formule chimique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178727,,,True,True
178728,chemist,كِيمْيائيّ,chimiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178728,,,True,True
178729,chemotaxis,انْجِذَاب كِيمْيَائيّ,chimiotaxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178729,,,True,True
178730,chemotherapy,مُعَالَجَة كِيمْيائية,chimiothérapie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178730,,,True,True
178731,chemotrophic bacterium,جُرْثُومٌ كِيمْيَائِيّ التَّغَذِّي,bactérie chimiotrophe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178731,,,True,True
178732,chewing tablet,مَضْغُوطَةُ مَضْغ,comprimé à macher,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178732,,,True,True
178733,chief pharmacist,صيْدَلانيّ (ال...) المسؤول,pharmacien responsable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178733,,,True,True
178734,chilomastix,شَفَوِية السِّيَّاط,chilomastix,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178734,جنس من فصيلة شفويات السياط (chilomastigidae) وهي من الأوالي، قد يؤدي وجودها في الأعور من القولون إلى أعراض هضمية كالإسهال.,,True,True
178735,chiral medicinal substance,مَادّة دَوَائِية فعّالة ضَوئياً,médicament optiquement actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178735,يدوية، ميمنة أو ميسرة للضوء المستقطب.,,True,True
178739,chloramine-T,كُلُورَامِين T,chloramine-T,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178739,مطهر موضعيّ.,,True,True
178740,chloramphenicol,كُلُورَامْفِينِيكُول,chloramphénicol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178740,مضاد حيويّ.,,True,True
178741,chlorcyclizine,كُلُورُوسِيكْلِيزِين,chlorcyclizine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178741,دواء مضاد للهستامين.,,True,True
178742,chlordiazepoxide,كُلُورديَازِيبُوكْسِيد,chlordiazépoxide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178742,دواء مهدئ.,,True,True
178743,chloride,كُلُورِيد، كُلُورُور,chlorure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178743,الكلوريدات هي أملاح حمض الهيدروكلوريك.,,True,True
178744,chlorination,كَلْوَرة,chlorination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178744,إدخال عنصر الكلور في تركيب مركب ما.,,True,True
178745,chlorine,كُلُور,chlore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178745,العنصر الكيميائيّ  رقم (17)، وهو غاز أخضر اللون خانق، يستخدم بعض مركباته كمطهر.,,True,True
178746,chlorine water,مَاءُ الكُلُور,eau de chlore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178746,السائل الناتج من انحلال غاز الكلور في الماء، ويستخدم كعامل مؤكسد أو يقصر الألوان وكمضاد للتعفن.,,True,True
178747,chlorite,كُلُورِيت,chlorite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178747,الكلوريتات هي أملاح حمض الكلورور مثل كلوريت البوتاسيوم.,,True,True
178748,chlormadinone,كُلُورمَادِينُون,chlormadinone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178748,دواء لعلاج انتباذ بطانة الرحم.,,True,True
178749,chlormezanone,كُلُورمِيزَانُون,chlormézanone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178749,دواء مرخ للعضلات.,,True,True
178752,chlorocresol,كُلُورُوكريزُول,chlorocresol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178752,دواء مطهر.,,True,True
178753,chloroform,كُلُورُوفُورم,chloroforme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178753,مُحِلّ للكثير من المركبات العضوية، صيغته (CHCl3) ذو رائحة عطرية مميزة.,,True,True
178754,chlorophyll,يَخْضُور، كُلُورُوفِيل,chlorophylle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178754,المادة الخضراء الموجودة في صانعات النبات الخضراء، وهي ضرورية لعملية التركيب الضوئيّ.,,True,True
178755,chloroplasts,صَانِعَات اليَخْضُور,chloroplastes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178755,جسيمات عضوية في خلايا النبات، وتعطي اللون الأخضر لأجزائه المختلفة كالأوراق....,,True,True
178756,chloroquine,كُلُورُوكِين,chloroquine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178756,دواء مضاد للملاريا.,,True,True
178757,chlorpheniramine,كُلُورفِينِيرَامِين,chlorphéniramine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178757,دواء مضاد للتحسّس.,,True,True
178758,chlorpromazine,كُلُوربرُومَازِين,chlorpromazine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178758,دواء مضاد للقيء ومهدئ.,,True,True
178759,chlorpropamide,كُلُوربرُوبَامِيد,chlorpropamide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178759,دواء خافض للسكر.,,True,True
178760,chlortetracycline,كُلُورتَتْرَاسِكْلِين,chlortétracycline,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178760,مضاد حيويّ.,,True,True
178761,cholagogue,مُدِرّ الصَّفْرَاء,cholagogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178761,,,True,True
178762,cholangitis,الْتِهَابُ الأَوْعِيَة الصَّفْرَاوِيَّة,cholangite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178762,,,True,True
178763,cholecystitis,الْتِهَابُ الْمَرَارَة,cholécystite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178763,,,True,True
178764,cholera,هَيْضَة,choléra,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178764,,,True,True
178765,choleretic,مُفْرِز الصَّفْرَاء,cholérétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178765,,,True,True
178766,cholinergic,كُولِينِيّ الفِعْل,cholinérgique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178766,,,True,True
178767,cholinomimetic,مُحَاكِي الْكُولِين,cholinomimétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178767,,,True,True
178768,chondritis,الْتِهَابُ الغُضْرُوف,chondrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178768,,,True,True
178769,choroiditis,الْتِهَابُ الْـمَشِيمَة,choroïdite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178769,,,True,True
178770,chromate,كَرُومَات,chromate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178770,أملاح حمض الكروم مثل كرومات البوتاسيوم.,,True,True
178771,chromatogram,مُخَطَّط التفْرِيق اللَّوْنِيّ,chromatogramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178771,,,True,True
178772,chromatography,تفْرِيق لَوْنِيّ,chromatographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178772,,,True,True
178773,chrome,كُرُوم,chrome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178773,العنصر الكيميائيّ رقم (24) تمتاز أملاحه بتلونها،تستعمل بعضها في تلوين المحضرات النسيجية وككواشف أو مشعرات كيميائية، وبعضها في معالجة بعض الأمراض العصبية.,,True,True
178774,chromogen,مُوَلِّد اللَّوْن,chromogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178774,,,True,True
178775,chromogenic bacterium,جُرْثُومٌ مُوَلِّدٌ لِلصِّبَاغ,bactérie chromogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178775,,,True,True
178776,chromophor,حَامِل اللَّوْن,chromophore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178776,,,True,True
178777,chromosome,صِبْغِيّ,chromosome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178777,,,True,True
178778,chronic,مُزْمِن,chronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178778,مرض طويل المدة، يصعب شفاؤه.,,True,True
178779,chronic arthritis,الْتِهَابُ المَفْصِلِ المُزْمِن,arthrite chronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178779,,,True,True
178780,chronic nephritis,الْتِهَابُ الكلية المُزْمِن,néphrite chronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178780,,,True,True
178781,chronic toxicity,سُمِّيَّة مُزْمِنَة,toxicité chronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178781,,,True,True
178782,chrysotherapy,مُعَالَجَة بالذهب,chrysothérapie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178782,,,True,True
178783,chylomicrons,دَقَائِق كيلوسية,chylomicrons,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178783,,,True,True
178784,cicatricial,نَدْبِيّ,cicatriciel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178784,,,True,True
178785,cicatrizant,لاَئِم,cicatrisant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178785,يعمل على التئام الجرح.,,True,True
178786,cilium,هُدْب,cil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178786,,,True,True
178787,cimetidine,سِيمِيتِيدِين,cimétidine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178787,دواء للقرحة، مضاد هيستامينيّ (H2).,,True,True
178790,cinnarizine,سِينَارِيزِين,cinnarizine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178790,دواء مضاد للدُّوار.,,True,True
178791,ciprofibrate,سيبرُوفِبْرات,ciprofibrate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178791,دواء خافض للدسمية.,,True,True
178792,circulation,دَوَرَان، جَرَيَان,circulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178792,,,True,True
178793,cis-trans isomerism,تَمَاكُب مَقْرُون ـ مَفْرُوق,isomérisme cis-trans,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178793,,,True,True
178794,citric acid,حَمْض اللَّيْمُون,acide citrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178794,,,True,True
178795,clarification,تَصْفِيَة، إِيضَاح,clarification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178795,ترويق.,,True,True
178796,clarithromycin,كلاَرِيثْرُومَايْسِين,clarithromycine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178796,مضاد حيويّ.,,True,True
178798,classification,تَصْنِيف,classification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178798,,,True,True
178800,claviceps purpurea,فُطْر مهماز الشيلم,claviceps purpurea,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178800,ينتمي للفصيلة الزقية (ascomycètes) يحتوي على قلويدات ذات تأثيرات قلبية وعائية ومركزية عصبية وتأثير مقلص لعضلة الرحم.,,True,True
178801,clean room,غُرْفةُ مُراقبةِ الجو,zone d'atmosphère controlée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=178801,غرفة تراقب فيها مجموعة من الأمور كتركيز الدقائق -لتقليل دخولها وتكونها أو احتباسها - والرطوبة ودرجة الحرارة والضغط.,,True,True
