id,english,arabic,french,german,uri,description,vt,uatv
88711,clean oil lubrication,التزليق بزيت جديد,graissage à huile perdue [m.],Frischölschmierung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88711,,True,True
91610,clear field of view,نطاق رؤية السائق,champ de vision en perspective [m.],Fernsichtfeld [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=91610,هو مساحة معينة في الزجاج الأمامي للسيارة، ويوجد تحديداً في نطاق رؤية السائق.,True,True
87657,clear glass,زجاج شفاف,verre transparent [m.],Klarglas [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87657,,True,True
89465,clear paint booth,التصاق البرنيق,adhérence du vernis [f.],Klarlackstand [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=89465,مدى استقرار السطح المطلي، من حيث مظهره وتعرّضه للعوامل المؤثرة عليه سلباً.,True,True
89975,clearance,حيز الخلوص,jeu [m.],Lüftspiel [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=89975,هو مقياس يُشير إلى المشوار الخالي بين بطانة الفرامل ودارة الفرامل أو قرص الفرامل في منظومات الفرامل البنيوماتية أو الهيدرولية. ويتم قياسه في منظومات الفرامل البنيوماتية على ضابط خلوص الفرامل. ويعمل خلوص الفرامل على المُحافظة على نفس مُستوى سهولة حركة أجزاء الفرامل المتوقفة عن العمل وكذلك مشوار أسطوانات العجلات. ويؤدي خلوص الفرامل الضئيل للغاية أو عدم وجوده أساساً مع الفرامل غير المُشغلة إلى حدوث فعلٍ تجليخي للفرامل، وتسخين بطانات الفرامل ودارات أو أقراص الفرامل، وكذلك البلى المُبكر. كما يزيد مقاس خلوص الفرامل بفعل بلى البطانة، حيث يمكن ضبطه عندئذ باستخدام تجهيزة إعادة ضبط أوتوماتية.,True,True
90921,climatronic,نظام التكييف الهوائي التلقائي (كليما ترونيك) Climatronic,climatronic [m.],Climatronic [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=90921,[التحكم الإلكتروني في درجة الحرارة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91006)، [التحكم الأوتوماتي في درجة الحرارة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91003)، [التحكم الرقمي في درجة الحرارة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91005),True,True
89562,climbing resistance,مقاومة الصعود,résistance en côte [f.],Steigungswiderstand [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=89562,هي المقاومة التي تتعرّض لها السيارة عند اجتياز إحدى الطرق الصاعدة. تتميز مقاومة الصعود بقوة الوزن، أي [القوة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91801) التي قد تجعل السيارة غير المفرملة تتدحرج لأسفل من الطريق الصاعد بسبب كتلتها (انظر: [الكتلة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91791)). وتزداد مقاومة الصعود بنسبة مُماثلة لكتلة السيارة ولمقدار زاوية الصعود α.,True,True
87658,clinches [UK] / clinching [US],عملية الضم,clinchage [m.],Clinchen [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87658,هي عملية ربط ألواح معدنية بواسطة الوصل التشكيلي.,True,True
87659,clinching pliers,ذردية تحزيز,pince de dépliage [f.],Falzzange [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87659,هي عدة ميكانيكية تُستخدم يدوياً في نطاق الأعمال التي تُجرى على هيكل السيارة. ويمكن بواسطتها عمل درزات (حواف) في الألواح المعدنية. ويوجد منها الشكل المُستقيم، والشكل المحني، كما يوجد منها نوع آخر خاص، هو زردية الحني الزاوي.,True,True
88766,clip pliers for drive shaft boot,زردية قامطات الجلب المطاطية للمحاور,pince à flexibles pour soufflet de transmission [f.],Achsmanschettenschellenzange [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88766,هي إحدى العدد الخاصة، وتُستخدم لضغط القامطات المُستخدمة على الجلب المطاطية المرنة للمحاور.,True,True
90817,clip-on ammeter,أمبير متر (أميتر) ذو زردية,pince ampèremétrique [f.],Zangenamperemeter [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=90817,هو جهاز قياس كهربائي، يُستخدم لقياس التيارات الكهربائية المُستمرة والمُترددة بدون تلامُس، حيث تُوضع زردية قياس حول الخط المُراد قياسه، ويقوم الأميتر بقياس شدة التيار بشكل غير مُباشر عن طريق التأثير المغناطيسي لتيار التوصيل، ثم يُبين درجة هذه الشدة على شاشة عرض. وتتمثل ميزة هذا الأميتر - على عكس الأمبير متر (الأميتر) العادي - في قياس شدة التيار الكهربائي دون الحاجة إلى فتح الدائرة الكهربائية، وكذلك في الفصل الجلفاني (القياس الحُر لإشارة القياس في مُقابل المُتغير المُراد قياسه).,True,True
90818,clip-on ammeter,زردية قياس التيار,pince ampèremétrique [f.],Strommesszange [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=90818,الأمبير متر (الأميتر) ذو الزردية,True,True
88183,closed gas exchange,التبدّل الغازي المُغلق,échange fermé des gaz [m.],geschlossener Gaswechsel [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88183,يتم في محركات البنزين رباعية الأشواط طرد غازات العادم من الأسطوانة في شوط العادم، ثم سحب شحنات غاز جديدة في شوط السحب. ولأن عمليتي السحب والطرد تتمان في شوطين مختلفين، فإن عملية [التبدّل الغازي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=87891) تعتبر مُغلقة. ولا تتلامس الغازات الجديدة وغازات العادم إلا لفترة قصيرة أثناء [تداخل الصمامات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88207). يكاد يكون اختلاط الغازات في عملية التبدّل الغازي مُستبعداً كما هو الحال مع المحرك ثنائي الشوط ذي التبدّل الغازي المفتوح.,True,True
87591,closer,مُغلِق (ملامس غلق),contact de fermeture [m.],Schließer [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=87591,هو مفتاح كهربائي يعمل عند تشغيله على إغلاق دائرة كهربائية. ويمكن تشغيله ميكانيكياً أو كهربائياً أو بنيوماتياً أو هيدرولياً.,True,True
91202,"closing chamber, door cylinder",غرفة الغلق بأسطوانات الأبواب,"chambre de fermeture, vérin de porte [f.]","Schließkammer, Türzylinder [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=91202,تنشأ هذه الغُرفة في [أسطوانات الأبواب (نظام ETS)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=91208) بواسطة جانب الكبّاس المسئول عن إغلاق الباب. ويمكن تجهيز وصلة الهواء المضغوط لهذه الغُرفة بخانق بهدف تخميد حركة الكبّاس. كما يمكن تزويدها بوصلة هواء مضغوط ثانية لملء وتصريف الهواء من [المفتاح الارتدادي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94623). انظر أيضاً: [تجهيزة الحماية من الانحصار](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=90196).,True,True
91334,closing pressure,ضغط إغلاق,pression de fermeture [f.],Schließdruck [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=91334,في منظومات الفرامل الهوائية، هو الضغط اللازم لإغلاق الصمامات.,True,True
90565,closing time,زمن الإغلاق,temps de fermeture des contacts [m.],Schließzeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=90565,,True,True
88823,clutch,قابض,embrayage [m.],Kupplung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88823,تكمن وظيفته في [نقل القدرة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88791) بين المحرك وصندوق التروس. وهو اتصال مرن واحتكاكي وقابل للفصل بين عمود المحرك وعمود صندوق التروس، ويجب عليه أداء الوظائف التالية: 1) فصل المحرك الدائر عن صندوق التروس عند تغيير السرعة. 2) نقل [عزم دوران المحرك](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=87961) بدون حدوث انزلاق وكذلك تأمين المحرك وصندوق التروس ضد زيادة التحميل عن طريق الانزلاق. 3) إخماد الاهتزازات التي قد تحدث. 4) تخفيض عزم دوران المحرك عند بدء السير عن طريق الانزلاق، وذلك للحصول على عملية بدء سير خالية من الاهتزازات. وتبعاً لطريقة التشغيل يتم في عملية تصنيع السيارات استخدام 1) القابض الميكانيكي و 2) القابض الهيدرولي حيث تتم عملية نقل القدرة مع القابض الميكانيكي عن طريق الاحتكاك، أمّا مع القابض الهيدرولي فتتم عن طريق الدفق. يمكن أن تكون القوابض الميكانيكية مُصممة كقوابض أحادية القرص أو ثنائية القرص أو مُتعددة الأقراص (قوابض شرائحية) أو كقوابض طرد مركزي. ويُشغل القابض عن طريق دوّاسة القابض. ويتم استخدام القابض أحادي القرص في الغالب في سيارات الركوب. أمّا عندما تكون هناك حاجة لنقل قيم عالية جداً لعزم الدوران (كما في المركبات التجارية وسيارات السباقات)، أو عندما ينبغي أن تكون أبعاد القابض صغيرة (كما في الموتوسيكلات وصناديق التروس الأوتوماتية)، فيُستخدم القابض ثنائي القرص والقابض مُتعدد الأقراص، أو القابض الشرائحي. يمكن للقوابض الشرائحية أن تعمل سواء على نحو جاف أو نحو رطب بتبليلها بالزيت. ويُركّب القابض في حدّافة المحرك، حيث يُركّب قرص القابض بين هذه الحدّافة وقرص الضغط اللذين يكونان متصليْن [بالعمود المرفقي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88102). يكون قرص القابض قابلاً للتحرك محورياً وفي الوقت نفسه متصلاً دورانياً بثبات بعمود صندوق التروس بحيث يدور هذا الأخير بدورانه. تقوم قوة الياي بضغط القرص جهة [حدّافة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96101) المحرك فيدور معها بفعل الاحتكاك ووفقاً لدرجة قوة ضغط الياي ولحدوث انزلاق من عدمه. وبذلك تتم عملية نقل عزم الدوران عن طريق الوصل الاحتكاكي. يتكوّن قرص القابض من بطانة مقاومة للسحج بأعلى درجة مُمكنة (قديماً كانت تُصنع من الأسبست المقوى بأسلاك نحاسية) مُثبتة من الجانبين على قرص صُلب. وعند إعتاق القابض يُفصل قرص القابض عن الحدّافة عن طريق دوّاسة القابض وأذرع التوصيل وشوكة ومحمل الإعتاق. حيث يجب عندئذ التغلب على قوة يايات القابض. يُعتبر شكل قرص القابض عاملاً حاسماً في كون القابض جاسئاًأو مرناً (وصل القابض بنعومة وسلاسة). ولغرض امتصاص الاهتزازات الدورانية تُزوّد أقراص القابض غالباً بمُخمدات ليّ (يايات ليّ). ويُمكّن قابض الطرد المركزي من حدوث عملية الوصل أوتوماتياً، كما هي الحال مثلاً في الدراجات ذات المحرك (الموفا) أو في ناقلات الحركة اللاتدرّجية، حيث تندفع عناصر هذا القابض بفعل [قوة الطرد المركزي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94845)، ومن ثم تقوم بتوليد [وصل احتكاكي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88875) بدءاً من سرعة دوران مُحددة. وفي الكثير من طرازات القابض المختلفة يتم تعزيز قوى ضغط يايات القابض عن طريق عناصر تعمل بقوة الطرد المركزي. يقوم القابض بتوصيل عزم الدوران القادم من المحرك إلى صندوق التروس، مؤدياً بذلك وظيفته كحلقة وصل بين المحرك وصندوق التروس. ويقوم قرص الضغط - المُثبت في الحدّافة بمسامير - بالضغط على قرص القابض تجاه الحدّافة، فيتم توصيل عزم الدوران إلى صندوق التروس عن طريق قرص القابض الذي يكون محمولاً على أسنان مخروطية، ويقوم محمل الإعتاق بقطع تدفق القوة. وتُعتبر اليايات المرنة - حافة القرص المرنة - هي أبسط طرق تعليق البطانة. وتقسّم حافة القرص إلى عدد من المقاطع المقوسة والبارزة بانحناء عن مستوى القرص، حيث تستجيب القطاعات المنحنية تحت تأثير قوة قرص الضغط للقابض كما لو كانت يايات.,True,True
88824,clutch belt,سير القابض,courroie d'embrayage [f.],Kupplungsriemen [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88824,,True,True
88825,clutch body,جسم القابض,corps d'embrayage [m.],Kupplungskörper [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88825,[قرص ضغط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88911),True,True
91335,clutch booster,معزز القابض,amplificateur d'embrayage [m.],Kupplungsverstärker [m.},http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=91335,يعمل على تخفيض قوة الدوس الواقعة على دوّاسة القابض في المركبات المزودة بمنظومة فرامل هوائية. وهو يتكوّن من أسطوانة مؤازرة بنيوماتية، و[أسطوانة تابعة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88929) هيدرولية، وجزء تحكم آخر، كما يمكن تجهيزه بحسّاس ضغط. وفي حالة عدم توفر قدر كافٍ من الهواء المضغوط، فلن يمكن تشغيل القابض إلا بواسطة الجزء الهيدرولي. ويمكن تجهيز معززات القوابض أيضاً بصمام كسح للتحكم في نقل الحركة بهدف تغيير السرعات.,True,True
88826,clutch cable,كابل القابض,câble d'embrayage [m.],Kupplungszug [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88826,يُعتبر هذا الكابل عاملاً حاسماً لضمان عملية وصل وفصل القابض بالشكل السليم تماماً، فهو ينقل قوة التشغيل من [دوّاسة القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88835) إلى [محمل الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88839)، ويتم التحميل عليه مع كل عملية تشغيل بمقدار قوة تصل إلى 2000 نيوتن. وتتم التفرقة بين التصميمات التقليدية - التي تتكوّن في الغالب من قلب ذي طبقة تفلون وغلاف وحلقات شد - وكذلك الكابلات المُزودة بخاصية إعادة الضبط الذاتي الأوتوماتي. كما يجب ضبط [خلوص دوّاسة القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88829) في الكابلات التقليدية تبعاً لتعليمات المُصنّع، أمّا مع التصميمات ذات خاصية إعادة الضبط الذاتي، فيمكن الاستغناء عن ذلك.وبالنسبة للكابلات غير المُركّبة فلا يمكن إجراء فحص لها تحت ظروف التشغيل (التحميل). ويُعد كابل القابض من الأجزاء التي تتعرّض للبلى بسهولة، لذلك ينبغي استبداله في كل مرة يتم فيها تغيير القابض.,True,True
88827,clutch calculation,حساب عزم دوران القابض,calcul de l'embrayage [m.],Kupplungsberechnung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88827,هي عملية تُتّبع أثناء تصميم القابض، وتتمثل في حساب قيمة عزم الدوران القابل للنقل: حيث تؤثر القوة الدورانية المنقولة من [قرص القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88836) على نصف قطر الاحتكاك الأوسط rm = (D + d)/4 وعليه فإن عزم الدوران (MK) الذي ينقله القابض يمكن حسابه من واقع المُعادلة: MK = π/4 x ( D² - d² ) x p x µ x (D + d)/4 x z أو بطريقة أبسط: MK = FA x µ x rm x i MK عزم الدوران الذي يمكن نقله [نيوتن متر]، rm متوسط نصف قطر الاحتكاك [متر]، i عدد الأسطح الاحتكاكية (سطحين لكل قرص من أقراص القابض).,True,True
88828,clutch characteristic,مُنحنى أداء القابض,courbe caracteristique d'embrayage[f.],Kupplungskennlinie [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88828,لا يُمكن في أغلب الأحيان الاعتماد على مجرد المُعاينة البصرية في الحكم على وجود عيب ما [قرص الضغط بالقابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88838) أو [قرص القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88836). فإذا لم يتم التعرّف أثناء هذا الفحص البصري على وجود أخطاء، فإنه يجب عندئذ أن تخضع مكوّنات القابض لاختبار منضدة القياس. وتُعبّر المُنحنيات البيانية الثلاثة التالية عن أداء قرص الضغط: مُنحنى قوة ضاغطة، و[منحنى الرفع](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88892)، و[منحنى قوة الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88919). وبالنسبة [لأقراص القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88836) فإنه يكفي اثنين من مُنحنيات الأداء هذه لتمييزها، ألا وهي: [منحنى أداء تعليق البطانة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88849) ومُخطط تخميد الاتواء.,True,True
88829,clutch clearance,خلوص دوّاسة القابض,jeu de l'embrayage [m.],Kupplungsspiel [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88829,يُضبط الخلوص أو المشوار الفارغ المنصوص عليه لدوّاسة القابض عن طريق إدارة جلبة ضبط أو صامولة ضبط. وفي مُعظم الحالات، تتخذ المسافة بين أرضية السيارة وسطح الدوّاسة أساساً لضبط مستوى ارتفاع الدوّاسة (انظر: [كابل القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88826)).,True,True
88830,clutch cover,غطاء القابض,couvercle d'embrayage [m.],Kupplungsdeckel [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88830,يقوم وعاء القابض، المربوط بإحكام مع الحدّافة في تصميمه النمطي، بنقل حوالي نصف عزم الدوران الصادر عن المحرك من الحدّافة إلى اليايات الورقية و[للأقراص الضاغطة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88847). ويُركّب غطاء القابض على الحدّافة بالضبط بطريقة التمرّكز أو بواسطة تثبيته عليها بخابور، وعلاوة على ذلك، يقوم الغطاء بدعم [الياي القرصي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88852)، وبالتالي فإنه يدعُم أيضاً [القوة الضاغطة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88821) المُتولّدة. وتُستخدم فتحات الغطاء لتدوير الهواء وتبريد القرص الضاغط. ويتم تحديد التصميم الشكلي واختيار المواد (لوح السحب العميق ذو السُمك المتراوح بين 3 و 4 مم)، تبعاً لدرجة الصلابة اللازمة. ونظراً لأن مرونة الغطاء يُمكن أن تؤثر سلباً على وظيفة القابض، فإن اللوائح تنُص عند تركيب الغطاء على ربط مسامير التثبيت متعارضة في عدة خطوات. ويجب مُراعاة المواضع الصحيحة  مرّكزة الخوابير، ففي بعض الأحيان يكون توزيع خوابير التمرّكز غير مُتماثل.,True,True
88831,clutch diagram,رسم بياني للقابض,diagramme d'embrayage [m.],Kupplungsdiagramm [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88831,يُبيّنالرسم البياني القابض (أو مُخطط القوى) المُوضح في الصورة جميع مُنحنيات الأداء الخاصة [بقرص الضغط بالقابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88838). فعلى الإحداثى الأفقى يُوَقَّع [مسار الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88841)، أي المسافة التي يقطعها [محمل الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88839) عند تشغيل القابض،حيث تبلغ هذه المسافة 8 مم. ولتحسين إيضاح زيادة قوة الإعتاق في حالة حدوث [بلى البطانة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88897) بتم إزاحة مُنحنى 'قوة الإعتاق في حالة بلى البطانة' ناحية اليسار. أمّا الإحداثي الرأسي الأيسر فتوقَّع عليه [القوة الضاغطة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88821) و[قوة الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88918).وتُحسب القيم على مراحل تبلغ كل منها 1000 نيوتن، وتُقرأ قيم رفع [القرص الضاغط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88847) بالمِلّيمتر على الإحدائي الرأسي الأيمن. وعلى مُخطط القابض تتضح القيم التالية: - القوة الضاغطة لقرص الضغط في نقطة تشغيل 4750 نيوتن،و القوة الضاغطة القصوى: 5600 نيوتن،و بلى البطانة المسموح به (احتياطي البلى): 2.0 مم ،وقوة الإعتاق الجديدة: 1500 نيوتن،وقوة الإعتاق القصوى: 1800 نيوتن،و رفع الأقراص الضاغطة مع مسار الإعتاق البالغ 8 مم: 2.0 مم,True,True
88832,clutch hydraulics,وحدة هيدرولية للقابض,circuit hydraulique d'embrayage [m.],Kupplungshydraulik [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88832,انتشر استخدام نظام التشغيل الهيدرولي للقابض في صناعة السيارات، بعدما أثبت فعاليته في كأحد عوامل زيادة الراحة في القيادة. وخلاف طريقة التشغيل الميكانيكي بواسطة [كابل القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88826)، فإن الإمداد بقوى الإعتاق اللازمة في أثناء عملية فصل وتعشيق القابض يتم عن طريق الأسطوانة الرئيسية، والوصلة الهيدرولية و[الأسطوانة التابعة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88929) بشكل مُريح نسبياً، كما أن سلوك التشغيل يتأثّر إيجابياً في هذه العملية.,True,True
88833,clutch operating cylinder,أسطوانة قابض تابعة,cylindre récepteur d'embrayage [m.],Kupplungsnehmerzylinder [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88833,أسطوانة تتمثل وظيفتها في نقل قوة ضغط القدم على دوّاسة القابض من الأسطوانة الرئيسية إلى ذراع الإعتاق. وتُركّب هذه الأسطوانة بالكيفية التي تتيح لمبيتها إمكانية احتواء [قوة الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88918) الفعّالة في محور أسطوانة القابض التابعة باعتبارها قوة رد فعل، وذلك دون إحداث أي حركات شد أو ثني. الوضع المثالي لأسطوانة القابض التابعة هو تركيبها بشكل مُتمركز في جرس القابض أو في مبيت صندوق التروس، حيث أنه لا ينبغي تركيبها بالقُرب من أجزاء ساخنة، ويتراوح أقصى إجهاد حراري مسموح به لهذه الأسطوانة من 70 °س إلى 100 °س. وفي أسطوانات القابض التابعة ذات إمكانية الضبط اللاحق، يجب تحقيق الخلوص المنصوص عليه من خلال إدارة مسمار الضغط المزود بأسنان لولبية داخلية ، ارتباطاً بقضيب الضغط. أمّا في حالة أنظمة القوابض الخالية من الخلوص فيتعذّر ضبط أسطوانة القابض التابعة. وفي هذه الحالة يعمل الياي الانضغاطي - الموجود في أسطوانة القابض التابعة - أوتوماتياً على مُعادلة [بلى البطانة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88897) الحادث في [قرص القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88836).,True,True
88834,clutch operation,تجهيزة تشغيل القابض,commande de l'embrayage [f.],Kupplungsbetätigung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88834,تجهيزة تتمثل وظيفتها في فصل القابض أو تعشيقه، وكذلك وصل أو فصل مجموعة نقل القدرة. ويمكنها أن تقوم بتشغيل القابض ميكانيكياً أو هيدرولياً. وفي حالة التشغيل الهيدرولي للقابض، تشتمل هذه التجهيزة على المكوّنات التالية: [دوّاسة القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88835)، وأسطوانة القابض الرئيسية، و[أسطوانة القابض التابعة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88833)، و[ذراع الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88840) و[محمل الإعتاق](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88839). أمّا في حالة التشغيل الميكانيكي للقابض، فيستبدل بالأسطوانة الرئيسية والأسطوانة التابعة كابل تحكم (انظر: [كابل القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88826)).,True,True
88835,clutch pedal,دوّاسة القابض,pédale d'embrayage [f.],Kupplungspedal [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88835,لتصميم وشكل دوّاسة القابض تأثير جوهريّ على عملية فصل القابض وتعشيقه، وأيضأ على [قوة الضغط على الدوّاسة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88906) التي يبذلها السائق عند تعشيق القابض، التي تتراوح بين 80 و 100 نيوتن. ولتقليل قوى الضغط على الدوّاسة، يتم غالباً تزويد دوّاسة القابض 'بالياي المُتخطي للنقطة الميتة العليا'. وباستخدام مسمار ضبط وصامولة زنق يتم ضبط موضع الدوّاسة ومسافة تحرّكها.,True,True
88836,clutch plate,قرص القابض,disque d'embrayage [m.],Kupplungsscheibe [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88836,قرص القابض هو عنصر الاحتكاك بين الحدّافة و[القرص الضاغط](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88847)، حيث يتم عن طريقه نقل عزم الدوران الصادر عن المحرك إلى عمود دخل صندوق التروس بالاحتكاك. وبالإضافة إلى نقل القدرة فإن القرص يتيح كذلك إمكانية بدء السير على نحو سلس وخال من 'النتش'، والتغيير السريع للتعشيقات، كما يقوم بعزل اهتزازات عزم دوران المحرك عن مجموعة نقل القدرة إلى حد بعيد. ويتكوّن قرص القابض من أربعة مكوّنات رئيسية: لبطانات الإحتكاكية، و[تعليق البطانة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88848)، ومُخمد اللي، والصُرّة. ويتراوح القطر المُعتاد لقرص القابض بين 160 مم (مثلما في السيارة 'فيات باندا' (FIAT Panda)) و 420 مم (في شاحنة مرسيدس بنز 3636 مثلاً).,True,True
88837,clutch plate run-out,خبط جانبي في قرص القابض,voile du disque d'embrayage [m.],Seitenschlag der Kupplungsscheibe [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=88837,لا يُسمح بأن يتخطى الخبط الجانبي في قرص القابض 0.5 مم بحد أقصى. ويجب فحص [قرص القابض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=88836) قبل تركيبه للتأكد من وجود خبط جانبي كبير نسبياً، واستعداله إذا لزم الأمر، أمّا الخبط الجانبي الزائد عن الحد فيُسبب مشكلات نتش أو فصل.,True,True
