id,english,arabic,french,uri,description,vt,uatv
161216,bit gage; bit gauge,مقياس المدق، معيار المثقب,jauge à trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161216,,True,True
161217,bit hook,خُطّاف المثقب,caracole à trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161217,,True,True
161218,bit hydraulics,هدروليات المثقب,hydraulique du trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161218,الهيدرولية المتعلقة باستعمال المثقب,True,True
161219,bit jet,نضّاخة المثقب (للتبريد)، نفاثة المثقب,gicleur de trépan; jet de trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161219,نافورة أو نفاثة المثقب,True,True
161220,bit neck,رقبة المثقب,col du trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161220,طوق المثقب أو المدق,True,True
161221,bit pilot,مدق حفر دليلي، مثقب حفر دليلي,trépan pilote,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161221,,True,True
161222,bit pin,لسان المثقب، لسان المدق,tenon du trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161222,,True,True
161223,bit puller,سَحَّابة المثقب,tireur de trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161223,,True,True
161224,bit shank,ساق المثقب,jambe de trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161224,,True,True
161225,bit shoulder,كتف المثقب,épaule de trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161225,,True,True
161226,bit sub,وصلة المثقب الثقيلة,raccord de réduction du trépan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161226,,True,True
161227,bit trip,مسيرة المثقب,manoeuvre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161227,صعود المثقب و هبوطه في الثقب,True,True
161228,bits,تبقيعات، ترقيطات,tachetures,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161228,,True,True
161229,bitumastic,معجون الأسمنت، معجون مصطقاوي,bitumastic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161229,,True,True
161230,bitumen,حُمَّر,bitume,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161230,,True,True
161231,bitumen emulsion,مستحلب حُمَّري,émulsion bitumineuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161231,,True,True
161232,bitumen macadam,مكدام حمّري,macadam bitumineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161232,,True,True
161233,bituminous base course,طبقة حمّرية الأساس,couche de base bitumineuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161233,,True,True
161234,bituminous binder,رابط حُمَّري,liant bitumineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161234,مادة رابطة حمرية,True,True
161235,bituminous binder course,طبقة ذات رابط حمري,couche à liant bitimineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161235,,True,True
161236,bituminous concrete,خرسانة حُمَّرية,béton bitumineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161236,,True,True
161237,bituminous mastic,مصطقى حمّرية,mastic bitumineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161237,معجون أسفلت,True,True
161238,bituminous material,مادّة حمّرية، مادّة زفتية,matière bitumineuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161238,,True,True
161239,bituminous pavement,رَصْف حُمّري,pavage bitumineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161239,,True,True
161240,bituminous surface course,طبقة سطحية حمّرية,couche bitumineuse de surface,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161240,حصى صغيرة أو رمل مضاف إليه مادّة ربط حمّرية,True,True
161241,bituminous surface treatment,معالجة حُمَّرية سطحية,traitement bitumineux superficiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161241,تشكيل طبقة سطحية حمرية,True,True
161242,black oils,زيوت (ال...) السوداء، وقود السفن,huiles noires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161242,,True,True
161243,black sheet iron,صاج الحديد، صاج أسود,tôle noire; tôle en fer noir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161243,,True,True
161244,blade mixing,خلط بطريقة البسط، خلط بالخلاطة ذات الريش,mélange d'aube (de turbine); mélange au malaxeur à palettes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161244,,True,True
161245,blank bit,مثقب حلقي، مدق حلقي,courrone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161245,,True,True
161246,blank flange,شفة مصمتة، شفة غير مثقوبة,bride fausse; bride d'obturation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161246,قرص لسد أنابيب,True,True
161247,blank liner,أنبوب تغليف غير مثقب، أنبوب تبطين,tubage sans perforations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161247,,True,True
161248,blank pipe,أنبوب ذو جدار مصمت,tube à paroi pleine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161248,,True,True
161249,blanket course,طبقة واقية,couche protectrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161249,طبقة مانعة للخاصة الشعرية,True,True
161250,blast circuit breaker,قاطع دارة يعمل باندفاع الهواء,interrupteur de circuit à air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161250,,True,True
161251,blast furnace slag,خبث الفرن العالي,laitier du haut- fourneau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161251,,True,True
161252,blast pipe,أنبوب هواء، خرطوم هواء,conduite de vent; porte-vent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161252,,True,True
161253,blasting agent,عامل تفجير,agent explosif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161253,,True,True
161254,blasting cap,صَاعِق,détonateur; amorce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161254,,True,True
161255,blasting galvanometer,مقياس غلفاني للتفجير,galvanomètre explosif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161255,,True,True
161256,blasting machine,جهاز تفجير، آلة تنظيف بنفث الرمل,exploseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161256,آلة تنظيف بنفث الرمل,True,True
161257,blasting primer,بادىء التفجير,starter d'explosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161257,عينة صخرية مشبعة بالزيت,True,True
161258,bleed line,أنبوب تصريف,conduite d'exondation; conduite de vidange; conduite fuyante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161258,ضغط الغاز من البئر,True,True
161259,bleeding,تخلية، تفريغ,vidange; purge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161259,,True,True
161260,bleeding core,قوارة ناضخة، قوارة نازّة,carotte exsudante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161260,عينة صخرية أسطوانية مشبعة بالنفط,True,True
161261,bleeding water gain,نضْح الماء,laitance d'eau; ressuage d'eau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161261,على سطح الخرسانة,True,True
161262,blending and transfer pumphouse,مبنى مضخات المزج و النقل,maison de pompes de mélange et de transfert; bâtiment des pompes de mélange et de transfert,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161262,,True,True
161263,blind corner,منعطف محجوب، منعطف غير ظاهر,virage masqué; angle fermé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161263,منعطف غير ظاهر,True,True
161264,blind flange,شفة مصمتة,bride pleine; joint plein,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161264,شفة غير مثقوبة,True,True
161265,blind rams,فكوك سد مصمتة، مدكات مصمتة,mâchoires pleines d'obturation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161265,قضبان فولاذية بطرفين من مطاط تركب أفقية في مانعة الثوران لسد البئر,True,True
161266,blind returns,جريان خفي، عائدات غير مميزة، رجيع مبهم,circulation aveugle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161266,تعذر تمييز مصدر الماء العائد,True,True
161267,blinding,طبقة رمل,couche de sable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161267,لعزل جزء من خط أنابيب,True,True
161268,block and falls block pulley,بكّارة,palan; moufle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161268,,True,True
161269,block diagram,رسم بياني للمراحل، مخطط إجمالي,bloc-diagramme; schéma fonctionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161269,,True,True
161270,block grease,شحم جاف، قوالب من الشحم، شحم كتلي,graisse sèche; graisse en briquettes; graisse en blocs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161270,,True,True
161271,block lava,لابة كتلية,lave bloquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161271,,True,True
161272,block line,كبل الحفر,câble de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161272,سلك رفع أنابيب الحفر,True,True
161273,block stone course,طبقة حجر أساسي,couche de blocaille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161273,طبقة اساسية من الدبش,True,True
161274,block valve,صمام سد، محبس,vanne de sectionnement (d'un pipe line),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161274,,True,True
161275,blockage erosion pads,مساند لمنع انجراف الطرق,cales de support pour bloquer l'érosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161275,,True,True
161276,blocked tape,شريط متعدد المعلومات,ruban bloqué,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161276,,True,True
161277,blocking,سدُّ، حصْر,calage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161277,ضخ الزيت في الأنابيب على دفعات,True,True
161278,blocking of informations,تثبيت المعلومات، تسجيل مجموعي للمعلومات,blocage de renseignements; blocage d'informations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161278,,True,True
161279,bloom,إزهار,floraison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161279,,True,True
161280,blotter,نشَّاف,buvard; bloc buvard,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161280,طبقة تجفيف,True,True
161281,"blow out preventer, (B.O.P.)",مانعة الثوران,vanne d'erruption; obturateur anti-érruption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161281,,True,True
161282,blow up,انفجار,explosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161282,,True,True
161283,blow-off cock outlet cock,صنبور تفريغ ( أو تصريف)، سدادة تفريغ,robinet (bouchon) de vidange,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161283,,True,True
161284,blow-off valve,صمام تفريغ (أو تصريف),valve de vidange,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161284,,True,True
161285,blow-out,ثوران أهوج (لبئر غاز),éruption non contrôlée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161285,,True,True
161286,blowdown,تصريف، تفريغ,purge; chasse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161286,,True,True
161287,blowdown drum,وعاء تفريغ، راقود تفريغ,tonneau de décharge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161287,,True,True
161288,blowdown system,شبكة تصريف، شبكة تنظيف,réseau de décharge; réseau de purge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161288,,True,True
161289,blower casing,علبة المروحة، جسم المنفاخ,cofrage de ventilateur; corps de souflante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161289,,True,True
161290,blower fan,مروحة المنفاخ,éventail de souflante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161290,,True,True
161291,blowing a well,نفْث البئر,soufflage d'un puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161291,فتح البئر فترة قصيرة للتخلص من الماء أو الرمل المتراكم في الأنابيب,True,True
161292,blowing engine,نفخ القطر، آلة نفخ، منفاخ,soufflage de l'égoutage; machine soufflante; souflet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161292,تفريغ خزان التكثيف المركب على أنابيب الغاز,True,True
161293,blowing the drip,تفريغ خزّان التّكثيف (المركب على أنابيب الغاز),souflage du larmier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161293,,True,True
161294,blown asphalt; oxidized asphalt,أسفلت مؤكسد، أسفلت منفوخ,asphalte soufflé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161294,,True,True
161295,blown bitumen,حمّر مؤكسد، حمّر منفوخ,bitume souflé; bitume oxydé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161295,,True,True
161296,blown oil,زيت مؤكسد، زيت منفوخ,huile oxydée; huile soufflée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161296,زيت دهني مغلظ بنفخ الهواء الساخن,True,True
161297,blowout preventer stack,مجموعة سكور الاندفاق، مجموعة صمامات منع ثوران ( البئر),groupe (pipe) de vanne d'éruption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161297,,True,True
161298,blue mud,طين أزرق,boue bleue; sédiments pélagiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161298,ترسبات البحار العميقة,True,True
161299,blue tack,مسمار المنَجِّد,broquette; petit clou; pointe bleue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161299,,True,True
161300,board of trade unit; b. of t. unit,وحدة تجارية للطاقة الكهربائية,unité d'énergie électrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161300,,True,True
161301,bobtail,سيارة نقل صغيرة,petite voiture de transport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161301,,True,True
161302,boil weevil,عامل حفر مبتدىء,foreur novice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161302,,True,True
161303,boil-off lng,غاز (طبيعي) سائل مبخر,liquide chassé par ébullition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161303,,True,True
161304,boiler,مرْجَل,chaudière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161304,,True,True
161305,boiler house,بيت المرجل، موضع المرجل (في معمل او سفينة تجارية),chaufferie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161305,,True,True
161306,boiling point,نقطة الغليان,point d'ébullition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161306,,True,True
161307,boilout,تنظيف بالغلي,nettoyage par ébullition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161307,تنظيف بالغلي مع مواد كيميائية,True,True
161308,bolster,مسند، كرسي استناد,coussinet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161308,عتبة استناد الأنابيب على مقدمة سيارة النقل,True,True
161309,bolt-ups,وصلات بمسامير صمولة,joints par verrous,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161309,,True,True
161310,bolting,ربط بمسامير، مسمرة,verrouillage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161310,,True,True
161311,bomb calorimeter,قنبلة (ال...) المسعرية,bombe calorimétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161311,,True,True
161312,bond,وُصْلة,joint,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161312,,True,True
161313,bond beam,جسر رابط، عارضة رابطة,poutre liante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161313,,True,True
161314,bonding box,صندوق ربط، علبة رابطة,boite liante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161314,,True,True
161315,bonding clip,مشبك ربط، ملقط ربط,tenaille de liaison; serre d'attache,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161315,,True,True
161316,bonding lead,سلك ربط، رصاص ربط,plomb de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161316,,True,True
161317,bonding material,مادة رابطة، مادة ربط,matière de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161317,,True,True
161318,bonding station,محطة الربط,place de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161318,,True,True
161319,bonnet,قُبَّعَة، قَلَنْسُوَة,chapeau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161319,,True,True
161320,boom cat,جرار حامل لللأنابيب,tracteur porte-tubes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161320,,True,True
161321,boomer,جهاز بحري لتقدير عمق الوحول و ثخنها,appareillage utilisé en mer pour connaitre la profondeur et l'épaisseur des vases,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161321,,True,True
161322,booster,آلة ثانوية، معزز التوتر,machine secondaire; survolteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161322,,True,True
161323,booster hook,خُطَّاف لسحب الأسلاك، مبدّل المرحّل,commutateur de relais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161323,,True,True
161324,booster pumping unit,وحدة تقوية الضخ,unité de renforcement de pompage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161324,,True,True
161325,booster vacuum brake,مكبح بفراغ مساعد,frein à vide auxiliaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161325,,True,True
161326,boot,صنبور في قعر صهريج,avant-creuset; robinet au fond d'une citerne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161326,,True,True
161327,boot jack; latch jack,خُطَّاف المغرفة، مزلاج المغرفة,fourche à cliquet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161327,,True,True
161328,booth,كشك، مقصورة,cabine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161328,,True,True
161329,border line; marginal strip,خط حدود، طريدة إرشاد (مرور)، خط الفصل,ligne marginale; ligne de séparation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161329,,True,True
161330,bore,سبْر، ثقب المسبار,sondage; trou de sonde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161330,,True,True
161331,bore bit,مثقب الحفر، مدق الحفر,trépan de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161331,,True,True
161332,bore frame,شجب الحفر، مسند الحفر,chevalet de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161332,,True,True
161333,bore hole,ثقب الحفرة، حفرة سبر,trou de sonde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161333,,True,True
161334,bore hole pump,مِضَخّة القعر,pompe de fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161334,مضخة قعر البئر,True,True
161335,bore hole survey,دراسة الحفر، مسْح الحفر,étude de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161335,القياسات و المراقبات في أعمال الحفر,True,True
161336,bore hole temperature,درجة حرارة الحفرة، درجة حرارة البئر,température de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161336,,True,True
161337,bore hole wall,جدار البئر,paroi du puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161337,,True,True
161338,bore oil,زيت الحفر,huile pour sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161338,,True,True
161339,bore well,بئر ارتوازية,puits artésien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161339,,True,True
161340,borer,ثقابة، ريشة,sondeur; fleuret; mèche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161340,,True,True
161341,borer bit,مِدَقّ ثاقب,trépan pour sondage percutant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161341,لقمة ثاقبة بالطرق المتواصل,True,True
161342,boring,حفْر,forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161342,,True,True
161343,boring bar,عمود الحفر، قضيب الحفر,tige de sonde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161343,,True,True
161344,boring by percussion,حفْر بالخبط,sondage par battage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161344,حفر بالطرق المتواصل,True,True
161345,boring by percussion with rods,حفْر بالخبط بالقضبان,sondage à la tige,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161345,,True,True
161346,boring by percussion with rope,حفْر بالحبل، حفْر صيني، حفْر أمريكي بالكبل,sondage à la corde; sondage chinois; sondage américain au câble,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161346,,True,True
161347,boring by shot drills,حفْر بالخردق الفولاذي,sondage à la grenaille d'acier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161347,,True,True
161348,boring contractor,مُقَاوِل حفر,entrepreneur de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161348,,True,True
161349,boring journal,تقرير حفر,rapport de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161349,,True,True
161350,boring machine,آلة حفر,machine de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161350,,True,True
161351,boring master,رئيس الحفر,maître de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161351,,True,True
161352,boring mill,خَرَّاطة، آلة خِرَاطة,aléseuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161352,,True,True
161353,boring rig,جهاز سبر، جهاز حفر,appareil de sondage; derrick de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161353,,True,True
161354,boring rod,قضيب الحفر,tige de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161354,,True,True
161355,boring rod joint,وصلة أنبوب الحفر، وصلة لساق الحفر,joint pour tige de sondage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161355,,True,True
161356,boring sample,عَيِّنة حفر,échantillon de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161356,,True,True
161357,boring tool,أداة حفر,outil de forage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161357,,True,True
161358,boring tower,برج حفر,tour de sondage; derrick,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161358,,True,True
161359,borrow pit,مقلع مواد الردم,ballastière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161359,,True,True
161360,bosun's chair,سقالة متحركة,chaise de gabier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161360,,True,True
161361,bottom bore hole,قاع الحفرة، قعر ثقب الحفرة,fond d'un trou de mine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161361,,True,True
161362,bottom bowl,طاس القعر,bol de fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161362,,True,True
161363,bottom flange,شَفَة سُفْلى,bride de fond; semelle inférieure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161363,,True,True
161364,bottom grapple,كُلاَّبة القعر، كلابة (ال..) السفلى,grapin de fond; harpion (grappin) inférieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161364,,True,True
161365,bottom grapple control,تحكم (ال...) بكلابة القعر، تحكم (ال..) بالكلابة السفلى,contrôle de grappin de fond; commande de grappin inférieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161365,,True,True
161366,bottom hole choke,مخنق القعر، منظم تدفق القعر,étranglement de fond; duse de fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161366,,True,True
161367,bottom hole differential pressure,ضغط (ال...) التفاضلي في القعر ( قعر البئر)، ضغط القعر التفاضلي,pression differentielle de fond (du puits),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161367,,True,True
161368,bottom hole letter,تعهد بالمساهمة في تكاليف الحفر,contrat de participation aux dépenses de sondage; lettre de fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161368,,True,True
161369,bottom hole packer,سداد قعر البئر,presse-étoupe de fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161369,,True,True
161370,bottom hole pressure,ضغْط قعر البئر,pression de fond de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161370,,True,True
161371,bottom hole pressure building up test,اختبار تزايد الضغط في قعر البئر,essai de tassement de pression de fond de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161371,,True,True
161372,bottom hole pressure recorder,مسجل الضغط في قعر البئر,enregistreur de pression de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161372,,True,True
161373,bottom hole pump,مضخة قعر البئر,pompe de fond de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161373,,True,True
161374,bottom hole sample,عينة من قعر البئر,échantillon de fond de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161374,,True,True
161375,bottom hole sample taker,جهاز اعتيان من قعر البئر,appareil de prise d'échantillon de fond de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=161375,,True,True
