id,english,arabic,french,uri,description,vt,uatv
207849,brainstorming,عصف ذهبي,brainstorming,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207849,تقنية لاستثارة تدفق الأفكار والمقترحات في سياق البحث عن حل لمشكل معين، وذلك بإطلاق الحرية للأفكار والتداعيات دون قيد,True,True
207850,branching,تفريع,branchement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207850,,True,True
207851,branching programmes,برامج تفريعية، برامج متفرعة,programmes ramifiés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207851,,True,True
209244,brass,نحاسيات(ال..),les cuivres,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209244,,True,True
210179,brasserie,مطعم مشرب,Brasserie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210179,مقهى كبير به مطعم,True,True
207852,breack the ice,استئناف الحديث,briser le silence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207852,,True,True
210180,break,استراحة,Pause,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210180,,True,True
210182,breakfast,إفطار,Petit déjeuner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210182,,True,True
209245,breaking of the voice,بلوغ صوتي,la mue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209245,,True,True
209246,breve,مربعة,note carrée; double ronde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209246,,True,True
209247,bridge,جسر في التأليف الموسيقي,chevalet; pont,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209247,,True,True
210186,bridge,البريدج,Bridge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210186,,True,True
209248,brio,لامع,brio,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209248,,True,True
207853,broad transcription (broad notation),مناقلة تقريبية,transcription large,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207853,,True,True
207854,broadcasting,إذاعة,radio-diffusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207854,,True,True
210189,brochure,نشرة,Brochure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210189,,True,True
209249,buffo,هزلي,buffo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209249,,True,True
210195,buncheon,غداء,déjeuner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210195,,True,True
210196,bungalow,بنجلو,Bungalow,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210196,,True,True
210197,bunk,مضجع,Couchette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210197,,True,True
210198,bureau,مكتب,Bureau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210198,,True,True
209250,burlesco,ساخر,burlesque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209250,,True,True
210210,busboy,مُخلِّص,Débarrasseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210210,,True,True
210211,busgirl,مُخلِّصة,Débarrasseise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210211,,True,True
210219,buttons,صبي فندق,Chasseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210219,خادم يعمل بفندق أو مطعم,True,True
210225,bypass,طريق دائري,Route de ceinture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210225,,True,True
210227,cabaret,ملهى,Cabaret,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210227,مكان تقدم فيه عروض فنية ويمكن فيه تناول المشروبات والعشاء والرقص,True,True
210229,cabby,سائق تاكسي، سائق أجرة,Chauffeur de taxe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210229,,True,True
210236,cable,برقية,Télégramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210236,,True,True
210239,cabman,سائق تاكسي، سائق أجرة,Chauffeur de taxi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210239,,True,True
209252,cacophony,ضوضاء,cacophonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209252,,True,True
209254,cadence (imperfect..),محط غير تام,cadence imparfaite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209254,,True,True
209255,cadence (perfect),محط تام,cadence parfaite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209255,,True,True
209256,cadence (plagal),محط خشوع,cadence plagale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209256,,True,True
209257,cadence suspended,محط معلق,cadence suspendue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209257,,True,True
209253,cadence; close,محط,cadence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209253,,True,True
209258,cadenza,محط ارتجال,cadence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209258,,True,True
210243,cafeteria,مقصف,Cafétéria,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210243,,True,True
210242,café,مقهى,café,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210242,,True,True
209259,calando; caldo,بفتور,calando,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209259,,True,True
210247,calash,عربة خيل,Calèche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210247,عربة مكشوفة ذات أربع عجلات يجرها حصان,True,True
207855,calculating machine,آلة حاسبة,machine à calculer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207855,,True,True
207856,calculator,حاسبة,calculateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207856,,True,True
210248,calender,تقويم,Calendrier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210248,,True,True
207857,calibration,مُعايَرة,calibration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207857,,True,True
210250,callbox,مَهْتَف,Cabine téléphonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210250,,True,True
210251,callboy,مناد,avertisseur; Chasseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210251,صبي يعمل في فندق يحمل لوحة معلق عليها جرس ومكتوب عليه رقم غرفة النزيل المطلوب لأمر ما,True,True
210252,caller,منادٍ,Aboyeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210252,,True,True
209260,calore,بحرارة,calore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209260,,True,True
209261,calypso,كاليبسو,calypso,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209261,أسلوب غنائي في الجاز,True,True
207858,camera,مُصَوِّرة,caméra,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207858,,True,True
210255,camp,مخيّم,Camp,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210255,,True,True
210256,campbed,سرير تخييم,Lit de camp,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210256,,True,True
210269,cancellation,إلغاء، إبطال,Annulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210269,,True,True
210274,canoe,خفاف، زورق، زورق مسحوب,Canoë,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210274,,True,True
210275,canoeing,تجديف,Canotage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210275,,True,True
209262,canon,محاكاة,canon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209262,أسلوب في التأليف,True,True
210276,canopy,ظلّة، مظلّة,Velum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210276,قطعة قماش كبيرة تستخدم لتخفيف الضوء أو تضليل مكان بلا سقف,True,True
209263,cantabile,غنائي,cantabile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209263,,True,True
209264,cantata,تأليف غنائي,cantate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209264,,True,True
210277,canteen,مقصف، مخزن أغذية,Cantine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210277,,True,True
209265,cantiga,كانتيكا,cantiga,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209265,أغنية عرفت في إسبانيا,True,True
209266,cantillation,ترتيل,cantillation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209266,,True,True
209267,canto,غناء,chant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209267,,True,True
209268,cantor,قائد الغناء الكنسي,cantor; chantre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209268,,True,True
209269,cantus firmus,لحن (ال..) الأساسي في البوليفونية,cantus firmus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209269,,True,True
210279,capacity,سعة، طاقة,Capacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210279,,True,True
210280,capital,عاصمة,Capitale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210280,,True,True
209270,capriccio,كابريشيو,capriccio,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209270,شكل موسيقي ذو طابع حر ومزاجي,True,True
207859,caption,مفتاح الصورة، عنوان فرعي,légende; sous-titre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207859,,True,True
210284,car,سيارة,Voiture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210284,,True,True
210301,caravanette,مقطورة صغيرة,Auto-camping,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210301,,True,True
210302,caravanner,مخيّم رحّال,Caravanier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210302,,True,True
210303,caravanning,تخييم متنقل,Caravaning,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210303,,True,True
210304,caravanserai,خان المسافرين، خان القوافل,caravansérail,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210304,مكان تتوقف فيه قوافل المسافرين ويكون عادة فضاء مربع الشكل تحيطه أبنية,True,True
207860,card,بطاقة,carte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207860,,True,True
207861,card catalogue,فهرس البطاقات,catalogue de cartes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207861,,True,True
207862,card index,جُذاذية,fichier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207862,,True,True
207863,caricature,رسم ساخر,caricature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207863,,True,True
209271,carillon,مجموعة أجراس,carillon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209271,,True,True
210309,carnival,كرنفال,Carnaval,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210309,,True,True
210310,carriage,نقل,Transport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210310,,True,True
210313,carrying,نقل,Transport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210313,,True,True
207864,cartoons (cartoon film),رسوم متحركة,dessins animés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207864,,True,True
210318,carwash,مغسل السيارات,Station de lavage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210318,,True,True
210319,cascade,شلال,Cascade,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210319,,True,True
207865,case method,طريقة الحالة,méthode d'étude de cas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207865,,True,True
210332,cashing,دفع، أداء,paye; Paie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210332,,True,True
210333,cashprice,الثمن نقدا,Prix au comptant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210333,,True,True
210334,casino,كازينو، ملهى,Casino,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210334,,True,True
207866,cassette recorder,مَسجِّلة كاسيت,enregistreur à cassette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207866,,True,True
209272,castanets,صناجات,castagnettes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209272,,True,True
210336,catalogue,كاتالوج، دليل,Catalogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210336,,True,True
210337,cataract,شلال,cataract; Chûte d'eau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210337,,True,True
207867,catch line,شِعَار,slogan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207867,,True,True
207868,catch word,كلمةٌٌ مفتاحُُ,mot clé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207868,,True,True
207869,categorization,تصنيف (مقولات),catégorisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207869,,True,True
210338,caterer,صانع المآدب,Banqueteur; Traîteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210338,,True,True
210339,catering,مَطْعَمَة، صناعة الأطعمة,Restauration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210339,,True,True
209273,cavatina,كافاتينا,cavatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209273,قطعة غنائية من القرن 18 م,True,True
210344,cave,مغارة، كهف,caverne; Grotte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210344,,True,True
210345,cavern,مغارة، كهف,Caverne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210345,,True,True
209274,celesta,سلستا,célesta,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209274,آلة إيقاعية نغمية,True,True
210346,cellar,قبو,cave; Caverne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210346,,True,True
210350,cellarman,قيّم الخمور,Caviste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210350,,True,True
209275,cello,كمان جهير,violoncelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209275,,True,True
207870,central tendency measure,قياس النزعة المركزية,mesure de tendance centrale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207870,,True,True
210353,ceramics,خزفيات,Céramique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210353,,True,True
209276,chaconne,شاكون,chacone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209276,صيغة رقصة قديمة,True,True
209277,chaining,تسلسل,enchaînement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209277,,True,True
210357,chair,كرسي,Cahise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210357,,True,True
210359,chalet,شاليه,chalet; Pavillon de logement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210359,,True,True
207871,chalkboard,سَبّورة,tableau noir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207871,,True,True
210362,chamber,غرفة,Chambre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210362,,True,True
209278,chamber music,موسيقى الحجرة,musique de chambre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209278,,True,True
210363,chambermaid,عاملة الغرف,Femme de chambre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210363,,True,True
210364,change,صُرافة,Monnaie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210364,,True,True
207872,channel,قناة,canal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207872,,True,True
207873,channel of communication,قناة الاتصال,canal de communication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207873,,True,True
209279,chanson,أغنية,chanson,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209279,,True,True
210366,charge,رَسْم، ثمن,Prix,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210366,,True,True
210368,charges,رُسُوم,Frais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210368,,True,True
209280,charleston,شارلستون,charleston,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209280,,True,True
207874,chart (diagramme),رسم بياني، مِبْيان,diagramme; graphique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207874,,True,True
210369,charter,شركة طيران عارض,Compagnie de nolisés; Charter ; compagnie charter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210369,,True,True
210378,chartering,استئجار طائرة,Nolisement; Affrétement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210378,,True,True
207875,charts,رسوم بيانية، مِبيانات,schémas; graphiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207875,,True,True
207876,cheating,غِش,tricherie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207876,,True,True
207877,check,تدقيق، تحقُّق، ضَبْط,vérification; contrôle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207877,,True,True
210388,checkbok,دفتر صكوك,Chèquier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210388,,True,True
210392,checking,مراقبة,contrôle; Inspection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210392,,True,True
210398,checkroom,مستودع الأمتعة,Consigne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210398,,True,True
210399,chef,رئيس,Chef,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210399,,True,True
210400,chef,رئيس الطباخين,Chef de cuisine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210400,,True,True
210401,cheque,صك,Chèque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210401,,True,True
209281,chest voice,صوت رزين,voix de poitrine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209281,,True,True
207878,chi-square test,اختبار كاي تربيع,test khi-carré; test du chi-deux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207878,,True,True
207880,child literature,أدب الأطفال,littérature enfantine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207880,,True,True
207881,children books,كُتُب الأطفال,livres pour enfants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207881,,True,True
207879,children's film,أفلام الأطفال,films pour enfants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207879,,True,True
207882,children's games,لُعَب الأطفال,jeux pour enfants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207882,,True,True
210415,chinaware,أوانٍ خزفية,Vaisselle de porcelaine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210415,,True,True
209282,choir; chorus,جوق إنشاد,chœur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209282,,True,True
207883,choral repetition,ترديد جماعي,répétition en groupe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207883,,True,True
209283,choral; chorale,إنشاد جماعي,choral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209283,,True,True
209284,chord,توافق,accord,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209284,,True,True
209107,chordophones,آلات وترية,cordophones,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209107,,True,True
209286,choreography,تصميم حركات الرقص,chorégraphie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209286,,True,True
209285,choro(common),توافق تام,accord,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209285,,True,True
210420,christmas,عيد الميلاد,Noël; Fête de Noël,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210420,,True,True
209287,chromatic,ملون,chromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209287,,True,True
210421,cinema,سينما,Cinéma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210421,,True,True
207884,cinema projector,عَارض سينمائي,appareil de projection cinématographique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207884,,True,True
210426,circus,سيرك,Cirque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210426,,True,True
210428,citadel,قلعة,Citadelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210428,,True,True
210429,citizen,مواطن,Citoyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210429,,True,True
210430,citizenship,جنسية,Nationalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210430,,True,True
210431,city,مدينة,Ville,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210431,,True,True
210434,claokroom,مستودع الملابس,Vestiaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210434,,True,True
209288,clappers,مقارع,claquettes; claquoirs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209288,,True,True
209289,clarinet,يراعة,clarinette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209289,,True,True
210435,class,درجة,Classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210435,,True,True
209290,classical,كلاسيكي,classique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209290,فترة في تاريخ الموسيقى الأوروبية,True,True
210437,classicism,كلاسيكية,Classicisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210437,,True,True
207885,classification,تصنيف,classification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207885,,True,True
207886,classroom activities,أنشطة صَفِّية,activités de la classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207886,,True,True
207887,classroom analysis,تحليل التفاعل الصفّي,analyse de l'interaction en classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207887,,True,True
207888,classroom management,إدارة الصفّ,conduite de la classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207888,,True,True
207889,classroom materials,أدوات صَفِّية,matériel de la classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207889,,True,True
207890,classroom observation,مُلاحَظة صَفِّية,observation de classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207890,,True,True
207891,classroom techniques,تقنيات صَفِّية,techniques de la classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207891,,True,True
209291,clavier,لوحة الملامس,clavier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209291,,True,True
209292,clef,مفتاح,clef,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209292,,True,True
210444,clerk,كاتب,Employé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210444,,True,True
210447,cliff,جرف صخري، قمة الصخرة,falaise; Rocher à pic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210447,,True,True
210449,climate,مناخ,Climat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210449,,True,True
210450,climatology,علم المناخ,Climatologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210450,,True,True
210451,climber,متسلق الجبال,Alpiniste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210451,,True,True
210452,climbing,رياضة تسلق الجبال,alpinisme; Escalade,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210452,,True,True
207892,closed circuit T.V.,تلفزة الدارة المغلَقة,télévision en circuit fermé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207892,,True,True
207893,closed question,سؤال مغلق,question fermée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207893,,True,True
207894,cloze procedure,إجراءات الإكمال,procédure de closure; procédé de closure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207894,المتبَعة في إعداد اختبارات تتمة النصوص,True,True
207895,cloze test,اختبار التتمة,test de closure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207895,لقياس الانقرائية والفهم,True,True
210457,club,نادٍ,Club,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210457,,True,True
207896,co-curricular activites,أنشطة مواكبة للمنهاج,activités co-curriculaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207896,,True,True
210459,coach,حافلة,Autocar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210459,,True,True
210464,coast,ساحل,Côte; Littoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=210464,,True,True
209293,coda,تذييل,coda,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209293,,True,True
207898,codification,تشفير,codification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207898,,True,True
209294,coding,ترقيم,chiffrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=209294,,True,True
207899,coding sheet,صفحة التشفير,feuille de codification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207899,,True,True
207900,coefficient,مُعامِل,coefficient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207900,,True,True
