id,english,arabic,french,german,uri,description,vt,uatv
70461,coral bleaching,ابيضاض المرجان,blanchissement des coraux,Korallenbleiche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70461,تراجع أو فقدان اللون الذي يظهر على المرجان عندما تتراجع أو يفقد الكائنات الحية الدقيقة التكافلية. زيادة ابيضاض المرجان هو تأثير متوقع لتغير المناخ.,False,False
68316,coralline algae,طحالب مرجانية,algues coralliennes,Kalkalgen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68316,أنواع الطحالب التي تشكل تراكمات صلبة من كربونات الكالسيوم.,False,False
67760,corallivore,آكل مرجان,corallivore,Corallivore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67760,كائن حي يتغذى على الشعاب المرجانية.,False,False
69842,cordwood,خشب الحبل,bois de corde,Klafterholz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69842,خشب بقطر صغير أو خشب بجودة منخفضة مناسب للاستعمال كحطب، إنتاج اللب، أو الرقائق. خشب الحبل غير مناسب لإنتاج الألواح. أصل المصطلح أن كميته كانت تقاس بوحدة تسمى الحبل (حبل = 3،62 ستير (stere)) أو 3،62 متر مكعب من الخشب المتراكم.,False,False
66968,core,لب/نواة,noyau,Kern,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=66968,الجزء الأعمق داخل الأرض. اللب الخارجي ويمتد بين العمقين 2500 و 3500 من الأميال تحت سطح الأرض، وهو معدني وسائل. النواة الداخلية أو اللب الداخلي ويتكون من 500 ميل المركزية وهو معدني وصلب.,False,False
68424,core area (biosphere reserve),مجال أساسي (محمية محيط حيوي),zone centrale (réserve de la biosphère),Kernbereich (Biosphärenreservat),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68424,مجال أساسي هو منطقة حيث الطبيعة يمكن أن تتطور بنفسها دون أن أي تأثير من الإنسان. تطالب اليونسكو بحماية قانونية للمنطقة الأساسية (على سبيل المثال منطقة الحفظ). المنطقة الأساسية لمحمية المجال الحيوي (Wienerwald غابة فيينا) تتكون حصريا من مناطق الغابات.,False,False
71369,core competencies,كفاءات أساسية,compétences de base,Kernkompetenzen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71369,المهارات الأساسية والقدرات والمعرفة المستخدمة للتفوق في مسعى معين. الشركات تميل إلى التركيز على كفاءاتها الأساسية في محاولة للاستفادة من 'ما هو جيد فيها.' في كثير من الأحيان، تكون الكفاءات الأساسية غير معترف بها أو قد لا تظهر داخل المنظمة التي تركز كثيرا على الأسواق والمنتجات والخدمات وليس على المهارات، المعرفة والخبرة المتوفرة. على سبيل المثال، يمكن أن تشمل الكفاءات الأساسية لمتاجر التجزئة الكبيرة خدمات الشحن والنقل، وإدارة العقارات، والتدريبات وكذلك تجربة البيع بالتجزئة الخاصة بهم.,False,False
67008,coriolis force,قوة كوريوليس,force de coriolis,Coriolis-Kraft,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=67008,ظاهرة انحراف الكتل في حركتها في ارتباط مع دوران الأرض (نحو اليمين في نصف الكرة الشمالي ونحو اليسار في نصف الكرة الجنوبي). يظهر تأثير قوة كوريوليس على نطاق واسع، في تحركات كتل الهواء والماء.,False,False
72720,corporate citizenship (cc),مواطًنَة الشركات,citoyenneté d'entreprise,Gesellschaftliches Engagement der Firmen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72720,المقاولات والمؤسسات المالية التي تأخذ في الحسبان الأبعاد الاجتماعية والبيئية -  بنفس قدر الأبعاد المالية.,False,False
72721,corporate governance (cg),حكامة الشركات,gouvernance d'entreprise,Unternehmensgovernance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72721,تهتم حكامة / حوكمة الشركات بتحقيق توازن بين الأهداف الاقتصادية والاجتماعية، وبين الأهداف الفردية والمجتمعية. في إطار حوكمة الشركات هناك تشجيع للاستخدام الفعال للموارد وعلى قدم المساواة هناك المساءلة عن إدارة تلك الموارد. والهدف من ذلك هو تقارب إلى أقصى حد ممكن بين مصالح الأفراد والشركات والمجتمع.,False,False
72722,corporate reporting,تقارير الشركات,rapports d'entreprise,Unternehmensberichterstattung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72722,يطلب من المؤسسات العامة (في الولايات المتحدة) أن تقدم تقارير حول التدابير والأرقام المالية في تواتر فصلي وسنوي، من أجل إطلاع المستثمرين المحتملين على الإنجازات أو المخاطر المرتبطة بشركاتهم. في الفترة الأخيرة، انطلقت بعض المؤسسات (بما في ذلك الشركات الخاصة) في إصدار المعلومات الاجتماعية والبيئية ذات الصلة في شكل تقارير أسفل الخط الثلاثي أو على شكل تقارير الشركات حول المسؤولية الاجتماعية. وقد صممت هذه التقارير لإطلاع العملاء والمساهمين والموظفين وصناديق الاستثمار على أنشطة الشركة فيما يتعلق بالقضايا الاجتماعية والبيئية على المستويات المحلية والوطنية والعالمية.,False,False
72723,corporate social investment (csi),استثمار الشركة الاجتماعي,investissement social de l'entreprise,Soziale Investitionen der Firmen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72723,هو استثمار في مشاريع تنمية في أسواق ناشئة من قبل الشركات. استثمارات قد تكون أو لا تكون، ذات صلة مباشرة بالتوجه الأساس للشركة.,False,False
72724,corporate social responsibility (csr),مسؤولية اجتماعية للشركات,responsabilité sociale des entreprises (rse),soziale Verantwortung der Firmen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72724,"المسؤولية الاجتماعية للشركات هي إطار يتم من خلاله توجيه التعامل مع أصحاب المصلحة في شركة أو مؤسسة أخلاقيا أو بطريقة مسؤولة. تعامل 'أخلاقي أو بمسؤولية' يعني التعامل مع أصحاب المصلحة الرئيسيين بطريقة تعتبر مقبولة وفقا للمعايير الدولية.
تشمل المسؤولية الاجتماعية المسؤولية الاقتصادية والبيئية. وأصحاب المصلحة يمكن أن يكونوا داخل الشركة أو المؤسسة وخارجها.
الهدف الأوسع للمسؤولية الاجتماعية هو خلق معايير أعلى وأعلى للمعيشة المستدامة، مع الحفاظ على ربحية الشركة أو سلامة المؤسسة، للأفراد داخل وخارج هذه الكيانات على حد سواء.
المسؤولية الاجتماعية للشركات هي عملية تهدف إلى تحقيق التنمية المستدامة في المجتمعات.",False,False
72725,corporate sustainability,استدامة الشركات,durabilité d'entreprise,Nachhaltigkeit der Firmen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72725,توافق منتجات وخدمات المؤسسة مع توقعات أصحاب المصلحة، وبالتالي تحقيق إضافة قيمة اقتصادية وبيئية واجتماعية.,False,False
71370,corporate tax income,ضريبة الدخل على الشركات,impôt sur les sociétés,Unternehmensertragsteuer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71370,ضريبة على أساس الدخل أو الأرباح، التي تجنيها الشركة.,False,False
69952,corrective action,إجراء تصحيحي,action corrective,Korrekturmaßnahme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69952,إجراء اتخذه فاعل في نظام ضمان الشرعية (LAS) لتصحيح عدم امتثال أو فشل نظام حدده طرف ثالث مراقب.,False,False
72201,corrective action,ﻲﺤﻴﺤﺼﺗ ءاﺮﺟإ,action corrective,Korrekturmaßnahme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72201,العمل للقضاء على سبب محتمل لعدم المطابقة أو غيره من الأوضاع غير المرغوب فيها. يتم، في الزراعة العضوية، التحقق من الإجراءات التصحيحية من قبل هيئة إصدار الشهادات، وذلك بهدف حماية خاصية العضوية.إجراء تصحيحي (المرادف العربي),False,False
70723,corrective disaster management,إدارة تصحيحية للكوارث,gestion corrective des catastrophes,Korrektive Katastrophenmanagement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70723,أنشطة إدارة تعالج وتسعي إلى تصحيح أو الحد من مخاطر كوارث موجودة وحدثت بالفعل.,False,False
71371,correlation,ارتباط,corrélation,Korrelation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71371,العلاقة التي تنتج عندما يرتبط تغيير في متغير باستمرار مع تغيير في متغير آخر.,False,False
70926,corrosive of tissue,مسبب لتآكل الأنسجة,corrosif de tissus,Ätzend für Gewebe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70926,وصف يطبق على المادة التي تدمر الأنسجة عند الاتصال المباشر.,False,False
56208,corrosive waste,نفايات مسببة للتآكل,déchets corrosifs,Ätzende Abfälle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56208,"نفايات يمكن أن تسبب أضرارا خطيرة للأنسجة الإنسان (عن طريق الابتلاع أو الاستنشاق أو لمس الجلد أو العين) وغيرها من الأنسجة العضوية. تقدم دول مختلفة تعاريف تشريعية أكثر تحديدا، على سبيل المثال في الولايات المتحدة الأمريكية تعرف نفايات مسببة للتآكل بأنها نفاية:
(1) محلول مائي حامضي له درجة حموضة (pH) أقل من أو تساوي 2، أو قاعدي وقيمة (pH) أكبر أو تساوي 12،50. أو
(2) هو سائل يسبب صدأ الصلب بسرعة.",False,False
70927,corrosivity,تآكل,corrosivité,Korrosivität,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70927,أي القدرة على التسبب في التآكل وهي خاصية مميزة للنفايات الخطرة الحمضية والقاعدية. يتم تحديد الخاصية بواسطة الرقم الهيدروجيني للنفاية وقدرتها على التسبب في تآكل الحديد. تكون النفايات مسببة للتآكل إذا كان رقمها الهيدروجيني أقل من أو يساوي 2 أو أكبر من أو يساوي 12،5.,False,False
56361,corrugated paper,ورق مموج,papier ondulé,Wellpappe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56361,ورق مقوى به طبقة (وسطى) مصنعة على شكل تجاعيد أو طيات، أو تحتوي بالتناوب على تلال وأخاديد.,False,False
56964,cosmic rays,أشعة كونية,rayons cosmiques,kosmische Strahlung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56964,سيل أو تيار من الجسيمات ذات طاقة عالية جدا، تأتي من الشمس أو أبعد من ذلك. تتكون أساسا من البروتونات (حوالي 90 %) وجسيمات ألفا وإلكترونات وأشعة جاما.,False,False
71372,cost,تكلفة,coût,Kosten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71372,أثمن فرصة يتخلى عنها عندما يتم الاختيار.,False,False
71791,cost based approaches to valuation,مقاربة تقييم استنادا إلى التكلفة,approches d'évaluation fondées sur les coûts,Kosten basierte Ansätze zur Bewertung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71791,مجموعة من تقنيات التقييم التي تنظر في السوق في مقايضات أو تكاليف مُتَجَنَّبَة للحفاظ على النظم الإيكولوجية وسلعها وخدماتها، بما في ذلك تكاليف الاستبدال، ونفقات التخفيف أو الوقاية وتكاليف أساليب تجنب الأضرار.,False,False
71792,cost effectiveness analysis,تحليل فعالية التكاليف,analyse coût-efficacité,Kosten-Nutzen-Analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71792,يشمل تحديد وتقييم متناسق لجميع التكاليف، ومجهودات التخلص التدريجي منها مع مر الزمن، وتطبيق معايير القرار على اختيار وترتيب خيارات المشروع. المعيار الأنسب هو متوسط التكلفة الإضافية.,False,False
71877,cost of action,تكلفة عمل,coût de l'action,Kosten der Maßnahme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71877,تكاليف الإجراءات المناسبة (الأعمال) التي من شأنها منع و/أو عكس تدهور الأراضي. ويشمل ذلك تكاليف تنفيذ التدخلات، مثل حرث حفظ أو هياكل حفظ التربة والمياه. إن التكاليف غالبا ما تكون معروفة بشكل أفضل من الفوائد المحتملة من اتخاذ أي إجراء.,False,False
71793,cost of compliance,لﺎﺜﺘﻣﻻا ﺔﻔﻠﻜﺗ,coût de la conformité,Einhaltungskosten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71793,تكاليف الامتثال هي مجموع التكاليف المرتبطة بالوفاء بالتزامات حيال التشريعات المعمول بها، باستثناء التكاليف المالية المباشرة والآثار الهيكلية على المدى الطويل.تكلفة الامتثال (المرادف العربي),False,False
71878,cost of inaction,تكلفة التقاعس عن العمل,coût de l'inaction,Kosten der Untätigkeit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71878,تدل على الفوائد المتنازل عنها تحت عنوان 'أعمال كالمعتاد'، عند عدم اتخاذ أي تغيير نحو اعتماد إدارة أكثر استدامة. عادة ما يرتبط ذلك مع تقديرات الخسائر في الإنتاج والإنتاجية، ويمثل أقصى قدر من المنافع المحتملة لاتخاذ الإجراءات (التي قد تتحقق أو لا تتحقق بشكل كامل بعد اتخاذ الإجراء). أساليب التقييم الاقتصادي يمكن استخدامها لتقدير المنافع قبل اتخاذ أي إجراء. تكاليف التقاعس عن العمل غالبا ما تكون غير دقيقة مثل تكاليف العمل، ولكنها تميل إلى أن تكون أكبر من الفوائد الفعلية المستمدة من اتخاذ أي إجراء.,False,False
56039,cost recovery,استرداد التكاليف,recouvrement des coûts,Kostendeckung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56039,استرداد أو تغطية تكلفة إدارة ومعالجة النفايات الصلبة أو الخدمات البلدية الأخرى من المستفيدين. قد يكون استرداد التكاليف من خلال الرسوم المباشرة أو غير المباشرة.,False,False
71373,cost-benefit analysis,تحليل التكاليف والفوائد,analyse coûts-avantages,Kosten-Nutzen-Analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71373,الطريقة الإطار التي تسمح بدراسة وتقييم منهجي للتكاليف والفوائد الاقتصادية (أو 'الايجابيات' و 'السلبيات') من مسارات العمل أو الخيارات بما في ذلك السياسات والبرامج والمشاريع.,False,False
56040,cost-effective,فعالة من حيث التكلفة / منخفضة التكلفة,rentable,Kosteneffektiv,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56040,جودة تقليل (أو النجاح في الخفض من) التكلفة في إطار السعي لتحقيق هدف معين.,False,False
71794,cost-effective alternative,بديل فعال من حيث التكلفة,alternative rentable,Kostengünstige Alternative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71794,عنصر تحكم بديل أو طريقة تصحيحية تبين بعد تحليل بأنها أفضل ما هو متاح من حيث المصداقية والأداء والتكلفة.,False,False
71374,cost-effectiveness analysis,تحليل فعالية التكلفة,analyse coût-efficacité,Kostenwirksamkeitsanalyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71374,الوسيلة الأقل تكلفة لتحقيق هدف معين في مجال جودة البيئة، أو وسيلة لتحقيق أكبر تحسن في بعض الأهداف البيئية بنفقات معينة من الموارد.,False,False
71375,cost-of-living adjustments,تعديلات تكاليف المعيشة,ajustements au coût de la vie,Lebenshaltungskosten- Anpassungen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71375,تعديلات تلقائية في الدخل مدفوعة إلى المستلمين الأفراد والتي ترتبط بمعدل التضخم، وعادة ما تقاس على أساس مؤشر أسعار المستهلك.,False,False
70099,counter urbanisation,انعكاس التَحَضُّر,contre urbanisation,Gegen Urbanisierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70099,يحدث هذا عندما أعدادا متزايدة من السكان تخرج من المناطق الحضرية إلى الهامش الريفي للمدن أو تذهب إلى أبعد من ذلك، إلى القرى الريفية. ارتفاع تكنولوجيات الاتصال الجديدة، وبخاصة الأنظمة الإلكترونية، يمكن أن يكون قد شجع على هذه الحركة.,False,False
71376,countries with economies in transition (eit),بلدان تمر بمرحلة اقتصاد انتقالي,pays à économie en transition,Länder mit Übergangswirtschaft,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71376,جمهوريات وسط وشرق أوروبا والدول السابقة للاتحاد السوفياتي في مرحلة الانتقال من الاقتصاد الذي تسيطر عليه الدولة إلى اقتصاد السوق.,False,False
72396,country management,عناية بالأراضي,gestion de pays,Landespflege,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72396,مصطلح جماعي لمجالات المهمات: حماية الطبيعة والعناية بالمشاهد الطبيعية بما في ذلك المساحات الخضراء.,False,False
69433,country of origin (cites),بلد المنشأ (اتفاقية التجارة الدولية في الأنواع المهددة بالانقراض CITES),pays d'origine (cites),Herkunftsland (CITES),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69433,البلد الذي تم أخذ العينة من بريته، حيث تمت تربيتها في الأسر، حيث تم التفريخ الصناعي، إلا في حالة عينات النباتات التي وقف التأهل للحصول على إعفاء من أحكام الاتفاقية. في مثل هذه الحالات، يعتبر بلد المنشأ البلد حيث توقف تأهل العينات للإعفاء.,False,False
69514,country providing genetic resources,بلد يوفر موارد وراثية,pays fournissant des ressources génétiques,genetische Ressourcen bereitstellendes Land,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69514,البلد الذي يوفر الموارد الجينية التي تم جمعها من مصادر في الموقع، بما في ذلك مجموعات من الأنواع البرية والمدجنة أو مأخوذة من مصادر خارج الموقع والتي قد تكون أو لا تكون من منشأ في هذا البلد.,False,False
69629,coupe,قطع,coupe,Coupe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69629,جزء من غابة مكتملة النمو تم قطع أشجارها والتي سيتم تجديدها.,False,False
68924,coupled system,نظام مقرون/مرتبط,système couplé,gekoppeltes System,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=68924,عمليتين أو أكثر مقترنة ومرتبطة، أي تؤثر كل واحدة على الآخرين.,False,False
71377,cournot competition,,cournot concurrence,Cournot-Wettbewerb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71377,,False,False
70206,cover crop,ﺔﺑﺮﺘﻟا ﺔﻴﻄﻐﺗ لﻮﺼﺤﻣ,cultures de couverture,Bodenbedeckende Kultur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70206,تزرع المحاصيل لمنع تآكل التربة من خلال تغطية التربة بالنباتات الحية والجذور التي تثبت التربة. تزرع محاصيل التغطية أيضا للمساعدة في الحفاظ على المواد العضوية في التربة وزيادة توافر النيتروجين (محاصيل السماد الأخضر)، و 'حفظ' المغذيات الزائدة (محصول وسيط) يظل في التربة بعد المحصول الاقتصادي. ولمحاصيل التغطية مزايا أخرى مثل الحد من الأعشاب الضارة وجلب الحشرات النافعة.محاصيل تغطية (المرادف العربي),False,False
56494,cover material,مادة تغطية,matériel de couverture,Deckmaterial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56494,مواد تستخدم لتغطية النفايات البلدية الصلبة المتخلص منها في مدافن النفايات. المواد المستعملة للتغطية يمكن أن تكون حصى، أو تربة سطحية، أو بقايا حفر، أو نفايات أفران عالية أو غير ذلك من النفايات المستقرة. أهمية التغطية اليومية للنفايات تكمن في الحد من: انبعاث الروائح، والإزعاج، انتقال بعض المكونات بفعل الرياح، والحرائق، وانبعاث غاز المقالب، ونمو نباتات. غطاء ترابي بسمك من  خمسة عشر سنتيمترا يكون عموما كافيا لتحقيق هذه الوظائف. قوام التربة يحدد مدى صلاحيتها للاستخدام كغطاء. بعض المناطق تسمح باستخدام 'غطاء الاصطناعي' بدلا من التراب المضغوط. من الأمثلة: الرغوة، ومواد التكسية الأرضية والأغطية البلاستيكية.,False,False
56209,covered electronic waste (cew),نفايات إلكترونية مغطاة,déchets électroniques couvert,Verpacktes Elektronikschrott,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56209,أجهاز الكترونية تم التخلي عنها وأصبحت نفاية. أمثلة: شاشات الكمبيوتر، وأجهزة التلفزيون ،أنبوب أشعة الكاثود وأجهزة الكمبيوتر المحمولة، شاشات الكريستال السائل وأجهزة تلفزيونات البلازما والتجهيزات الإلكترونية كثيرة وتتكاثر وبتكاثرها تكثر نفاياتها.,False,False
56495,covering,تغطية,recouvrement,Abdeckung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56495,تنشر طبقة من مادة أخرى (غير النفايات) على سطح النفايات المتراكمة من أجل الحد من آثار غير مرغوب فيها على البيئة. يستخدم غطاء يومي، لتغطية كل إضافة أو طبقة في نهاية كل يوم عمل، للحد من الروائح والقمامة التي يمكن أن تحملها الرياح، والحشرات أو القوارض، ودخول الماء إلى الموقع.,False,False
69580,cpf (collaborative partnership on forests),شراكة تعاونية للغابات (CPF),cpf (partenariat de collaboration pour les forêts),CPF (Collaborative Partnerschaft für Wälder),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69580,الشراكة التعاونية للغابات هي تنظيم طوعي غير رسمي يشمل 14 منظمة وأمانة دولية حول برامج كبيرة في مجال الغابات. تتقاسم هذه الوكالات التجارب وتبني عليها لتحقيق منافع جديدة لدوائرهم الانتخابية. أنها تتعاون من أجل تبسيط ومواءمة عملها وإيجاد سبل لتحسين إدارة الغابات وصيانتها وإنتاج وتجارة منتجات الغابات. من مهام الشراكة التعاونية للغابات تعزيز الإدارة المستدامة لجميع أنواع الغابات وتعزيز الالتزام السياسي على المدى الطويل لتحقيق هذه الغاية.,False,False
56362,cradle-to-cradle,من المهد إلى المهد,cradle-to-cradle,Cradle-to-Cradle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56362,عبارة كتبها والتر في سبعينيات القرن الماضي واستعملها وليام ماكدونو ومايكل براون في كتابهم الصادر سنة 2002 والذي يحمل هذا التعبير كعنوان. يسعى هذا الإطار لخلق تقنيات إنتاج، لا تتسم بالكفاءة فقط ولكن هي في جوهرها خالية من النفايات. في منظومة 'من المهد إلى المهد' ينظر إلى جميع المدخلات والمخرجات المادية كمغذيات إما تقنية أو بيولوجية. المدخلات غير العضوية يمكن إعادة تدويرها أو إعادة استخدامها مع عدم فقدان الجودة، والمغذيات البيولوجية تحول بقياها إلى سماد أو تُستهلك. على النقيض من ذلك، فمنظور 'من المهد إلى اللحد' يدل على أن الشركة المنتجة تتحمل مسؤولية التخلص من البضائع المنتهية صلاحيتها، ولكن لا تعيد بالضرورة مكونات المنتجات إلى الخدمة.,False,False
56041,cradle-to-grave system,نظام من المهد إلى اللحد,système du berceau à la tombe,von der Wiege bis zur Bahre-System,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=56041,نظام لإدارة النفايات، وينطبق بشكل خاص على النفايات الخطرة. ويتم من خلاله مراقبة حركة نقل وانتقال النفايات عن طريق نظام إخطار من نوع واضح في جميع المراحل، من المكان الأصلي لإنتاجها إلى مرحلة التخلص النهائي.,False,False
70100,crash grazing,رعي تحطيم,pâturage choc,Absturzbeweidung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70100,إدخال عدد مرتفع جدا من الحيوانات (مثلا 100 أو أكثر من الأغنام) للرعي بالهكتار الواحد. تستخدم لفترات قصيرة لإزالة، نسبيا غير انتقائية، لأنواع الأعشاب الضارة من المراعي.,False,False
66969,cratons (shields),كراطون (الدروع),cratons (boucliers),Kratone (Schilde),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=66969,قطع قديمة ومستقرة وكبيرة من القشرة الأرضية، لا يمسها بناء الجبال ولا الزلازل. تمثلها المناطق الداخلية المستقرة للقارات، بعيدا عن هوامش الصفائح.,False,False
71967,credible scientific analysis,تحليل علمي موثوق,analyse scientifique crédible,Glaubwürdige wissenschaftliche Analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71967,الآراء العلمية التي تدعمها البيانات والإيضاحات في المقالات التي تنشرها المجلات المتخصصة بلجنة قراءة والتي تتعامل مع العلوم الطبيعية أو الاجتماعية والتي تعتبر ذات صلة بمادة البحث. ويمكن أن يكون التحليل العلمي موثوقا أيضا رغم عدم وجود لجنة قراءة إذا قام بالدراسات فنيون مؤهلون وفقا للطرق العلمية المقبولة.,False,False
71378,credit rationing,تقنين الائتمان,rationnement du crédit,Kreditrationierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=71378,يتم تقنين الائتمان عندما لا يوجد مُقْرِض على استعداد لتقديم قرض للمقترض أو المبلغ الذي يكون المقرضون على استعداد لإقراضه للمقترضين محدودا، حتى إذا كان المقترض على استعداد لدفع أكثر من المقترضين الآخرين مع مخاطر مماثلة للذين يحصلون على القروض.تقنين القروض (المرادف العربي),False,False
66970,creep,زحف,ramper,schleichen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=66970,حركة بطيئة انحدارية لتربة أو غيرها من المواد السطحية الفضفاضة كأنها ركام حجارة، نتيجة لدورات تجميد وانصهار أو دورات تبلل وتجفيف.,False,False
69109,creosotes,زيوت القار,créosotes,Teeröle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69109,مواد كيميائية مستخدمة في عمليات حفظ الأخشاب ويتم إنتاجها عند تقطير قطران الفحم. أنها تحتوي على هيدروكربونات عطرية متعددة الحلقات وهيدروكربونات عطرية متعددة النوى (PAHs  و  PNAs)، والتعرض لهذه المواد على المدى القصير وعلى مستوى عال جدا قد يسبب تقرحات الجلد. وترد زيوت القار كعوامل مسببة للسرطان تحت اقتراح 65.,False,False
72120,criteria for selection of world heritage sites,معايير لاختيار مواقع التراث العالمي,critères de sélection des sites du patrimoine mondial,Kriterien für die Auswahl der Welterbestätten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=72120,لإدراجها على قائمة التراث العالمي، ويجب أن تكون للمواقع قيمة عالمية استثنائية وأن تلبي واحدا على الأقل من أصل عشرة معايير اختيار. تشرح هذه المعايير في المبادئ التوجيهية التشغيلية لتنفيذ اتفاقية التراث العالمي والتي، إلى جانب نص الاتفاقية، هي الأداة الرئيسية للعمل في مجال التراث العالمي. تتم مراجعة المعايير بشكل منتظم من قبل اللجنة لتعكس تطور مفهوم التراث العالمي نفسه.,False,False
69630,criterion,معيار,critère,Kriterium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=69630,جانب مهم من جوانب إدارة الغابات والذي يستعمل لتقييم الإدارة المستدامة للغابات.,False,False
70987,critical concentration for a cell,تركيز حرج لخلية,concentration critique pour une cellule,Kritische Konzentration für eine Zelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70987,التركيز الذي تحدث عنده في الخلية تغييرات غير مرغوب فيها (أو سلبية)، تغييرات وظيفية، رجعية أو لا رجعة فيها.,False,False
70988,critical effect,تأثير حاسم,effet critique,kritischer Effekt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=70988,التأثير السلبي الأول الذي يظهر عند الوصول إلى تركيز حرج في جهاز حاسم عند الفرد (أو تأثير سلبي الذي يحدث نتيجة لجرعة أقل في جهاز حاسم).,False,False
