id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
109131,chemical toilet,مرحاض كيميائيّ (تستخدم فيه المواد الكيماوية للتعقيم ومكافحة الروائح),"cabinet d'aisances à produits chimiques, WC chimique [m.]",Chemietoilette [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109131,,True,True,,
102726,"chemical, industrial organic",كيماويات صناعية عضوية,"produit chimique industriel, organique [m.]","Industriechemikalie, organische [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102726,,True,True,,
106102,chemicals law (German),قانون المواد الكيميائية,loi sur les produits chimiques (Allemande) [f.],Chemikaliengesetz [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106102,,True,True,,
107116,chimney drain,مَصْرِف رأسيّ,drain de cheminée [m.],Kamindrän [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107116,,True,True,,
107117,chimney drain,مَصْرِف رأسي,drainage de cheminée [m.],Kamin-Entwässerung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107117,,True,True,,
102728,chloramine,كلورامين,chloramine [f.],Chloramin [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102728,,True,True,,
104603,chloramine,الكلورامين,chloramine,Chloramine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104603,أحادي كلورامين (كما يعرف باسم كلورامين فقط) هو مركب كيميائي من النتروجين والكلور والهيدروجين له الصيغة NH2Cl، ويكون على شكل غاز عديم اللون.,True,False,,
104604,chloride,كلوريد,chlorure,Chlorid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104604,أيون الكلوريد هو أنيون (شرسبة : أيون سالب الشحنة) ورمزه الكيميائى هو Cl− . ويتكون عندما يكتسب عنصر الكلور Cl2 (وهو عنصر هالوجيني) إلكترونا أو عندما يذوب مركب مثل غاز كلوريد الهيدروجين HCl في الماء أو في مذيبات قطبية أخرى. أملاح الكلوريد تسمي الكلوريدات ومن أشهرها ملح كلوريد الصوديوم (ملح الطعام) الذى طالما هو ملح ذَوّاب جد في الماء .[3] كلوريد الصوديوم هو كهرل (مادة متأينه) ضروري متواجد في جميع سوائل الجسم مسؤول عن الحافظ على التوازن الحمضي / القاعدي، ونقل النبضات العصبية وتنظيم دخول و خروج السوائل من وإلى خلايا الجسم. كلمة كلوريد أيضا يمكن أن تطلق على الشق الأول من اسم مركب كيميائي تترابط فيه ذرة أو ذرات الكلور بروابط تساهمية. على سبيل المثال، مركب كلوريد الميثيل، الأكثر شيوعا باسم الكلوروميثان، (CH3Cl) هو مركب عضوي ذو رابطة C-Cl تساهمية . وهو ليس مصدرا لأيون الكلوريد.,True,False,,
104605,chlorination,كلورة,chloration,Chlorung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104605,كلورة المياه هي وسيلة من وسائل تنقية المياه يضاف فيها الكلور Cl2 أو مركباته مثل أيون هيبوكلوريت −ClO إلى الماء. تستخدم هذه الوسيلة بغرض التعقيم وقتل البكتريا والميكروبات في ماء الصنبور ومياه المسابح من أجل القضاء على الأمراض التي تنقلها المياه.,True,False,,
106198,chlorination,كَلْوَرَة,chloration [f.],Chlorung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106198,,True,True,,
109858,"chlorination, break-point",نقطة الانكسار لجرعة الكلور,chloration au point critique [f.],Knickpunktchlorung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109858,,True,True,,
106199,chlorinator,محطة كَلْوَرة,distributeur de chlore [m.],Chlorungsanlage [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106199,محطة لحقن كميات معيَّرة من غاز الكلور في المياه الجاريّ مُعالجتها. (DIN EN 12255-14:2004),True,True,,
102729,chlorine,كلور,chlore [m.],Chlor [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102729,,True,True,,
104606,chlorine,كلورين,chlore,Chlor /Chlorin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104606,أكسدة التي يشيع استخدامها كمطهر في معالجة المياه ومياه الصرف الصحي. الصيغة الكيميائية هي CL2.,True,False,,
104607,chlorine demand,طلب على الكلورين,la demande en chlore,Chlorzehrung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104607,يعرف الطلب على الكلورين بالفرق بين كمية الكلور المضافة لنظام المياه وكمية الكلور المتاح مجانا أو الكلور المخلوط المتبقي المتاح في نهاية فترة زمنية محددة.,True,False,,
106200,chlorine demand / chlorine requirement,حاجة (ال..) إلى الكلور,demande en chlore [f.],Chlorbedarf [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106200,,True,True,,
104608,chlorine dosing station,محطة التزويد بالكلور,station de dosage de chlore,Chlordosierstation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104608,حقن الكلورين لإذابة الأقراص المكلورة، تسمح محطة حقن مادة الكلورين بتطهير مستمر عن طريق تذويب الأقراص المكلورة ببطء و يتم حقن المحلول تلقائيا في نظام الدوران عن طريق الالتفاف حوله.,True,False,,
102730,chlorine registration system,منظومة تسجيل نسبة الكلور,enregistreur à chlore [m.],Chlorregistrieranlage [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102730,,True,True,,
104609,chlorine residual,الكلور المتبقي,chlore résiduel,Restchlor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104609,كمية الكلور المتبقي في الماء بعد تطبيق في وقت سابق للفرق بين مجموع الكلور المضافة والتي تستهلكها مادة مأكسدة.,True,False,,
104843,chlorinity,كُلورينية,chloration [f.],Chlorinität [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104843,,True,True,,
107118,chute,مجرى مُنحدر (صناعي),canal à forte pente [m.],Schussrinne [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107118,مُنشأ تحويل ذو سطح حُر للمياه، وتصريف دفقي. (DIN 4048-1:1987),True,True,,
104844,"chute, free jet / parabolic drop, free jet / chute, parabolic",منحدر على شكل قطع مكافئ,canal à forte pente parabolique [m.],"Schuss, parabolischer [m.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104844,,True,True,,
102731,cipher; digit,عَددٌ,chiffre [m.],Ziffer [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102731,,True,True,,
102732,circuit diagram,مخطط الدائرة الكهربائية,schéma des connexions [m.],Schaltbild [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102732,,True,True,,
107120,circular drop inlet spillway,مخلص على شكل قِمع مع مَفيض دائِري,évacuateur en puits avec système de décharge circulaire [m.],Trichterüberlauf mit ringförmiger Entlastungsanlage [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107120,,True,True,,
107121,circular drop inlet spillway; morning glory spillway; glory hole spillway,أنبوب تصريف,évacuateur en puits [m.],Schachtüberlauf [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107121,,True,True,,
102733,circular flow,تَدفُّق دائريّ,courant circulaire [m.],Kreisströmung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102733,,True,True,,
109859,circular tank,حوض دائريّ,bassin circulaire [m.],Rundbecken [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109859,,True,True,,
107122,circular type gate,بوابة مستديرة,fermeture circulaire [f.],"Verschluss, kreisförmiger [m.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107122,,True,True,,
107123,circular weir,هَدّار دائريّ,barrage circulaire [m.],Kreis-Wehr [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107123,,True,True,,
102734,circulation installation,تجهيزة تدوير (مياه الصرف),équipement de circulation [m.],Kreislaufeinrichtung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102734,,True,True,,
106201,circulation of sewage,معالجة المياه المستعملة,recyclage des eaux d'égout [m.],Abwasserrücknahme [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106201,,True,True,,
102735,circulation system,محطة تدوير (مياه الصرف),installation de circulation [f.],Kreislaufanlage [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102735,,True,True,,
102736,circumference; perimeter; periphery,محيط الشكل (طول),étendue (longueur) [f.],Umfang (Länge) [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102736,,True,True,,
106202,cistern,صِهريج,citerne,Zisterne [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106202,,True,True,,
107124,cistern / water cushion / stilling pool,وِسادة مائية,matelas d’eau [m.],Wasserpolster [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107124,,True,True,,
102737,civil engineering,هندسة مدنية,génie civil [m.],Bauingenieurwesen [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102737,,True,True,,
108890,civil society,مجتمع مدني,société civile,Zivilgesellschaft,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108890,مصطلح يعني عناصر أو قطاعات المجتمع غير الحكومية (المنظمات الأهلية أو غير الحكومية).,True,False,,
108891,civil society organizations,منظمات المجتمع المدني,organisations de la société civile,Zivilgesellschaftliche Organisationen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108891,مجموع المنظمات الرسمية وغير الرسمية التي تمثل مصالح مختلف عناصر المجتمع، وتشمل، مثلاً، جمعيات المنتجين، والنقابات، والمنظمات غير الحكومية.,True,False,,
104845,claim for usage,طلب استعمال,droit d’usage [m.],Nutzungsanspruch [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104845,,True,True,,
109860,clarification,تنقية,clarification [f.],Klärung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109860,,True,True,,
109861,"clarification, final / sedimentation, secondary",مُعالجة نهائية لمياه الصرف الصحي,décantation secondaire [f.],Nachklärung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109861,,True,True,,
109862,clarifier / secondary settlement tank / secondary settling tank,حوض المُعالجة النهائية لمياه الصرف,clarificateur [m.] / décanteur secondaire [m.],Nachklärbecken [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109862,حوض ترسيب لفصل الحمأة المُنشطة أو حمأة مُرشّحات النض من صرف أحواض مُعالجة مياه الصرف باستخدام الحمأة المُنشطة أو مُرشّحات النض. (DIN EN 1085:2007),True,True,,
104846,classification of watercourses and water bodies,تصنيف مجاري الأنهار والمجسمات المائية,classification de cours d'eau et de plans d'eau [f.],Klassifizierung von Wasserläufen und Gewässern [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104846,,True,True,,
104847,classification soil,تصنيف التربة,classification des sols,Bodensystematik [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104847,التصنيف التدرجيّ الرتبيّ للتربة وفقاً لبنية طبقات التربة وترتيبها والتي تنشأ نتيجة لتطوّرها. وترتبط بذلك مجموعات مُعينة من الخواص التي يمكن تحليلها على ضوء المكوّنات الأساسية للتربة، وذلك حسب عوامل استخدام التربة. تُقسم أنواع التربة إلى أقسام، وفئات، وأنواع، وأنواع فرعية، وأصناف، وأصناف فرعية. (DIN 4047-3:2002),True,True,,
104610,clathrate separation,فصل الكلاثرات,séparation de clathrate,Clathratabtrennung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104610,هذا الابتكار يتعلق بعملية مستمرة لفصل مكون واحد على الأقل من خليط السوائل حيث يتم إيصال الخليط السائل مع وكيل قادر على تشكيل مشبكة أكثر استقرارا فيما يتعلق مكون واحد على الأقل بخليط سائل من مكون آخر من الخليط المذكور في جهاز الاتصال متعدد المراحل.,True,False,,
104848,clean in place system (CIP),نِظام التنظيف في المكان,Système clean-in-place (CIP) [m.],clean-in-place-System (CIP) [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104848,تعبير يُشير إلى تنظيف الأنظمة المُرتبط بالمكان دون الحاجة إلى فك المكوّنات المُراد تنظيفها.,True,True,,
106436,clean-in-place,تنظيف في عين المكان,nettoyage en place,ortsgebundene Reinigung/ Cleaning in Place (CIP-Reinigung),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106436,طريقة في عملية تنظيف المعدات لاستعادة أدائها دون حاجة لإزالتها من مكانها,True,False,,
106203,clean/pure water / supply water,مياه نقية,eau pure [f.],Reinwasser [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106203,,True,True,,
102738,cleaning access fitting,أنبوب تنظيف,tuyau de nettoyage [m.],Reinigungsrohr [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102738,جزء خاص في شبكات وقنوات الصرف الصحي ذو فتحة لأغراض التنظيف (فتحة تنظيف) والمُراقبة. (انظر: [سِدادة تنظيف](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=102739)) (DIN 4045:2003),True,True,,
102739,cleaning access fitting,سِدادة تنظيف,fermeture de nettoyage [f.],Reinigungsverschluss [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102739,قطعة خاصة في شبكات وقنوات الصرف الصحي ذو فتحة لإجراء عمليات التنظيف (فتحة تنظيف) والمُراقبة. (انظر: [أنبوب تنظيف](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=102738)). (DIN 4045:2003),True,True,,
102740,cleaning access opening / rodding point,فُتحة تنظيف,ouverture de nettoyage [f.],Reinigungsöffnung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102740,فتحة صغيرة القطر، لا يُمكِّن الدخول من خلالها إلى أنبوب أو قناة مياه الصرف، تتيح أعمال الفحص أو التنظيف. (DIN EN 752:2008),True,True,,
101993,cleaning ball,مُعالجة (ال...) بواسطة كُريات,boule de curage [f.],Reinigung mit Kugeln [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101993,,True,True,,
107125,cleaning equipment,جِهاز تنقية,appareil de nettoyage [m.] / appareil d'épuration [m.],Reinigungsgerät [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107125,,True,True,,
106435,cleaning membranes unit,وحدة غسيل الأغشية,unité de nettoyage des membranes,Anlage zur Reinigung der Membranen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106435,وحدة حيث نقوم بتنظيف الأغشية التي تكمن في قلب أي نظام تناضح العكسي، ولذا فمن الضروري أن تتم المحافظة على الأغشية في حالة جيدة ونظيفة وهذا ينبغي أن ينظر إليها على أساس أن تكون جزءا هاما من أي برنامج صيانة لمحطات أو وحدات التناضح العكسي.,True,False,http://www.arabterm.org/uploads/tx_3m5techdict/________________________________________________________________________.png,https://raw.githubusercontent.com/forzagreen/arabterm/main/images/2_106435.png
109863,cleaning plant/system,محطة تنقية,installation de nettoyage [f.] / installation d'épuration [f.],Reinigungsanlage [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109863,كمية الفقد، مُقدّرة بنسبة مئوية، التي تحدث عند تعرّض عينة للهب تصل حرارته إلى (550 + /- 25) °C، ارتباطاً بكمية الجفاف عند درجة (105 +/- 5) °C حتى تصل العينة المُجففة إلى درجة الثبات.,True,True,,
109133,cleaning shield,دِرْع تنظيف,bouclier de nettoyage [m.],Stauschild [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109133,,True,True,,
109134,cleaning system for sewer storage spaces,نِظام تنقية قنوات تخزين مياه المجاري,système de nettoyage pour les collecteurs de stockage [m.],Reinigungssystem für Kanalstauräume [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109134,,True,True,,
109135,clear diameter / clear opening,قطر صافي,diamètre intérieur,lichte Weite (LW) [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109135,"الأبعاد الداخلية (الفعلية) للأنابيب، والوصلات، وأغطية آبار التفتيش، وما إلى ذلك، والتي تُستخدم مثلاً لتحديد القيمة الحقيقية للمقطع المُستعرض (المساحة، والمُحيط،، إلخ). يُشار إليه بالرمز: LW رمز المُعادلات: i
				",True,True,,
107126,clear overfall type water seal,غطاء مائيّ طراز الهدار الحر,fermeture hydraulique avec déversoir libre [f.],Wasserverschluss mit freiem Überfall [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107126,,True,True,,
104849,clear water pump / purging well,ضَخٌّ بغرض التنقية والتطهير,pompe à refonte [f.],Klarpumpen [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104849,,True,True,,
102741,clearance; gap; interstice (gen.),فجوة,espace intermédiaire [m.],Zwischenraum [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102741,,True,True,,
107127,clearing,إزالة المُعوّقات,déblayage [m.],Räumen [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107127,إزالة التراكمات وكل ما يعيق تدفق مجرى مائي ما. (DIN 4047-5:1989),True,True,,
102742,clearing nozzle,فوهة تنظيف,buse de curage [f.],Räumdüse [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102742,,True,True,,
101994,client / customer,زبون,client [m.],Kunde [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101994,,True,True,,
102743,client server,مُخَدِّم عملاء,client/serveur [m.],Client-server [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102743,ربط مجموعات من الحواسيب، بحيث يُستخدم مُخدم واحد أو عدة مُخدّمين بنكاً للمعلومات لمُعالجة وتخزين المتغيرات، وإتاحتها لمختلف المُستخدمين وفقًا لاحتياجاتهم الخاصة.,True,True,,
107128,cliff,جَرْف,bord érodé d'une rivière [m.]; berge érodée [f.],Uferabbruch [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107128,نتيجة تعرية ضِفَّة النهر التي تحدث بسبب الانحدار الشديد المُرتبط بها. (انظر: تآكل الضِفَّة). (DIN 4047-5:1989),True,True,,
107129,cliff spring,نبع الجرف,source de falaise [f.],Klippenquelle [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107129,,True,True,,
106827,climate,مناخ,climat,Klima,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106827,الأحوال الجوية السائدة في منطقة معيّنة بإحصاءات طويلة الأجل (مثل القيم الوسطية، والتقلّبات، احتمالات قيم حدية…الخ) للأحوال الجوفية في هذه المنطقة.,True,False,,
106828,climatic change,تغير المناخ,changement climatique,Klimaveränderung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=106828,تغيرات هامة في مناخ منطقة بين فترتين مرجعيتين.,True,False,,
102744,climatic cycle,دورة مُناخية,circuit climatique [m.],Klimakreislauf [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102744,,True,True,,
102745,climatic year,سنة مُناخية,année climatique [f.],Klimajahr [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102745,,True,True,,
108529,climatological station,محطة مناخية,station climatologique,Klimastation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108529,"أنظر أيضاً:
محطة مناخية رئيسية
محطة مناخية مرجعية
محطة نحصل منها على بيانات مناخية.",True,False,,
102746,climatology,عِلم المُناخ,climatologie [f.],Klimatologie [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102746,,True,True,,
102747,climb speed,سرعة التدفق الصاعد,vitesse ascensionnelle [f.],Steiggeschwindigkeit [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102747,,True,True,,
104850,climb speed capillary,سُرعة الصعود الشعريّ,vitesse de montée capillaire [f.],"Steiggeschwindigkeit, kapillare [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104850,,True,True,,
109136,climibing device,تجهيزة صعود,dispositifs d'ascension,Steigvorrichtung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109136,,True,True,,
109137,clog (to) (pipeline),سَدَّ (خط أنابيب),boucher (tube),zusetzen (Rohr),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109137,,True,True,,
104851,clogging,تَزايُد مناسيب القاع,colmatage [m.],Kolmatierung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104851,,True,True,,
109138,close fit,تبطين دون فراغات,ajustement,Auskleidung ohne Ringraum [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109138,عملية تستهدف تجديد مجاري الصرف الصحي والقنوات، حيث يتم تركيب خط أنابيب جديد مُسبق الصنع، في داخل شبكة الصرف تجري عليها هذه العملية، وفي نهاية هذا العمل تكون الأسطح الخارجية للأنابيب المُمدّة مُلاصقة للأسطح الداخلية لشبكة الأنابيب القديمة.,True,True,,
107130,closed dike,حاجِز مُغْلَق,digue fermée [f.],"Deich, geschlossener [m.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107130,سد يقع في منطقة مُرتفعة عن سطح البحر وبعيدة عن الفيضانات، (ضفة عالية)، ويكون مُرتبطاً بالتياريْن الأمامي والخلفي. (الجمعية الألمانية لإدارة المياه والمياه العادمة والنفايات (DWA) - لائحة رقم 507-1:2011),True,True,,
108530,closed lake,بحيرة مغلقة,lac fermé,abflußloser See,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108530,بحيرة، تكون غالباً في منطقة جافة لا منفذ طبيعي لها، ولا تنقص مياهها إلا بالتبخر أو بالرشح.,True,False,,
107131,closing device,غِطاء فتحة الدخول,dispositif de fermeture [m.]; couvercle de regard [m.],Abdeckung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107131,,True,True,,
104852,closing dike,حاجِز إغلاق,digue de coupure [f.] / digue de séparation [f.],Abschlussdeich [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104852,خارج قسمة المقطع العرضي لجريان التيار على المُحيط المُبلَّل. رمز المُعادلات: rhy الاختصار: R (DIN 4263:1991),True,True,,
102748,closing element,تجهيزة إغلاق,appareil d'arrêt,Absperrorgan [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102748,,True,True,,
107132,closing valve,صِمام إغلاق,soupape de fermeture,Abschlussventil [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=107132,سد يتكوّن بوجه عام من إطار من الخشب أو من الصُلب، وتدعمه سنادات، وذلك لإنشاء حائط في مواجهة المياه. (انظر: [حاجز ذو جدار من الكتل الخشبية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=105074)) (الاتحاد الألماني لإدارة المياه والهندسة الزراعية DVWK) :1983)),True,True,,
109865,"clostridia, sulphite reducing",بكتيريا لاهوائية مختزلة للكبريت,"clostridium, sulfito-réducteur [m.]","Clostridium, sulfitreduzierendes [n.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109865,بكتيريا حيّة لاهوائية، تستخدم الكبريتات كعامل مؤكسد، وتتحلل منتجةَ الكبريتيد وكبريتيد الهيدروجين.,True,True,,
101995,closure / shutdown,إغلاق,déclassement [m.],Stilllegung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101995,,True,True,,
102749,"closure device, automatic",وسيلة إغلاق أوتوماتية,dispositif d'obturation automatique [m.],"Verschlusseinrichtung, selbsttätige [f.]",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=102749,وسيلة تشغل بواسطة السوائل الخفيفة المُتجمّعة، حيث أنها تمنع هذه السوائل من الخروج من الفرّازة. (DIN EN 858-1:2005),True,True,,
109866,cloth filter,مُرَشِّح قُماشي,filtre en toile; filtre en tissu [m.],Tuchfilter [m.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109866,,True,True,,
108838,cloudburst,عاصفة مطر شديدة,averse torrentielle,Wolkenbruch,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108838,حالة تشهد مطراً شديد الغزارة لفترة زمنية قصيرة نسبياً.,True,False,,
109871,co-flocculation,تحوْصب مُشترك,cofloculation [f.],Mitflockung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109871,,True,True,,
108738,co-imperium,الحكم المشترك,co-imperium,Co-Imperium/ Kondominat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108738,اشتراك أكثر من شخصية اعتبارية (دولة) في ممارسة مظاهر الاختصاص على إقليم معين مع الامتناع عن إخضاع هذا الإقليم لسيادتها.,True,False,,
108978,co-incineration,حَرْق مُشترك,co-combustion [f.],Mitverbrennung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=108978,عملية تُستعمل فيها المُخلفّات كمادة حرق اعتيادية أو إضافية في مُنشأة. ويتمثل الهدف الأساسي منها في إنتاج الطاقة أو تصنيع مُنتجات قماشية. (DIN EN 13965-2:2011),True,True,,
109900,co-precipitation,تَرسِيب (كيميائي),coprécipitation,Ausfällung (chem.) [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109900,,True,True,,
109901,co-precipitation,تَرسُّب مُشترك,coprécipitation [f.],Mitfällung [f.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109901,,True,True,,
104611,coagulant,مجلط,coagulant,Koagulans / Koagulationsmittel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104611,مادة كيميائية تضاف لزعزعة الاستقرار والتسبب في الركام في البداية مع المواد الغروانية والمستحلبات لتحسين الترشيح,True,False,,
109867,coagulant,مُخثِّر,coagulant [m.],Koagulationsmittel [n.],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=109867,من المواد الكيميائية المُستخدمة في مجال هندسة مياه الصرف الصحيّ مثلاً، حيث تُضاف للحيلولة دون استقرار المواد العالقة أو المواد المُستحلبة. (DIN EN 1085:2007),True,True,,
104612,coagulation,تجلط,coagulation,Koagulation ,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=104612,في معالجة المياه، يحدث التجلط عند إضافة مجلط إلى الماء بهدف 'زعزعة استقرار' المادة الغروانية المعلقة,True,False,,
