id,english,arabic,french,uri,description,vt,uatv
150522,catchment area,مستجمع الأمطار,zone d'alimentation direct,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150522,منطقة هطول الأمطار وترشحها في الصخور إلى الطبقة الخازنة,True,True
150523,cation,كتيون,cation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150523,,True,True
150525,caudal spine,شوكة الذنب,épine caudale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150525,,True,True
150526,caustic,كاو,coustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150526,مادة كاوية,True,True
150527,cave sediments,رسوبات كهفية,dépôt de fonds,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150527,,True,True
150529,cave-floor,أرضية الكهف,fond (paquet de la grotte),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150529,,True,True
150528,caved,متكهف,effondré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150528,أرضية الكهف,True,True
150530,cavering,تكهف,formation de grottes; formation de cavernes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150530,,True,True
150531,cavern,كهف,caverne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150531,فراغ طبيعي في الصخور مكون من فجوة كبيرة أو عدة فجوات وممرات تحت سطح الأرض أو في داخل جبل,True,True
150532,cavernous,متكهف,caverneux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150532,صخر كثير الفجرات أو الكهوف,True,True
150533,cavernous rock,صخر متكهف,roche caverneuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150533,,True,True
150534,cavernous vein,عرق متكهف,fillon caverneux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150534,,True,True
150535,cavity,تجويف,cavité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150535,,True,True
150536,celestial,سماوي,céleste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150536,,True,True
150537,cell,حلية,cellule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150537,,True,True
150538,cement,ملاط، اسمنت,ciment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150538,مادة صخرية تجف بين حبات الصخور فتلحم بعضها ببعض,True,True
150539,cementation,التحام,cimentation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150539,عملية التحام الصخور بمادة صخرية,True,True
150540,cementation of rocks,التحام الصخور,cimentation des roches,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150540,,True,True
150541,cenozoic era,حقب الحياة الحديثة الكينوزوي,ère cénozoïques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150541,آخر أحقاب الحياة ويبلغ مداه 170 مليونا من السنين ويتميز بسيادة الثديات وظهور الانسان في أواخره,True,True
150542,center (of earthe),مركز الأرض,centre (de la terre),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150542,,True,True
150543,center of symmetry,مركز التناظر,centre de symétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150543,,True,True
150544,centrifugal acceleration,تسارع نايز,accélération centrifuge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150544,,True,True
150545,centripetal,جاب؟؟,centripète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150545,,True,True
150546,centrosphere; barysphere,لب الأرض,barysphère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150546,الكرة المركزية من جسم الأرض تحت الغلاف الصخري على عمق 2800 كم من السطح,True,True
150547,cephalen,رأس,céphalen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150547,,True,True
150548,cephalopoda,رأسيات الأرجل,céphalopodes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150548,طائفة من الرخويات البحرية تتميز باكليل من الأرجل حول الفم,True,True
150549,cephalothorax,رأس صدري,céphalothorax,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150549,اندماج الرأس والصدر في بعض مجموعات شعبة مفصليات الأرجل,True,True
150550,ceramics,خزفيات,céramique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150550,,True,True
150551,ceratites,سيراتيتس,cératites,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150551,جنس من الأمونيات عاش في الدور الترياس,True,True
150552,ceruse,أسفيداج,céruse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150552,,True,True
150553,chain,سلسلة,chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150553,,True,True
150554,chain structure,تركيب على شكل سلسلة,structure en chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150554,,True,True
150555,chalcedony,خلقيدوني، كلسيدون,calcédoine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150555,معدن من خليط المرّو والأوبال خفي التبلور يوجد غالبا في الهيئة العنقودية أو المحببة,True,True
150556,chalk,طباشير، حوار,craie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150556,نوع من الحجر الكلسي غني بالمستحاثات المجهرية الكلسية,True,True
150557,chalky,طباشيري,crayeux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150557,,True,True
150558,chamber,حجرة,chambre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150558,,True,True
150559,chambered,حجيري,chambré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150559,,True,True
150560,chambered vein,عرق حجيري,filles en forme de chambre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150560,,True,True
150561,chamberlet,حجيرات,chambrettes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150561,,True,True
150562,channel,قناة,chenal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150562,,True,True
150563,channel fill,ردم قناة أو طمّها,comblage d'un chenal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150563,,True,True
150564,chap,شق,crevasse; fente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150564,,True,True
150565,charcoal,فحم نباتي,charbon de bois; charbon végétal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150565,,True,True
150566,chart,خريطة,carte-diagramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150566,,True,True
150567,chart (bathmetric chart),خريطة الأعماق البحرية,carte bathymétrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150567,,True,True
150568,chart (nautical chart),خريطة بحرية,carte marine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150568,,True,True
150569,chart (rain chart),خريطة مطرية,carte pluviométrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150569,,True,True
150570,chart (wind chart),خريطة الرياح,carte des vents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150570,,True,True
150571,chasme,هوة,abîme; gouffre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150571,,True,True
150572,chasme (fluviatile chasm),هوة نهرية,gouffre d'un fleuve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150572,,True,True
150573,chernozem,تشرنوزيوم,chernozem; terre noire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150573,تربة سمراء اللون غنية بالدبال والكربونات,True,True
150574,chert,صوان,silex; chert; roche siliceuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150574,صخر سيليسي خفي التبلور يتركب من معدن الخلقيدوني والأوبال بالاظافة إلى مواد عضوية,True,True
150575,chert limestone; cherty limestone,حجر كلسي صواني,calcaire à silex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150575,,True,True
150576,chert nodule,عقيدة صوانية,rognon de silex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150576,,True,True
150577,china clay,طين صيني، غضار صيني,terre à porcelaine; foalin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150577,معدن طيني أو غضاري تركيبه سليكات الألومنيوم المائية وينشأ من تحلل الورتوكلاز عندما يتعرض للتجوية المائية ويستعمل في صناعة الخزف,True,True
150578,chitin,كيتين,chitine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150578,مادة قرنية نتروجينية تفرزها الحيوانات لبناء هياكل صلبة لأجسامها الرخوة وخاصة في شعبة مفصليات الأرجل,True,True
150579,chlorite,كلوريت,chlorite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150579,معدن يتركب من السليكات المائية للألومنيوم والحديد والمغنزيوم وينتج عن تحول الهورينلند ولونه أخضر,True,True
150580,chlorophycae,أشنات خضراء,chlorophycées; spirogyres,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150580,,True,True
150581,choas of rocks,جذاذ غليظ، بريشيا غليظة,choas de blocs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150581,حطام صخري يتكون من كتل كبيرة قد يصل طول الواحدة منها 200 مترا أو أكثر,True,True
150582,chrome,كروم,chrome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150582,,True,True
150583,chromite,كروميت,chromite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150583,معدن يتركب من أوكسيد الكروميوم ويتبلور في النظام المكعبي وهو الخام الرئيسي للكروم,True,True
150584,chronology,تقويم زمني,chronologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150584,,True,True
150585,chronometer,مقياس الزمن,chronomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150585,,True,True
150586,chrysolite,كريزوليت,chrysolite; olivine; péridot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150586,,True,True
150587,churn hole; eddy hole; pot hole (giant's kettle),دوامة نهرية,marmite des géants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150587,,True,True
150588,cinder,رماد,cendre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150588,,True,True
150589,cinder (volcanic cinders),رماد بركاني,cendre volcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150589,,True,True
150590,cinder cone; ash cone,مخروط الرماد البركاني,cône de scories,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150590,,True,True
150591,cinnabar,زنجفر,cinabre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150591,معدن يتركب من كبريتيد الزئبق أحمر اللون يتبلور في النظام المعيني,True,True
150592,cirque,باحة (جليدية),cirque glaciaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150592,أرض واسعة في شكل دائرة ناقصة تنتج عن فعل الجليديات في المناطق الجبلية,True,True
150593,cirrostratus,سمحاق,cirro-stratus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150593,,True,True
150594,citrine,ستراين,citrine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150594,مرو أصفر اللون,True,True
150595,clacification,تكلس,clacification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150595,,True,True
150596,clam,قوقعة,coquille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150596,,True,True
150597,class,صف، طائفة، صيف,classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150597,تقسيم من تقسيمات الشعبة في تصنيف الكائنات الحية,True,True
150598,clastic,قتاتي,clastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150598,صفة للصخر الرسوبي المكوّن من حطام الصخور الأخرى أو كسارة هياكل الحيوانات المنقولة من مكان نشأتها,True,True
150599,clastic sediments,توصفات حطامية,sédiments clastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150599,,True,True
150600,clay,طين، غضار,argile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150600,صخر رسوبي يتكون من قتات دقيق جدا يقل قطر حبيبات عن 0.05  من الميلاميتر وتركيبه الأساسي سليكات الألومنيوم المائية,True,True
150601,clayey,طيني، غضاري,argileux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150601,,True,True
150602,cleavage,انفصام,clivage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150602,تشقق يصب بلورات المعادن وبعض الصخور كالاردواز وقد يوجد في اتجاه واحد أو في اتجاهات متقاطعة بزاوية مختلفة,True,True
150603,cleavage plane,سطح الانفصام، سطح التصفح,plan de clivage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150603,,True,True
150604,cleavage structure; schistosity,نسيج نفيذي,schistosité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150604,,True,True
150605,cliff,جرف,escarpement; falaise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150605,وجه الجبل أو التل أو جانب الوادي,True,True
150606,cliff (sea cliff),جرف شاطئي,falaise littoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150606,أوجه الصخور الشاطئية الناشئة من فعل الأمواج,True,True
150607,climate,مناخ,climat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150607,,True,True
150608,climatic région,اقليم مناخي,région climatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150608,,True,True
150609,climatology,علم المناخ,climatologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150609,,True,True
150610,climax,ذروة,point culminant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150610,,True,True
150611,clinograph; clinometer,جهاز قياس الميل,clinographe; clinomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150611,,True,True
150612,clinometer,مقياس الميل,clinomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150612,جهاز يستعمل في قياس زوايا ميل الطبقات عن المستوى الأفقي,True,True
150613,closed fold,طية مغلقة,pli fermé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150613,,True,True
150614,closure,اغلاق,fermeture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150614,بنية تركيبية من نوع التحدب تنحصر بخطوط كنتورية مغلقة,True,True
150615,cloud,سحاب,nuage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150615,,True,True
150616,cluster,مجموعة كومة,groupe; amas; grappe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150616,,True,True
150617,coagulation,تختّر,coagulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150617,,True,True
150618,coal,فح حجري,charbon; houille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150618,,True,True
150619,coalification,تفحم,houillification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150619,,True,True
150620,coarse,خشن,grossier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150620,,True,True
150621,coarse granite,جرانيت خشن,granit grossier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150621,,True,True
150622,coast,ساحل,côte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150622,شريط من الأرض بين خط الشاطئ وأي تغير ملحوظ في الطبوغرافيا,True,True
150623,coastal,ساحلي,côtier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150623,,True,True
150624,coastal area,منطقة ساحلية,région côtière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150624,,True,True
150625,coastal deposits,رواسب ساحلية,alluvions côtières; dépôts côtières,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150625,,True,True
150626,coastal dunes,كتبان ساحلية,dunes littorales,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150626,,True,True
150627,coastal facies,سحنة ساحلية,facies du littoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150627,,True,True
150628,coastaline; shore line,خط الساحل,ligne côtière; littoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150628,,True,True
150629,coaxial,متحد المحور,coaxial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150629,,True,True
150630,cobalt bloom,زهرة الكوبالت,érythrine; fleur de cobalt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150630,,True,True
150631,cobalt ore,خام الكوبالت,minerai de cobalt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150631,,True,True
150632,cockpit,منخفض دائري,dépression circulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150632,,True,True
150633,coefficient of permeability,معامل النفاذية,coefficient de perméabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150633,,True,True
150634,coefficient of storage,معامل التخزين,coefficient de rétension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150634,,True,True
150635,coefficient of transmissibility,عامل الناقلية,coefficient de transmissibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150635,,True,True
150636,coefficient of viscosity,معامل اللزوجة,coefficient de viscosité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150636,,True,True
150637,coefficient of wear,معامل التآكل,coefficient d'usure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150637,,True,True
150638,coherence,ترابط,cohérence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150638,,True,True
150639,coherent,مترابط,cohérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150639,,True,True
150640,cohesion,تماسك,cohésion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150640,,True,True
150641,cohessive,متماسك,cohésif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150641,,True,True
150642,coiled,ملتف,enroulé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150642,,True,True
150643,col,شعب,col,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150643,ممر مرتفع في الجبال نشأ عن التقاء واديين يسيران في اتجاهين متضادين,True,True
150644,collapse breccia,بريشة انهيار,brèche d'éboulement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150644,,True,True
150645,collapse sink,حفرة انهيار,creux d'effondrement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150645,,True,True
150646,collapse structure,بنية انهيار,structure par collapse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150646,,True,True
150647,colloids,غروانيات,colloïdes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150647,,True,True
150648,collorimeter,مقياس الألوان,colorimètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150648,,True,True
150649,colluvial,توضعات لحقية,colluvial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150649,,True,True
150650,colluvial deposits,رواسب لحقية,dépôts colluviaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150650,,True,True
150651,colluvial soil,تربة لحقية,sol colluvial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150651,,True,True
150652,colony,مستعمرة,colonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150652,مجوعة من الأحياء المتشابهة يعيش بعضها مع بعض,True,True
150653,columar basalt,بازالت عمداني,basalt prismatique; orgue de basalt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150653,,True,True
150654,columella,عميد,columelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150654,عمود هيكل صغير في هياكل الحيوانات,True,True
150655,column (stratigraphic),عمود طبقي,colonne; pilier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150655,,True,True
150656,columnar,عمداني,en colonnes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150656,بنية صخرية أو حيوية في شكل الأعمدة,True,True
150657,comagmatic (rocks),صخور صهارية لها نفس الأصل,comagmatique (roches),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150657,,True,True
150658,combe,منخفض في قمة محدب,combe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150658,بتأثير التحات,True,True
150659,combination,اتحاد، تركيب,combination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150659,,True,True
150660,combustible,قابل للاحتراق,combustible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150660,,True,True
150661,comet,مذنب,comète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150661,,True,True
150662,common salt,ملح عادي,sel commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150662,,True,True
150663,compact,متراص,compact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150663,,True,True
150664,compactness,تراصيّة,compacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150664,,True,True
150665,compass,بوصلة,boussole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150665,,True,True
150666,compensation,تعويض,compensation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150666,,True,True
150667,competent bed,طبقة عصيّة,couche compétente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150667,طبقة لا تتشوه أو تتمزق بالطي ويمكن أن تتحمل ثقلها والأثقال التي فوقها بفضل تماسكها وقوة تحملها,True,True
150668,complementary,متمم,complémentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150668,,True,True
150669,completed well,بئر منجز,puits complet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150669,,True,True
150670,complex,معقد,complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150670,مجموعة صخور مختلفة توجد على نطاق واسع ولها بنيات معقدة,True,True
150671,complex fault,صدع معقد,faille composée (complexe),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150671,,True,True
150672,component,مكون,constituant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150672,,True,True
150674,composite dyke,جدة قاطعة مركبة,dyke composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150674,,True,True
150675,composite fault,صدع مركب,faille composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150675,,True,True
150676,composite fold,طيّة مركبة,pli composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150676,,True,True
150673,composite; compound,مركب,composé; composite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150673,,True,True
150677,composition,تركيب,composition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150677,,True,True
150678,compressibility,قابلية الانضغاط,compressibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150678,,True,True
150679,compression,انضغاط، ضغط,compression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150679,,True,True
150680,compression joint,عامل انضغاط,joint de compression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150680,,True,True
150681,compulsion,قسر,contraint,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150681,,True,True
150682,computer,حاسوب,ordinateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150682,,True,True
150683,concave,مقعر,concave,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150683,,True,True
150684,concealed,خفي,caché; masqué,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150684,,True,True
150685,concealed fault,صدع خفي,faille masquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150685,,True,True
150686,concealed water,ماء خفي,eau dissimulée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150686,,True,True
150687,concentric,متمركز، متراكز,concentrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150687,,True,True
150688,concordance,توافق,concordance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150688,مصطلح يدل على أن سطوح تماس الصخور النارية موازية لتطبق الصخور المحيطة بها,True,True
150689,concordant bedding,تطبق متوافق,stratification concordante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150689,,True,True
150690,concordant instrusion,اندساس متوافق,intrusion concordance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150690,,True,True
150691,concordant plutone,بلوتونات متوافقة,plutone concordante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150691,,True,True
150692,concordant strata,طبقات متوازية,couches concordantes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150692,,True,True
150693,concretion,درن صخري,concrétion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150693,تركيز لبعض المعادن في الصخر الرسوبي على هيئة عقد,True,True
150694,condensate,مادة مكثفة,condensat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150694,,True,True
150695,condensation,تكثيف، تكثف,condensation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150695,,True,True
150696,condenser,مكثف، مكثاف,condensateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150696,,True,True
150697,conductance,مواصلة,conductance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=150697,,True,True
