term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
806-13-48,lacquer original,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-48,طلاء أصلي,"Lackoriginal, n",lacquer originalproduction acetate,disco de laca original,"laque originale, f",lacca originale (disco di),ラッカーマスタ,래커 원본래커 마스터,oryginał lakierowy,disco de laca original,lackoriginal,原版股片
806-13-49,negative,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-49,سلبي,"Negativ-Galvano, nNegativ, n",negative,disco negativopadre,"père, m",negativo,父型原盤,음화,negatyw,negativopai,negativ,负版父版
806-13-50,master negative,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-50,القرص السالب الرئيسي,"Originalnegativ, nVater, m",master negativemaster original,registro original,"père original, m",negativo originale,マスタ原盤メタルマスタ,마스터 음화마스터 원본,negatyw pierwotny (ojciec),negativo originalpai original,patris,金属头版
806-13-51,pro-stamper,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-51,الختم الأولي ( مصنوع من اللكر الأصلي ),"Originalmatrize, f",pro-stamper,cáscara (negativa),"pelure, f",negativo di lacca originalematrice,マスタスタンパ,마스터 스탬퍼프로 스탬퍼,matryca pierwotna,pró-matrizcasca,presspatris,代压模
806-13-52,positive,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-52,موجب,"Positiv-Galvano, nMutter, f",positivemother,madrepasivo metálico,"mère, f",madre,母型原盤マザー,모형원반양화,pozytyw (matka),positivomãe,matris,正版母版
806-13-53,stamper,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-53,الختم,"Matrize, fSohn, m",stamper,matriz,"matrice, f",matrice,スタンパ,압인기스탬퍼,matryca,matriz,presspatris,压模
806-13-54,cyclic noise,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-54,ضوضاء دورية,"periodisches Schleifen, n",cyclic noiseswish,ruido rítmico,"bruit rythmique, m",rumore ritmico,周期雑音スイッシュ,순회 잡음주기 잡음,hałas okresowy,ruído rítmico,periodiskt brus,周期噪声
806-13-55,horns of a groove,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-55,قرون الأخدود,"Rillenhörner, n, pl",horns of a groove,cuernos de un surco,"cornes d'un sillon, f pl",corna di un solco,溝のバリ,홈 돌기그루브 돌기,zadzior rowka,cornos de um sulco,ås,槽刺
806-13-56,unfill,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-56,غير معبأ,"unausgepresste Rillen, f, pl„Silber“, n",unfillblow-hole,falta de impresión,"manque d'impression, m",perdita di incisione,成形不良,성형 불량블로 홀,rwanie konturu,falha de impressão,grop,凹陷
806-13-57,moiré pattern (on a disk),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-57,نمط تموّج (على الإسطوانة),"Moiré-Muster, <auf einer Schallplatte> n",moiré pattern (on a disk)patterning,moaré (sonido),moirage (sur un disque) m,moiré,モアレパターン,"무아레 무늬, <원판>무아레 현상, <원판>",mora na płycie,muaré (num disco),moaremönster,摩尔波纹
806-13-58,warp of a disk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-58,تشوة سطح القرص,"Verzug einer Platte, f",warp of a disk,comba de un disco,"voile d'un disque, m",vela di un disco,ディスクの反り,디스크 뒤틀림원반 뒤틀림,spaczenie płyty,empeno de um disco,skivskevhet,唱片翘曲
806-13-59,lateral recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-59,تسجيل جانبي,"laterale Aufzeichnung, fSeitenschrift, f",lateral recording,registro lateral,"enregistrement latéral, m",registrazione laterale,水平振幅録音,횡방향 녹음수평진폭 녹음,zapis wboczny,gravação lateral,lateral gravering,横向刻录
806-13-60,vertical recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-60,تسجيل رأسي,"vertikale Aufzeichnung, fTiefenschrift, f",vertical recordinghill-and-dale recording,registro vertical,"enregistrement vertical, mgravure en profondeur, f",registrazione verticale,垂直振幅録音,수직 녹음수직진폭녹음,zapis wgłębny,gravação verticalgravação em profundidade,vertikal gravering,纵向刻录
806-13-61,constant amplitude recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-61,تسجيل بسعة  ثابتة,"Aufzeichnung mit konstanter Amplitude, f",constant amplitude recording,registro de amplitud constante,"enregistrement à amplitude constante, m",registrazione con ampiezza costante,定振幅録音,정진폭 녹음,zapis o stałym wychyleniu,gravação a amplitude constante,inspelning med konstant amplitud,恒幅刻录
806-13-62,constant velocity recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-62,تسجيل بسرعة ثابنة,"Aufzeichnung mit konstanter Schnelle, f",constant velocity recording,registro de velocidad constante,"enregistrement à vélocité constante, m",registrazione con velocità costante,定速度録音,정속도 녹음,zapis o stałej prędkości,gravação a velocidade constante,inspelning med konstant tvärhastighet,恒速刻录
806-13-63,monophonic record,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-63,تسجيل احادي الصوت,"Mono-Schallplatte, f",monophonic record,registro monofónico en disco,"enregistrement monophonique sur disque, m",registrazione monofonica su disco,モノホニックレコード,모노포닉 녹음모노럴 녹음단선율 녹음,zapis monofoniczny,gravação monofónica em disco,monoskiva,单声唱片
806-13-64,stereophonic record,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-64,تسجيل مجسم الصوت,"Stereo-Schallplatte, f",stereophonic record,registro estereofónico en disco,"enregistrement stéréophonique sur disque, m",registrazione stereofonica su disco,ステレオレコード,스테레오 녹음입체음향 녹음,zapis stereofoniczny,gravação estereofónica em disco,stereoskiva,立体声唱片
806-13-65,frequency test disk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-65,قرص اختبار التردد,"Frequenz-Messschallplatte, f",frequency test disk,disco de frecuencias,"disque de fréquences, m",disco con frequenza di prova,周波数テストディスク,주파수 시험 디스크,płyta pomiarowa częstotliwościowa,disco de teste de frequências,frekvensskiva,频率测试唱片
806-13-66,trial record,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-66,تسجيل تجريبي,"Musterplatte, f",trial record,disco de ensayo,"disque d'essai, m",disco di prova,テストプレス盤,시험 음반시험 레코드,płyta próbna,disco de prova,provskiva,样片
806-13-67,orange peel effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-67,تأثير قشرة البرتقال,"Orangenhaut-Effekt, m",orange peel effect,efecto de piel de naranja,"effet de peau d'orange, m",effetto buccia d'arancia,オレンジピール効果,오렌지 껍질 효과귤피효과,zjawisko skórki pomarańczowej,efeito de casca de laranja,apelsinskalseffekt,橘皮效应
806-13-68,chipped edge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-68,حافة محززة,"ausgebrochener Rand, m",chipped edge,borde melladorebaba,"bord ébréché, mbavure, f",irregolarità ai bordi,周辺トリミング不良,주변 다듬기 불량테두리 불량,wyszczerbienie obrzeża płyty,borda esbeiçadarebarba,naggad kant,毛边
806-13-69,porous surface,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-69,سطح مسامي,"Silberfische, m, pl",porous surfacebubbles,burbujaporosidad,"porosité, fbulle, f",superficie porosa,泡状表面気泡,다공성 표면,porowatość powierzchni płyty,porosidadebolha,porös yta,气泡
806-13-70,bulging disk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-70,قرص منتفخ,"Teller, mSchirmchen, n",bulging disksaucerdish,disco abombadodisco en platillo,"disque bombé, mdisque en soucoupe, m",disco bombato,膨らみディスク皿状反り,팽창 원반벌징 원반팽창 디스크,wybrzuszenie płyty,disco em forma de piresdisco bombeado,tefatsskiva,唱片凹陷
806-13-71,pulled centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-71,مركز مسحوب,"verformtes Mittelloch, n",pulled centre,centro ovalizado,"centre ovalisé, m",centro ovalizzato,中心孔変形,중심공 변형,owalność otworu centrującego,centro ovalizado,ovalt hål,中心孔拉长
806-13-72,groove jumping,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-72,قفزة في الأخدود,"Rillenspringen, n",groove jumping,salto de surco,"saut de sillon, m",salto del solco,針飛び,홈 도약그루브 도약,wyskakiwanie igły z rowka,salto de sulco,spärhopp,跳槽
806-13-73,pit(s),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-73,حفرة (حفر),"Pickel, m",pit(s),picaduras,"piqûres, f pl",anellamenti,ピット,피트구멍,wgłębienia,picadas,hålighet,"坑, <相关条目：IEV 806-15-127 >"
806-13-74,plop,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-74,صوت سقوط  قوي,"dumpfer Knack, mBums, m",plopthump,porrazo,"cloc, m",plop,プロップサンプ,플롭퐁당쿵,bicie,plop,pulsljud,啪哒声
806-13-75,pimples,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-75,بثور,"Blasen, f, plBläschen, n, pl",pimples,pústulas,"pustules, f pl",bollicine,ピンプル,돌기핌플,grudki,pústulas,blåsor,鼓包
806-13-76,inclusion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-76,تضمين,"Einschlüsse, m, pl",inclusion,inclusión,"inclusion, f",inclusione,異物,포함,wtrącenia,inclusão,inneslutning,包合物
806-13-77,particle score lines,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-77,خطوط مخدّدة بجسيمات,"Mitreißer, m",particle score lines,rayados por cuerpos extraños,"rayures par corps étranger, f pl",rigatura dovuta a trucioli,カッティング針の切削不良,입자 절삭 불량선입자 긁힌 불량선,rysy wyryte przez obce cząstki,riscos por corpos estranhos,fragmentrepor,微粒划痕线
806-13-78,cutting score line(s),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-78,خطوط مخدّدة بالنقش,"Schneidriefen, f, pl",cutting score line(s),rayados por defecto del buril,"rayures par défaut de burin, f pl",rigatura causata dallo stilo di incisione,カッティング針の引きずり傷,불량 절단선,rysy spowodowane niedoskonałością rylca,riscos por defeito do buril,gravernålsrepor,刻痕线
806-13-79,graininess,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-79,خشونة,"Körnigkeit, fFlankenrauigkeit, f",graininess,rugosidad,"rugosité, f",granularità,粒状表面,입상표면입상성,ziarnistość,rugosidade,grynighet,微粒
806-13-80,click,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-80,طقطقة,"Knack, m",click,clic,"clic, m",click,クリック,클릭,stuk,clique,klick,喀啦声
806-13-81,spatter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-81,خشخشة,"Knistern, n",spatter,granizado,"grésillement, m",friggìo,スパッタ,비산스패터,skwierczenie,crepitar,knaster,浙沥声
806-13-82,hiss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-82,نفث - نفيخ,"Zischen, n",hiss,soplido,"souffle, m",soffio,ヒス,히스,świst,sopro,väsljud,嘶嘶声
806-13-83,separating defect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-83,عيب الفصل,"Trennfehler, m",separating defect,defecto de moldeadodefecto de separación,"défaut de séparation, mdéfaut de moulage, m",difetti nell'area di separazione,剥離不良,박리 불량,wada rozdzielenia,defeito de separaçãodefeito de moldagem,seperationsfel,分散缺陷
806-13-84,swish(es),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-84,حفيف,"Schleifen, n",swish(es)shushing noise,sonido silbante,"chuintement, m",fruscio,スイッシュ,쉿,szelest,arfagem,frasljud,飒飒声
806-13-85,bloom,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-85,تصدأ,"Grauschleier, m",bloom,oxidación,"oxydation de matrice, f",velatura,ブルーム,번짐블룸,nalot na matrycy,oxidação de matriz,beläggning,粉霜
806-13-86,switching clicks,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-86,طقطقة التبديل,"Schaltknacks, m",switching clicks,castañeteos de conmutación,"claquements de commutation, m pl",click di commutazione,スイッチングクリック,스위칭 클릭,trzaski przełączeniowe,estalidos de comutação,omkopplingsklickar,开关噪声
806-13-87,cutting hiss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-87,فحيح قطع التسجيل,"Schneidrauschen, n",cutting hiss,soplido de grabación,"souffle de gravure, m",soffio di incisione,カッティングヒス,절삭 히스,świst wycinania,sopro de gravação,graverbrus,刻纹嘶嘶声
806-13-88,spokes,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-88,شعاع القرص,"Speichen, f, pl",spokes,nervio radial,"nervure radiale, f",raggiatura radiale,放射状欠陥,방사상 결함바퀴살 결함,żebrowanie promieniste,nervura radial,ekrar,轮辐
806-13-89,audible groove advance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-89,تقدّم الأخدودِ المسموعِ,"hörbarer Rillenvorschub, m",audible groove advance,ruido de desplazamiento del buril,"bruit de déplacement du burin, m",rumore di avanzamento nel solco,溝送り変化に伴う音,홈진행 가청음,przesunięcie rowka słyszalne,ruído de deslocação do buril,hörbar spårförskjutning,纹槽变化噪声
806-13-90,mirror fissures,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-90,شقوق المرآة,"Spiegelrisse, m, pl",mirror fissures,fisuras sobre espejo,"trous sur glace, m pl",fessure sulla superficie riflettente,ミラー部の亀裂,거울영역 균열,bruzdy na lustrze,furos sobre o espelho,spegelskåror,镜面裂纹
806-13-91,ripples,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-91,تموُّجات,"Welligkeit, f",ripples,ondulaciones,"ondulations, f pl",ondulazioni,リップル,리플잔물결,pofalowania,ondulações,räfflor,波纹
806-13-92,clouds,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-92,غيوم (تلطخ بشكل غيوم),"Wolken, f, pl",cloudsstaining,nubes,"nuages, m pl",disuniformità di colore,くもり,얼룩,zabarwienia,nuvens,slöjor,色斑
806-13-93,flow lines,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-93,خطوط تدفق,"Fließlinien, f, pl",flow lines,deformación,"fluage, m",rigatura ondulata,フローライン,유동선줄무늬,linie faliste,fluagem,våglinjer,流动线
806-13-94,pellet effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-94,تأثيرات كروية على سطح السجل,"PeIlect-Effekt, m",pellet effect,efecto de gránulo sobre disco,"effet de granule sur disque, m",granulosità,ペレット効果,펠리트 효과,grudkowatość,efeito de grânulo sobre o disco,marmorering,颗粒效应
806-13-95,buzz,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-95,أزيز,"Summen, n",buzz,zumbido,"bourdonnement, m",ronzio,バズ,버즈소음,brzęczenie,zumbido,surr,嗡嗡声
806-13-96,run-in swish,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-96,صوت تبديل وضعية مفتاح,"Einlaufrauschen, n",run-in swishroar,ruido del surco de entrada,"bruit du sillon d'entrée, m",fruscio all'inizio del disco,導入部スイッシュ,도입부 소음도입부 스위시,hałas rowka wprowadzającego,ruído do sulco de entrada,ingångsbrus,引入啸声
806-13-97,cutting roughness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-97,خشونة بسبب التقطيع,"Schneidrauigkeit, f",cutting roughness,vibrado del buril,"broutage du burin, m",irregolarità d'incisione,カッティング時の溝荒れ,절단시 거칠기,chropowatość wycięcia,asperezas do buril,graverojämnhet,刻纹粗糙度
806-13-98,fretting rumble,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-13-98,تاكل من الاهتزاز,"Abrieb-Rumpeln, n",fretting rumbleabrasion rumble,piel de naranja audible,"peau d'orange audible, f",ronzio da abrasione,スタンパーによるランブル,마모 소음프레팅 소음,hałas tarcia,casca de laranja audível,präglingsbuller,摩擦隆隆声
806-14-01,mechanical recording,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-01,تسجيل ميكانيكي,"mechanische Aufzeichnung, f",mechanical recording,registro mecánico,"enregistrement mécanique, m",registrazione meccanica,機械式録音,기계적 녹음,zapisywanie mechaniczne,gravação mecânica,mekanisk inspelning,机械刻录
806-14-02,cutting on disk,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-02,قطع بالقرص,"Schneiden auf Lackfolie, n",cutting on disk,grabación sobre disco,"gravure sur disque, f",incisione su disco,ディスクカッティング,디스크 절삭,zapisywanie mechaniczne płyty zapisywanie płyty,gravação em disco,skivgravering,唱片刻录
806-14-03,cutting lathe,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-03,مخرطة القطع,"Schneidgerät, n",cutting lathe,máquina de grabar discos,"machine à graver les disques, f",apparecchiatura per incidere dischi,カッティンググレース,절삭 선반,zapisywacz mechaniczny płytowy urządzenie do zapisywania płytowego,máquina de gravar discos,graververk,刻纹机
806-14-04,cutter head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-04,رأس قاطع,"Schneidkopf, m",cutter headmechanical recording head,cabeza de registro mecánicograbador,"graveur, mtête d'enregistrement mécanique, f",incisoretesta di registrazione meccanica,カッタヘッド,절삭기 헤드,głowica wycinająca,cabeça gravadoracabeça de gravação mecânica,graverhuvud,刻纹头
806-14-05,cutting stylus,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-05,إبرة القطع,"Schneidstichel, m",cutting stylusrecording stylus,aguja de grabación,"burin de gravure, m",punta di incisione,カッタ針録音針,절단침녹음침,rylec,buril de gravação,gravemål,刻纹刀
806-14-06,crystal cutter head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-06,رأس القاطع البلّوري,"piezoelektrischer Schneidkopf, m",crystal cutter head,grabador piezoeléctrico,"graveur piézoélectrique, m",incisore piezoelettrico,クリスタルカッタヘッド,압전 절삭 헤드결정 절삭 헤드,głowica wycinająca piezoelektryczna głowica piezoelektryczna,cabeça gravadora piezoeléctrica,piezoelektriskt graverhuvud,晶体刻纹头
806-14-07,magnetic cutter head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-07,رأس القاطع المغناطيسي,"elektromagnetischer Schneidkopf, m",magnetic cutter head,grabador magnético,"graveur magnétique, m",incisore magnetico,電磁カッタヘッド,자기 절삭 헤드,głowica wycinająca magnetyczna głowica magnetyczna,cabeça gravadora magnética,magnetiskt graverhuvud,磁刻纹头
806-14-08,electrodynamic cutter head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-08,رأس القاطع الكهروحركي,"elektrodynamischer Schneidkopf, m",electrodynamic cutter head,grabador electrodinámico,"graveur électrodynamique, m",incisore elettrodinamico,動電カッタヘッド,전기력 절삭 헤드,głowica wycinająca magnetoelektryczna głowica magnetoelektryczna,cabeça gravadora electrodinâmica,elektrodynamiskt graverhuvud,电动刻纹头
806-14-09,feedback cutter head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-09,رأس قطع يعمل بالتغذية المرتدة,"Gegenkopplungsschneidkopf, m",feedback cutter head,grabador de realimentación,"graveur à contre-réaction, m",incisore a controreazione,帰還カッタヘッド,피드백 절삭 헤드되먹임 절삭 헤드,głowica wycinająca o sprzężeniu zwrotnym głowica o sprzężeniu zwrotnym,cabeça gravadora de retroacção,återkopplat graverhuvud,反馈式刻纹头
806-14-10,advance ball,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-10,الكرة المتقدّمة,"Führungskugel für Schneidkopf, f",advance ball,patín,"patin, m",pattino,アドバンスボール,전진 볼어드밴스 볼,kulka wyprzedzająca,patim,styrkula,导引球
806-14-11,surface burnishing facet,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-11,صقل واجهة السطح,"Facette, f",surface burnishing facet,perfil de pulido,"facette de brunissage, f",fascetta di brunitura,バニシング切削面,광택절삭면,powierzchnia rylca polerująca,faceta de polimento,polerfasett,磨光棱面
806-14-12,drive pin,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-12,وتد دفع,"Mitnehmerstift, m",drive pin,tetón de arrastre,"téton d'entraînement, m",spina di trascinamento,駆動ピン,구동 핀,kołek prowadzący,pino de accionamento,medbringarstift,驱动销
806-14-13,chip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-13,رقاقة,"Schneidspan, m",chipswarf,viruta,"copeau, m",truciolo,切削,절삭 부스러기절삭분,wiór,apara,spån,废丝
806-14-14,overcutting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-14,قطع زائد,"Rillenanschnitt, m",overcutting,sobrecorte,"chevauchement, m",accavallamento,オーバーカッティング,과도절단,przesterowanie rowka,sobreposição,överskärning,过调制刻录
806-14-15,record player,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-15,مشغل أقراص,"Plattenspieler, m",record player,giradiscos,"platine tourne-disque, f",piastra giradischi,レコードプレーヤ,레코드 플레이어전축,odczytywacz gramofonowy,platina de gira-discos,skivspelare,唱盘
806-14-16,gramophone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-16,حاكي,"Phonokoffer, m",gramophonephonograph,gramófonotocadiscos,"électrophone, m",grammofono,蓄音機,축음기,gramofon,gira-discos,grammofon,唱机
806-14-17,record changer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-17,مبدل أقراص,"Plattenwechsler, m",record changer,cambiador de discos,"changeur de disques, m",cambia dischi,レコードチェンジャ,음반 교환장치음반 자동 교환장치,zmieniacz płyt,muda-discos,skivväxlare,自动换片机
806-14-18,record spindle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-18,عمود دوران التسجيل,"Stapelachse, f",record spindle,eje de apilado,"axe d'empilage, m",barra di impilamento,レコードスピンドル,음반 굴대레코드 축,wałek zmieniacza płyt,eixo de empilhamento,växlarpinne,自动换片轴
806-14-19,record-stacking height,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-19,إلرتفاع تكديس التسجيل,"Plattenstapelhöhe, f",record-stacking height,altura de apilado de discos,"hauteur d'empilage des disques, f",altezza di impilamento dei dischi,レコード積重ね高さ,음반적재 높이,wysokość stosu płyt,altura de empilhamento dos discos,skivstapelhöjd,堆片高度
806-14-20,drive mechanism,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-20,آلية تحريك,"Antriebsmechanismus, m",drive mechanism,mecanismo de arrastre,"mécanisme d'entraînement, m",meccanismo di trascinamento,駆動機構,구동기구,mechanizm napędowy,mecanismo de accionamento,drivmekanism,驱动机构
806-14-21,turntable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-21,منضدة دوّارة,"Plattenteller, m",turntable,plato,"plateau, m",piastra gira-dischi,ターンテーブル,회전반턴테이블,talerz,prato,skivtallrik,转盘
806-14-22,vacuum chuck turntable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-22,منضدة دوّارة شافطة,"Ansaugplattenteller, m",vacuum chuck turntable,plato de vacío,"plateau à succion, m",piastra ad aspirazione,真空吸着式ターンテーブル,진공흡착식 턴테이블진공흡착식 회전반진공척 회전반,talerz podciśnieniowy,prato de sucção,vakuumskivtallrik,吸附转盘
806-14-23,pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-23,رأس التقاط,"Abtaster, mTonabnehmersystem, n",pick-up headreproducing head,cabeza de lecturafonocaptor,"tête de lecture, f",testina di riproduzione,ピックアップヘッド再生ヘッド,픽업헤드재생헤드,adapter,cabeça de leitura,pickupnålmikrofon,拾音头放音头
806-14-24,ceramic pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-24,رأس التقاط الخزفي,"keramischer Abtaster, mkeramisches Tonabnehmersystem, n",ceramic pick-up head,cabeza de lectura cerámica,"tête de lecture céramique, f",testina di riproduzione ceramica,セラミックピックアップヘッド,세라믹 픽업헤드,adapter ceramiczny,cabeça (de leitura) cerâmica,keramisk nålmikrofon,陶瓷拾音头
806-14-25,crystal pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-25,رأس التقاط بلوري,"piezoelektrischer Abtaster, mpiezoelektrisches Tonabnehmersystem, n",crystal pick-up head,cabeza de lectura piezoeléctrica,"tête de lecture piézo-électrique, f",testina di riproduzione piezoelettrica,クリスタルピックアップヘッド,압전 픽업헤드결정 픽업헤드,adapter krystaliczny,cabeça (de leitura) piezoeléctrica,kristallnålmikrofon,晶体拾音头
806-14-26,electrodynamic pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-26,رأس التقاط كهروديناميكي,"elektrodynamischer Abtaster, melektrodynamisches Tonabnehmersystem, n",electrodynamic pick-up head,cabeza de lectura electrodinámica,"tête de lecture électrodynamique, f",testina di riproduzione elettrodinamica,動電ピックアップヘッド,전기력 픽업헤드,adapter magnetoelektryczny,cabeça (de leitura) electrodinâmica,elektrodynamisk nålmikrofon,电动拾音头
806-14-27,capacitance pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-27,رأس التقاط سعوي,"kapazitiver Abtaster, mkapazitives Tonabnehmersystem, n",capacitance pick-up head,cabeza de lectura electrostática,"tête de lecture électrostatique, f",testina di riproduzione a condensatore,静電容量ピックアップヘッド,커패시턴스 픽업헤드정전용량 픽업헤드,adapter pojemnościowy,cabeça (de leitura) electrostática,kapacitiv nålmikrofon,电容拾音头
806-14-28,magnetic variable reluctance pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-28,رأس التقاط بممانعة مغناطيسية متغيرة,"Reluktanz-Abtaster, mReluktanz-Tonabnehmersystem, n",magnetic variable reluctance pick-up head,cabeza de lectura de reluctancia variable,"tête de lecture à réluctance variable, f",testina di riproduzione a riluttanza variabile,バリアブルレラクタンスピックアップヘッド,자기가변 릴럭턴스 픽업헤드가변자기저항 픽업헤드,adapter reluktancyjny,cabeça (de leitura) de relutância variável,reluktansnålmikrofon,可变磁阻拾音头
806-14-29,magnetodynamic pick-up head,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-29,رأس التقاط مغناطيسي حركي,"magnetodynamischer Abtaster, mmagnetodynamisches Tonabnehmersystem, n",magnetodynamic pick-up head,cabeza de lectura magnetodinámica,"tête de lecture magnétodynamique, f",testina di riproduzione magnetodinamica,磁気ダイナミックピックアップヘッド,자기력 픽업헤드,adapter o ruchomym magnesie,cabeça (de leitura) magnetodinâmica,magnetodynamisk nålmikrofon,动磁拾音头
806-14-30,reproducing stylus tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-30,طرف إبرة إستعادة التسجيل,"Abtastnadel, f",reproducing stylus tip,aguja de lectura,"pointe de lecture, f",puntina di riproduzione,再生針の先端,재생바늘 끝,wierzchołek igły,agulha (de leitura),nålspets,唱针尖
806-14-31,elliptic reproducing stylus tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=806-14-31,طرف إبرة إستعادة التسجيل إهليجي,"elliptische Abtastnadel, f",elliptic reproducing stylus tip,aguja de lectura de sección elíptica,"pointe de lecture à section droite elliptique, f",puntina di riproduzione con sezione ellittica,だ（楕）円形再生針の先端,타원형 재생바늘 끝,wierzchołek igły eliptyczny,agulha (de leitura) de secção recta elíptica,elliptisk nålspets,椭圆形唱针尖
