term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
221-02-51,temperature coefficient of effective permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-51,معامل درجة حرارة للنفاذية,"Temperaturkoeffizient der effektiven Permeabilität, m",temperature coefficient of effective permeability,coeficiente de temperatura de la permeabilidad efectiva,"coefficient de température de la perméabilité effective, m",coefficiente di temperatura (della permeabilità effettiva),実効透磁率の温度係数,유효투자율 온도계수,współczynnik temperaturowy przenikalności magnetycznej równoważnej,coeficiente da temperatura de permeabilidade efectiva,effektiva permeabilitetens temperaturkoefficient,有效磁导率的温度系数
221-02-52,temperature coefficient of inductance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-52,معامل درجة حرارة للنفاذية الفعالة,"Temperaturkoeffizient der Induktivität, m",temperature coefficient of inductance,coeficiente de temperatura de la inductancia,"coefficient de température de l'inductance, m",coefficiente di temperatura dell’induttanza,インダクタンスの温度係数,인덕턴스 온도계수,współczynnik temperaturowy indukcyjności,coeficiente da temperatura de indutância,induktansens temperaturkoefficient,电感的温度系数
221-02-53,magnetic ageing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-53,معامل الحرارة للمحاثة,"magnetische Alterung, f",magnetic ageing,envejecimiento magnético,"vieillissement magnétique, m",invecchiamento magnetico,磁気時効,자기 노화,starzenie magnetyczne,envelhecimento magnético,magnetisk åldring,磁老化
221-02-54,disaccommodation (of permeability),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-54,تقادم مغناطيسي,"Desakkommodation (der Permeabilität), f",disaccommodation (of permeability),desacomodación (de la permeabilidad),"désaccommodation (de la perméabilité), f",disaccomodazione (della permeabilità),透磁率のディスアコモデーションディスアコモデーション,투자율 감소,dezakomodacja przenikalności magnetycznejdezakomodacja,desacomodação (da permeabilidade),desackomodation,"减落, <磁导率的>"
221-02-55,disaccommodation coefficient (of permeability),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-55,عدم تكيف (النفاذية),"Desakkommodationskoeffizent (der Permeabilität), m",disaccommodation coefficient (of permeability),coeficiente de desacomodación (de la permeabilidad),"coefficient de désacommodation (de la perméabilité), m",coefficiente di disaccomodazione (della permeabilità),透磁率のディスアコモデーション係数ディスアコモデーション係数,투자율 감소 계수,współczynnik dezakomodacji przenikalności magnetycznejwspółczynnik dezakomodacji,coeficiente da desacomodação (da permeabilidade),desackomodationskoefficient,"减落系数, <磁导率的>"
221-02-56,disaccommodation factor (of permeability),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-56,معامل عدم تكيف (النفاذية),"Desakkommodationsfaktor (der Permeabilität), m",disaccommodation factor (of permeability),factor de desacomodación (de la permeabilidad,"facteur de désaccommodation (de la perméabilité), m",fattore di disaccomodazione (della permeabilità),透磁率のディスアコモデーション係数ディスアコモデーション係数,투자율 감소율,współczynnik dezakomodacji przenikalności magnetycznej zredukowanywspółczynnik dezakomodacji zredukowany,factor da desacomodação (da permeabilidade),desackomodationsfaktor,"减落因数, <磁导率的>"
221-02-57,magnetic relaxation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-57,عامل عدم تكيف (النفاذية),"magnetische Relaxation, f",magnetic relaxation,relajación magnética,"relaxation magnétique, f",rilassamento magnetico,磁気緩和,자기 완화,relaksacja magnetyczna,relaxação magnética,magnetisk relaxation,磁弛豫
221-02-58,magnetic after-effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-58,استرخاء مغناطيسي,"magnetische Nachwirkung, f",magnetic after-effect,arrastre magnético,"traînage magnétique, m",effetto magnetico ritardato,磁気余効,자기 잔여효과자기 여효,zjawisko następcze,arrastamento magnético,magnetisk eftereffekt,磁后效
221-02-59,magnetic viscosity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-59,ما بعد الأثر المغناطيسي,"magnetische Viskosität, f",magnetic viscosity,viscosidad magnética,"viscosité magnétique, f",viscosità magnetica,磁気粘性,자기 점성,lepkość magnetyczna,viscosidade magnética,magnetisk viskositet,磁粘滞性
221-02-60,instability (of permeability),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-60,لزوجة مغناطيسية,"Instabilität (der Permeabilität), f",instability (of permeability),inestabilidad (de la permeabilidad),"instabilité (de la perméabilité), f",instabilità (della permeabilità),透磁率の不安定性不安定性,투자율 불안정성,niestabilność przenikalności magnetycznejniestabilność,instabilidade (da permeabilidade),(permeabilitetens) instabilitet,"不稳定度, <磁导率的>"
221-02-61,instability factor (of permeability),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-61,عدم استقرار (النفاذية),"Instabilitätsfaktor (der Permeabilität), m",instability factor (of permeability),factor de inestabilidad (de la permeabilidad),"facteur d'instabilité (de la perméabilité), m",fattore d’instabilità (della permeabilità),透磁率の不安定因子不安定因子,투자율 불안정율,współczynnik niestabilności przenikalności magnetycznej zredukowanywspółczynnik niestabilności zredukowany,factor de instabilidade (da permeabilidade),instabilitetsfaktor,"不稳定度因数, <磁导率的>"
221-02-62,uniformity field strength (of a magnetically hard material),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-62,عامل عدمِ استقرار (النفاذية),"Grenzfeldstärke, fStabilitätsfeldstärke, f",uniformity field strength (of a magnetically hard material),campo límite de retroceso (de un material magnético duro),"champ limite de recul (d'un matériau magnétique dur), m",uniformità dell'intensità di campo,硬質磁性材料の均一磁界強度,경성자성재료의 균일 자계강도,pole słabego odmagnesowania,campo limite de recuo (de um material magnético duro),gränsfältstyrka,"均一性磁场强度, <永磁材料的>"
221-02-63,temperature coefficient of saturation magnetization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-63,شدة المجال المنتظم (لمادة  مغناطيسية صلبة),"Temperaturkoeffizient der Sättigungsmagnetisierung, m",temperature coefficient of saturation magnetization,coeficiente de temperatura de la magnetización de saturación,"coefficient de température de l'aimantation à saturation, m",Coefficiente di temperatura della magnetizzazione di saturazione,飽和磁化の温度係数,포화자화 온도계수,współczynnik temperaturowy magnetyzacji nasycenia,coeficiente de temperatura da magnetização na saturação,mättningsmagnetiseringens temperaturkoefficient,饱和磁化强度的温度系数
221-02-64,temperature coefficient of saturation magnetic polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-02-64,معامل درجة الحرارة للمغنطة المشبعة,"Temperaturkoeffizient der magnetischen Sättigungspolarisation, m",temperature coefficient of saturation magnetic polarization,coeficiente de temperatura de la polarización magnética de saturación,"coefficient de température de la polarisation magnétique à saturation, m",Coefficiente di temperatura della polarizzazione magnetica di saturazione,飽和磁気分極の温度係数,포화자기분극 온도계수,współczynnik temperaturowy polaryzacji nasycenia,coeficiente de temperatura da polarização magnética na saturação,mättningspolarisationens temperaturkoefficient,饱和磁极化强度的温度系数
221-03-01,relative permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-01,نفاذية نسبية,"Permittivitätszahl, frelative Permittivität, f",relative permeability,permeabilidad relativa,"perméabilité relative, f",permeabilità relativa,比透磁率,상대투자율비투자율,"przenikalność magnetyczna względna, f",permeabilidade relativa,relativ permeabilitet,相对磁导率
221-03-02,tensor permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-02,نفاذية نسبية,"Permeabilitätstensor, m",tensor permeability,permeabilidad tensorial,"perméabilité tensorielle, f",permeabilità tensoriale,テンソル透磁率透磁率テンソル,텐서 투자율,przenikalność magnetyczna tensorowa,permeabilidade tensorial,tensorpermeabilitet,张量磁导率
221-03-03,Polder's tensor permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-03,نفاذية ممتدة (موتّريّة),"Polderscher Permeabilitätstensor, mPermeabilitätstensor für ein magnetostatisch gesättigtes Medium, m",Polder's tensor permeabilitytensor permeability for a magnetostatically saturated medium,permeabilidad tensorial de Polderpermeabilidad tensorial de una sustancia magnetostáticamente saturada,"perméabilité tensorielle de Polder, fperméabilité tensorielle d'une substance magnétostatiquement saturée, f",permeabilità tensoriale di Polderpermeabilità tensoriale di un materiale magnetostaticamente saturo,ポルダーのテンソル透磁率ポルダーの透磁率テンソル,폴더 텐서 투자율,przenikalność magnetyczna tensorowa Poldera,permeabilidade tensorial de Polderpermeabilidade tensorial de uma substância magnetostaticamente saturada,Polders tensorpermeabilitet,坡尔德张量磁导率静磁饱和介质的张量磁导率
221-03-04,scalar permeability for circularly polarized fields,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-04,نفاذية بولدر الممتدة (الموتّريّة),"skalare Permeabilität für zirkular polarisierte Felder, f",scalar permeability for circularly polarized fields,permeabilidad escalar para campos de polarización circular,"perméabilité scalaire pour des champs à polarisation circulaire, f",permeabilità scalare per campi a polarizzazione circolare,円偏向磁場のスカラ透磁率,원편향자장 스칼라 투자율,przenikalność magnetyczna skalarna dla pola spolaryzowanego kołowo,permeabilidade escalar para campos de polarização circular,skalär permeabilitet för cirkulärpolariserat fält,圆极化场的标量磁导率
221-03-05,effective scalar permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-05,نفاذية عددية للمجالات المستقطبة دائريا,"effektive skalare Permeabilität, f",effective scalar permeability,permeabilidad escalar efectiva,"perméabilité scalaire effective, f",permeabilità scalare effettiva,実効スカラ透磁率,유효 스칼라 투자율실효 스칼라 투자율,wartość efektywna przenikalności magnetycznej skalarnejprzenikalność magnetyczna skalarna (dla fali płaskiej),permeabilidade escalar efectiva,effektiv skalär permeabilitet för plana vågor,有效标量磁导率
221-03-06,complex permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-06,نفاذية عددية فعالة,"komplexe Permeabilität, f",complex permeability,permeabilidad compleja,"perméabilité complexe , f",permeabilità complessa,複素透磁率,복소 투자율,przenikalność magnetyczna zespolona,permeabilidade complexa,komplex permeabilitet,复数磁导率
221-03-07,amplitude permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-07,نفاذية مركبة,"Amplitudenpermeabilität, f",amplitude permeability,permeabilidad de amplitud,"perméabilité d'amplitude, f",permeabilità d’ampiezza,振幅透磁率,진폭 투자율,przenikalność magnetyczna amplitudowa,permeabilidade de amplitude,amplitudpermeabilitet,振幅磁导率
221-03-08,RMS amplitude permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-08,نفاذية السعة,"Effektivwert-Amplitudenpermeabilität, f",RMS amplitude permeability,permeabilidad de amplitud eficaz,"perméabilité d'amplitude efficace, f",permeabilità d’ampiezza efficace,実効振幅透磁率,실효 진폭 투자율,przenikalność magnetyczna amplitudowa skuteczna,permeabilidade de amplitude eficaz,effektivvärdepermeabilitet,方均根振幅磁导率
221-03-09,initial permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-09,نفاذية السعة الفعالة (لجذر متوسط المربعات),"Anfangspermeabilität, f",initial permeability,permeabilidad inicial,"perméabilité initiale, f",permeabilità iniziale,初透磁率,초기 투자율,przenikalność magnetyczna początkowa,permeabilidade inicial,initialpermeabilitet; begynnelsepermeabilitet,起始磁导率
221-03-10,maximum permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-10,نفاذية أولية,"Maximalpermeabilität, f",maximum permeability,permeabilidad máxima,"perméabilité maximale, f",permeabilità massima,最大透磁率,최대 투자율,przenikalność magnetyczna maksymalna,permeabilidade máxima,maximipermeabilitet,最大磁导率
221-03-11,pulse permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-11,نفاذية قصوى,"Impulspermeabilität, f",pulse permeability,permeabilidad impulsional,"perméabilité impulsionnelle, f",permeabilità impulsiva,パルス透磁率,펄스 투자율,przenikalność magnetyczna impulsowa,permeabilidade impulsional,pulspermeabilitet,脉冲磁导率
221-03-12,permeability rise factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-12,نفاذية نبضية,"Anschwellfaktor der Permeabilität, m",permeability rise factor,coeficiente de aumento de la permeabilidad,"coefficient d'augmentation de perméabilité, m",coefficiente d’aumento della permeabilità,透磁率増加率,투자율 상승률,współczynnik przyrostu przenikalności magnetycznej,coeficiente de aumento da permeabilidade,(permeabilitetens) stigfaktor,磁导率上升因数
221-03-13,incremental permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-13,عامل ارتفاع النفاذية,"inkrementale Permeabilität, f",incremental permeability,permeabilidad con campo estático superpuestopermeabilidad incremental,"perméabilité avec champ statique superposé , f",permeabilità con campo statico sovrapposto,増分透磁率,증분 투자율,przenikalność magnetyczna przy podmagnesowaniu,permeabilidade com campo estático sobreposto,överlagringspermeabilitet,增量磁导率
221-03-14,reversible permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-14,نفاذية تزايدية (نفاذية بمجال استاتيكي متراكب),"reversible Permeabilität, f",reversible permeability,permeabilidad reversible,"perméabilité réversible, f",permeabilità reversibile,可逆的透磁率,가역 투자율,przenikalność magnetyczna odwracalna,permeabilidade reversível,reversibel permeabilitet,可逆磁导率
221-03-15,differential permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-15,نفاذية قابلة للعكس,"differentielle Permeabilität, f",differential permeability,permeabilidad diferencial,"perméabilité différentielle, f",permeabilità differenziale,微分透磁率,미분 투자율,przenikalność magnetyczna różniczkowa,permeabilidade diferencial,differentialpermeabilitet,微分磁导率
221-03-16,recoil permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-16,نفاذية تفاضلية,"Permeabilität der rückläufigen Schleifen, fpermanente Permeabilität, f",recoil permeability,permeabilidad de retroceso,"perméabilité de recul, f",permeabilità di ritorno,リコイル透磁率,리코일 투자율,przenikalność magnetyczna powrotu,permeabilidade de retrocesso,återgångspermeabilitet,回复磁导率
221-03-17,effective permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-17,نفاذية إرتدادِية,"effektive Permeabilität, f",effective permeability,permeabilidad efectiva,"perméabilité effective, f",permeabilità effettiva,実効透磁率,유효 투자율실효 투자율,przenikalność magnetyczna równoważna,permeabilidade efectiva,effektiv permeabilitet,有效磁导率
221-03-18,apparent permeability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-18,نفاذية فعّالة (فعليّة),"scheinbare Permeabilität, f",apparent permeability,permeabilidad aparente,"perméabilité apparente, f",permeabilità apparente,見掛透磁率,겉보기 투자율피상 투자율,przenikalność magnetyczna pozorna,permeabilidade aparente,skenbar permeabilitet,表观磁导率
221-03-19,initial susceptibility,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-19,نفاذية ظاهرية,"Anfangssuszeptibilität, f",initial susceptibility,susceptibilidad inicial,"susceptibilité initiale , f",suscettibilità iniziale,初磁化率初期磁化率,초기 자화율,podatność magnetyczna początkowasusceptywność magnetyczna początkowa,susceptibilidade inicial,initialsusceptibilitet; begynnelsesusceptibilitet,起始磁化率
221-03-20,inductance factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-20,حساسية أولية,"Induktivitätsfaktor, m",inductance factor,factor de inductanciainductancia específica,"inductance spécifique , f",fattore di induttanza,インダクタンス係数,인덕턴스 계수,stała indukcyjności,indutância específica,induktansfaktor,电感因数
221-03-21,total loss (mass) density,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-21,عامل المحاثة,"Ummagnetisierungsverlust, mspezifischer Gesamtverlust, m",total loss (mass) density specific total loss,pérdidas totales específicas (desaconsejada)pérdidas totales por unidad de masas,"pertes totales massiques, f plpertes totales spécifiques (terme déconseillé) f pl",perdite totali massiche,鉄損,총손실질량밀도철손,gęstość masowa strat całkowitychstraty całkowite na jednostkę masy (termin niezalecany),perdas totais por unidade de massa,massrelaterad ommagnetiseringsförlust,总损耗质量密度比总损耗
221-03-22,total loss (volume) density,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-22,فقد كلى في كثافة الكتلة,"Gesamtverlustdichte, f",total loss (volume) density,pérdidas totales por unidad de volumen,"pertes totales volumiques, f pl",perdite totali volumiche,鉄損体積密度,총손실체적밀도철손체적밀도,gęstość objętościowa strat całkowitychstraty całkowite na jednostkę objętości (termin niezalecany),perdas totais por unidade de volume,volymrelaterad ommagnetiseringsförlust,总损耗体积密度
221-03-23,eddy current loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-23,فقد كلى في الكثافة الحجمية,"Wirbelstromverluste, m, pl",eddy current loss,pérdidas por corrientes de Foucault,"pertes par courants de Foucault, f pl",perdite per correnti di Foucault,渦電流損,와전류 손실,straty wiroprądowe,perdas por corrente de Foucault,virvelströmsförlust,涡流损耗
221-03-24,hysteresis loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-24,فقد التيارات الدوامية,"Hystereseverluste, m, pl",hysteresis loss,pérdidas por histéresis,"pertes par hystérésis, f pl",perdite per isteresi,ヒステリシス損履歴損,히스테리시스 손실,straty histerezowe,perdas por histerese,hysteresförlust,磁滞损耗
221-03-25,rotational hysteresis loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-25,فقد التخلف المغناطيسي,"Rotationshystereseverluste, m, pl",rotational hysteresis loss,pérdidas por histéresis rotacional,"pertes par hystérésis en rotation, f pl",perdite per isteresi in rotazione,回転ヒステリシス損回転履歴損,회전 히스테리시스 손실,straty histerezowe rotacyjne,perdas por histerese em rotação,rotationshysteresförlust,旋转磁滞损耗
221-03-26,residual loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-26,فقد التخلف المغناطيسي الدوار,"anomale Zusatzverluste, m, pl",residual loss,pérdidas residuales,"pertes résiduelles, f pl",perdite residue,残留損,잔류 손실,straty pozostałe,perdas residuais,restförlust,剩余损耗
221-03-27,gyromagnetic resonance loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-27,فقد متبقي,"Verluste durch gyromagnetische Resonanz, m, pl",gyromagnetic resonance loss,pérdidas por resonancia giromagnética,"pertes par résonance gyromagnétique, f pl",perdite per risonanza giromagnetica,ジャイロ磁気共鳴損失,자이로자기 공명철손,straty przy rezonansie giromagnetycznym,perdas por ressonância giromagnética,gyromagnetisk resonansförlust,旋磁共振损耗
221-03-28,(magnetic) loss angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-28,فقد الرنين الجيرومغناطيسى,"magnetischer Verlustwinkel, mVerlustwinkel, m",(magnetic) loss angle,ángulo de pérdidas (magnéticas),"angle de pertes (magnétiques), m",angolo di perdite (magnetiche),磁気損失角,자기 손실각,kąt strat magnetycznychkąt strat,ângulo de perdas (magnéticas),förlustvinkel,磁损耗角
221-03-29,(magnetic) quality factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-29,زاوية فقد (مغناطيسية),"magnetischer Gütefaktor, mGütefaktor, m",(magnetic) quality factor,factor (magnético) de calidad,"facteur de qualité (magnétique), m",fattore (magnetico) di qualità,磁気品質係数損失係数,자기 품질계수,dobroć magnetycznadobroć,factor de qualidade (magnética),(magnetiskt) godhetstal,磁品质因数
221-03-30,magnetic loss resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-30,عامل جودة (مغناطيسى),"magnetischer Verlustwiderstand, m",magnetic loss resistance,resistencia de pérdidas magnéticas,"résistance de pertes magnétiques, f",resistenza di perdite magnetiche,磁心損失抵抗,자기 손실 저항,rezystancja strat magnetycznych,resistência de perdas magnéticas,magnetisk förlustresistans,磁损耗电阻
221-03-31,(magnetic) loss factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-31,مقاومة الفقد المغناطيسي,"magnetischer Verlustfaktor, mVerlustfaktor, m",(magnetic) loss factor,factor de pérdidas magnéticas,"facteur de pertes magnétiques, m",coefficiente di perdite magnetiche,磁気損失係数,자기 손실 계수,współczynnik strat magnetycznych zredukowanywspółczynnik strat zredukowany,factor de perdas (magnético),förlusttal,磁损耗因数
221-03-32,Rayleigh region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-32,عامل الفقد (مغناطيسي),"Rayleighgebiet, n",Rayleigh region,campo de Rayleighdominio de Rayleighregión de Rayleigh,"domaine de Rayleigh, m",campo de Rayleigh,レイリー領域,레일리 영역,zakres Rayleigha,domínio de Rayleigh,Rayleigh-område,瑞利区
221-03-33,hysteresis material constant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-33,منطقة رايليه,"Hysterese-Materialkonstante, f",hysteresis material constant,constante histerética (de un material),constante hystérétique (d'un matériau) f,costante di isteresi (di un materiale),材料履歴定数材料ヒステリシス定数,재료 히스테리시스 상수재료 이력 상수,stała histerezowa materiału,constante histerética (de um material),materialhystereskoefficient,材料磁滞常数
221-03-34,hysteresis core constant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-34,ثابت التخلفية لمادة,"Hysterese-Kernkonstante, f",hysteresis core constant,constante histerética (de un núcleo),constante hystérétique (d'un noyau) f,costante d’isteresi (di un nucleo),磁心履歴係数磁心ヒステリシス係数,자심 이력 상수자심 히스테리시스 상수,stała histerezowa magnetowodu,constante histerética (de um núcleo),kärnhystereskonstant,磁心磁滞常数
221-03-35,Jordan diagram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-35,ثابت التخلفية لقلب,"Jordan-Diagramm, n",Jordan diagram,diagram de Jordan,"diagramme de Jordan, m",dlagramma di Jordan,ジョルダンダイアグラム,요르단 도표,wykres Jordana,diagrama de Jordan,Jordan-diagram,约旦图
221-03-36,apparent power (mass) density,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-36,مخطط جوردان,"spezifische Scheinleistung, f",apparent power (mass) density specific apparent power,potencia aparente específica (desaconsejado)potencia aparente por unidad de masa,"puissance apparente massique, fpuissance apparente spécifique (terme déconseillé) f",potenza apparente massica,皮相電力,겉보기 전력 질량 밀도피상 전력 질량 밀도,gęstość masowa mocy pozornejmoc pozorna na jednostkę masy (termin niezalecany),potência aparente por unidade de massa,massrelaterad magnetiseringseffekt,表观功率质量密度比表观功率
221-03-37,apparent power (volume) density,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-37,كثافة (كتلة) القدرة الظاهرية,"Scheinleistungsdichte, f",apparent power (volume) density,potencia aparente por unidad de volumen,"puissance apparente volumique, f",potenza apparente volumica,皮相電力体積密度,겉보기 전력 체적 밀도피상 전력 질량 밀도,gęstość objętościowa mocy pozornejmoc pozorna na jednostkę objętości (termin niezalecany),potência aparente por unidade de volume,volymrelaterad magnetiseringseffekt,表观功率体积密度
221-03-38,loss anisotropy factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-38,كثافة (حجم ) القدرة الظاهرية,"Verlust-Anisotropiefaktor, m",loss anisotropy factor,factor anisotrópico de pérdidas,"facteur d'anisotropie des pertes, m",fattore d’anisotropia delle perdite,損失異方性係数,손실 이방성 계수,współczynnik anizotropii strat,factor de anisotropia das perdas,förlustanisotropifaktor,损耗各向异性因数
221-03-39,loss anisotropy factor (at a given angle),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-39,عامل تباين خواص الفقد,"Verlust-Anisotropiefaktor (bei einem gegebenen Winkel), m",loss anisotropy factor (at a given angle),factor anisotrópico de pérdidas (bajo un ángulo dado),facteur d'anisotropie des pertes (sous un angle donné) m,fattore d’anisotropia delle perdite (per un angolo dato),指定方向の損失異方性係数,"손실 이방성 계수, <지정방향>",współczynnik anizotropii strat (przy danym kącie),factor de anisotropia das perdas (para dado ângulo),riktningsbestämd förlustanisotropifaktor,规定角损耗各向异性因数
221-03-40,magnetic field strength anisotropy factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-40,عامل تباين خواص الفقد (لزاوية معيّنة),"Anisotropiefaktor der magnetischen Feldstärke, m",magnetic field strength anisotropy factor,factor anisotrópico de campo magnético,"facteur d'anisotropie du champ magnétique, m",fattore d’anisotropia del campo magnetico,磁界強度異方性係数,자기장 강도 이방성 계수자계강도 이방성 계수,współczynnik anizotropii pola magnetycznego,factor de anisotropia do campo magnético,magnetiska fältstyrkans anisotropifaktor,磁场强度各向异性因数
221-03-41,rotational power loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-41,,"Rotationsverluste, m pl",rotational power loss,pérdidas rotacionales,"pertes en rotation, f pl",perdite in rotazione,回転鉄損,회전 철손,straty rotacyjne,perdas em rotação,rotationseffektförlust,旋转功率损耗
221-03-42,(magnetic) total harmonic distortion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-42,التشتت الكلي للتوافقيات(المغناطيسي),"magnetische Gesamt-Oberschwingungsverzerrung, f",(magnetic) total harmonic distortion,distorsión armónica total magnética,"distorsion harmonique totale (magnétique), f",distorsione armonica totale (magnetica),磁性総高調波ひずみ磁性総合高調波ひずみ,자기 총고조파 왜형자기 전고조파 왜형,zniekształcenie harmoniczne całkowite (magnetyczne),distorção (magnética) harmónica total,magnetisk distorsion,磁总谐波失真总谐波失真
221-03-43,(magnetic) total harmonic distortion factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-03-43,عامل التشوه التوافقي الكلى المغناطيسي,"magnetischer Gesamt-Oberschwingungsverzerrungsgehalt, m",(magnetic) total harmonic distortion factor,factor de distorsión armónica total (magnética),"facteur de distorsion harmonique totale (magnétique), m",fattore di distorsione armonica totale (magnetica),磁性総高調波ひずみ係数磁性総合高調波ひずみ係数,자기 총고조파 왜형율자기 전고조파 왜형율,współczynnik zniekształcenia harmonicznego całkowitego (magnetycznego),factor de distorção (magnética) harmónica total,,磁总谐波失真因数总谐波失真因数
221-04-01,"magnetize, verb",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-01,عامل التشوه التوافقي المغناطيسي الكلي,"magnetisieren, Verb","magnetize, verb",imanarimantarmagnetizar,"aimanter, verbe",magnetizzare,磁化する,"자화시키다, 동사",magnesować,magnetizar,magnetisera,磁化
221-04-02,"demagnetize, verb",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-02,ليمغنط,"abmagnetisieren, Verb","demagnetize, verb",desmagnetizar,"désaimanter, verbe",smagnetizzare,減磁する,"소자하다, 동사탈자하다, 동사",odmagnesowywać,desmagnetizar,avmagnetisera,退磁
221-04-03,"neutralize, verb",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-03,ليزيل المغنطة,"neutralisieren, Verbabmagnetisieren, Verb, (abgelehnt)","neutralize, verbdemagnetize (deprecated in this sense) verb",desmagnetizar (desaconsejado en este sentido)neutralizar,"neutraliser, verbedésaimanter (terme déconseillé dans ce sens) verbe",neutralizzare,消磁する,"소자시키다, 동사탈자시키다, 동사",neutralizować,neutralizar,neutralisera,中性化
221-04-04,demagnetization factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-04,ليعادل,"Entmagnetisierungsfaktor, m",demagnetization factor,factor de desmagnetización,"facteur de désaimantation , m",fattore di smagnetizzazione,減磁界係数,자기소거 계수소자율,współczynnik odmagnesowania,factor de desmagnetização,avmagnetiseringsfaktor,退磁因数
221-04-05,BH product,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=221-04-05,عامل إزالة التمغنط,"BH-Produkt, n",BH product,producto BH,"produit BH, m",prodotto  BH,BH積,BH 곱,iloczyn BH,produto BH,BH-produkt,BH能积
