term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
821-02-42,flashing light signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-42,أشارة ضوئية وميضية,"Blinksignal, nblinkendes Signal, n",flashing light signal,foco intermitente,"feu clignotant, m",luce di segnale lampeggiante,フラッシュ信号機,발광 신호,"sygnał migający, m",luz intermitentefoco intermitente,闪烁灯信号
821-02-43,phantom light,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-43,الأضاءة الخادعة,"Phantomlicht, n",phantom light,luz fantasma,"feu fantôme, m",aspetto fantasma,幻影,환영,"sygnał pozorny, m",aspeto fantasma,幻光
821-02-44,searchlight signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-44,أشارة الضوء الكشاف,"Blendensignal, n",searchlight signal,unidad luminosa móvil,"unité lumineuse à oculaire mobile, f",segnale luminoso a schermo mobile,単灯形信号機,단등형 신호,"reflektor sygnałowy, m",sinal luminoso de paleta,探照灯信号
821-02-45,hot strip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-45,شريط ساخن,"Streustreifen, m",hot strip,deflector de una unidad luminosa,"déflecteur d'unité lumineuse, m",dispersore luminoso,ホットストリップ,핫 스트립,"sektory odchylające, <soczewki sygnalizatora świetlnego> n pl",deflector de unidade luminosa,热轧光带
821-02-46,side light,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-46,ضوء جانبي,"Seitenlicht, n",side light,foco lateral,"feu de côté, m",luce laterale,サイドライト,보조 등,"światło boczne, n",foco lateral,侧灯
821-02-47,signal lamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-47,مصباح الاشارة,"Signallampe, f",signal lamp,proyector de señal,"lanterne de signal, f",lampada di segnale,信号電球,신호 등,"lampa sygnałowa, f",lanterna de sinal,信号灯
821-02-48,"back light, <of a signal>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-48,"إضاءة خلفية, <لإشارة>","Rücklicht, <eines Signals> m","back light, <of a signal>","foco posterior, <de una señal>","feu arrière, <d'un signal> m",luce posteriore,"背面灯, <信号機の>","배면 광, <신호>","światło wsteczne sygnalizatora, <sygnalizatora> n",lanterna de tardoz,"背灯, <信号>"
821-02-49,approach lighting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-49,إضاءة الأقتراب,"Annäherungsbeleuchtung, f",approach lighting,alumbrado de aproximación,"allumage d'approche, m",accensione di approccio,接近点灯,접근 점등,"sygnalizacja świetlna zbliżania się pociągu, f",iluminação por aproximação,接近照明系统
821-02-50,positioning of signals,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-50,تحديد موضع الإشارات,"Signalpositionierung, f",positioning of signals,cantonamiento de señales,"implantation des signaux, f",ubicazione dei segnali,信号機の位置決め,신호기 배치,"pozycjonowanie sygnałów, <dla widoczności> verb",implantação dos sinais,信号布置
821-02-51,warning presignalling distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-51,مسافة تحذير ما قبل الإشارات,"Vorsignalabstand, m",warning presignalling distance,distancia de anuncio de una señal,"distance d'annonce d'un signal, f",distanza di avviso,"予告距離, <遠方信号機の>",사전 경고 신호 거리,"odcinek ostrzegania, m","distância de aviso de um sinal, <avançado>",预警信号距离
821-02-52,sighting distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-52,مسافة الرؤية,"Signalsicht, f",sighting distance,distancia de visibilidad,"distance de visibilité, f",distanza di visibilità,見通し距離,확인 거리,"odcinek widoczności, <sygnału> m",distância de visibilidade,目视距离
821-02-53,distance between signals,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-53,مسافة بين الأشارات,"Signalabstand, m",distance between signals,distancia entre señales,"espacement entre signaux, m",distanza fra segnali,信号機建植間隔,신호간 거리,"odstęp między sygnalizatorami, m",espaçamento entre sinais,信号间距
821-02-54,signal headway,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-54,تقاطر الاشارة,"Signal-Zugfolgezeit, f",signal headway,intervalo crítico,"battement entre trains, mtemps de déblocage, m",distanziamento temporale da segnalamento,最小運転時隔,최소 운전 시간 간격,"minimalny odstęp czasu między pociągami, m",intervalo de rajada entre comboios,信号间隔
821-02-55,signal in rear,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-55,أشارة في الخلف,"Zugdeckungssignal, n",signal in rear,señal de protección de cola,"signal de couverture, m",segnale di protezione di coda,後方防護の信号機,후방 신호,"sygnalizator przytorowy osłaniający, <koniec pociągu> m",sinal de cauda,尾部信号
821-02-56,signal identification plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-56,لوحة تعريف الاشارة,"Signalbezeichnungsschild, n",signal identification plate,cartelón de situación de señal,"plaque de repèrage d'un signal, f",tabella identificazione segnale,信号機識別標,신호 식별판,"tabliczka indetyfikacyjna sygnalizatora, f",placa de identificação de um sinal,信号标识板
821-02-57,signal type plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-57,لوحة نوع الأشارة,"Mastschild, n",signal type plate,cartelón de identificación de señal,"plaque d'identification d'un signal, f",tabella di individuazione segnale,信号機種別標,신호 형식판,"płyta czołowa sygnalizatora, <określająca typ sygnalizatora> f",placa de tipo de sinal,信号类型板
821-02-58,signal background,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-58,خلفية الأشارة,"Signalschirm, m",signal background,pantalla,"cible, f",vela del segnale,信号機の背板,신호 배경,"płyta tylna sygnalizatora, f",alvo,信号背板
821-02-59,signal hood,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-59,ساتر الإشارة,"Signalschute, fSchute, f",signal hood,parasol,"parasol, m",visiera,"フード, <信号機の>",신호기 후드,"daszek sygnalizatora, m",placa anti-reflexo,信号罩
821-02-60,signal not in use sign,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-60,علامة اشارة غير مستخدمة,"Ungültigkeitskreuz, n",signal not in use sign,aspa de anulación,"croix d'annulation, f",croce di annullamento,信号機使用停止標識,미사용 표시 신호,"wskaźnik kasowania sygnalizatora, m",cruz de fora de serviço,信号停用标志
821-02-61,warning board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-61,لوحة التحذير,"Signalbake, f",warning boardsignal marker board,pantalla de proximidad,"mirliton, m",tavola di orientamento,予告標識,경고판,"wskaźnik ostrzegawczy, m",prancha de aproximação,警示板信号标志板
821-02-62,execution signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-62,إشارة تنفيذية,"Ausführungssignal, n",execution signal,señal ejecutiva,"signal d'exécution, m",segnale di prima categoria,主体の信号機,실행 신호,"wskaźnik miejsca, m",sinal de execução,执行信号
821-02-63,"warning signal, <for train driver>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-63,"أشارة تحذير, <لسائق القطار>","Vorsignal, n <für Triebfahrzeugführer>","warning signal, <for train driver>","señal anunciadora, <para el conductor del tren>","signal d'annonce, <pour conducteur de train> m",segnale di avvisosegnale di annuncio treno,"予告信号機, <運転士への>","경고 신호, <기관사>","wskaźnik nakazu, <poprzedzający wskaźnik miejsca> m",sinal de aviso de aproximação,"警告信号, <用于列车司机,相关条目：IEV 821-02-126>"
821-02-64,speed restriction warning signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-64,أشارة تحذير قيود السرعة,"""Langsamfahrt erwarten""-Signal, n",speed restriction warning signal,señal anunciadora de limitación de velocidad,"signal d'annonce de ralentissement, m",segnale di avviso con limitazione di velocità,速度制限予告信号機,속도 제한 경고 신호,"wskaźnik ""nakaz ograniczenia prędkości"", m",sinal de aviso de afrouxamento,限速警告信号
821-02-65,speed restriction execution signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-65,أشارة تنفيذ قيود السرعة,"""Langsamfahrt""-Signal, n",speed restriction execution signal,señal de limitación de velocidad,"signal de rappel de ralentissement, m",segnalazione ausiliaria di limite di velocità,速度制限信号機,속도 제한 실행 신호,"wskaźnik ""miejsce ograniczenia prędkości"", m",sinal de afrouxamento,限速执行信号
821-02-66,speed warning board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-66,لوحة تحذير السرعة,"Langsamfahrt-Ankündigungsscheibe, f",speed warning board,cartelón de limitación de velocidad,"tableau d'annonce de limitation de vitesse, m",segnale di avviso di rallentamento,徐行予告信号機,속도 경고판,"wskaźnik ""nakaz ograniczenia prędkości"", m",sinal de aviso de execução de velocidade máxima autorizada,速度警示板
821-02-67,speed limit execution board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-67,لوحة تنفيذ حد السرعة,"Langsamfahrt-Anfangsscheibe, f",speed limit execution board,cartelón de comienzo de limitación de velocidad,"tableau de début de limitation de vitesse, m",segnale di inizio rallentamento,徐行信号機,속도 제한 실행판,"wskaźnik ""miejsce ograniczenia prędkości"", m",sinal de execução de velocidade máxima autorizada,限速执行板
821-02-68,speed limit termination indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-68,مبين نهاية حد السرعة,"Langsamfahrt-Endscheibe, f",speed limit termination indicator,cartelón de fin de limitación de velocidad,"tableau de fin de limitation de vitesse, m",segnale di fine rallentamento,徐行解除信号機,속도 제한 종료 표시기,"wskaźnik ""koniec ograniczenia prędkości"", m",sinal de fim de restrição de velocidade,限速解除板
821-02-69,line speed indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-69,مبين سرعة الخط,"Geschwindigkeitsanzeiger, m",line speed indicator,indicador de velocidad,"signal indicateur de vitesse, m",indicatore di velocità massima,"速度標識, <線路の>",선로 속도 표시기,"wskaźnik ""prędkość linii"", m",aviso de velocidade máxima autorizada,线路速度指示板
821-02-70,route indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-70,مبين المسار,"Richtungsanzeiger, m",route indicatorjunction indicator,indicador de dirección,"indicateur de direction, m",indicatore di direzione,進路表示器,경로 표시기,"wskaźnik ""drogi przebiegu"", m",indicador de direção,进路指示器交叉路口指示器
821-02-71,distant route indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-71,مبين المسافة على المسار,"Richtungs-Voranzeiger, m",distant route indicator,señal indicadora de dirección,"tableau indicateur de direction à distance, m",indicatore anticipato di direzione,進路予告器,거리 경로 표시기,"wskaźnik ""drogi przebiegu"" tarczy ostrzegawczej, m",quadro avançado indicador de direção,预告进路指示器
821-02-72,direction indicating board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-72,لوحة بيان الأتجاه,"Richtungsanzeigetafel, f",direction indicating board,cartelón indicador de dirección,"tableau indicateur de direction, m",tabella indicatrice di direzione,方向表示標識,방향 표시판,"wskaźnik ""kierunek"", m",quadro indicador de direção,方向指示板
821-02-73,fouling point indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-73,مؤشر نقطة الخطأ,"Grenzzeichen, n",fouling point indicator,piquete de entrevías,"repère de garage franc, m",traversa limite,車両接触限界標識,차량 접촉 한계 표시기,"słupek ukresowy, m",indicador de limite de resguardo,警冲标
821-02-74,tail lamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-74,لمبة المؤخرة,"Schlusssignal, n",tail lamp,señal de cola,"signal d'arrière, m",fanale di coda,尾灯,미등,"sygnał końca pociągu, m",sinal de cauda,尾灯
821-02-75,reflectorized board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-75,لوحة الانعكاس,"rückstrahlende Tafel, frückstrahlendes Signal, n",reflectorized boardreflectorized signal,cartelón reflectante,"tableau réflectorisé, msignal réflectorisé, m",tabella riflettente,反射式標識反射式信号機,반사식 판,"tablice odblaskowe, f",sinal refletor,反光板反光信号
821-02-76,stop-board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-76,لوحة ايقاف,"Haltetafel, f",stop-board,cartelón de parada,"tableau d'arrêt, m",tabella di arresto,停止標識,정지판,"tarcza zatrzymania, f",sinal de barragem,停车板
821-02-77,vehicle on-line indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-77,مبين مركبةعلى الخط,"Besetztanzeiger, m",vehicle on-line indicator,indicador de ocupación,"voyant de circulation en ligne, m",indicatore di veicoli in linea,車両在線表示器,선로상 차량 표시기,"wskaźnik ""tor zajęty"", m",indicador de ocupação de linha,车辆在线指示器
821-02-78,whistle board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-78,لوحة الصفير,"Pfeiftafel, f",whistle board,cartelón de silbato,"pancarte ""sifflez"", f",tabella segnalazione acustica,汽笛吹鳴標識,호각 판,"wskaźnik ""nakaz użycia sygnału dźwiękowego"", m",indicador de aviso sonoro,鸣笛板
821-02-79,"stop signal, <for signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-79,"اشارة إيقاف, <فى إرسال الإشارات>","Haltsignal, <im Signalwesen> n","stop signal, <for signalling>","señal de parada absoluta, <para señalización>","signal d'arrêt absolu, <pour la signalisation> m",segnale di arresto assoluto,停止信号機,"종료 신호, <신호방식>","sygnał ""Stój"", m",sinal de paragem absoluta,"停车信号, <信号>"
821-02-80,main signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-80,إشارة رئيسية,"Hauptsignal, n",main signal,señal principal,"signal principal, m",segnale di prima categoria,主信号機,주신호,"sygnalizator główny, m",sinal principal,主信号
821-02-81,entry signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-81,اشارة الدخول,"Einfahrsignal, n",entry signal,señal de entrada,"signal d'entrée, m",segnale di protezione di coda,場内信号機,출입 신호,"sygnalizator wjazdowy, m",sinal de entrada,进站信号
821-02-82,exit signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-82,اشارة الخروج,"Ausfahrsignal, n",exit signal,señal de salida,"signal de sortie, m",segnale di partenza,出発信号機,출구 신호,"sygnalizator wyjazdowy, m",sinal de saída,出站信号
821-02-83,departure signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-83,اشارة المغادرة,"Abfahrsignal, n",departure signal,señal de marcha del tren,"signal de départ, m",segnale  per l'ordine di partenza,出発信号,출발 신호,"sygnał ""odjazd"", m",sinal de partida,发车信号
821-02-84,departure light signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-84,إشارة ضوئية للمغادرة,"Abfahrlichtsignal, n",departure light signal,señal luminosa de marcha del tren,"signal lumineux de départ, m",segnale luminoso per l'ordine di partenza,灯式出発信号,출발 발광 신호,"sygnał świetlny ""odjazd"", m",sinal luminoso de partida,发车灯信号
821-02-85,common signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-85,اشارة شائعة,"Gruppensignal, n",common signal,señal común,"signal de groupe, m",segnale di fascio,共用信号機,공통 신호,"sygnalizator grupowy, m",sinal de feixe,通用信号
821-02-86,main signal with shunting aspect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-86,اشارة رئيسية للمناورة,"Hauptsperrsignal, n",main signal with shunting aspect,señal principal con señal de maniobra,"signal principal avec signal de manoeuvre, m",segnale di prima categoria con segnale di manovra,入換現示付主信号機,입환 측면 주신호,"sygnalizator główny z sygnałem manewrowym, m",sinal principal com sinal de manobra,有调车显示的主信号
821-02-87,special purpose subsidiary signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-87,اشارة تشغيل إحتياطية,"Ersatzsignal, n",special purpose subsidiary signal,señal de rebase,"signal de remplacement, m",segnale di avanzamento/avvio,特殊代用信号機,전용 보조 신호,"sygnalizator pomocniczy specjalnego przeznaczenia, m",sinal especial de recurso,专用辅助信号
821-02-88,subsidiary signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-88,اشارة فرعية,"Vorsichtsignal, n",subsidiary signal,señal auxiliar,"signal de substitution, m",segnale ausiliario,代用信号機,종속 신호기,"sygnał zastępczy, m",sinal com paragem permissivasinal subsidiário,辅助信号
821-02-89,supplementary signal indication,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-89,بيان اشارة تكميلية,"Zusatzsignal, n",supplementary signal indication,señal complementaria,"signal complémentaire, m",segnale complementare,補助信号標識,보충 신호 표시,"sygnał pomocniczy uzupełniający, m",sinal suplementar,补充信号指示
821-02-90,"block signal, <for signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-90,"اشارة إحكام غلق, <فى إرسال الإشارات>","Blocksignal, <im Signalwesen> n","block signal, <for signalling>","señal de bloqueo, <para señalización>","signal de block, <pour la signalisation> m",segnale di blocco,閉そく信号機,"폐색 신호, <신호방식>","sygnalizator odstępowy, m",sinal de bloco,"闭塞信号, <信号>"
821-02-91,"permissive signal, <in a block system>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-91,اشارة سماح,"bedingtes Haltsignal, <in der Blocksignalisierung> nPermissivsignal, n","permissive signal, <in a block system>","señal permisiva, <en un sistema de bloqueo>","signal permissif, <dans un système de cantonnement> m",segnale permissivo,"許容停止の信号機, <閉そく方式の>","허용 정지 신호, <폐색 방식>","sygnał ""waunkwe Stój"", m",sinal permissivo,"容许信号, <闭塞系统>"
821-02-92,stop and proceed signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-92,اشارة وقوف ومواصلة,"Halt- und Fahrtsignal, n",stop and proceed signal,señal permisiva con restricción,"signal à permissivité restreinte, m",segnale a permessività ristretta,一旦停止の信号機,정지후 진행 신호,"sygnał ""zatrzymaj się i rusz"", m",sinal com permissividade restrita,停车和继续前行信号
821-02-93,call-on signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-93,اشارة إستدعاء,"Nachrücksignal, nVorrücksignal, n",call-on signal,señal de rebase autorizado,"signal d'appel en manoeuvre, m",segnale di chiamata in manovra,誘導信号機,유도 신호,"sygnał ""wjazd na tor zajęty"", m",sinal de marcha à vista,引导信号
821-02-94,permissive light,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-94,اضاءة سماحية,"Permissivlicht, n",permissive light,foco de permisibilidad temporal,"feu de permissivité, m",segnale di permissività temporanea,許容表示,허용 정지 등,"światło zezwalające, <zmieniające ""Stój"" w ""warunkowe Stój""> n",foco de permissividade,许可灯
821-02-95,shunt signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-95,اشارة المناورة,"Rangiersignal, n",shunt signal,señal de maniobra,"signal de manoeuvre, m",segnale di manovra,入換信号機,입환 신호,"sygnalizator manewrowy, m",sinal de manobra,调车信号
821-02-96,shot shunting signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-96,إشارة اطلاق المناورة,"Rangiersperrsignal, n",shot shunting signal,señal de movimiento autorizado,"signal de barrage, m",segnale di manovra,ショット入換信号機,샷 입환신호,"sygnał warunkowej zgody na manewrowanie, m",sinal de barragem,可变调车信号
821-02-97,ground signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-97,اشارة ارضية,"Zwergsignal, n",ground signaldwarf signal,señal baja,"signal bas, m",segnale basso,地上形信号機,지상 신호소형 신호기,"sygnalizator karzełkowy, m",sinal baixo,地面信号矮柱信号
821-02-98,limit of shunt indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-98,مبين حدود منطقة المناورة,"Rangierhalttafel, f",limit of shunt indicator,indicador límite de maniobra,"pancarte ""limite de manoeuvre"", f",picchetto limite di manovra,入換限界標識,입환 한계 지시기,"wskaźnik ""koniec obszaru manewrowania"", m",indicador “limite de manobra”,调车限制指示器
821-02-99,humping signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-99,اشارة التحديب,"Abdrücksignal, n",humping signal,señal de clasificación,"signal de débranchement, m",segnale di sella,ハンプ信号機,험핑 신호,"tarcza rozrządowa, f",sinal de direção e velocidade em gares de triagem,驼峰信号
821-02-100,distant signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-100,اشارة عن بعد وقت الخطر,"Signal ""Halt erwarten"", n",distant signal,señal distante,"signal d'avertissement, m",segnale di avviso,遠方信号機,먼거리 신호,"tarcza ostrzegawcza, f",sinal de aviso de paragem,预告信号
821-02-101,outer distant signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-101,إشارة خارجية عن بعد,"vorgezogenes Signal ""Halt erwarten"", n",outer distant signal,señal distante exterior,"préavertissement, msignal de préavertissement, m",segnale di preavviso,第一遠方信号機,외부 먼거리 신호,"dodatkowa wysunięta tarcza ostrzegawcza, f",sinal de pré-aviso de paragem,远处预告信号
821-02-102,pre-distant signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-102,اشارة مسبقة عن بعد,"Frühwarnsignal, n",pre-distant signal,señal pre-distante,"signal de préannonce, m",segnale di avviso anticipato,予告遠方信号機,예고 먼거리 신호,"spóźniona tarcza ostrzegawcza, f",sinal de pré-aviso de precaução,前预告信号
821-02-103,repeating signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-103,إشارة تكرارية,"Signalwiederholer, m",repeating signal,señal de repetición,"signal répétiteur, m",segnale ripetitore,中継信号機,중계 신호,"powtarzacz sygnału, m",sinal repetidor,复示信号
821-02-104,short route signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-104,اشارة مسار قصير,"Frühhaltanzeiger, m",short route signal,señal de ruta corta,"signal ""voie courte"", m",segnale di ingresso su binario di limitata lunghezza,短進路信号機,단 경로 신호,"sygnał ""krótka droga przebiegu"", m",sinal “via curta”,短进路信号
821-02-105,speed regulating signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-105,إشارة تنظيم السرعة,"Fahrtregelungssignal, n",speed regulating signal,señal de regulación de velocidad,"signal de fluidification, m",segnale di fluidificazione,速度調整信号機,속도 통제 신호,"sygnał prędkościowy, m",sinal de fluidificação,调速信号
821-02-106,signal for work-site,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-106,أشارة موقع العمل,"Baustellensignal, n",signal for work-site,señal para el emplazamiento de trabajo,"signal de chantier, m",tabella per cantieri lavoro,臨時信号機,작업지역 신호,"wskaźnik ostrzegania o robotach torowych, m",sinal de estaleiro,现场施工信号
821-02-107,intermittent warning signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-107,إشارة التحذير المتقطع,"intermittierendes Warnsignal, n",intermittent warning signal,señal de peligro intermitente,"signal d'annonce intermittent, m",segnale di avviso ad intermittenza,点滅警告信号機,간헐 경고 신호,"sygnał ostrzegawczy migający, m",sinal de aviso intermitente,断续式警告信号
821-02-108,junction signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-108,إشارة وصلة الطرق,"Hauptsignal mit Richtungsanzeiger, n",junction signal,señal de unión,"signal de bifurcation, m",segnale di bivio,分岐信号機,분기 신호,"sygnał odgałęźny, m",sinal de bifurcação,交叉路口信号
821-02-109,hand signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-109,اشارة يدوية,"Handsignal, n",hand signal,señal manual,"signal à main, m",segnale a mano,手信号,수신호,"sygnał podawany ręcznie, m",sinal portátil,手势信号
821-02-110,points indication signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-110,اشارة بيان التحويلة,"Weichensignal, n",points indication signal,señal de indicación de puntos,"signal de position d'aiguillage, m",dischetto/segnale indicatore per deviatoio,転てつ器標識,접촉한계 표시 신호,"wskaźnik zwrotnicowy, m",sinal de posição de agulha,道岔指示信号
821-02-111,brake test signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-111,اشارة اختبار الكابح,"Bremsprobesignal, n",brake test signal,señal de ensayo de freno,"signal d'essais de freins, m",segnale per la prova del freno,ブレーキ試験信号,브레이크 시험 신호,"wskaźnik próby hamulca, m",sinal de ensaio de freios,制动测试信号
821-02-112,protection signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-112,اشارة حماية,"Schutzsignal, n",protection signal,señal de protección,"signal de protection, m",segnale di protezione,進入禁止信号機,진입금지 신호,"sygnał osłaniający, <tor zamknięty> m",sinal de ensaio de travões,防护信号
821-02-113,special protection signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-113,اشارات الحماية الخاصة,"Sonderschutzsignal, n",special protection signal,señal de protección especial,"signal spécial de protection, m",segnale speciale di protezione,構内移動禁止信号機,특정 방호 신호,"specjalny synał osłaniający, <zajęty tor stacyjny> m",sinal de proteção,特殊防护信号
821-02-114,wrong road signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-114,اشارات الطريق الخطأ,"Falschfahrt-Auftragssignal, n",wrong road signalwrong signal,señal de camino equivocado,"signal de contre-sens, m",segnale per marcia nel senso illegale,ロングロードシグナル,틀린 길 신호,"sygnał ""niewłaściwa droga"", m",sinal especial de proteção,错路信号错误信号
821-02-115,driver's indication signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-115,اشارات بيان للسائق,"Bahnübergangs-Überwachungssignal, n",driver's indication signal,señal de indicación del conductor,"signal de contrôle pour le conducteur, msignal de contrôle pour le mécanicien, m",segnale di protezione propria PL,踏切動作確認灯,기관사 지시 신호,"sygnał ""przejazd chroniony"", <na tarczy ostrzegawczej przejazdowej> m",sinal de contra via,司机的指示信号
821-02-116,end of catenary signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-116,اشارة نهاية الشبكة الهوائية,"Halt für Fahrzeuge mit gehobenem Stromabnehmer, m",end of catenary signal,señal de fin de catenaria,"signal de fin de caténaire, m",segnale di fine linea di contatto,架線終端標識,전차선로 종단 신호,"wskaźnik ""koniec sieci trakcyjnej"", m",sinal de controlo de passagem de nível,接触网结束信号
821-02-117,lower pantograph advance warning sign,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-117,علامة تحذير مسبقة للبانتوجراف المخفض,"""Bügel ab""-Ankündigungssignal, n",lower pantograph advance warning sign,aviso previo de bajada del pantógrafo,"signal à distance ""baissez panto"", m",segnale di preavviso abbassamento archetti,パンタグラフ降下予告標識,팬터그라프 하강 예고 표시,"wskaźnik ""nakaz opuszczenia pantografu"", m",sinal de fim de catenária,降弓预警标志
821-02-118,lower pantograph execution sign,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-118,علامة تنفيذ للبانتوجراف المخفض,"""Bügel ab""-Signal, n",lower pantograph execution sign,aviso de ejecución de bajada del pantógrafo,"signal d'exécution ""baissez panto"", m",segnale di abbassamento archetti,パンタグラフ降下実行標識,팬터그라프 하강 실행 표시,"wskaźnik ""miejsce opuszczenia pantografu"", m",sinal de aviso “baixar pantógrafo”,降弓执行标志
821-02-119,lower pantograph cancellation sign,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-119,علامة الغاء للبانتوجراف المخفض,"""Bügel an""-Signal, n",lower pantograph cancellation sign,aviso de cancelación de bajada del pantógrafo,"signal de fin de parcours ""baissez panto"", m",segnale di alzamento archetti,パンタグラフ降下解除標識,팬터그라프 하강 취소 표시,"wskaźnik ""odwołanie opuszczenia pantografu"", m",sinal de execução “baixar pantógrafo”,降弓取消标志
