term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
722-04-11,hands free (telephone) set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-04-11,جهاز هاتف بدون قبضة يدوية,"Freisprechtelefon, n",hands free (telephone) set,teléfono manos libres,kaiutinpuhelin,"poste (téléphonique) mains libres, m",telefono a viva voce,ハンズフリー型電話機,핸즈프리 전화기,aparat telefoniczny głośnomówiący,telefone de mãos livres,högtalartelefon utan lur,免提式电话机
722-04-12,intercommunication station,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-04-12,محطة إتصال داخلي,.....,intercommunication stationintercom,interfono,pikapuhelin,"interphone, m",interfono,インターコミュニケーションステーション,구내 전화기인터컴,aparat telefoniczny do łączności wewnętrznej do odbioru głośnikowego,intercomunicadorinterfone,snabbtelefon,内部通信装置
722-04-13,explosion proof (telephone) set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-04-13,جهاز (الهاتف) ضد الانفجار,"explosionsgeschütztes Telefon, n",explosion proof (telephone) set,teléfono antideflagrante,räjähdysvaarallisten tilojen puhelin,"poste (téléphonique) antidéflagrant, m",apparecchio telefonico antideflagrante,防爆型電話器,방폭형 전화기,aparat telefoniczny iskrobezpieczny,telefone antideflagrante,telefon för explosiv atmosfär,防爆电话机
722-04-14,key telephone set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-04-14,جهاز هاتف بمفتاح,"Haustelefonapparat, mHaustelefon, n",key telephone set,teléfono de intercomunicación,sisäpuhelin,"poste d'intercommunication, m",apparecchio telefonico intercomunicante,主電話機,간이 교환전화기버튼 전화기,aparat telefoniczny sieci zamkniętej,telefone de intercomunicação,hemtelefon,集团电话机
722-05-01,subscriber's check meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-01,عداد  تدقيق للمشترك,"Gebührenanzeiger, mGebührenzähler, m",subscriber's check metersubscriber usage meter,contador privado de tasas,maksunosoitin,"compteur de taxes à domicile, m",indicatore di conteggio,加入者用検針器,가입자 검사 도수계가입자 사용 도수계,licznik telefoniczny abonencki,contador de chamadas (no domicílio),abonnentplacerad samtalsmätare,用户核对表
722-05-02,telephone answering set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-02,جهاز اجابة الهاتف,"Anrufbeantworter, m",telephone answering set,contestador (telefónico),puhelinvastaaja,"répondeur (téléphonique), m",risponditore automatico,留守番電話機,응답 전화기,automat zgłoszeniowy,atendedor (telefónico),telefonsvavare,电话应答器
722-05-03,telephone answering and recording set,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-03,جهاز رد و تسجيل المكالمات,"Anrufbeantworter mit Aufzeichnungseinrichtung, m",telephone answering and recording set,contestador registrador,nauhoittava puhelinvastaaja,"répondeur-enregistreur, m",segreteria telefonica automatica,録音機能付き留守番電話機,전화기 응답 기록기,automat zgłoszeniowo-rejestrujący,atendedor-gravador,talregistrerande telefonsvarare,电话应答记录器
722-05-04,musical hold device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-04,جهاز انتظار موسيقي,"Warteansageeinrichtung, f",musical hold devicecall holding device,dispositivo de espera,odotusjärjestelmä,"dispositif d'attente, m",dispositivo di fonia su attesa,保留メロディ機能,음악 보류 장치호출 대기 장치,automat informacyjny,dispositivo de espera (música e fala),väntanordning,音乐保持器
722-05-05,conference amplifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-05,مضخم مؤتمر عبر الهاتف,"Konferenzverstärker, m",conference amplifier,amplificador de conferencia,neuvotteluvahvistin,"dispositif amplificateur pour conférence, m",dispositivo amplificatore per conferenza,会議用増幅器,회의 증폭기콘퍼런스 증폭기,wzmacniacz konferencyjny,amplificador de conferência,,会议电话放大器
722-05-06,acoustic coupler (for data transmission),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-06,وصلة صوتية ( لإرسال البيانات ),"Akustikkoppler, <für Datenübertragung> makustischer Koppler, <für Datenübertragung> m",acoustic coupler (for data transmission),acoplador acustico (para la transmisión de datos),akustinen modeemi,coupleur acoustique (pour la transmission de données) m,accoppiatore acustico (per trasmissione dati),音響カプラ,"음향 결합기, <데이터 전송>",sprzęgacz elektroakustyczny (do transmisji danych),acoplador acústico (para transmissão de dados),akustisk kopplare,"声耦合器, <数据传输用>"
722-05-07,acoustic shock suppressor (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-05-07,كاتم الصدمة السمعية (في المهاتفة),"Gehörschutzeinrichtung, <in der Telefonie> f",acoustic shock suppressor (in telephony),antichoque (en telefonía),paukkusuoja,anti-choc (en téléphonie) m,soppressore di impulsi acustici,音響ショック抑制装置,"음향 쇼크 억압기, <전화 기술>음향 충격 방지 장치, <전화 기술>",urządzenie przeciwtrzaskowe (telefoniczne),supressor de impulsos acústicosantichoque (em telefonia),chockskydd,"声冲击抑制器, <电话>"
722-06-01,telephone network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-01,شبكة هاتفِ,"Telefonnetz, nFernsprechnetz, n",telephone network,red telefónica,puhelinverkko,"réseau téléphonique, m",rete telefonica,電話（回線）網,전화망,sieć telefoniczna,rede telefónica,telefonnät,电话网
722-06-02,public telephone network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-02,شبكة هاتف عمومية,"öffentliches Telefonnetz, nöffentliches Fernsprechnetz, n",public telephone network,red telefónica pública,yleinen puhelinverkko,"réseau téléphonique public, m",rete telefonica pubblica,公衆電話網,공중 전화망,sieć telefoniczna publiczna,rede telefónica pública,publikt telefonnät,公用电话网
722-06-03,private telephone network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-03,شبكة هاتفِ خاصّةِ,"nichtöffentliches Telefonnetz, nnichtöffentliches Fernsprechnetz, n",private telephone network,red telefónica privada,yksityinen puhelinverkko,"réseau téléphonique privé, m",rete telefonica privata,専用電話網,사설 전화망,sieć telefoniczna prywatna,rede telefónica privada,privat telefonnät,专用电话网
722-06-04,(public) switched (telephone) network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-04,شبكة هاتف عمومية بمقاسم توصيل,"öffentliches Wählnetz, nWählnetz, n",(public) switched (telephone) networkPSTN (abbreviation),red (telefónica) (pública) conmutada,yleinen valintainen puhelinverkko,"réseau (téléphonique) (public) à commutation, mréseau (téléphonique) (public) commuté, m",rete (telefonica ) (pubblica) commutata,"公衆交換電話網（PSTN）PSTN, <略語>",공중 교환 전화망피에스티엔,sieć telefoniczna publiczna komutowana  sieć telefoniczna komutowanasieć publiczna komutowana,rede (telefónica) (pública) comutadaRTPC (abreviatura),publikt telefonnät,公用电话交换网
722-06-05,switching centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-05,مركز تبديل  ( مقسم ),"Vermittlungsstelle, f",switching centreswitching (telephone) exchangecentral office,centro de conmutación,keskuspuhelinkeskus,"centre de commutation, <téléphonique> m",centrale di commutazione,交換局,교환 센터전화 교환전화국,centrum komutacyjne,nó de comutação (telefónico),telefonstation,电话交换局电话交换中心
722-06-06,private wire (telephone) circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-06,دارة (هاتف) أسلاك خاصة,"Standleitung, fMietleitung, f",private wire (telephone) circuitleased circuit,circuito alquiladocircuito especializado,vuokrajohto,"liaison spécialisée, fcircuit loué (terme déconseillé) m",collegamento a noleggio,専用無線電話回線,개인 전용 전화선전용 회선,łącze dzierżawione,circuito (telefónico) alugado,uthyrd förbindelse,租用电路
722-06-07,(telephone) circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-07,دارة ( هاتف ),"Telefonstromkreis, mFernsprechstromkreis, mStromkreis, m",(telephone) circuit,circuito (telefónico),johtopuhelinjohto,"circuit (téléphonique), m",giunzione (telefonica),電話回線,전화 회선,łącze telefoniczne,circuito (telefónico),telefonförbindelse,电话电路
722-06-08,private circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-08,دارة خاصة,"nichtöffentlicher Telefonstromkreis, mnichtöffentlicher Stromkreis, m",private circuitprivate owned circuit,circuito privado,yksityinen johto,"liaison privée, f",collegamento privato,専用回線,전용 회선,łącze prywatne,circuito privativo,privat teleförbindelse,专线电路
722-06-09,(telephone) subscriber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-09,مشترك ( بالهاتف ),"Telefonteilnehmer, mTeilnehmer, m",(telephone) subscriber,abonado (al teléfono),tilaaja,"abonné (au téléphone), m",abbonato (telefonico),電話加入者,전화 가입자,abonent telefoniczny  abonent,assinante (de telefone),telefonabonnent,电话用户
722-06-10,calling party (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-10,الجهة الطالبة ( في  المهاتفة ),"rufender Teilnehmer, mAnrufer, m",calling party (in telephony),peticionario (en telefonía)solicitante (en telefonía),kutsuva tilaajaA-tilaaja,demandeur (en téléphonie) m,chiamante (in telefonia),発呼者,"호출 가입자, <전화 기술>",abonent wywołujący  wywołujący,chamador (em telefonia),anropande part,"主叫用户, <电话>"
722-06-11,called party (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-11,الجهة المطلوبة ( في  المهاتفة ),"gerufener Teilnehmer, m",called party (in telephony),destinatario (en telefonía)llamado (en telefonía),kutsuttu tilaajaB-tilaaja,demandé (en téléphonie) m,chiamato (in telefonia),被呼者,"피호출 가입자, <전화 기술>",abonent żądany  żądany,chamado (em telefonia),anropad part,"被叫用户, <电话>"
722-06-12,subscriber number,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-12,رقم المشترك,"Teilnehmerrufnummer, f",subscriber numberlocal number (term deprecated),número de abonado,tilaajanumero,"numéro d'abonné, mnuméro local (terme déconseillé) m",numero d'abbonato,加入者番号,가입자 번호,numer abonencki,número de assinante,abonnentnummer,用户号码
722-06-13,directory number,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-13,رقم الدليل الهاتفي,"Rufnummer im Telefonbuch, f",directory numbercatalogue number (term deprecated),número de la guía,luettelonumero,"numéro d'annuaire, m",numero telefonico (in elenco),電話帳記載の番号,가입자 번호,numer telefoniczny,número de lista (telefónica),telefonnummer,号码簿号码
722-06-14,local service area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-14,منطقة الخدمة المحليّة,"Ortsnetzbereich, m",local service arealocal (charge) exchange,zona de tasación local,paikallisliikennealuepaikallistaksa-alue,"zone de taxation locale, f",zona di tassazione locale,加入区域,가입 구역,obszar taryfy miejscowej,zona de taxação local,lokaltaxeomräde,本地服务区
722-06-15,local switching centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-06-15,مركز تبديل ( مقسم )محلي,"Ortsvermittlungsstelle, f",local switching centrelocal (switching) exchange,centro (de conmutación) local,paikalliskeskus,"centre (de commutation) local, m",centro di commutazione locale,受け持ち電話局,시내 교환 센터시내 교환,centrum komutacyjne miejscowe,nó (de comutação) local,lokalstation,本地交换中心
722-07-01,switching entity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-01,الجهة المسؤولة عن المقسم,"Vermittlungseinrichtung, f",switching entity,central (telefónica)conmutador (telefónico),keskuslaitteisto,commutateur (téléphonique) mcentral (téléphonique) m,centrale di commutazione,交換エンティティ,교환 장치교환 엔티티,centrala telefoniczna,comutador (telefónico)central (telefónica),växel,交换实体
722-07-02,local switching entity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-02,الجهة المحلية المسؤولة عن المقسم,"Ortsvermittlungseinrichtung, f",local switching entity,central localconmutador local,tilaajakeskus,"commutateur local, mcentral local, mcentral de raccordement, m",centrale urbana,ローカル交換エンティティ,시내 교환 장치시내 교환 엔티티,centrala miejscowa,comutador localcentral local,lokalstationsväxel,本地交换实体
722-07-03,manual (telephone) operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-03,تشغيل ( هاتف ) يدوي,"Handbetrieb, m",manual (telephone) operation,operación (telefónica) manual,käsivälitys,"exploitation (téléphonique) manuelle, f",esercizio (telefonico) manuale,手動操作,수동 전화기 작동,obsługa ręczna,operação (telefónica) manual,manuell koppling,人工电话操作
722-07-04,manual (telephone) exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-04,مقسم ( بدالة )  هاتف يدوي,"Handvermittlungseinrichtung, f",manual (telephone) exchange,conmutador (telefónico) manual,käsivälitteinen keskus,"commutateur (téléphonique) manuel, m",centrale (telefonica) manuale,手動交換,수동 전화 교환,centrala ręczna,comutador (telefónico) manual,manuell telefonväxel,人工电话交换局
722-07-05,automatic (telephone) operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-05,تشغيل ( هاتف ) آلي,"Wählbetrieb, m",automatic (telephone) operation,operación (telefónica) automática,automaattinen välitys,"exploitation (téléphonique) automatique, f",esercizio (telefonico) automatico,自動操作,자동 전화기 작동,obsługa automatyczna,operação (telefónica) automática,automatisk koppling,自动电话操作
722-07-06,automatic (telephone) service,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-06,خدمة ( هاتف ) آلية,"Selbstwähldienst, m",automatic (telephone) service,servicio (telefónico) automático,tilaajavalintainen puhelinliikenne,"service (téléphonique) automatique, m",servizio (telefonico) automatico,自動電話サービス,자동 전화 서비스,ruch telefoniczny automatyczny,serviço (telefónico) automático,,自动电话业务
722-07-07,automatic (telephone) exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-07,مقسم-(بدالة)  هاتف  آلي,"Wählvermittlungseinrichtung, f",automatic (telephone) exchange,autoconmutador (telefónico)conmutador (telefónico) automático,automaattinen puhelinkeskusautomaattikeskus,"commutateur (téléphonique) automatique, mautocommutateur (téléphonique), m",autocommutatore (telefonico),自動交換,자동 전화 교환,centrala automatyczna,comutador (telefónico) automático,automatväxel,自动电话交换局
722-07-08,semi-automatic (telephone) operation (in international service),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-08,تشغيل هاتفي نصف آلي (في الخدمة الدوليّة),"halbautomatischer Betrieb, <im internationalen Dienst> m",semi-automatic (telephone) operation (in international service),operación (telefónica) semiautomática (en servicio internacional),ulkomaan puhelujen puoliautomaattinen välitys,exploitation (téléphonique) semi-automatique (en service international) f,esercizio (telefonico) semi-automatico (in servizio internazionale),半自動（電話）オペレーション,"반자동 전화 작동, <국제 서비스>",obsługa półautomatyczna (połączeń międzynarodowych),operação (telefónica) semi-automática (em serviço internacional),,"半自动电话操作, <国际业务的>"
722-07-09,semi-automatic (telephone) operation (in national service),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-07-09,تشغيل (هاتفي) شبه آلي (في الخدمة الوطنيّة),"halbautomatischer Betrieb, <im Inlandsdienst> m",semi-automatic (telephone) operation (in national service),operación (telefónica) semiautomática (en servicio nacional),kotimaan puhelujen puoliautomaattinen välitys,exploitation (téléphonique) semi-automatique (en service national) f,esercisio (telefonico) semi-automatico (in servizio nazionale),半自動（電話）オペレーション,"반자동 전화기 작동, <국내 서비스>",obsługa półautomatyczna (połączeń krajowych),operação (telefónica) semi-automática (em serviço nacional),,"半自动电话操作, <国内业务的>"
722-08-01,private (telephone) installation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-01,منشآت ( هاتف )  خاصة,"private Telefonanlage, f",private (telephone) installation,instalación (telefónica) interiorinstalación (telefónica) privada,yksityisverkko,"installation (téléphonique) intérieure, f",impianto (telefonico) interno,私設,사설 전화 시설,sieć wewnętrzna,instalação (telefónica) privada,privat telefonnät,专用电话设备
722-08-02,private (telephone) exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-02,مقسم (بدالة ) هاتف خاص,"interne private Vermittlungsstelle, f",private (telephone) exchangeprivate non-branch exchange,conmutador (telefónico) privado,yksityisverkon keskus,"commutateur (téléphonique) strictement privé, mcentral (téléphonique) strictement privé, m",centralino telefonico privato,電話構内交換,사설 전화 교환사설 무분기 교환,centrala (telefoniczna) wewnętrzna bez dostępu do sieci publicznej,comutador (telefónico) privado central (telefónica) privada,privatväxel,专用电话交换机
722-08-03,private automatic exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-03,مقسم (بدالة) آلي خاص,"interne private Wählvermittlungsstelle, f",private automatic exchangePAX (abbreviation),autoconmutador (telefónico) privadoPAX (abreviación),automaattinen yksityisverkon keskus,"commutateur (téléphonique) automatique strictement privé, mautocommutateur (téléphonique) strictement privé, m",centralino telefonico automatico privato,構内自動交換,사설 자동 교환피에이엑스,centrala (telefoniczna) wewnętrzna automatyczna bez dostępu do sieci publicznej,comutador (telefónico) automático privadocentral (telefónica) automática privada,automatisk privatväxel,专用自动交换机
722-08-04,private manual exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-04,مقسم (بدالة) يدوي خاصّ,"interne private Handvermittlungsstelle, f",private manual exchangePMX (abbreviation),conmutador (telefónico) manualPMX (abreviación),käsivälitteinen yksityisverkon keskus,"commutateur (téléphonique) manuel strictement privé, m",centralino telefonico manuale privato,構内手動交換,사설 수동 교환피엠엑스,centrala (telefoniczna) wewnętrzna ręczna bez dostępu do sieci publicznej,comutador (telefónico) manual privadocentral (telefónica) manual privada,manuell privatväxel,专用人工交换机
722-08-05,private branch exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-05,مقسم (بدالة) فرعي خاص,"Nebenstellenvermittlungseinrichtung, f",private branch exchangePBX (abbreviation),conmutador (telefónico) de abonadoPBX (abreviación),vaihde,"commutateur (téléphonique) privé, mcommutateur (téléphonique) d'abonné, mcentral (téléphonique) privé, mcentral (téléphonique) d'abonné, m",centralino telefonico,構内電話交換機,사설 구내 교환기피비엑스,centrala (telefoniczna) wewnętrzna z dostępem do sieci publicznej,comutador privado de assinantecentral (telefónica) privada de assinanteposto particular de comutaçãoPPC (abreviatura),abonnentväxel,用户交换机
722-08-06,private automatic branch exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-06,مقسم (بدالة) فرعي  آلي خاص,"Wähl-Nebenstellenvermittlungseinrichtung, f",private automatic branch exchangePABX (abbreviation),autoconmutador (telefónico) de abonadoPABX (abreviación),automaattinen vaihde,"commutateur (téléphonique) automatique privé, mautocommutateur (téléphonique) privé, m",centralino telefonico automatico,構内電話自動交換機,사설 자동 구내 교환기피에이비엑스,centrala (telefoniczna) wewnętrzna automatyczna z dostępem do sieci publicznej,comutador (telefónico) automático privado de assinantecentral (telefónica) automática privada de assinantePPCA (abreviatura),automatisk abonnentväxel,自动用户交换机
722-08-07,private manual branch exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-07,مقسم (بدالة) فرعي يدوي خاص,"Hand-Nebenstellenvermittlungseinrichtung, f",private manual branch exchangeРМВХ (abbreviation),conmutador (telefónico) manual de abonadoPMBX (abreviación),käsivälitteinen vaihde,"commutateur (téléphonique) manuel privé, m",centralino telefonico manuale privato,構内手動交換機,수동식 구내 교환기피엠비엑스,centrala (telefoniczna) wewnętrzna ręczna,comutador (telefónico) manual privado de assinantecentral (telefónica) manual privada de assinante,manuell abonnentväxel,人工用户交换机
722-08-08,internal (telephone) system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-08,نظام ( هاتف ) داخلي,"Direktrufanlage, f",internal (telephone) systemhouse telephone system,instalación de intercomunicación,sisäpuhelinjärjestelmä,"installation d'intercommunication, f",impianto telefonico intercomunicante,内部電話システム,내부 전화 시스템댁내 전화 시스템,zespół aparatów (telefonicznych) wewnętrznych bezcentralowy,sistema telefónico internosistema de intercomunicação,,内部电话系统
722-08-09,manager and secretary service,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-08-09,خدمة مدير- سكرتيرة,"Vorzimmeranlage, f",manager and secretary service,servicio jefe-secretaria,sihteeripuhelinjärjestelmä,filtrage d'appel (sur postes téléphoniques) m,servizio direttore-segreteria,管理者/秘書サービス,관리자 및 비서 서비스,układ aparatów (telefonicznych) sekretarsko-dyrektorski,serviço de chefe‑secretáriafiltragem de chamada (em postos telefónicos),,经理和秘书业务
722-10-01,call attempt,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-01,محاولة اتصال  (مِن قِبل مستعمل),"Anrufversuch, m",call attempt,(tentativa de) llamada (por un usuario),kutsupuheluyritys,"tentative d'appel, fappel, m",chiamata telefonica (da un utente),発呼,호 시도,"próba nawiązanie połączenia, f","tentativa de chamada, <por um utilizador>tentativa de ligação, <por um utilizador>",anropsförsök,呼叫尝试
722-10-02,connection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-02,توصيلة,"Verbindung, f",connection,cadena de conexión,yhteys,"chaîne de connexion, f",catena di connessione (telefonica),接続,접속연결,zestaw łączy kompletny,(cadeia de) conexão,förbindelse,连接
722-10-03,(complete) connection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-03,توصيلة كاملة,"vollständige Verbindung, f",(complete) connection,cadena de conexión completa,valmiiksi kytketty yhteys,"chaîne de connexion complète, f(chemin de) communication, f",comunicazione telefonica,（完全）接続,완전 연결완전 접속,połączenie telefoniczne  połączenie,(cadeia de) conexão completa,upprättad förbindelse,完整连接
722-10-04,call,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-04,اتصال ( نداء ),"Anruf, m",call,comunicación,puhelu,"communication, f",connessione,コール，呼び出し，呼,호,zestaw łączy,comunicação,samtal,呼叫
722-10-05,unhooking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-05,فكّ ( السماعة),"Abheben, n",unhookingoffhooking,descolgar,luurin nostaminenavaaminen,"décrochage, m",sollevamento del gancio commutatore,アンフック,응답상태,podniesienie mikrotelefonu,tomada de linhalevantamento do microtelefone,avlyftande (av telefonlur),摘机
722-10-06,off-hook call,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-06,إتّصال برفع السماعة,"Anruf mit Abheben, m",off-hook call,llamada por descuelgue,…..,"appel par décrochage, m",chiamata con sollevamento del gancio (BC),オフフックコール,응답상태 호출,wywołanie przez podniesienie mikrotelefonu,chamada por tomada de linhachamada por levantamento do microtelefone,anropsförsök med avlyftande av lur,摘机呼叫
722-10-07,on-hook call,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-07,إتصال بدون رفع السماعة,"Anruf ohne Abheben, m",on-hook call,llamada manos libresllamada sin descuelgue,…..,"appel sans décrochage, mappel mains-libres, m",chiamata a gancio abbassato,オンフックコール,비응답상태 호출,wywołanie bez podniesienia mikrotelefonu,chamada sem levantamento do microtelefonechamada com mãos livres,anropsförsök med pålagd lur,挂机呼叫
722-10-08,hanging up,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-08,تَعليق,"Auflegen, n",hanging up,colgar,sulkeminen,"raccrochage, m",abbassamento del gancio commutatore,ハングアップ,통화중,odłożenie mikrotelefonu,pousar (o microtelefone)desligação,påläggning (av telefonlur),挂断
722-10-09,off-hook,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-09,رفع سماعة الهاتف,"abgehoben, Adjektiv",off-hook,descolgado,varattu,"décroché, adj",con gancio sollevato,オフフック,응답 상태,stan pracy (aparatu),(microtelefone) fora do descanso,upptagen,摘机状态
722-10-10,on-hook,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-10,إعادة  وضع السماعة,"aufgelegt, Adjektiv",on-hook,colgado,vapaa,"raccroché, adj",con gancio a riposo,オンフック,비응답 상태,stan spoczynku (aparatu),(microtelefone) no descanso,ledig,挂机状态
722-10-11,dial tone delay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-11,تأخير نغمة الاتصال,"Wähltonverzug, m",dial tone delay,espera de tono,valintaääniviive,"attente de tonalité (d'invitation à numéroter), f",attesa del segnale di centrale,ダイヤルトーン遅延,발신음 지연,stan oczekiwania sygnału zgłoszenia się centrali,espera de sinal de marcar,tid till kopplingston,拨号音时延
722-10-12,dialling (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-12,الاتصال (في الإرسال الهاتفي),"Wählen, <in der Telefonie> n",dialling (in telephony),numeración (en telefonía),valinta,numérotation (en téléphonie) f,selezione,ダイヤル（操作）,"다이얼링, <전화 기술>다이얼호출, <전화 기술>",wybieranie,marcação (em telefonia),nummertagning,"拨号, <电话>"
722-10-13,dialling duration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-13,فترة  الاتصال,"Wähldauer, f",dialling duration,duración de numeración,valinnan kesto,"durée de numérotation, f",durata della selezione,ダイヤル時間,다이얼 시간,czas wybierania,duração de marcação,nummertagningstid,拨号持续时间
722-10-14,post-dialling delay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-14,تأخير ما بعد الإتصال,"Rufverzug, m",post-dialling delay,espera de respuesta tras la numeración,valinnan jälkeinen viive,"attente de réponse après numérotation, f",attesa dopo la selezione,ダイヤル後遅延,자동 접속 지연사후 접속 지연,stan oczekiwania na rezultat wybierania,espera de resposta após marcação,kopplingstid,拨号后时延
722-10-15,calling duration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-15,مدّة الاتصال,"Anrufversuchsdauer, f",calling duration,duración de llamada,kutsun kesto,"durée d'appel, f",durata della chiamata,呼び出し時間,호출 시간,czas wywoływania,duração de chamada,anropstid,呼叫持续时间
722-10-16,setting-up time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-16,بدء الوقت,"Aufbaudauer, f",setting-up time,duración de establecimiento,puhelunmuodostusaika,"durée d'établissement, f",durata della chiamata a buon fine,セットアップ時間,준비 시간,czas ustanowienia połączenia,tempo de estabelecimento,uppkopplingstid,建立时间
722-10-17,ringing (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-17,رنين (في المهاتفة),"Rufen, <in der Telefonie> n",ringing (in telephony),timbrazo (en telefonía),soitto,sonnerie (en téléphonie) fappel (terme déconseillé dans ce sens) m,squillo della chiamata,鳴動,"울림, <전화 기술>링잉",dzwonienie,toque de campainha (em telefonia),påringning,"振铃, <电话>"
722-10-18,successful call attempt,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-18,محاولة اتصال ناجحة,"erfolgreicher Anrufversuch, m",successful call attempt,llamada recibida,onnistunut kutsuonnistunut puheluyritys,"appel reçu, mappel acheminé, m",chiamata a buon fine,呼の成功した試行,성공 호 시도완성 호 시도,odbiór sygnału przywołania,chamada conseguida,fullbordat anrop,成功试呼
722-10-19,call duration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-19,مدّة الاتصال,"Anrufdauer, f",call durationduration of a call,duración de comunicación,puhelun kestoyhteysaika,"durée de communication, f",durata della comunicazione,コール時間課金時間,통화 시간,czas trwania połączenia,duração de comunicação,beläggningstid,呼叫持续时间
722-10-20,conversation time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-20,زمن المحادثة,"Gesprächsdauer, f",conversation time,duración de conversación,puheluaika,"durée de conversation, f",durata della conversazione,対話時間,대화 시간,czas trwania rozmowy,duração de conversação,samtalstid,通话时间
722-10-21,effective call,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-10-21,مكالمة ( اتصال ) فعالة,"erfolgreicher Anruf, m",effective callsuccessful call,llamada con éxitollamada efectiva,onnistunut puhelu,"communication efficace, fappel ayant abouti, m",comunicazione a buon fine,有効コール,유효 호출성공 호출,połączenie zrealizowane,comunicação conseguida,etablerat samtal,有效呼叫
