term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
715-06-03,final circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-06-03,دارة مجموعة نهائية,"Endwegbündel, n",final circuit group,grupo de circuitos de ruta final,"faisceau final, m",fascio finale,独立回線群独立回線,최종 회선군,wiązka łączy wyboru końcowegowiązka  wyboru końcowego,feixe final,最终电路群
715-06-04,fully provided circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-06-04,مجموعة دارات مجهّزةِ بالكامل,"Alleinwegbündel, n",fully provided circuit group,grupo de circuitos autosuficientes,"faisceau suffisant, m",fascio autosufficiente,第一選択順序の独立回線群第一選択順序の独立回線,완전 공급 회선군,wiązka łączy doskonaławiązka  doskonała,feixe suficiente,满供电路群
715-06-05,last choice circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-06-05,مجموعة دارات ذات اولويةاخيرة,"Letztwegbündel, n",last choice circuit group,grupo de circuitos de última eleccion,"faisceau de dernier choix, m",fascio di ultima scelta,最終選択回線群最終選択回線,최종 선택 회선군,wiązka łączy wyboru ostatniegowiązka  wyboru ostatniego,feixe de última escolha,终选电路群
715-06-06,equivalent random circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-06-06,مجموعة الدارات العشوائيةِ المكافئةِ,"äquivalentes Poisson-Leitungsbündel, n",equivalent random circuit group,grupo de circuitos equivalente,"faisceau équivalent, m",fascio equivalente con traffico casuale,等価ランダム回線群等価ランダム回線,등가 불규칙 회선군,wiązka łączy równoważna intensywności losowej ruchuwiązka  równoważna intensywności losowej ruchu,feixe equivalente,等效随机电路群
715-07-01,route (in switching),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-01,مسار (بالتبديل),"Leitweg, <in der Vermittlung> mRoute, <in der Vermittlung> f",route (in switching),ruta (en telecomunicación),"itinéraire (d'acheminement) mvoie d'acheminement, f",viapercorso di istradamento,"方路, <交換における>","경로, <교환>",droga połączeniowa,caminho (em comunicação),"路由, <交换>"
715-07-02,primary route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-02,مسار ذو أفضلية أولى,"Erstweg, mRegelweg, m",primary routefirst choice route,ruta de primera elección,"itinéraire de premier choix, m",via di prima scelta,第一選択方路,주경로,droga pierwszego wyboru,caminho de primeira escolha,基本路由首选路由
715-07-03,alternative route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-03,مسار بديل,"Alternativweg, m",alternative routealternate route,ruta alternativa,"itinéraire détourné, mvoie d'acheminement détournée, f",via di scelta successivaistradamento alternativo,迂回方路,우회 경로,droga alternatywna,caminho alternativo,迂回路由
715-07-04,chain,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-04,سلسلة,"Leitwegkette, f",chain,recorrido preferente,"acheminement préférentiel, m",catena dei tronchi di una connessione,チェーン,사슬일련,łańcuch potencjalny połączeniowyłańcuch połączeniowy,caminho preferencial,链
715-07-05,chain flow,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-05,تدفق الاتصال في سلسلةِ,"Fluss auf der Leitwegkette, m",chain flow,tráfico de recorrido preferente,"trafic d'acheminement préférentiel, m",traffico su una data connessione,チェーンフロー,사슬 흐름연결 고리 흐름,przepływ w łańcuchu połączeniowymprzepływ w łańcuchu,tráfego de caminho preferencial,链流
715-07-06,network cluster,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-06,قطاع شبكة,"Netzgruppe, f",network cluster,red elemental,"faisceau de faisceaux, mréseau élémentaire, m",insieme dei fasci serviti da un fascio finale,網クラスタ,통신망 군집,sieć elementarna,agregado de feixes,网络簇
715-07-07,busy hour,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-07,ساعة الانشغال,"Hauptverkehrsstunde, f",busy hour,hora cargada,"heure chargée, f",ora di massimo traffico,繁忙時,최번시,godzina ruchu w danym okresiegodzina ruchu,hora cheia,忙时
715-07-08,peak busy hour,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-08,ساعة الذروة,"Spitzenhauptverkehrsstunde, f",peak busy hourbouncing busy hourpost selected busy hour,hora punta,"heure de pointe, f",ora di punta giornaliera,最繁時,첨두 최번시업무량 최번시접속 지연 최번시,godzina ruchu szczytowego,hora de ponta,峰值忙时
715-07-09,average daily peak hour traffic intensity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-09,المعدل اليومي لكثافة مرور ساعة الذروة,"mittlerer Tagesspitzenverkehrswert, m",average daily peak hour traffic intensity,media de la intensidad de tráfico de hora punta,"moyenne du trafic des heures de pointe, f",valore medio di traffico dell'ora di punta giornaliera,平均繁忙時呼量,평균 일 첨두시 통화량,godzina ruchu przeciętna dzienna,média do tráfego das horas de ponta,平均日忙时业务量强度
715-07-10,time consistent busy hour,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-10,متوسط ساعة الذروة  معدل ساعة الانشغال,"mittlere Hauptverkehrsstunde, f",time consistent busy hourmean busy hour,hora cargada media,"heure chargée moyenne, f",ora di punta mediaora di massimo traffico medio,平均繁忙時,시 일관 최번시평균 최번시,godzina ruchu przeciętna dzienna największa,hora cheia média,平均忙时
715-07-11,day to busy hour ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-11,نسبة الانشغال اليومي للساعة,"Verkehrsverhältnis Tag zu Hauptverkehrsstunde, f",day to busy hour ratio,relación del tráfico diario respecto del de hora cargada,"rapport du trafic journalier au trafic à l'heure chargée, m",rapporto tra traffico giornaliero e traffico orario massimo,デーツビジーアワーレシオ,최번시 집중률,stosunek ruchu pełnodobowego do godzinowego,relação entre tráfego diário e de hora cheia,日忙时比
715-07-12,effective traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-12,مرور فعال,"effektiver Verkehr, m",effective traffic,tráfico eficaz,"trafic efficace, m",traffico effettivo,実効トラヒック,유효 통화량,ruch skuteczny,tráfego eficaz,有效业务量
715-07-13,grade of service,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-13,مستوى الخدمة,"Verkehrsgüte, f",grade of service,grado de servicio,"qualité d'écoulement du trafic, f",grado di servizio,接続品質,서비스 등급,stopień obsługi,qualidade de escoamento do tráfego,服务等级
715-07-14,quality of service,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-14,جودة الخدمة,"Dienstgüte, <in der Nachrichtenverkehrstheorie> f",quality of service,calidad de servicio,"qualité de service, f",qualità del servizio,サービス品質,서비스 품질,jakość usługi,qualidade de serviço,服务质量
715-07-15,originating traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-15,مصدر الاتصالات,"entspringender Verkehr, mUrsprungsverkehr, m",originating traffic,tráfico de salida,"trafic de départ, m",traffico originato,発信トラヒック,발신 통화량,ruch źródłowy,tráfego de partida,始发业务量
715-07-16,terminating traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-16,مرور نهائى,"endender Verkehr, m",terminating traffic,tráfico de llegada,"trafic d'arrivée, m",traffico terminato,着信トラヒック,착신 통화량,ruch ujściowy,tráfego de chegada,终接业务量
715-07-17,internal traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-17,اتصالات داخلية,"interner Verkehr, mInternverkehr, m",internal traffic,tráfico interno,"trafic interne, m",traffico interno,内部トラヒック,자국 내 통화량,ruch wewnętrzny,tráfego interno,内部业务量
715-07-18,incoming traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-18,اتصالات قادمة,"ankommender Verkehr, m",incoming traffic,tráfico entrante,"trafic entrant, m",traffico entrante,入トラヒック,입중계 통화량,ruch przychodzący,tráfego de entrada,入局业务量
715-07-19,outgoing traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-19,اتصالات صادرة,"abgehender Verkehr, m",outgoing traffic,tráfico saliente,"trafic sortant, m",traffico uscente,出トラヒック,출중계 통화량,ruch wychodzący,tráfego de saída,出局业务量
715-07-20,transit traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-20,اتصالات عابرة,"Transitverkehr, mDurchgangsverkehr, m",transit traffic,tráfico de tránsito,"trafic de transit, m",traffico di transito,中継トラヒック,중계 통화량,ruch tranzytowy,tráfego em trânsito,转接业务量
715-07-21,local traffic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-21,اتصالات محلية,"Ortsverkehr, m",local traffic,tráfico local,"trafic local, m",traffico locale,市内トラヒック,시내 통화량자국 통화량,ruch miejscowy,tráfego local,本地业务量
715-07-22,traffic load imbalance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-07-22,عدم توازن حمل الاتصالات,"schiefe Verkehrsbelastung, f",traffic load imbalancetraffic distribution imbalance,desequilibrio de tráfico,"déséquilibre de trafic, m",squilibrio di traffico,トラヒック負荷不平衡トラヒック分配不平衡,통화량 부하 불균형,nierównowaga ruchu,desequilíbrio de tráfego,业务量分布不平衡
715-08-01,architecture of a telecommunication network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-01,بنية شبكة الاتصالات,"Telekommunikationsnetzarchitektur, f",architecture of a telecommunication network,arquitectura de una red de telecomunicación,"architecture d'un réseau de télécommunication, f",architettura di una rete di telecomunicazioni,電気通信網のアーキテクチャ,전기통신망 구조,architektura sieci,arquitectura de uma rede de telecomunicação,电信网体系结构
715-08-02,terminal point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-02,نقطة نهاية,"Endgeräteanschlusspunkt, m",terminal point,punto terminal,"point terminal, m",punto terminale,端局点,종단점,punkt końcowy,ponto terminal,终端点
715-08-03,switched network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-03,شبكة تبديل,"vermitteltes Netz, n",switched network,red conmutada,"réseau commuté, m",rete commutata,交換網,교환망교환 네트워크,sieć komutacyjna,rede comutada,交换网
715-08-04,signalling network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-04,شبكة الإشارات,"Signalisierungsnetz, nZeichengabenetz, n",signalling network,red de señalización,"réseau sémaphore, m",rete di segnalazione,信号網,신호 방식망,sieć sygnalizacyjna,rede de sinalização,信令网
715-08-05,synchronization network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-05,شبكة التزامن,"Synchronisiernetz, n",synchronization network,red de sincronización,"réseau de synchronisation, m",rete di sincronizzazione,同期化ネットワーク,동기화 망,"sieć synchronizacyjna, fsieć synchronizacji, f",rede de sincronização,同步网
715-08-06,"node, <in communication networks>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-06,عقدة,"Netzknoten, mKnoten, m","node, <in communication networks>",nodo,"noeud, <dans les réseaux de communication> m",nodo,ノード,노드마디,węzeł,nó,节点
715-08-07,branch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-07,فرع,"Zweig, mDirektverbindung, f",branch,enlace directo,"branche, f",ramo,分岐,가지분기,gałąź,ramo,分支
715-08-08,path,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-08,مسار,"Verbindungsweg, m",path,ruta,"chemin, m",cammino,経路,경로,droga w sieci telekomunikacyjnejdroga,percurso,通道
715-08-09,switching node,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-09,عقدة تبديل,"Vermittlungsknoten, m",switching node,nodo de conmutación,"point de commutation, m",nodo di commutazione,交換ノード,교환 마디,węzeł komutacyjny,nó de comutação,交换节点
715-08-10,switching centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-10,مركز تبديل,"Vermittlungsstelle, f",switching centre,central de conmutación,"centre de commutation, m",centro di commutazione,交換局,교환국,ośrodek komutacyjny sieci,centro de comutação,交换中心
715-08-11,serving connection exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-11,مقسم توصيل الخدمات مقسم توصيل محلي,"Teilnehmervermittlungseinrichtung, f",serving connection exchangelocal switching exchange,"central de interconexión, central localcentral local","commutateur de rattachement, m",commutatore localecentrale di commutazione locale,加入者線交換路,교환국 접속시내 교환 접속,centrala komutacyjna miejscowa,central de interconexão central local,服务连接交换局本地交换局
715-08-12,connection line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-12,خط توصيل,"Teilnehmeranschlussleitung, f",connection lineaccess linesubscriber's linesubscriber's loop,"línea de conexión, línea de acceso, línea de abonado, bucle de abonado","ligne de rattachement, fligne de raccordement, fligne réseau, fligne d'abonné, f",linea d'abbonato,接続線アクセス線加入者線加入者ループ,접속선가입자선,linia abonencka,linha de assinantelinha de redelinha de conexão,连接线接入线用户线用户环路
715-08-13,auxiliary switching unit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-13,وحدة تبادل مساعدة,"vermittlungstechniche Hilfseinrichtung, fVorfeldeinrichtung, f",auxiliary switching unit,unidad de conmutación auxiliar,"commutateur auxiliaire, m",unità di commutazione ausiliaria,補助交換ユニット,보조 교환기,łącznica pomocnicza,comutador auxiliar,辅助交换单元
715-08-14,transit exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-08-14,مقسم عبور  مركز عبور,"Transitvermittlungsstelle, fDurchgangsvermittlungsstelle, f",transit exchangetransit centre,central de tránsito,"commutateur de transit, mcentre de transit, m",commutatore di transitocentrale di transito,中継交換機中継局,중계 교환국중계 센터,centrala tranzytowa,central de trânsito,转接交换局转接中心
715-09-01,circuit switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-01,فصل وتوصيل دارة,"Leitungsvermittlung, f",circuit switching,conmutación de circuitos,"commutation de circuits, f",commutatore di circuito,回線交換,회선 교환,komutacja łączy,comutação de circuitos,电路交换
715-09-02,circuit switched network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-02,شبكة ذات دوائر يمكن فصلها وتوصيلها,"Leitungsvermittlungsnetz, nleitungsvermitteltes Netz, n",circuit switched network,red de conmutación de circuitos,"réseau à commutation de circuits, m",rete a commutazione di circuito,回線交換網,회선 교환망,sieć o komutacji łączy,rede de comutação de circuitosrede comutada,电路交换网
715-09-03,traffic routing plan,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-03,خطة توجيه الاتصالات,"Verkehrslenkungsplan, m",traffic routing plan,plan de encaminamiento,"plan d'acheminement, mpolitique d'acheminement, f",piano di istradamento,トラヒックルーティングプラン,통화 경로설정 계획,plan kierowania ruchu,plano de encaminhamento,业务量选路计划
715-09-04,circuit switching unit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-04,وحدة تبديل الدارة,"Leitungsvermittlungseinrichtung, f",circuit switching unit,unidad de conmutación de circuitos,"commutateur de circuits, m",unità a commutazione di circuito,回線交換ユニット,회선 교환 장치,łącznica o komutacji łączy,comutador de circuitos,电路交换单元
715-09-05,traffic circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-05,دارة اتصالات,"Verkehrsstromkreis, m",traffic circuit,circuito de tráfico,"circuit de trafic, m",circuito di traffico,回線,통화 회선,łącze użytkowe,circuito de tráfego,业务电路
715-09-06,circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-06,مجموعة داره,"Leitungsbündel, n",circuit grouptrunk group,grupo de circuitos,"faisceau (de circuits), m",fascio di circuiti,回線群トランク群,회선군,wiązka łączy użytkowych,grupo de circuitosfeixe de circuitos,电路群中继群
715-09-07,circuit subgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-07,مجموعة دارة ثانوية,"Leitungsteilbündel, nTeilbündel, n",circuit subgroup,subgrupos de circuitos,"sous-faisceau, m",sotto-fascio di circuiti,回線サブグループ,회선 하위군,wiązka łączy cząstkowa,subfeixe de circuitossubgrupo de circuitos,电路子群
715-09-08,line group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-08,مجموعة خطوط,"Anschlussbündel, nAnschlussgruppe, f",line group,grupo de líneas,"faisceau de lignes, m",fascio di linee verso commutatore locale,加入者線群,회선군,wiązka linii,grupo de linhasfeixe de linhas,线路群
715-09-09,group size,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-09,حجم المجموعة,"Bündelstärke, f",group size,tamaño de grupo,"taille d'un faisceau, f",dimensione del fascio,グループ規模,군 크기,rozmiar wiązki (łączy lub linii)wielkość wiązki  (termin niezalecany),tamanho de um feixetamanho de um grupo,线群大小
715-09-10,traffic routing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-10,توجيه  وتحديد المسارات,"Verkehrslenkung, f",traffic routing,encaminamiento,"acheminement, m",istradamento del traffico,トラッヒックルーティング,통화 경로 설정,kierowanie ruchu,encaminhamento (de tráfego),业务量选路
715-09-11,class of an exchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-11,صنف المقسم,"Hierarchieebene einer Vermittlungseinrichtung, f",class of an exchange,clase de una central,"catégorie d'un commutateur, fclasse d'un commutateur, f",livello gerarchico di un commutatore,交換クラス,교환 등급,klasa łącznicykategoria łącznicy,classe de um comutador,交换局类别
715-09-12,incoming circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-12,دارة استقبال,"ankommende Leitung, f",incoming circuit,circuito entrante,"circuit entrant, m",circuito entrante,入中継回線,인중계 회선인입 회선,łącze przychodzące,circuito entrante,入局电路
715-09-13,outgoing circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-13,دارة تصدير,"abgehende Leitung, f",outgoing circuit,circuito saliente,"circuit sortant, m",circuito uscente,出中継回線,출중계 회선송출 회선,łącze wychodzące,circuito saínte,出局电路
715-09-14,both-way circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-09-14,دارة مزدوجة المساراتدارة باتجاهين,"beidseitig gerichtete Leitung, f",both-way circuittwo-way circuit,circuito de doble sentido,"circuit à double sens, mcircuit mixte, m",circuito a traffico bidirezionale,両方向回線双方向回線,양방향 회선,łącze obukierunkowe,circuito mistocircuito de duplo sentido,双向电路
715-10-01,message switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-10-01,تبديل الرسائل,"Nachrichtenvermittlung, fSendungsvermittlung, f",message switching,conmutación de mensajes,"commutation de messages, f",commutazione di messaggio,メッセージ交換,메시지 교환,komutacja wiadomości,comutação de mensagens,消息交换
715-10-02,message switching network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-10-02,شبكة تبديل الرسائل شبكة توصيل الرسائل,"Nachrichtenvermittlungsnetz, nsendungsvermitteltes Netz, n",message switching networkstore and forward switched network,red de conmutación de mensajes,"réseau à commutation de messages, m",rete a commutazione di messaggio,メッセージ交換網蓄積交換網,메시지 교환망저장 전달 교환망,sieć o komutacji wiadomości,rede de mensagens comutadasrede de comutação de mensagens,消息交换网
715-11-01,packet switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-11-01,تبديل قالب كامل,"Paketvermittlung, f",packet switching,conmutación de paquetes,"commutation de paquets, fcommutation par paquets, f",commutazione di pacchetto,パケット交換,패킷 교환,komutacja pakietów,comutação de pacotes,分组交换
715-11-02,packet switched network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=715-11-02,شبكة تبديل القالب الكامل,"Paketvermittlungsnetz, npaketvermitteltes Netz, n",packet switched network,red de conmutación de paquetes,"réseau à commutation de paquets, m",rete a commutazione di pacchetto,パケット交換網,패킷 교환망,sieć o komutacji pakietów,rede de pacotes comutadosrede de comutação de pacotes,分组交换网
