term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
851-13-07,low duty manual metal arc welding  MMA power source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-13-07,مصدر قوي لحام معدني يدوي ذات تشغيل محدود,"Schweißstromquelle zum Lichtbogenhandschweißen mit begrenzter Einschaltdauer, f",low duty manual metal arc welding  MMA power source,fuente de corriente de soldadura manual por arco metálico de servicio limitado,"source de courant de soudage manuel à l’arc métallique à service limité, f",sorgente di corrente di saldatura ad arco manuale a servizio limitato,低使用率被覆アーク溶接電源,저사용율 금속 아크용접 전원,źródło energii o niskim obciążeniu do ręcznego spawania łukowegoźródło energii o niskim obciążeniu do spawania MMA,fonte de corrente de soldadura manual por arco metálico de serviço limitado,MMA-strömkälla med begränsade svetsdata,限制负载的手工焊条电弧焊电源限制负载的焊条电弧焊电源
851-14-01,electrode (for welding),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-01,قطب كهربائي (يستخدم في اللحام),"Elektrode (zum Schweißen), f",electrode (for welding),electrodo (para soldadura),électrode (pour le soudage) f,elettrodo (per saldatura),"電極, <溶接の>","용접봉, 용접전극, 용접",elektroda (do spawania lub zgrzewania),eléctrodo (para soldadura),elektrod (för svetsning),"电极, <焊接的>"
851-14-02,wire electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-02,قطب كهربائي سلكي,"Drahtelektrode, f",wire electrode,hilo electrodo,"fil-électrode, m",elettrodo a filo,電極ワイヤ,선전극,drut elektrodowy,fio-eléctrodo,trådelektrod,丝极
851-14-03,coupling device (in welding),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-03,معدة قارنة,"Steckverbindung (beim Schweißen), f",coupling device (in welding),dispositivo de conexión (en soldadura),dispositif de connexion (en soudage) m,dispositivo di connessione (nella saldatura),溶接ケーブルジョイント,"케이블 연결장치, 용접",element połączeniowy (w spawaniu lub zgrzewaniu),dispositivo de conexão (em soldadura),kabelkoppling (för svetsning),"耦合装置, <焊接的>"
851-14-04,electrode holder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-04,ماسك قطب كهرباء,"Elektrodenhalter, m",electrode holder,portaelectrodo,"porte-électrode, m",portaelettrodo,溶接棒ホルダ,용접봉 홀더용접봉 유지기,uchwyt do elektrod,porta-eléctrodo,elektrodhållare,焊钳
851-14-05,type A electrode holder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-05,ماسك قطب كهرباء نوع أ,"Elektrodenhalter Typ A, m",type A electrode holder,portaelectrodo de tipo A,"porte-électrode de type A, m",portaelettrodo di tipo A,Ａ形溶接棒ホルダ,에이형 용접봉 유지기,uchwyt do elektrod typu A,porta-eléctrodo de tipo A,elektrodhållare typ A,A型焊钳
851-14-06,type B electrode holder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-06,ماسك قطب كهرباء نوع ب,"Elektrodenhalter Typ B, m",type B electrode holder,portaelectrodo de tipo B,"porte-électrode de type B, m",portaelettrodo di tipo B,Ｂ形溶接棒ホルダ,비형 용접봉 유지기,uchwyt do elektrod typu B,porta-eléctrodo de tipo B,elektrodhållare typ B,B型焊钳
851-14-07,welding cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-07,كابل لحام,"Schweißleitung, f",welding cable,cable de soldadura,"câble de soudage, m",cavo di saldatura,溶接ケーブル,용접용 케이블,przewód spawalniczy,cabo de soldadura,svetskablar,焊接电缆
851-14-08,welding power circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-08,دائرة كهربائية لنظام اللحام,"Schweißleistungs-Stromkreis, m",welding power circuit,circuito de soldadura,"circuit de soudage, m",circuito di potenza di saldatura,溶接電力回路,용접 전력회로,spawalniczy obwód mocy,circuito eléctrico de soldadura,svetskrets,焊接系统电路
851-14-09,welding return cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-09,كابل إعادة تغذية اللحام,"Schweißstromrückleitung, f","welding return cablework lead, US",cable de retorno,"câble de retour, m",cavo di ritorno di saldatura,母材側ケーブル,용접 접지선,przewód spawalniczy powrotny,cabo de retorno,återledare,焊接地线
851-14-10,welding circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-10,دائرة اللحام الكهربيه,"Schweißstromkreis, m",welding circuit,circuito de soldadura,"circuit de soudage, m",circuito di saldatura,出力回路溶接回路,용접 회로,obwód spawania,circuito de soldadura,svetskrets,焊接电路
851-14-11,control circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-11,دائرة تحكم,"Steuerstromkreis, m",control circuit,circuito de control,"circuit de commande, m",circuito di controllo,制御回路,제어회로,obwód sterowania,circuito de controlo,styrkrets,控制电路
851-14-12,supply circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-12,دائرة مصدر التغذية,"Netzstromkreis, m",supply circuit,circuito de alimentación,"circuit d'alimentation, m",circuito di alimentazione,入力回路,공급회로,obwód zasilania,circuito de alimentação,matningskrets,供电电路
851-14-13,arc welding electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-13,قطب كهربائي للحام بالقوس الكهربائي,"Lichtbogenschweißelektrode, f",arc welding electrode,electrodo para soldadura por arco,"électrode de soudage à l'arc, f",elettrodo per la saldatura ad arco,アーク溶接電極,아크용접봉,elektroda do spawania łukowego,eléctrodo de soldadura por arco,elektrod för bågsvetsning,电弧焊电极弧焊电极
851-14-14,arc cutting electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-14,قطب كهربائى للقطع بالقوس الكهربائى,"Lichtbogenschneidelektrode, f",arc cutting electrode,electrodo para corte por arco,"électrode de coupage à l'arc, f",elettrodo per il taglio dell’arco,アーク切断電極,아크 절단 전극,elektroda do cięcia łukowego,eléctrodo de corte por arco,elektrod för skärning med ljusbåge,电弧切割电极
851-14-15,consumable arc welding electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-15,قطب كهربائي مستهلك فى اللحام بالقوس الكهربائي,"abschmelzende Lichtbogenschweißelektrode, f",consumable arc welding electrode,electrodo consumible para soldadura por arco,"électrode fusible de soudage à l'arc, f",elettrodo fusibile per la saldatura ad arco,消耗アーク溶接電極,소모아크 용접전극,elektroda topliwa do spawania łukowego,eléctrodo fusível de soldadura por arco,elektrod som förbrukas vid svetsning,熔化电极
851-14-16,non-consumable arc welding electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-16,قطب كهربائى غير مستهلك للحام بالقوس الكهربائى,"nichtabschmelzende Lichtbogenschweißelektrode, f",non-consumable arc welding electrode,electrodo refractario para soldadura por arco,"électrode de soudage à l'arc réfractaire, f",elettrodo non fusibile per la saldatura ad arco,非消耗アーク溶接電極,비소모 아크용접전극,elektroda nietopliwa do spawania łukowego,eléctrodo refractário de soldadura por arco,icke konsumerbar elektrod,非熔化电极
851-14-17,contact tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-17,رأس اتصال,"Kontaktdüse, f",contact tip,tubo-contacto,"tube-contact, m",estremità del contatto,コンタクトチップ,접점 끝,końcówka kontaktowa,tubo de contacto,kontaktmunstycke,导电嘴
851-14-18,plasma tip,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-18,رأس بلازما,"Plasmadüse, f",plasma tip,tobera,"tuyère, f",estremità plasma,プラズマチップ,플라스마 끝,końcówka plazmowa,tubo de plasma,plasmamunstycke,等离子体喷嘴等离子喷嘴
851-14-19,oxy-arc cutting electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-19,قطب كهربائى للقطع بالأكسجين,"Lichtbogen-Sauerstoffschneidelektrode, f",oxy-arc cutting electrode,electrodo para oxi-corte,"électrode de coupage oxy-arc, f",elettrodo di taglio ossigeno-arco,酸素アーク切断電極,산소아크 절단 전극,elektroda do cięcia tlenowo-łukowego,eléctrodo de corte oxi-arco,elektrod för syrgasskärning,氧气电弧切割电极
851-14-20,air-arc cutting and gouging electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-20,قطب مظفر وقاطع لقوس الكهرباء مزود بهواء مضغوط,"Elektrode zum Luft-Lichtbogenschweißen und ‑fugenhobeln, f",air-arc cutting and gouging electrode,electrodo de corte y ranurado por aire-arco,"électrode de coupage et gougeage air-arc, f",elettrodo di fusione e taglio aria-arco,エアアーク切断及びガウジング電極,공기아크 절단 및 가우징 전극,elektroda do cięcia i żłobienia elektropowietrznego,eléctrodo de corte e goivagem ar-arco,elektrod för bågluftmejsling,空气电弧切割和气刨电极
851-14-21,torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-21,مشعل لحام,"Brenner, m",torch,soplete,"torche, f",torcia,トーチ,토치취관,uchwyt,tocha,brännare,焊炬
851-14-22,gun,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-22,مسدس,"Pistole, f",gun,pistola,"pistolet, m",pistola,ガン,총,uchwyt pistoletowy,pistola,pistol,焊枪
851-14-23,air cooled torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-23,مشعل لحام مبرد بالهواء,"luftgekühlter Brenner, m",air cooled torch,soplete enfriado por aire,"torche refroidie par air, f",torcia raffreddata ad aria,空冷トーチ,공랭 토치,uchwyt chłodzony powietrzem,tocha arrefecida por ar,luftkyld brännare,气冷焊炬
851-14-24,manual torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-24,مشعل لحام يدوي,"Handbrenner, m",manual torch,soplete manual,"torche manuelle, f",torcia manuale,手動用トーチ,수동용 토치,uchwyt ręczny,tocha manual,handhållen brännare,手工焊炬
851-14-25,mechanically guided torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-25,مشعل لحام موجه ميكانيكيا,"maschinell geführter Brenner, m",mechanically guided torch,soplete guiado mecánicamente,"torche guidée mécaniquement, f",torcia guidata manualmente,自動機用トーチ,기계안내 토치,uchwyt prowadzony mechanicznie,tocha guiada mecanicamente,maskinbrännare,机械焊炬
851-14-26,motorized torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-26,مشعل لحام بالموتور,"Motorbrenner, m",motorized torch,soplete motorizado,"torche motorisée, f",torcia motorizzata,モータ装備トーチ,전동식 토치,uchwyt z napędem silnikowym,tocha motorizada,brännare eller pistol med inbyggd matningsmotor,电动式焊炬
851-14-27,spool-on torch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-27,مشعل لحام متحرك مزود بتجهيزه سلك حشو,"Kleinspulenbrenner, m",spool-on torch,soplete con bobina incorporada,"torche à bobine incorporée, f",torcia a bobina incorporata,スプールオントーチ,전동식 토치,uchwyt ze szpulą,tocha de bobina incorporada,brännare eller pistol med inbyggd elektrodbobin,带焊丝盘的焊炬
851-14-28,handle (of a torch or an electrode holder),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-28,حامل,"Handgriff (eines Brenners oder Elektrodenhalters), m",handle (of a torch or an electrode holder),mango (de un soplete o de un portaelectrodos),manche (d'une torche ou d'un porte-électrodes) m,manuale (di una torcia o di un portaelettrodo),"ハンドル, <トーチ又は溶接棒ホルダの>","핸들, 토치 전극 유지기",rękojeść (do uchwytów lub uchwytów do elektrod),manípulo (de uma tocha ou de um porta-eléctrodos),handtag (på en brännare eller elektrodhållare),"手柄, <焊炬或焊钳的>"
851-14-29,torch body,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-29,جسم مشعل لحام,"Brennerkörper, m",torch body,cuerpo del soplete,"corps de torche, m",corpo della torcia,トーチボディ,토치 몸체,korpus uchwytu,corpo de tocha,brännarkropp alt. pistolkropp,焊炬主体
851-14-30,head (of an electrode holder),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-30,رأس (لماسك قطب كهرباء),"Kopf (eines Elektrodenhalters), m",head (of an electrode holder),cabeza de un portaelectrodos,tête (d'un porte-électrodes) f,testa (di un portaelettrodo),"頭部, <溶接棒ホルダの>","두부, 용접봉 유지기",głowica (do uchwytów do elektrod),cabeça (de um porta-eléctrodos),huvud (på en elektrodhållare),"钳头, <焊接的>"
851-14-31,lever (of en electrode holder),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-31,رافعه ( لحامل قطب كهرباء),"Hebel (eines Elektrodenhalters), m",lever (of en electrode holder),palanca (de un portaelectrodos),levier (d'un porte-électrodes) m,leva (di un portaelettrodo),"レバー, <溶接棒ホルダの>","집게, <용접봉 유지기>지레, <용접봉 유지기>",dźwignia (do uchwytów do elektrod),alavanca (de um porta-eléctrodos),manöverarm (på en elektrodhållare),"钳杆, <焊接的>"
851-14-32,arc stud welding gun,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-32,مسدس لحام لعمل زر تثبيت,"Bolzenlichtbogenschweißpistole, f",arc stud welding gun,pistola soldadora de espárragos,"pistolet de soudage des goujons, m",pistola per saldatura ad arco di prigionieri,アークスタッド溶接ガン,기둥식 아크 용접총,uchwyt pistoletowy do zgrzewania kołków,pistola de soldadura de cavilhas por arco,bultsvetspistol för ljusbågsmetoden,电弧螺柱焊枪
851-14-33,electrode oven,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-33,فرن قطب كهرباء,"Elektrodentrockenofen, m",electrode oven,estufa para electrodos,"étuve pour électrodes, f",riscaldatore per elettrodo,溶接棒乾燥器,용접봉 건조기,suszarka do elektrod,estufa para eléctrodos,förvaringsugn (för elektroder),焊条烘箱
851-14-34,cable-hose assembly,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-34,تجميعه كابل – خرطوم,"Schlauchpaket, n",cable-hose assembly,conjunto cable-manguera,"faisceau, m",assemblaggio del fascio,ケーブルホースアッセンブリ,케이블호스 조립체,zespół kablowo-wężowy,conjunto cabos-tubos flexíveis,slangpaket,电缆软管组件
851-14-35,liner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-35,بطانة,"Drahtführung, f",liner,forro,"gaine, f",guaina,ライナ,라이너안감,wkładka,baínha,trådledare,送丝管
851-14-36,welding current return clamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-36,كلامب عودة تيار اللحام (كلامب تشغيل),"Schweißstromrückleitungsklemme, f","welding current return clamp work clamp, US",conector de pieza,"connecteur de pièce, m",connettore del pezzo,母材クリップ,용접 접지 고정,zacisk powrotnego prądu spawania,grampo da peça,återledarklamma,地线夹
851-14-37,arc striking device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-37,جهاز إشعال قوس كهربائي,"Lichtbogenzündeinrichtung, f",arc striking device,dispositivo de cebado del arco,"dispositif d'amorçage d'arc, m",dispositivo di innesco dell’arco,アーク起動装置,아크 점호장치,urządzenie do zajarzania łuku,dispositivo de escorvamento do arco,tändenhet,引弧装置
851-14-38,arc stabilizing device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-38,جهاز تثبيت قوس كهربائي,"Lichtbogenstabilisierungseinrichtung, f",arc stabilizing device,dispositivo de estabilización del arco,"dispositif de stabilisation de l'arc, m",dispositivo di stabilizzazione dell’arco,アーク安定化装置,아크 안정화 장치,urządzenie do stabilizacji łuku,dispositivo de estabilização do arco,bågstabiliseringsenhet,稳弧装置
851-14-39,wire feeder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-39,مغذي سلك/ وحدة تغذية السلك,"Drahtvorschubgerät, n",wire feederwire feed unit (superseded),alimentador de alambre,"dévidoir, m",alimentatore di filo,ワイヤ送給装置,와이어 공급기,podajnik drutu,alimentador de fio,trådmatarenhet,送丝装置
851-14-40,wire-feed control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-40,تحكم مغذي السلك,"Drahtvorschub-Steuerung, f",wire-feed control,control de desenrollado del alambre,"commande de dévidage du fil, f",controllo di alimentatore di filo,ワイヤ送給制御,와이어공급 제어,sterowanie podawaniem drutu,controlador de alimentação do fio,styrning för trådmatarenhet,送丝控制器
851-14-41,auxiliary power output,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-41,خرج قدرة مساعد,"Hilfsstromkreis, m",auxiliary power output,circuito de salida auxiliar,"circuit de sortie auxiliaire, m",potenza di uscita ausiliaria,補助電源出力,보조전원 출력,wyjście zasilania pomocniczego,circuito de saída auxiliar,el-uttag för tillbehör,辅助设备电源
851-14-42,wire reel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-42,حامل بكرة سلك الحشو,"Drahtspule, f",wire reelwire spool,bobina de alambre,"bobine de fil, f",bobina di filo,ワイヤリールワイヤスプール,와이어 릴,bęben do drutuszpula do drutu,bobina de fio,elektrodbobin,焊丝盘
851-14-43,filler metal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-43,حشو معدني,"Schweißgut, nZusatzmetall, n",filler metal,metal de aportación,"métal d'apport, m",metallo di apporto,溶加材,용접재,spoiwo,metal de enchimento,tillsatsmaterial,填充金属
851-14-44,filler wire,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-44,سلك حشو,"Schweißdraht, mZusatzdraht, m",filler wire,alambre de aportación,"fil d'apport, m",filo di apporto,溶接ワイヤ,충전선필러선,drut do spawania,fio de enchimento,elektrod,填充焊丝
851-14-45,filler wire supply,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-45,مصدر سلك الحشو,"Schweißdrahtversorgung, fZusatzdrahtversorgung, f",filler wire supply,alimentación de alambre de aportación,"alimentation en fil d'apport, f",alimentatore di filo di apporto,溶接ワイヤ供給源,충전선 공급원,źródło drutu do spawania,alimentação em fio de enchimento,elektrodtillförsel,焊丝的供给装置
851-14-46,filler rod,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-46,قضيب حشو معدني,"Stabelektrode, fSchweißstab, m",filler rod,varilla de aportación,"baguette d'apport, f",barra di apporto,溶加棒,용가봉,pręt do spawania,varinha de enchimento,tillsatstråd,填充棒
851-14-47,resistance welding electrode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-47,قطب كهربائى للحام  بالمقاومة,"Widerstandsschweißelektrode, f",resistance welding electrode,electrodo de soldadura por resistencia,"électrode de soudage par résistance, f",elettrodo per saldatura a resistenza,抵抗溶接電極,저항용접 전극,elektroda do zgrzewania rezystancyjnego,eléctrodo de soldadura por resistência,elektrod för motståndssvetsning,电阻焊电极
851-14-48,liquid cooling system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-48,نظام تبريد بالسوائل,"Flüssigkühlsystem, n",liquid cooling system,sistema de refrigeración por líquido,"système de refroidissement par liquide, m",sistema di raffreddamento a liquido,冷却水循環装置,액냉계통,system chłodzenia cieczą,sistema de arrefecimento por líquido,kylaggregat,液冷系统
851-14-49,internal cooling system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-49,نظام تبريد داخلي,"internes Kühlsystem, n",internal cooling system,sistema de refrigeración interno,"système de refroidissement interne, m",sistema di raffreddamento interno,内蔵冷却水循環装置,내부 냉각계통,system chłodzenia wewnętrzny,sistema de arrefecimento interno,inbyggt kylaggregat,内冷却系统
851-14-50,external cooling system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-50,نظام تبريد خارجي,"externes Kühlsystem, n",external cooling system,sistema de refrigeración externo,"système de refroidissement externe, m",sistema di raffreddamento esterno,外付け冷却水循環装置,외부 냉각계통,system chłodzenia zewnętrzny,sistema de arrefecimento externo,externt kylaggregat,外冷却系统
851-14-51,thermal cut-out device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-51,جهاز حرارى لقطع تيار الكهرباء,"Temperaturwächter, m",thermal cut-out device,cortacircuito térmico,"coupe-circuit thermique, mdéclencheur thermique, m",dispositivo per il taglio termico,温度遮断装置,열 차단장치,wyłącznik termiczny,dispositivo térmico de desligação,termovakt,过热切断装置
851-14-52,gas console,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-52,حامل غاز,"Gaskonsole, f",gas console,consola de gas,"console de gaz, f",consolle a gas,ガス制御装置,가스 콘솔가스 제어장치,konsola gazowa,consola de gás,gasinstallation,气体控制器
851-14-53,external gas console,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-53,حامل غاز خارجي,"externe Gaskonsole, f",external gas console,consola de gas externa,"console de gaz externe, f",consolle a gas esterna,外付けガス制御装置,외부 가스 콘솔외부 가스 제어장치,konsola gazowa zewnętrzna,consola de gás externo,extern gasinstallation,外气体控制器
851-14-54,internal gas console,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-54,حامل غاز داخلي,"interne Gaskonsole, f",internal gas console,consola de gas interna,"console de gaz interne, f",consolle a gas interna,内蔵ガス制御装置,내부 가스 콘솔내부 가스 제어장치,konsola gazowa wewnętrzna,consola de gás interno,intern gasinstallation,内气体控制器
851-14-55,drive rolls,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-55,درافيل متحركة,"Antriebsrollen, f",drive rolls,rodillos de arrastre,"galets d'entraînement, m pl",rulli di trascinamento,送給ロール送給ローラ,구동롤구동륜,rolki napędowe,rolos de arrastamento,matarrullar,驱动轮
851-14-56,gas nozzle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-56,فونيه غاز,"Gasdüse, f",gas nozzle,boquilla,"buse, f",beccuccio del gas,ノズル,가스 노즐,dysza gazowa,nariz de gás,gasmunstycke,气体喷嘴
851-14-57,extraneous conductive part,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-14-57,جزء موصل خارجي,"fremdes leitfähiges Teil, n",extraneous conductive part,elemento conductor ajeno,"élément conducteur étranger, m",massa estranea,外部導電性部分,계통외 전도성 부분,część przewodząca obca,parte condutora estranha,främmande ledande del,外界可导电部分装置外可导电部分
851-15-01,hazard reducing device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-01,معدة لتقليل المخاطر,"Gefahrenminderungseinrichtung, f",hazard reducing device,dispositivo reductor de riesgos,"dispositif réducteur de risques, m",dispositivo di riduzione del rischio,危険低減装置,위험 저감장치,urządzenie zabezpieczające,dispositivo redutor de riscos,riskbegränsnings anordning,防电击装置
851-15-02,intrinsically safe,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-02,أمن حقيقي,"eigensicher, Adjektiv",intrinsically safe,de seguridad intrínseca,"de sécurité intrinsèque, adj",sicurezza intrinseca,本質安全,본질 안전,samoistnie bezpieczny,de segurança intrínseca,egensäker,本质安全
851-15-03,thermal protection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-03,حماية حرارية,"thermische Schutzeinrichtung, f",thermal protection,protección térmica,"protection thermique, f",protezione termica,温度保護,열 보호,zabezpieczenie termiczne,protecção térmica,överhettningsskydd,热防护系统
851-15-04,basic insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-04,عزل أساسي,"Basisisolierung, f",basic insulation,aislamiento principal,"isolation principale, f",isolamento principale,基礎絶縁,기본 절연,izolacja podstawowa,isolação principal,grundisolering,基本绝缘
851-15-05,supplementary insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-05,عزل مساعد,"zusätzliche Isolierung, f",supplementary insulation,aislamiento suplementario,"isolation supplémentaire, f",isolamento supplementare,保護絶縁補助絶縁,보조 절연,izolacja dodatkowa,isolação suplementar,tilläggsisolering,附加绝缘
851-15-06,double insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-06,عزل مزدوج,"doppelte Isolierung, f",double insulation,aislamiento doble,"double isolation, f",doppio isolamento,二重絶縁,이중 절연,izolacja podwójna,dupla isolação,dubbel isolering,双重绝缘
851-15-07,reinforced insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-07,عزل مدعم,"verstärkte Isolierung, f",reinforced insulation,aislamiento reforzado,"isolation renforcée, f",isolamento rinforzato,強化絶縁,강화 절연,izolacja wzmocniona,isolação reforçada,förstärkt isolering,加强绝缘
851-15-08,Safety Extra-Low Voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-08,جهد منخفض جدا آمن,"Sicherheitskleinspannung, fSELV",Safety Extra-Low VoltageSELV,Muy Baja Tensión de Seguridad MBTS (abreviatura),"Très Basse Tension de Sécurité, fTBTS (abréviation) f",bassissima tensione di sicurezza,"安全特別低電圧SELV, （略語）",안전초저압,napięcie bardzo niskie bezpieczneSELV (akronim),Muito Baixa Tensão de Segurança,SELV,安全特低电压SELV
851-15-09,environment with increased hazard of electric shock,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-09,بيئة ذات خطورة متزايدة من الصدمات الكهربائية,"Umgebung mit erhöhter elektrischer Gefährdung, f",environment with increased hazard of electric shock,ambiente con riesgo aumentado de choque eléctrico,"environnement avec risque accru de choc électrique, m",ambiente a maggior rischio in caso di scossa elettrica,厳しい電撃の危険を伴う環境,증가된 전기감전 위험 환경,środowisko o zwiększonym zagrożeniu porażeniem elektrycznym,ambiente com risco acrescido de choque eléctrico,utrymme med ökad risk för elektrisk chock,电击危险较大的环境
851-15-10,class I equipment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-10,معدات ذات رتبه (1),"Betriebsmittel der Schutzklasse I, n",class I equipment,material de clase I,"matériel de classe I, m",apparecchiatura di classe I,保護クラスⅠ,일 등급 장비,urządzenie I klasy ochronności,equipamento de classe I,utrustning i klass I,I类设备
851-15-11,class II equipment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-11,معدات ذات رتبة (2),"Betriebsmittel der Schutzklasse II, n",class II equipment,material de clase II,"matériel de classe II, m",apparecchiatura di classe II,保護クラスⅡ,이 등급 장비,urządzenie II klasy ochronności,equipamento de classe II,utrustning i klass II,II类设备
851-15-12,clearance in air,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-12,خلوص هوائي,"Luftstrecke, f",clearance in air,distancia de aislamiento en el aire,"distance d’isolement dans l'air, fdistance d’isolement, f",distanza di isolamento in aria,空間距離,공간 거리,odstęp izolacyjny powietrzny,distância de isolamento no ar,luftavstånd,电气间隙
851-15-13,click,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-13,نقره,"Knack, m",click,clic,"claquement, m",click,クリック,클릭,trzaskklik,estalido,klick,喀呖声
851-15-14,creepage distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-14,مسافة زحف,"Kriechstrecke, f",creepage distance,línea de fuga,"ligne de fuite, f",distanza superficiale,沿面距離,표면 누설 거리,droga upływu,linha de fuga,krypavstånd,爬电距离
851-15-15,crushing zone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-15,منطقه تحطيم,"Quetschstelle, f",crushing zone,zona de aplastamiento,"zone d'écrasement, f",zona di schiacciamento,押しつぶしの区域,분쇄 구역,strefa zgniotu,zona de esmagamento,riskområde (för mekaniska skador),挤压区
851-15-16,micro-environment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-16,بيئة صغري,"Mikroumwelt, f",micro-environment,microambiente,"micro-environnement, m",microclima,ミクロ環境,마이크로 환경,mikrośrodowisko,micro-ambiente,mikromiljö,微观环境
851-15-17,pollution degree,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=851-15-17,درجه التلوث,"Verschmutzungsgrad, m",pollution degree,grado de contaminación,"degré de pollution, m",grado di inquinamento,汚染度,오염도,stopień zanieczyszczenia,grau de poluição,föroreningsgrad,污染等级污染程度
