term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
714-04-25,release guard,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-25,حراسة الإعتاق إعتاق محروس,"Freigabeüberwachung, f",release guardguarded release,guarda de liberación,"garde à la libération, f",rilascio con ripristino controllato della disponibilità,切断保護,복구 감시,rozłączenie nadzorowane ochrona rozłączenia,guarda na libertação,nedkopplingsskydd,释放保护有保护释放
714-04-26,category analysis,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-26,تحليل الصنف,"Klassenanalyse, f",category analysis,análisis de categoría,"analyse de catégorie, f",analisi della classe di servizio,カテゴリ分析,범주 분석,analiza kategorii,análise de categoria,kategorianalys,类别分析
714-04-27,intrusion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-27,تدخل,"Aufschaltung, f",intrusionoverride (US),entrada en líneaintrusión,"intrusion, fentrée en ligne, f",inclusione,侵入,침입중단,wejście na trzeciego anonsujące wejście na trzeciego (2),intrusão,inbrytning,强插
714-04-28,breakdown (after intrusion),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-28,توقّف (بعد التدخلِ),"Abbruch, mZwangsauslösung, <nach Aufschaltung> f",breakdown (after intrusion),corte (tras intrusión)ruptura (tras intrusión),rupture (après intrusion) fcoupure (après intrusion) f,disconnessionerilascio forzato,ブレイクダウン,"호 차단, <개입 후>붕괴",przerwanie połączenia,rotura (após intrusão),nedkoppling efter inbrytning,"强拆, <插入后>"
714-04-29,routing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-29,توجيه مسار مسار مرور,"Verkehrslenkung, f",routingtraffic routing,encaminamiento,"acheminement, m",instradamento,ルーティング,경로 지정통화 경로 지정,kierowanie ruchu (w komutacji),encaminhamento,trafikdirigering(trafik)dirigering,选路业务选路
714-04-30,route selection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-30,اختيارالمسار,"Routenwahl, f",route selection,selección de grupo,"sélection de faisceau, f",selezione del fascio,ルート選択,경로 선택,wybieranie kierunku,selecção de feixe,vägval,路由选择
714-04-31,first choice circuit group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-31,مجموعة دارة الخيار الأول,"Erstwegbündel, n",first choice circuit group,grupo de circuitos preferente,"faisceau de premier choix, m",fascio di prima scelta,当初選択回路グループ,최초 선택 회선군,wiązka pierwszego wyboru,feixe de primeira escolha,förstahandsval,首选电路群
714-04-32,overflow route,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-32,مسار الفائض,"Überlaufroute, f",overflow routespill-over route (US),grupo de desbordamiento,"faisceau de débordement, m",fascio di trabocco,オーバーフロールート,초과 경로유출 경로,droga przelewowa,feixe de desdobramento,andrahandsval,溢呼路由
714-04-33,alternative routing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-33,مسار مرور بديل,"alternative Verkehrslenkung, fLeitweglenkung, f",alternative routing,encaminamiento alternativo,"acheminement détourné, mdétournement, m",instradamento su vie alternative,代替ルーティング,우회 경로 지정대체 경로 지정,kierowanie alternatywne,encaminhamento alternativo,alternativt vägval,迂回选路
714-04-34,re-routing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-34,اعادة توجيه المسار,"Verkehrsumleitung, ferneute Routenwahl, f",re-routing,reencaminamiento,"réacheminement, m",reinstradamento,再ルーティング,재 경로 지정,przekierowanie,reencaminhamento,omdirigering,再选路
714-04-35,re-entrant trunking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-04-35,إعادة إدخال (توصيل) خلال قناة مشتركة,"Koppelanordnung mit Rücklauf, f",re-entrant trunking,(técnica del) doble paso,(technique du) double passage (dans le commutateur) m,instradamento con doppio passaggio,再入トランキング,재진입 중계방식,podwójne przejście,(técnica da) dupla passagem (num comutador),omtrunkering,重入中继
714-05-01,automatic switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-01,فصل ووصل (تبديل) تلقائي,"automatische Vermittlung, fWählvermittlung, f",automatic switching,conmutación automática,"commutation automatique, f",commutazione automatica,自動スイッチング,자동 교환,komutacja automatyczna,comutação automática,automatisk koppling,自动交换
714-05-02,semi-automatic switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-02,فصل ووصل (تبديل) شبة تلقائي,"halbautomatische Vermittlung, f",semi-automatic switching,conmutación semiautomática,"commutation semi-automatique, f",commutazione semi-automatica,半自動スイッチング,반자동 교환,komutacja półautomatyczna,comutação semi-automática,,半自动交换
714-05-03,manual switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-03,فصل ووصل (تبديل) يدوي,"Handvermittlung, f",manual switching,conmutación manual,"commutation manuelle, f",commutazione manuale,手動スイッチング,수동 교환,komutacja ręczna,comutação manual,manuell koppling,人工交换
714-05-04,two-wire switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-04,فصل ووصل (تبديل) بسلكين,"Zweidrahtvermittlung, fZweidrahtdurchschaltung, f",two-wire switching,conmutación a dos hilos,"commutation à deux fils, f",commutazione a due fili,２線式スイッチング,이선 교환이선 스위칭,komutacja jednotorowa,comutação a dois fios,tvåtrådskoppling,二线交换
714-05-05,four-wire switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-05,فصل ووصل (تبديل) بأربعة أسلاك,"Vierdrahtvermittlung, fVierdrahtdurchschaltung, f",four-wire switching,conmutación a cuatro hilos,"commutation à quatre fils, f",commutazione a quattro fili,４線式スイッチング,사선 교환사선 스위치,komutacja dwutorowa,comutação a quatro fios,fyrtrådskoppling,四线交换
714-05-06,analogue switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-06,فصل ووصل (تبديل) إشارة تناظرية,"analoge Vermittlung, fanaloge Durchschaltung, f",analogue switching,conmutación analógica,"commutation analogique, f",commutazione analogica,アナログスイッチング,아날로그 교환,komutacja analogowa,comutação analógica,analog koppling,模拟交换
714-05-07,digital switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-07,فصل ووصل (تبديل) إشارة رقمية,"digitale Vermittlung, fdigitale Durchschaltung, f",digital switching,conmutación digital,"commutation numérique, f",commutazione numerica,デジタルスイッチング,디지털 교환,komutacja cyfrowa,comutação numéricacomutação digital,digital koppling,数字交换
714-05-08,circuit switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-08,فصل ووصل (تبديل) دارة,"Leitungsvermittlung, f",circuit switching,conmutación de circuitos,"commutation de circuits, f",commutazione di circuito,回線交換,회선 교환,komutacja łączy,comutação de circuitos,kretskoppling,电路交换
714-05-09,packet switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-09,فصل ووصل (تبديل) حزم البيانات,"Paketvermittlung, f",packet switching,conmutación de paquetes,"commutation de paquets, f",commutazione di pacchetto,パケット交換,패킷 교환,komutacja pakietów,comutação de pacotes,paketförmedling,分组交换
714-05-10,message switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-10,فصل ووصل (تبديل) الرسالة,"Sendungsvermittlung, f",message switching,conmutación de mensajes,"commutation de messages, f",commutazione di messaggio,メッセージ交換,메시지 교환,komutacja wiadomości,comutação de mensagens,meddelandeförmedling,消息交换
714-05-11,space division switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-11,فصل ووصل (تبديل) تقسيم المكان,"Raumvielfachvermittlung, f",space division switching,conmutación espacial,"commutation spatiale, f",commutazione a divisione di spazio,空間分割交換,공간 분할 교환,komutacja przestrzenna,comutação espacial,rumsdelningskoppling,空分交换
714-05-12,time division switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-12,فصل ووصل (تبديل) تقسيم الوقت,"Zeitvielfachvermittlung, f",time division switching,conmutación temporal,"commutation temporelle, f",commutazione a divisione di tempo,時分割交換,시분할 교환,komutacja czasowa,comutação temporal,tidsdelningskoppling,时分交换
714-05-13,frequency division switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-13,فصل ووصل (تبديل) تقسيم التردد,"Frequenzvielfachvermittlung, f",frequency division switching,conmutación en frecuencia,"commutation en fréquence, f",commutazione a divisione di frequenza,周波数分割交換,주파수 분할 교환,komutacja częstotliwościowa,comutação em frequência,frekvensdelningskoppling,频分交换
714-05-14,compound switching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-14,فصل ووصل (تبديل) مركب,"Hybridvermittlung, f",compound switching,conmutación mixta,"commutation mixte, f",commutazione con tecnica mista,複合交換,복합 교환,komutacja mieszana,comutação mista,sammansatt koppling,复合交换
714-05-15,time-slot interchange,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-15,تبادل عبر فترات زمنية,"Zeitschlitzwechsel, m",time-slot interchange,cambio de ranuras de tiempo,"échange de créneaux temporels, m",interscambio di intervallo di tempi,タイムスロット交換,시간대 상호 교환타임슬롯 상호 교환,zmiana szczeliny czasowej,troca de ranhuras temporais,tidluckebyte,时隙交换
714-05-16,demand assignment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-16,تحديد الطلب,"Zuteilung auf Anforderung, f",demand assignment,asignación a demanda,"assignation à la demande, f",assegnazione su domanda,需要割り当て,요구 할당,przydzielenie na żądanie,atribuição a pedido,efterfrågestyrning,按需分配
714-05-17,pre-assignment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-17,تحديد أولي,"Vorauszuteilung, f",pre-assignment,preasignación,"préassignation, f",pre-assegnazione,事前割り当て,사전 할당,przydzielenie wstępne,pré-atribuição,planerad styrning,预分配
714-05-18,stage-by-stage selecting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-18,اختيار مرحلة بمرحلة,"stufenweise Auswahl, fstufenweise Wegsuche, f",stage-by-stage selecting,selección etapa a etapa,"sélection étage par étage, f",selezione stadio per stadio,ステージ単位選択,단계적 선택,wybieranie stopniowe wybieranie stopień po stopniu,selecção andar a andar,steg-för-stegval,逐级选择
714-05-19,node-by-node selecting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-19,اختيار عقدة بعقدة,"knotenweise Auswahl, fknotenweise Wegsuche, f",node-by-node selecting,selección nudo a nudo,"sélection noeud par noeud, f",selezione nodo per nodo,ノード単位選択,노드별 선택,wybieranie węzłowe wybieranie węzeł po węźle,selecção nó a nó,nod-för-nodval,逐点选择
714-05-20,by-path,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-20,مسار بديل /جانبي,"Wegsuchenetzwerk, n",by-path,red imagen,"réseau-image, m",rete immagine,バイパス,우회,odwzorowanie pola komutacyjnego,rede-imagem,förbikoppling,旁路
714-05-21,(stored) network map,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-21,خريطة شبكة (مخزنة) خريطة في الذاكرة,"gespeichertes Belegungsabbild, nBelegungsabbild, nWegsuche im Speicher, f",(stored) network mapmap-in-memory,mapa de red (en memoria),image du réseau (en mémoire) f,mappa della rete (in memoria),（蓄積）ネットワークマップ,저장 망 지도메모리 맵기억 지도기억 영역 할당도,odwzorowanie pola komutacyjnego w pamięci,mapa de rede (em memória),lagrad nätkarta,存储的网络映像
714-05-22,grading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-22,تدرج,"Permutation, f",grading,gradación,"gradation, f",ripartizione,等級付け,그레이딩등급 매기기,stopniowanie,gradação,gradering,分级复联
714-05-23,transposition (in switching),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-23,تبديل موضع (فى الفصل والوصل (التبديل)),"Transposition, <in der Vermittlung> f",transposition (in switching),transposición,"transposition, f",trasposizione,トランスポジション,"교차, <교환>",transpozycja (w komutacji),transposição,omflyttningskruvning,"变位, <交换中>"
714-05-24,register recall,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-24,إستدعاء سجلِّ,"Registerherbeiruf, m",register recall,rellamada de registro,"rappel d'enregistreur, m",richiesta di registro,レジスタリコール,레지스터 재호출등록 재호출,przywołanie rejestru,pedido de gravação,registeranrop,寄存器调用
714-05-25,battery testing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-25,اختبار بطارية,"Batteriepotentialprüfung, f",battery testing,ensayo de batería,"test de batterie, m",prova di batteria,バッテリ試験,축전지 시험배터리 시험,próba na baterię,teste de bateria,lystring mot minus,电池测试
714-05-26,earth testing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-26,اختبار الارضي,"Nullpotentialprüfung, f",earth testing,ensayo de tierra,"test de terre, m",prova su terra,接地試験,접지 시험,próba na ziemię,teste de terra,lystring mot jord,接地测试
714-05-27,call tracing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-27,تتبّع النداء,"Verbindungsverfolgen, n",call tracing,pista de llamada,"pistage d'appel, m",individuazione dei percorsi di un collegamento,呼出トレース,호출 추적,trasowanie połączenia,rastreio de chamada,samtalsspårning,呼叫跟踪
714-05-28,circuit tracing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-28,تتبع دارة,"Stromkreisverfolgen, n",circuit tracing,pista de circuito,"pistage de circuit, m",individuazione dei circuiti di un collegamento,回線トレース,회선 투사회선 추적,trasowanie drogi połączeniowej,rastreio de circuito,kretsspårning,电路跟踪
714-05-29,conjugate selecting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-29,اختيار مترافق,"konjugierte Auswahl, fweitspannende Wegsuche, f",conjugate selectingend-to-end selection (US),selección conjugada,"sélection conjuguée, f",selezione coniugata,共役選択,켤레 선택종단 연결 선택,wybieranie od końca do końca,selecção conjugada,samordnat val,共轭选择端到端选择
714-05-30,calling party release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-30,تحرير نداء طالب المكالمة,"Freigabe durch rufenden Teilnehmer, f",calling party release,liberación lado peticionario,"libération par le côté demandeur, f",rilascio al riaggancio del chiamante,発呼者切断,발호 측 복구,rozłączenie jednostronne od abonenta wywołującego,libertação pelo chamador,A-styrd nedkoppling,主叫释放
714-05-31,called party release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-31,تحرير الخط من قبل المطلوب,"Freigabe durch gerufenen Teilnehmer, f",called party release,liberación lado destinatario,"libération par le côté demandé, f",rilascio al riaggancio del chiamato,被呼者切断,피호 측 복구,rozłączenie jednostronne od abonenta żądanego,libertação pelo chamado,B-styrd nedkoppling,被叫释放
714-05-32,first-party release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-32,تحرير اتصال الطرف الاول,"Freigabe durch den zuerst in Ruhe gehenden Teilnehmer, f",first-party release,liberación por el primero de los terminales,"libération par la première des extrémités, f",rilascio al primo riaggancio,前者復旧,전자 복구,rozłączenie od dowolnego abonenta,libertação pelo primeiro terminal desligado,nedkoppling vid enkel slutsignal,先挂方释放
714-05-33,last-party release,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-05-33,تحرير اتصال الطرف الاخير,"Freigabe durch den zuletzt in Ruhe gehenden Teilnehmer, f",last-party release,liberación por el último de los terminales,"libération par la dernière des extrémités, f",rilascio al riaggancio di entrambi,後者復旧,후자 복구,rozłączenie dwustronne,libertação pelo último terminal desligado,nedkoppling vid dubbel slutsignal,后挂方释放
714-06-01,(signalling) signal (in telecommunication),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-01,تأشير) الاشارات (في الاتصالات عن بعد),"Zeichengabesignal, <in der Telekommunikation>Signal, <in der Telekommunikation> n",(signalling) signal (in telecommunication),señal (de señalización) (en telecomunicación),signal (de signalisation) (en télécommunication) m,segnale,シグナル伝達信号,"신호방식 신호, <전기통신>",sygnał (w sygnalizacji telekomunikacyjnej),sinal (de sinalização) (em telecomunicação),signal,"信令信号, <电信中>"
714-06-02,signalling (in telecommunication),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-02,ارسال إشارات (في الإتصالات عن بعد),"Signalisierung, fZeichengabe, <in der Telekommunikation> f",signalling (in telecommunication),señalización (en telecomunicación),signalisation (en télécommunication) f,segnalazione,シグナル伝達,"신호 방식, <전기통신>",sygnalizacja (w telekomunikacji),sinalização (em telecomunicação),signalering,"信令, <电信中>"
714-06-03,repertoire of signals,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-03,مجموعة متكاملة من الإشارات,"Zeichenvorrat, <in der Signalisierung> m",repertoire of signals,repertorio de señales (de señalización),répertoire des signaux (de signalisation) m,elenco dei segnali,信号のレパートリ,신호 목록,zestaw sygnałów,repertório de sinais (de sinalização),signaluppsättning,信号清单
714-06-04,signalling system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-04,نظام التأشير,"Signalisierungssystem, nZeichengabesystem, n",signalling system,sistema de señalización,"système de signalisation, m",sistema di segnalazione,シグナル伝達システム,신호방식 시스템,system sygnalizacji,sistema de sinalização,signalsystem,信令系统
714-06-05,forward signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-05,إشارة أمامية,"Vorwärtszeichen, n",forward signal,señal hacia adelante,"signal en avant, m",segnale in avanti,順方向信号,순방향 신호,sygnał w przód,sinal para diante,framåtgående signal,前向信号
714-06-06,backward signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-06,إشارة خلفية,"Rückwärtszeichen, n",backward signal,señal hacia atrás,"signal en arrière, m",segnale a ritroso,逆方向信号,역방향 신호,sygnał wstecz,sinal para trás,bakåtgående signal,后向信号
714-06-07,dialling (in switching),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-06-07,طلب الإتصال (في الفصل والوصل (التبديل)),"Wählen, <in der Vermittlung> n",dialling (in switching),numeración (en conmutación),numérotation (en commutation) f,selezione,ダイヤル,"호출, <교환>",wybieranie (w komutacji),marcação (em comutação),nummertagning,"拨号, <交换中>"
714-07-01,on-hook signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-01,إشارة عدم انشغال الخط,"Freizeichen, nEinhängezeichen, n",on-hook signal,señal de terminal libre,"signal de terminal raccroché, m",segnale di terminale libero,オンフック信号,통화 끝 신호,sygnał położenia mikrotelefonu,sinal de terminal livre,pålagd-lursignal,挂机信号
714-07-02,off-hook signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-02,إشارة انشغال الخط,"Besetztzeichen, nAushängezeichen, n",off-hook signal,señal de terminal ocupado,"signal de terminal décroché, m",segnale di terminale occupato,オフフック信号,응답 상태 신호,sygnał podniesienia mikrotelefonu,sinal de terminal ocupado,avlyft-lursignal,摘机信号
714-07-03,seizing signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-03,إشارةِ الحجز,"Belegungszeichen, n",seizing signal,señal de retención,"signal de prise, m",segnale di impegno,起動信号,포착 신호,sygnał wzięcia do pracy,sinal de apreensão,anropssignal,占用信号
714-07-04,address signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-04,إشارة العنوان,"Wählzeichen, nAdressenzeichen, n",address signal,señal de dirección,"signal d'adresse, m",segnale di indirizzo,アドレス信号,주소 신호,sygnał adresowy,sinal de endereço,adressignal,地址信号
714-07-05,address (information),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-05,عنوان (في المعلومات),"Wählinformation, fAdresse, <in der Telekommunikation> f",address (information)address (in telecommunication),dirección (en telecomunicación)información de dirección,"adresse (en télécommunication) finformation d'adresse, f",indirizzoinformazione di indirizzo,アドレス（情報）,주소 정보,adres (w telekomunikacji),informação de endereçoendereço (em telecomunicação),adress,"地址, <信息>地址, <电信中>"
714-07-06,digit (in telecommunication signalling),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-06,رقم ( في تأشير الاتصالات عن بعد),"Wählziffer, <in der Signalisierung> f",digit (in telecommunication signalling),cifra (en señalización de telecomunicación)digitó (en señalización de telecomunicación),chiffre (en signalisation de télécommunication) m,cifra,桁,"디지트, <전기통신 신호방식>",cyfra (w sygnalizacji telekomunikacyjnej),dígito (em sinalização de telecomunicação),siffra,"数字, <电信信令中>"
714-07-07,answer signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-07,إشارة اجابة,"Beginnzeichen, nAntwortzeichen, n",answer signal,señal de respuesta,"signal de réponse, m",segnale di risposta,応答信号,응답 신호,sygnał zgłoszenia strony żądanej (1),sinal de resposta,svarssignal,应答信号
714-07-08,answer signal (with charge),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-08,إشارة اجابة ( برسوم),"Beginnzeichen mit Gebühr, n",answer signal (with charge),señal de respuesta (con tasación),"signal de réponse (avec taxation), m",segnale di risposta tassata,応答信号（課金あり）,요금부 응답 신호,sygnał zgłoszenia strony żądanej z zaliczaniem sygnał zgłoszenia strony żądanej (2),sinal de resposta (com taxação),svarssignal med debitering,"应答信号, <计费>"
714-07-09,answer signal (with no charge),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-09,إشارة اجابة (بدون رسوم),"Beginnzeichen ohne Gebühr, n",answer signal (with no charge),señal de respuesta (sin tasación),"signal de réponse (sans taxation), m",segnale di risposta non tassata,応答信号（課金なし）,응답 신호 무료,sygnał zgłoszenia strony żądanej bez zaliczania sygnał zgłoszenia strony żądanej (3),sinal de resposta (sem taxação),svarssignal utan debitering,"应答信号, <不计费>"
714-07-10,clear-forward signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-10,إشارة تصفية إمامية,"Vorwärtsauslösezeichen, n",clear-forward signal,señal de liberación,"signal de libération, m",segnale di svincolo (in avanti),クリア順方向信号,송화 끝 신호,sygnał rozłączania w przód,sinal de desvinculação (para diante),A-slutsignal,前向解除信号
714-07-11,clear-back signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-11,إشارة تصفية خلفية,"Rückwärtsauslösezeichen, nSchlusszeichen, n",clear-back signal,señal de fin de comunicación,"signal de raccrochage du demandé, m",segnale di riaggancio del chiamato,クリア逆方向信号,수화 끝 신호종화 신호,sygnał rozłączania wstecz,sinal de desligação do chamado,B-slutsignal,后向解除信号
714-07-12,release guard signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-12,إشارة حماية الاعتاق,"Freigabeüberwachungszeichen, nRückwärtsfreigabequittung, f",release guard signal,señal de guarda a la liberación,"signal de garde à la libération, m",segnale di controllo svincolo (a ritroso),切断保護信号,복구 감시 신호,sygnał zwalniania blokady,sinal de guarda na libertação,nedkopplingskvittens,释放保护信号
714-07-13,subscriber-busy signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-13,إشارة انشغال المشترك,"Teilnehmerbesetztzeichen, n",subscriber-busy signal,señal de abonado ocupado,"signal d'abonné occupé, m",segnale di chiamato ocuupato,通話中呼信号,가입자 화중 신호,sygnał zajętości abonenta,sinal de assinante ocupado,upptagetsignal,用户忙信号
714-07-14,vacant-number signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-14,إشارة رقم شاغر,"Zeichen für nicht zugeteilte Rufnummer, n",vacant-number signal,señal de número no utilizadoseñal de número vacante,"signal de numéro non utilisé, msignal de numéro vacant, m",segnale di numero non assegnato,空き番号信号,빈 번호 신호,sygnał nieobsadzenia,sinal de número vago,vakanssignal,空号信号
714-07-15,blocking signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-15,إشارة إعاقة,"Sperrzeichen, n",blocking signal,señal de bloqueo,"signal de blocage, m",segnale di blocco,閉塞信号,폐색 신호저지 신호,sygnał blokady,sinal de bloqueio,blockeringssignal,闭塞信号
714-07-16,unblocking signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-16,إشارة فكّ الإعاقة,"Freigabezeichen, n",unblocking signal,señal de desbloqueo,"signal de déblocage, m",segnale di sblocco,ブロック解除信号,폐쇄 복구 신호,sygnał odblokowania,sinal de desbloqueio,deblockeringssignal,解除闭塞信号
714-07-17,congestion signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-17,إشارة إزدحام,"Gassenbesetztzeichen, n",congestion signal,señal de congestión,"signal d'encombrement, m",segnale di congestione,輻輳信号,폭주 신호,sygnał natłoku,sinal de congestão,spärrsignal,拥塞信号
714-07-18,supervisory signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-18,إشارة إشراف,"Überwachungszeichen, nHinweiszeichen, n",supervisory signal,señal de supervisión,"signal de supervision, m",segnale di supervisione,監視信号,감시신호,sygnał nadzoru,sinal de supervisão,övervakningssignal,监视信号
714-07-19,forward-transfer signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-19,إشارة تحويل أمامية,"Vorwärtsübergabezeichen, n",forward-transfer signal,señal de intervención,"signal d'intervention, m",segnale di richiesta assistenza,順方向転送信号,재호 신호,sygnał przywołania,sinal de pedido de intervenção,,前向转移信号
714-07-20,operator recall signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-20,إشارة اعادة طلب المشغل,"Bedienerherbeirufzeichen, n",operator recall signal,señal de rellamada,"signal de rappel, m",segnale di richiamo dell'operatrice,オペレータ再呼び出し信号,교환원 재호출 신호,sygnał przywołania ponownego,sinal de rechamada (do operador),,话务员重叫信号
714-07-21,operator call-in signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-21,إشارة  طلب تدخل المشغل,"Bedienereintretzeichen, n",operator call-in signal,señal de llamada del operador,"signal d'appel de l'opérateur, m",segnale di richiamo dell'operatrice interna,オペレータ割り込み信号,교환원 착호 신호,sygnał przywołania telefonistki,sinal de chamada do operador,,话务员呼入信号
714-07-22,acknowledgement signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-22,إشارة إفادة,"Quittungszeichen, n",acknowledgement signal,señal de acuse de recepción,"signal d'accusé de réception, m",segnale di riscontro,確認信号,인지 신호확인 신호,sygnał potwierdzenia,sinal de quitação,kvittenssignal,证实信号
714-07-23,proceed-to-send signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-23,إشارة استمرار الارسال,"Wählbereitzeichen, n",proceed-to-send signal,señal de invitación de emisión,"signal d'invitation à émettre, m",segnale di pronto,送信開始信号,송신 승인 신호송출 허용 신호,sygnał zaproszenia do nadawania,sinal de convite para emitir,valberedskapssignal,请发送信号
714-07-24,start-of-pulsing signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-24,إشارة نبضة بدء الارسال,"Wählbeginnzeichen, n",start-of-pulsing signalKP signal,señal de comienzo de numeración,"signal de début de numérotation, m",segnale di inizio della selezioneKP,パルス開始信号,접부호케이피 신호송출 시작 신호,sygnał początku nadawania adresu,sinal de início de marcação,nummerstartsignal,脉冲发送起始信号KP信号
714-07-25,end-of-pulsing signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-25,إشارة نبضة نهاية الارسال,"Wählende-Vorwärtszeichen, n",end-of-pulsing signalST signal,señal de fin de numeración,"signal de fin de numérotation, m",segnale di fine della selezione (in avanti)ST,パルス終了信号,송출 완료 신호에스티 신호,sygnał zakończenia nadawania adresu,sinal de fim de marcação,nummerslutsignal,脉冲发送终止信号ST信号
714-07-26,address-complete signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=714-07-26,إشارة اكتمال العنوان,"Wählendezeichen, n",address-complete signal,señal de dirección completa,"signal d'adresse complète, m",segnale di fine selezione (a ritroso),アドレス完了信号,주소 접수 신호주소 완료 신호,sygnał kompletności adresu (1),sinal de endereço completo,,地址收全信号
