term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
721-08-23,redundant code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-23,رمز وافر,"redundanter Code, m",redundant code,código redundante,"code redondant, m",codice con ridondanza,冗長符号,덧붙임 부호,"kod nadmiarowy, m",código redundante,redundant kod,冗余码
721-08-24,code word,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-24,كلمة رمز ، شفرة,"Codewort, n",code wordcode combination,palabra de código,"codet, mmot de code, mcombinaison de code, f",parola di codice,符号語,부호 단어부호 결합,"słowo kodowe, n",palavra de códigocombinação codificadarepresentação de código,kodord,码字码组合
721-08-25,Hamming distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-25,مسافة (هامنج),"Hamming-Abstand, m",Hamming distance,distancia de Hamming,"distance de Hamming, f",distanza di Hamming,ハミング距離,해밍 거리,odległość Hamminga,distância de Hamming,Hamming-avstånd,
721-08-26,error protection code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-26,شفرة حامية ضدّ الأخطاء,"Fehlersicherungscode, m",error protection code,código de protección contra los errores,"code de protection contre les erreurs, m",codice protetto,誤り保護符号,오류 방지 부호,kod protekcyjny,código de protecção contra erros,felskyddskod,
721-08-27,error detecting code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-27,شفرة استكشاف أخطاء,"Fehlererkennungscode, m",error detecting code,código detector de errores,"code détecteur d'erreurs, m",codice a rivelazione d'errore,誤り検出符号,오류 검출 부호,"kod detekcyjny, m",código detetor de erros,felupptäckande kod,差错检测码
721-08-28,error correcting code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-28,شفرة تصحيح أخطاء,"Fehlerkorrekturcode, m",error correcting code,código autocorrectorcódigo corrector de errores,"code correcteur d'erreurs, mcode autocorrecteur, m",codice a correzione d'errore,誤り訂正符号,오류 정정 부호,"kod korekcyjny, m",código corretor de erros,felkorrigerande kod,纠错码
721-08-29,constant ratio code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-29,شفرة النسبة الثابتة,"gleichgewichtiger Code, m",constant ratio code,código de relación constante,"code à rapport constant, m",codice a rapporto costante,一定比率符号,상수비 부호,kod ważony kod stałostosunkowy,código de relação constante,konstantförhållandekod,
721-08-30,Van Duuren code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-30,شفرة (فان دورن),"Van-Duuren-Code, m",Van Duuren code,código Van Duuren,"code Van Duuren, m",codice di Van Duuren,ヴァン・デューレン符号,반듀렌 부호,kod van Duurena,código Van Duuren,van Duuren-kod,
721-08-31,cyclic code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-31,شفرة دوريّة,"zyklischer Code, m",cyclic code,código cíclicocódigo polinominal,"code cyclique, mcode polynomial, m",codice ciclico,巡回符号,순환 부호,kod cykliczny,código cíclico,cyklisk kod,
721-08-32,contention,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-32,تنافس - نزاع,"Zugangskonflikt, m",contention,contienda,"conflit, m",contesa,競合,회선 경쟁,kolizja,conflito,kollision,
721-08-33,recovery procedure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-33,إجراء الاسترجاع,"Lösung des Zugangskonflikts, f",recovery procedure,procedimiento de recuperación,"procédure de redressement, fprocédure de reprise, f",procedura di recupero,回復手順,복구 절차,procedura przeciwkolizyjna,procedimento de recuperação,återhämtning,
721-08-34,efficiency factor in time (of a transmission with automatic repetition for the correction of errors),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-34,عامل كفاءةِ الوقت  (إرسال بالتكرارِ الآليِ لتصحيحِ الأخطاءِ),"Effizienz-Zeitfaktor (einer Übertragung mit automatischer Wiederholung zur Fehlerkorrektur), m",efficiency factor in time (of a transmission with automatic repetition for the correction of errors),"factor de eficacia en el tiempo (de un transmisor con corrección de errores
por repetición)",facteur d'efficacité dans le temps (d'une transmission avec correction d'erreurs par répétition) m,fattore d'efficienza nel tempo,時間内実効係数,"시간내 효율계수, <오류 정정을 위한 자동 반복 기능이 있는 전송>",współczynnik efektywności czasowej (transmisji z korektą błędów przez powtarzanie),factor de eficácia no tempo (numa transmissão com correcção de erros por repetição),tidseffektivitet,
721-08-35,signal repetition,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-35,تكرار إشارة,"Wiederholungssignal, n",signal repetition,señal de repetición,"signal de répétition, m",richiesta di ripetizione,信号繰り返し,신호 반복,sygnał powtórzenia,sinal de repetição,repeteringssignal,
721-08-36,repetition cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-36,دورة تكرار,"Wiederholungszyklus, m",repetition cycle,ciclo de repetición,"cycle de répétition, m",ciclo di ripetizione,繰り返しサイクル,반복 주기,cykl powtarzania,ciclo de repetição,repeteringscykel,
721-08-37,RQ cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-37,دورة RQ                                      دورة طلب,"Rückfragezyklus, mRQ",RQ cyclerequest cycle,ciclo de demandaciclo RQ,"cycle RQ, mcycle de demande, m",ciclo di richiestaRQ,RQサイクル,아르큐 주기요청 주기,cykl żądania powtórzenia cykl RQ,ciclo de pedidociclo RQ,förfrågningscykel,
721-08-38,BQ cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-38,دورة BQ                                      دورة إستجابة,"Antwortzyklus, mBQ",BQ cycleresponse cycle,ciclo BQciclo de respuesta,"cycle BQ, mcycle de réponse, m",ciclo di rispostaBQ,BQサイクル,비큐 주기응답 주기,cykl odpowiedzi cykl BQ,ciclo de respostaciclo BQ,svarscykel,
721-08-39,non-print cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-39,دورة غير مطبوعة,"Schreibsperre-Zyklus, m",non-print cycle,ciclo sin impresión,"cycle sans impression, m",ciclo di non stampa,非印刷サイクル,비인쇄 주기,cykl bez wydruku,ciclo sem impressão,icke-tryckningscykelinriktare,
721-08-40,gated RQ,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-40,دورة طلب (RQ) مبوبة,"begrenztes RQ, n",gated RQ,punteado de RQ,"pointage de RQ, m",ricerca ciclo di richiesta,ゲートRQ,게이트 아르큐게이트 요청,kontrola sygnału powtórzenia,portagem de RQ,förfrågningskontroll,
721-08-41,tested RQ,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-41,دورة طلب (RQ) مختبرة,"geprüftes RQ, n",tested RQ,control de RQ,"contrôle de RQ, m",controllo ciclo di richiesta,試験RQ,시험 아르큐시험 요청,kontrola powtórzeń kontrola RQ,verificação de RQ,provad förfrågning,
721-08-42,testing repetition cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-42,دورة تكرار الاختبار,"Prüfwiederholungszyklus, m",testing repetition cycle,ciclo de repetición controlado,"cycle de répétition contrôlé, m",ciclo di ripetizione controllato,試験反復サイクル,검사 반복 주기,cykl powtórzeń kontrolowanych,ciclo de repetição verificado,styrd repeteringscykel,
721-08-43,pre-correction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-43,ما قبل التصحيح,"Vorkorrektur, f",pre-correction,precorrección,"précorrection, f",precorrezione,事前訂正,사전정정,korekcja wstępna,pré-correcção,förkorrigering,
721-08-44,information bit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-44,وحدة معلوماتية,"Informationsbit, n",information bit,bit de información,"bit d'information, m",bit informativo,情報ビット,정보 비트,bit informacyjny,bit de informação,informationsbit,
721-08-45,service digit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-45,رقم الخدمة,"Dienstbit, n",service digit,dígito de servicio,"élément numérique de service, m",bit di servizio,サービス桁,서비스 숫자,element cyfrowy służbowy bit służbowy,dígito de serviço,servicesiffra,
721-08-46,check bit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-46,وحدة تحقق,"Prüfbit, n",check bit,bit de controlelemento de control,"élément de contrôle, mbit de contrôle, m",bit di controllo,チェックビット,검사 비트,bit kontrolny,bit de verificação,servicebit,
721-08-47,character check,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-47,التأكد من الرمز,"Zeichenprüfung, f",character check,control por carácter,"contrôle par caractère, m",controllo per carattere,文字チェック,문자 검사,kontrola znakowa,verificação por carácter,teckenkontroll,
721-08-48,block check,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-48,تحقق من مجموعة,"Blockprüfung, f",block check,control por bloque,"contrôle par bloc, m",controllo per blocco,ブロックチェック,블록 검사,kontrola blokowa,verificação por bloco,blockkontroll,
721-08-49,check digit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-49,رقم تحقق,"Prüfdigit, n",check digit,dígito de control,"chiffre de contrôle, m",cifra di controllo,検査数字チェックディジット,검사 숫자,element kontrolny,dígito de verificação,kontrollsiffra,
721-08-50,even parity check,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-50,تحقق تكافؤ زوجي,"Prüfung auf gerade Parität, f",even parity check,control de paridad,"contrôle de parité, m",controllo di parità,偶数パリティチェック,짝수 패리티 검사짝수 등가 검사,kontrola parzystości,verificação de paridade,jämn paritetskontroll,
721-08-51,odd parity check,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-51,تحقق تكافؤ فردي,"Prüfung auf ungerade Parität, f",odd parity check,control de imparidad,"contrôle d'imparité, m",controllo di disparità,奇数パリティチェック,홀수 등가 검사홀수 패리티 검사,kontrola nieparzystości,verificação de imparidade,udda paritetskontroll,
721-08-52,parity code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-52,شفرة تكافؤ,"Paritätscode, m",parity code,código de paridad,"code à parité, m",codice di parità,パリティ符号,등가 부호패리티 부호,kod parzystościowy,código de paridade,paritetskod,
721-08-53,parity digit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-53,رقم تكافؤ,"Paritätsdigit, n",parity digit,dígito de paridad,"élément de parité, m",bit di parità,パリティ数,등가 숫자패리티 숫자,element parzystości,dígito de paridade,paritetssiffra,
721-08-54,automatic repetition Verdan system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-54,نظام (فيردن) التكرارى ( الآلى),"Verdan-System, n",automatic repetition Verdan system,procedimiento Verdan,"procédé Verdan, m",ripetizione automativa Verdan,自動反復ヴェルダンシステム,자동 반복 버던 방식,system Verdana,sistema Verdan,Verdan-system,
721-08-55,(signal) quality detection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-55,كشف خطأِ الاشارة كشفِ جودة الاشارة المتناظرة,"Analog-Fehlerkennung, f",(signal) quality detectionanalogue error detection,detección analógica de erroresdetección de calidad (de una señal),"détection de qualité (d'un signal) fdétection d'erreurs analogique, f",rivelazione analogica dell'errore,信号品質検出,신호 품질 검출,kontrola jakości sygnału  detekcja błędów analogowa,detecção de qualidade (de um sinal)detecção analógica de erros,analogifelsupptäckt,
721-08-56,residual error-rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-56,معدل الخطأ المتبقى,"Restfehlerhäufigkeit, fRestfehlerquote, f",residual error-rateundetected error-rate,tasa de errores residuales,"taux d'erreurs résiduelles, m",tasso d'errore residuo,残留誤り率,잔류 오류율미검출 오류율,stopa błędów resztkowa,taxa de erros residuais,restfelskvot,
721-08-57,information security,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-08-57,أمن المعلومات,"Datensicherheit, f",information security,seguridad de las informaciones,"sécurité des informations, f",sicurezza delle informazioni,情報セキュリティ,정보 보안,ochrona informacjibezpieczeństwo informacji,segurança da informação,informationsskydd,
721-09-01,message (in telegraphy and data communication),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-01,رسالة (في اتصالات البيانات والإبراق ),"Nachricht, fSendung, <in der Telegrafie und Datenkommunikation> f",message (in telegraphy and data communication),mensaje (telegráfico o de datos),message (télégraphique ou de données) m,messaggio,メッセージ,"메시지, <전신 및 데이터 통신>",wiadomość (w telegrafii i w komunikacji danych),mensagem (telegráfica ou de dados),meddelande,
721-09-02,packet,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-02,حزمة,"Paket, n",packet,paquete,"paquet, m",pacchetto,パケット,패킷,pakiet,pacote,datapaket,
721-09-03,telegraph signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-03,إشارة برقية,"Telegrafiesignal, n",telegraph signal,señal telegráfica,"signal télégraphique, m",segnale telegrafico,電信信号,전신 신호,sygnał telegraficzny,sinal telegráfico,telegrafsignal,
721-09-04,data signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-04,إشارة بيانات,"Datensignal, n",data signal,señal de datos,"signal de données, m",dato telegrafico,データ信号,데이터 신호,sygnał danych,sinal de dados,datasignal,
721-09-05,telegraph code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-05,شفرة برقية,"Telegrafiecode, m",telegraph code,código telegráfico,"code télégraphique, m",codice telegrafico,電信符号,전신 부호,kod telegraficzny,código telegráfico,telegrafkod,
721-09-06,data code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-06,شفرة بيانات,"Datencode, m",data code,código de datos,"code de données, m",codice dato,データコード,자료 부호데이터 부호,kod danych,código de dados,datakod,
721-09-07,(telegraph) alphabet,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-07,أبجدية (برقية),"Telegrafenalphabet, nAlphabet, n",(telegraph) alphabet,alfabeto (telegráfico),"alphabet (télégraphique), m",alfabeto telegrafico,電信アルファベット,전신 알파벳,alfabet telegraficzny alfabet,alfabeto (telegráfico),telegrafalfabet,
721-09-08,n-unit code alphabet,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-08,أبجديّة شفرة بعدد نوني,"n-Schritt-Code-Alphabet, n",n-unit code alphabet,alfabeto de un código de n-momentos,"alphabet d'un code à n moments, m",alfabeto con codifica ennaria,n単位符号アルファベット,엔 단위 부호 알파벳,alfabet kodu n-elementowego,alfabeto de um código de n unidades,n-enhetsalfabet,
721-09-09,International Telegraph Alphabet No. 1,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-09,أبجدية  برقية عالمية رقم 1,"Internationales Telegrafenalphabet Nr. 1, n",International Telegraph Alphabet No. 1,alfabeto telegráfico internacional n° 1,"alphabet télégraphique international N° 1, m",alfabeto telegrafico internazionale N. 1,国際電信アルファベット第1,제 1 국제 전신 알파벳 부호,Międzynarodowy Alfabet Telegraficzny nr 1,alfabeto telegráfico internacional nº 1,internationella telegrafalfabetet nr 1,
721-09-10,International Telegraph Alphabet No. 2,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-10,أبجدية  برقية عالمية رقم 2,"Internationales Telegrafenalphabet Nr. 2, n",International Telegraph Alphabet No. 2,alfabeto telegráfico internacional n° 2,"alphabet télégraphique international N° 2, m",alfabeto telegrafico internazionale N. 2,国際電信アルファベット第2,제 2 국제 전신 알파벳 부호,Międzynarodowy Alfabet Telegraficzny nr 2,alfabeto telegráfico internacional nº 2,internationella telegrafalfabetet nr 2,
721-09-11,International Telegraph Alphabet No. 3,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-11,أبجدية  برقية عالمية رقم 3,"Internationales Telegrafenalphabet Nr. 3, n",International Telegraph Alphabet No. 3,alfabeto telegráfico internacional n° 3,"alphabet télégraphique international N° 3, m",alfabeto telegrafico internazionale N. 3,国際電信アルファベット第3,제 3 국제 전신 알파벳 부호,Międzynarodowy Alfabet Telegraficzny nr 3,alfabeto telegráfico internacional nº 3,internationella telegrafalfabetet nr 3,
721-09-12,International Telegraph Alphabet No. 4,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-12,أبجدية  برقية عالمية رقم 4,"Internationales Telegrafenalphabet Nr. 4, n",International Telegraph Alphabet No. 4,alfabeto telegráfico internacional n° 4,"alphabet télégraphique international N° 4, m",alfabeto telegrafico internazionale N. 4,国際電信アルファベット第4,제 4 국제 전신 알파벳 부호,Międzynarodowy Alfabet Telegraficzny nr 4,alfabeto telegráfico internacional nº 4,internationella telegrafalfabetet nr 4,
721-09-13,International Alphabet No. 5,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-13,أبجدية  عالمية رقم 5,"Internationales Referenzalphabet, nISO-7-Bit-Code, m",International Alphabet No. 5ISO 7 bits code,alfabeto internacional n° 5código ISO de 7 elementos,"alphabet international N° 5, mcode ISO à sept éléments, m",alfabeto telegrafico internazionale N. 5codice ISO a 7 bit,国際アルファベット第5,제 5 국제 알파벳 부호국제 표준화 기구 칠 비트 부호,Międzynarodowy Alfabet Telegraficzny nr 5 kod ISO 7-bitowy,alfabeto telegráfico internacional nº 5 código ISO de sete elementos,internationella alfabetet nr 5ISO 7-bitkod,
721-09-14,telegraph modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-14,تضمين برقي,"Telegrafenmodulation, f",telegraph modulation,modulación telegráfica,"sématéme (à l'émission), m",modulazione telegraficasequenza di stati significativi,電信変調,전신 변조,modulacja telegraficzna manipulacja telegraficzna,modulação telegráfica,telegrafimodulering,
721-09-15,restitution,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-15,ارتداد,"Wiedergabe, f",restitution,restitución,"(sématème à la) restitution, fsématème (à la réception), m",restituzione,回復時間,복구,restytucja,restituição,restituering,
721-09-16,isochronous modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-16,تضمين متساوي التزامن,"isochrone Modulation, f",isochronous modulation,modulación isócrona,"sématème isochrone, m",modulazione isocrona,等時変調,등시성 변조,modulacja izochroniczna,modulação isócrona,isokron modulering,
721-09-17,synchronous telegraphy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-17,إبراق متزامن,"synchrone Telegrafie, f",synchronous telegraphy,telegrafía,"télégraphie synchrone, f",telegrafia sincrona,同期電信,동기식 전신,system telegraficzny synchroniczny,telegrafia síncrona,synkron telegrafi,
721-09-18,synchronous data transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-18,إرسال بيانات متزامنة,"synchrone Datenübertragung, f",synchronous data transmission,transmisión de datos,"transmission de données synchrone, f",trasmissione dati sincrona,同期データ伝送,동기식 데이터 전송,system transmisji danych synchroniczny,transmissão síncrona de dados,synkron dataöverföring,
721-09-19,start-stop system of telegraphy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-19,نظام بدء-توقف للإبراق,"Start-Stopp-System in der Telegrafie, n",start-stop system of telegraphy,telegrafía arrítmica,"télégraphie arythmique, f",sistema telegrafico a start e stop,電信の調歩システム,시작-정지 방식 전신,system telegraficzny start-stopowy,telegrafia arrítmica,start-stoppsystem för telegrafi,
721-09-20,start-stop system of data transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-20,نظام بدء-توقف لإرسال البيانات,"Start-Stopp-System in der Datenübertragung, n",start-stop system of data transmission,transmisión de datos arrítmica,"transmission de données arythmique, f",sistema di trasmissione dati a start e stop,データ伝送の調歩システム,시작-정지 방식 데이터 전송,system transmisji danych start-stopowy,transmissão arrítmica de dados,start-stoppsystem för dataöverföring,
721-09-21,stepped start-stop system of telegraphy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-21,نظام بدء-توقف متدرج للإبراق,"gleichförmiges Start-Stopp-System in der Telegrafie, n",stepped start-stop system of telegraphy,telegrafía arrítmica con cadencia,"télégraphie arythmique cadencée, f",sistema telegrafico cadenzato,電信の段階的調歩システム,단계적 시작-정지 방식 전신,system telegraficzny start-stopowy cykliczny,telegrafia arrítmica cadenciada,stegat start-stoppsystem för telegrafi,
721-09-22,stepped start-stop system of data transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-22,نظام بدء-توقف متدرج لإرسال البيانات,"gleichförmiges Start-Stopp-System in der Datenübertragung, n",stepped start-stop system of data transmission,transmisión de datos arrítmica con cadencia,"transmission de données arythmique cadencée, f",sistema di trasmissione dati cadenzato,データ伝送の段階的調歩システム,단계적 시작 정지 방식 데이터 전송,system transmisji danych start-stopowy cykliczny,transmissão de dados arrítmica cadenciada,stegat start-stoppsystem för dataöverföring,
721-09-23,Morse telegraphy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-23,إبراق (مورس),"Morsetelegrafie, f",Morse telegraphy,telegrafía Morse,"télégraphie Morse, f",telegrafia Morse,モールス電信,모스 전신,telegrafia Morse'a,telegrafia Morse,morsetelegrafi,
721-09-24,Wheatstone automatic system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-24,نظام (هويستون) التلقائي,"automatisches Wheatstone-System, n",Wheatstone automatic system,telegrafía automática Morse,"télégraphie automatique Morse, fsystème Wheatstone (de transmission automatique) m",sistema di trasmissione automatica Wheatstone,ホイートストーン自動化システム,휘트스톤 자동 방식,system automatyczny Wheatstone'a,telegrafia Morse automáticasistema Wheatstone (de transmissão automática),automatiskt Wheatstone-system,
721-09-25,Morse code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-25,شفرة مورس,"Morsecode, m",Morse code,código Morse,"code Morse, m",codice Morse,モールス符号,모스 부호,kod Morse'a,código Morse,morsekod,
721-09-26,mark condition (in Morse code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-26,حالة علامة (في شفرة مورس),"Zeichenlage, <im Morsecode> f",mark condition (in Morse code),trabajo (en código Morse),travail (en code Morse) m,attivo (mark),マーク条件,"표시 조건, <모스 부호>",znak znamienny roboczy (w kodzie Morse'a) miano (w kodzie Morse'a)  (termin niezalecany),trabalho (em código Morse),teckentillstånd,
721-09-27,space condition (in Morse code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-27,حالة فراغ  (في شفرة مورس),"Trennlage, <im Morsecode> f",space condition (in Morse code),reposo (en código Morse),repos (en code Morse) m,riposo (space),スペース条件,"간격 조건, <모스 부호>",stan znamienny spoczynkowy (w kodzie Morse'a) tło (w kodzie Morse'a)  (termin niezalecany),repouso (em código Morse),mellanrumstillstånd,
721-09-28,dot (in Morse code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-28,نقطة (في شفرة مورس),"Punkt, <im Morsecode> m",dot (in Morse code),punto (en código Morse),point (en code Morse) m,punto,ドット,"단점, <모스 부호>",kropka (w kodzie Morse'a),ponto (em código Morse),punkt,
721-09-29,dash (in Morse code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-29,شرطة (في شفرة مورس),"Strich, <im Morsecode> m",dash (in Morse code),raya (en código Morse),trait (en code Morse) m,linea,ダッシュ,"대시, <모스 부호>",kreska (w kodzie Morse'a),traço (em código Morse),streck,
721-09-30,space (between characters and words in Morse code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-09-30,مسافة  (بين الرموز والكلمات في شفرة مورس),"Zwischenraum, <zwischen Zeichen und Wörtern im Morsecode> m",space (between characters and words in Morse code),espacio (en código Morse),espace (en code Morse) m,spazio,スペース,"간격, <모스 부호에서 문자와 단어 사이>공간, <모스 부호에서 문자와 단어 사이>",odstęp (w kodzie Morse'a) spacja (w kodzie Morse'a),espaço (em código Morse),mellanrum,
721-10-01,function control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-01,تحكم وظيفى,"Steuerfunktion, f",function control,control de función,"commande de fonction, f",comando di funzione,機能制御,기능 제어,sterowanie funkcyjne,controlo de funçãocomando de função,funktionsstyrning,
721-10-02,function signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-02,إشارة وظيفية,"Funktionssignal, n",function signal,señal de función,"signal de fonction, m",segnale di funzione,機能信号,기능 신호,sygnał sterujący,sinal de função,funktionssignal,
721-10-03,control character,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-03,سمة تحكم,"Steuerzeichen, n",control character,carácter de control,"caractère de commande, m",carattere di controllo,制御文字,제어 문자,znak sterujący,carácter de comando,styrtecken,
721-10-04,translation (in telegraphy and data transmission),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-04,ترجمة (فى الإبراق وإرسال البيانات),"Übersetzung, <in der Telegrafie und Datenübertragung> f",translation (in telegraphy and data transmission),traducción (en telegrafía y transmisión de datos),traduction (en télégraphie et transmission de données) f,traduzione,翻訳,"번역, <전신 및 데이터 전송>변환, <전신 및 데이터 전송>",odtwarzanie (w telegrafii i w transmisji danych),tradução (em telegrafia e transmissão de dados),översättning,
721-10-05,selection (in a telegraph receiver),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-05,اختيار (فى مستقبل البرقية),"Selektion, fAuswahl, <in einem Telegrafenempfänger> f",selection (in a telegraph receiver),selección (en recepción de telegrafía),sélection (en réception télégraphique) f,selezione,選択,"선택, <전신수신기>",selekcja (w odbiorniku telegraficznym),selecção (em recepção telegráfica),val,
721-10-06,local record,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-06,سجل محلى,"örtliche Aufzeichnung, f",local record,control local,"contrôle local, m",visualizzazione locale,ローカル記録,국부 기록,zapis kontrolny lokalny,registo local,lokalutskrift,
721-10-07,format effector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-07,مؤثر نسق,"Formatsteuerzeichen, n",format effector,control de puesta en página,"commande de mise en page, f",comando di impaginazione,書式制御文字,서식 제어 문자,funkcja formatowania,comando de paginação,redigering,
721-10-08,line feed,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-08,تغذية خط,"Zeilenvorschub, m",line feed,avance de líneacambio de línea,"changement de ligne, mavance de ligne, finterligne (terme déconseillé dans ce sens) f",cambio di riga,ラインフィード改行,개행줄바꾸기,zmiana wiersza,avanço de linha,nedstegning,
721-10-09,carriage return,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-09,رجوع العربة,"Wagenrücklauf, m",carriage return,retorno de carro,"retour chariot, m",ritorno carrello,キャリッジリターン復帰改行,복귀나르개 되돌림,powrót karetkipowrót wózka,retorno de carro,radretur,
721-10-10,case shift,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-10,إزاحة حالة,"Umschaltung, f",case shift,inversión,"inversion, f",cambio caratteri,段シフト,글자판 자리 이동케이스 변화,przerzut pocztu przerzut rejestru,inversão,lägesskift,
721-10-11,letters case,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-11,وضع الحروف,"Buchstabenstellung, f",letters case,serie de letras,"série des lettres, f",caratteri letterali,レターケース,문자 케이스,poczet literowyrejestr literowy,série de letras,bokstavsläge,
721-10-12,letters shift,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-12,إزاحة حروف,"Umschaltung in Buchstabenstellung, f",letters shift,inversión-letras,"inversion-lettres, f",passaggio a caratteri letterali,レターシフト英字シフト,문자 이동,przerzut literowy,inversão‑letras,bokstavsskift,
721-10-13,letter-shift signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-13,إشارة إزاحة  حرف,"Signal zur Umschaltung in Buchstabenstellung, n",letter-shift signal,señal de inversión-letras,"signal d'inversion-lettres, m",segnale di passaggio a caratteri letterali,レターシフト信号,문자-이동 신호,sygnał przerzutu literowego,sinal de inversão‑letras,bokstavsskiftssignal,
721-10-14,figures case,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=721-10-14,حالة أرقامِ,"Ziffernstellung, f",figures case,serie de cifras,"série des chiffres, f",cifre,数字ケース,숫자 케이스기호 케이스,poczet cyfrowy rejestr cyfrowy,série de algarismos,sifferläge,
